site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2016,dead_2016,date_2016,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,063a,Couratari stellata,Lecythidaceae,727934.02676864,9683236.5016252,O,11.0,False,10.06,13.64,20160307.0,,,,11.1,False,20180830,7,11.45,13.64,measured,0.033,observed,-3.0,11.0,13.56
TAP_A01,063b,Quiina florida,Ochnaceae,727954.0445283998,9683264.776212,O,12.0,False,6.22,9.74,20160307.0,,,,21.7,False,20180830,7,18.1,9.74,measured,3.233,observed,-3.0,12.0,6.52
TAP_A01,064a,Quiina florida,Ochnaceae,727936.3560171198,9683235.344471602,O,15.3,False,,,20160307.0,,,,16.6,False,20180830,7,15.16,14.57,local_fit,0.433,observed,-3.0,15.3,13.78
TAP_A01,064b,Couratari stellata,Lecythidaceae,727954.6360658798,9683258.7698194,O,10.8,False,,,20160307.0,,,,11.1,False,20180830,7,11.45,11.91,local_fit,0.1,observed,-3.0,10.8,11.68
TAP_A01,065a,Chamaecrista xinguensis,Fabaceae,727941.3051198398,9683229.0534912,O,35.3,False,,,20160307.0,,,,35.7,False,20180830,7,24.48,23.67,local_fit,0.133,observed,-3.0,35.3,23.52
TAP_A01,065b,Quiina florida,Ochnaceae,727956.48553692,9683259.2078306,O,12.5,False,,,20160307.0,,,,12.7,False,20180830,7,12.6,12.96,local_fit,0.067,observed,-3.0,12.5,12.82
TAP_A01,066b,Couratari stellata,Lecythidaceae,727956.91834924,9683257.5371082,O,15.5,False,,,20160307.0,,,,15.6,False,20180830,7,14.54,14.68,local_fit,0.033,observed,-3.0,15.5,14.61
TAP_A01,067b,Quiina florida,Ochnaceae,727957.70747344,9683258.2631792,O,16.9,False,,,20160307.0,,,,17.2,False,20180830,7,15.53,15.44,local_fit,0.1,observed,-3.0,16.9,15.26
TAP_A01,068b,Abuta grandifolia,Menispermaceae,727958.069596288,9683256.84891384,O,14.6,False,13.07,19.06,20160307.0,,,,15.1,False,20180830,7,14.21,19.06,measured,0.167,observed,-3.0,14.6,18.63
TAP_A01,069b,Cordia scabrifolia,Boraginaceae,727958.00038004,9683253.3603022,O,15.2,False,,,20160307.0,,,,16.6,False,20180830,7,15.16,14.52,local_fit,0.467,observed,-3.0,15.2,13.68
TAP_A01,070b,,,727959.94803548,9683245.842051402,O,41.0,True,,,20160307.0,,,,,True,20180830,7,,25.81,local_fit,0.167,site_median,-3.0,,
TAP_A01,071b,"Xylopia sp,",Annonaceae,727961.96774224,9683241.6247632,O,17.3,False,,,20160307.0,,,,17.5,False,20180830,7,15.71,15.65,local_fit,0.067,observed,-3.0,17.3,15.53
TAP_A01,072b,Quiina florida,Ochnaceae,727945.9246417598,9683258.0553168,O,12.6,False,6.44,11.36,20160307.0,,,,,True,20180830,7,,11.36,measured,0.167,site_median,-3.0,,
TAP_A01,073b,Aparisthmium cordatum,Euphorbiaceae,727956.5778328,9683251.442314,O,13.2,False,,,20160307.0,,,,10.5,False,20180830,7,11.0,13.38,local_fit,0.0,observed,-3.0,10.5,13.38
TAP_A01,074a,Sloanea guianensis,Elaeocarpaceae,727915.80511912,9683265.5578816,O,,,,,,,,,10.2,False,20180830,7,10.78,10.78,feldpausch_regional,0.167,site_median,-3.0,9.7,10.39
TAP_A01,076a,,,727916.1443177998,9683246.208334,O,,,,,,,,,10.2,False,20180830,7,10.78,10.78,feldpausch_regional,0.167,site_median,-3.0,9.7,10.39
TAP_A01,077a,,,727918.959827056,9683234.62753008,L,,,,,,,,,9.9,False,20180830,7,10.55,10.55,feldpausch_regional,0.167,site_median,-3.0,9.4,10.16
TAP_A01,078a,Quiina florida,Ochnaceae,727916.504234272,9683243.87918496,O,,,,,,,,,10.8,False,20180830,7,11.23,11.23,feldpausch_regional,0.167,site_median,-3.0,10.3,10.85
TAP_A01,079a,Virola michelii,Myristicaceae,727923.249755,9683233.734025,O,,,,,,,,,10.5,False,20180830,7,11.0,11.0,feldpausch_regional,0.167,site_median,-3.0,10.0,10.62
TAP_A01,080a,Aspidosperma parvifolium,Apocynaceae,727929.83499376,9683223.6282168,O,,,,,,,,,10.2,False,20180830,7,10.78,10.78,feldpausch_regional,0.167,site_median,-3.0,9.7,10.39
TAP_A01,001a,Cecropia palmata,Urticaceae,727987.91046484,9683591.8278524,O,17.0,False,,,20160308.0,,,,25.0,False,20180830,8,19.8,15.49,local_fit,2.667,observed,-3.0,17.0,12.06
TAP_A01,001b,Hymenaea parvifolia,Fabaceae,728008.310929418,9683600.05461434,O,22.8,False,,,20160308.0,,,,23.5,False,20180830,8,19.05,18.37,local_fit,0.233,observed,-3.0,22.8,18.01
TAP_A01,002a,,,727987.7494795598,9683598.1745116,O,10.7,False,,,20160308.0,,,,10.6,False,20180830,8,11.08,11.84,local_fit,0.0,observed,-3.0,10.6,11.84
TAP_A01,002b,Cordia scabrifolia,Boraginaceae,728007.67685448,9683600.9739928,O,25.4,False,,,20160308.0,,,,25.7,False,20180830,8,20.14,19.55,local_fit,0.1,observed,-3.0,25.4,19.41
TAP_A01,003a,Strychnos subcordata,Loganiaceae,727988.41929628,9683599.4109788,O,15.6,False,,,20160308.0,,,,15.2,False,20180830,8,14.28,14.74,local_fit,0.0,observed,-3.0,15.2,14.74
TAP_A01,003b,Diospyros artanthifolia,Ebenaceae,728014.1581675638,9683602.44321604,O,28.3,False,,,20160308.0,,,,28.8,False,20180830,8,21.59,20.82,local_fit,0.167,observed,-3.0,28.3,20.61
TAP_A01,004a,Cordia scabrifolia,Boraginaceae,727989.27159984,9683603.0755024,O,25.0,False,,,20160308.0,,,,25.5,False,20180830,8,20.05,19.37,local_fit,0.167,observed,-3.0,25.0,19.13
TAP_A01,004b,Chrysophyllum sanguinolentum,Sapotaceae,728013.5533135039,9683603.80430944,O,10.5,False,,,20160308.0,,,,10.5,False,20180830,8,11.0,11.71,local_fit,0.0,observed,-3.0,10.5,11.71
TAP_A01,005a,Quiina florida,Ochnaceae,727981.11540544,9683594.3907184,O,11.5,False,2.83,6.92,20160308.0,,,,11.8,False,20180830,8,11.96,6.92,measured,0.1,observed,-3.0,11.5,6.8
TAP_A01,005b,Inga grandis,Fabaceae,728009.9752056261,9683602.770585207,O,10.3,False,4.04,8.11,20160308.0,,,,10.3,False,20180830,8,10.85,8.11,measured,0.0,observed,-3.0,10.3,8.11
TAP_A01,006a,Virola sebifera,Myristicaceae,727984.6482067,9683594.233777,O,15.1,False,,,20160308.0,,,,14.3,False,20180830,8,13.69,14.46,local_fit,0.0,observed,-3.0,14.3,14.46
TAP_A01,006b,Casearia javitensis,Salicaceae,728003.923393376,9683605.86692736,O,13.1,False,3.82,10.25,20160308.0,,,,13.5,False,20180830,8,13.15,10.25,measured,0.133,observed,-3.0,13.1,10.04
TAP_A01,007a,Tachigali paniculata,Fabaceae,727977.4646335358,9683604.00392096,O,34.8,False,,,20160308.0,,,,40.4,False,20180830,8,26.21,23.47,local_fit,1.867,observed,-3.0,34.8,21.61
TAP_A01,007b,Virola crebrinervia,Myristicaceae,728003.024610122,9683607.963243779,O,14.9,False,,,20160308.0,,,,14.9,False,20180830,8,14.08,14.35,local_fit,0.0,observed,-3.0,14.9,14.35
TAP_A01,008a,Inga pilosula,Fabaceae,727985.53969256,9683606.6787576,O,11.2,False,7.61,13.44,20160308.0,,,,12.3,False,20180830,8,12.32,13.44,measured,0.367,observed,-3.0,11.2,12.58
TAP_A01,008b,Virola crebrinervia,Myristicaceae,728003.0847473539,9683608.0950513,O,11.2,False,,,20160308.0,,,,,True,20180830,8,,12.16,local_fit,0.167,site_median,-3.0,,
TAP_A01,009a,Virola crebrinervia,Myristicaceae,727986.402178272,9683610.24275392,O,12.0,False,,,20160308.0,,,,,True,20180830,8,,12.66,local_fit,0.167,site_median,-3.0,,
TAP_A01,009b,"Inga sp,",Fabaceae,728007.191485684,9683607.526817242,O,11.3,False,,,20160308.0,,,,12.2,False,20180830,8,12.25,12.22,local_fit,0.3,observed,-3.0,11.3,11.57
TAP_A01,010a,Virola sebifera,Myristicaceae,727982.0567992,9683609.739872,O,24.5,False,,,20160308.0,,,,26.7,False,20180830,8,20.62,19.15,local_fit,0.733,observed,-3.0,24.5,18.16
TAP_A01,010b,Virola crebrinervia,Myristicaceae,728015.1569560518,9683610.78906972,O,36.3,False,,,20160308.0,,,,36.5,False,20180830,8,24.79,24.05,local_fit,0.067,observed,-3.0,36.3,23.97
TAP_A01,011a,Virola crebrinervia,Myristicaceae,727980.72136164,9683610.2601004,O,10.0,False,,,20160308.0,,,,10.3,False,20180830,8,10.85,11.39,local_fit,0.1,observed,-3.0,10.0,11.15
TAP_A01,011b,Inga thibaudiana,Fabaceae,728008.2912419199,9683613.0174912,O,16.4,False,9.16,13.07,20160308.0,,,,17.2,False,20180830,8,15.53,13.07,measured,0.267,observed,-3.0,16.4,12.66
TAP_A01,012a,,,727976.3656320279,9683609.85769108,O,11.7,False,4.65,7.14,20160308.0,,,,11.7,False,20180830,8,11.89,7.14,measured,0.0,observed,-3.0,11.7,7.14
TAP_A01,012b,Manilkara huberi,Sapotaceae,728007.9079542179,9683614.14747762,O,10.5,False,1.92,5.75,20160308.0,,,,10.6,False,20180830,8,11.08,5.75,measured,0.033,observed,-3.0,10.5,5.71
TAP_A01,013a,Guatteria schomburgkiana,Annonaceae,727981.03725554,9683615.2041094,O,10.4,False,,,20160308.0,,,,10.3,False,20180830,8,10.85,11.65,local_fit,0.0,observed,-3.0,10.3,11.65
TAP_A01,013b,,,728001.574408912,9683610.262052322,O,29.5,True,,,20160308.0,,,,,True,20180830,8,,21.33,local_fit,0.167,site_median,-3.0,,
TAP_A01,014a,Quiina florida,Ochnaceae,727984.30529328,9683615.4803608,O,14.8,False,,,20160308.0,,,,14.9,False,20180830,8,14.08,14.29,local_fit,0.033,observed,-3.0,14.8,14.23
TAP_A01,014b,Inga alba,Fabaceae,728002.660955428,9683610.70778508,O,10.9,False,,,20160308.0,,,,14.9,False,20180830,8,14.08,11.97,local_fit,1.333,observed,-3.0,10.9,9.61
TAP_A01,015a,,,727985.45847744,9683615.4201184,O,41.0,False,,,20160308.0,,,,43.1,False,20180830,8,27.14,25.81,local_fit,0.7,observed,-3.0,41.0,25.13
TAP_A01,015b,Virola crebrinervia,Myristicaceae,728001.38673032,9683615.5448152,O,14.2,False,,,20160308.0,,,,13.8,False,20180830,8,13.36,13.96,local_fit,0.0,observed,-3.0,13.8,13.96
TAP_A01,016a,Eschweilera ovata,Lecythidaceae,727978.02544794,9683617.1721934,O,11.4,False,,,20160308.0,,,,11.6,False,20180830,8,11.82,12.29,local_fit,0.067,observed,-3.0,11.4,12.13
TAP_A01,016b,Casearia javitensis,Salicaceae,728006.4563591998,9683619.774472,O,20.9,False,,,20160308.0,,,,21.6,False,20180830,8,18.05,17.46,local_fit,0.233,observed,-3.0,20.9,17.09
TAP_A01,017a,Protium paniculatum,Burseraceae,727971.626598036,9683616.45658396,O,16.2,False,,,20160308.0,,,,16.6,False,20180830,8,15.16,15.06,local_fit,0.133,observed,-3.0,16.2,14.81
TAP_A01,017b,Diospyros artanthifolia,Ebenaceae,728009.955909152,9683619.71056672,O,15.7,False,,,20160308.0,,,,15.6,False,20180830,8,14.54,14.79,local_fit,0.0,observed,-3.0,15.6,14.79
TAP_A01,018a,Aspidosperma parvifolium,Apocynaceae,727973.29697116,9683617.8947476,O,11.7,False,,,20160308.0,,,,18.6,False,20180830,8,16.36,12.47,local_fit,2.3,observed,-3.0,11.7,9.06
TAP_A01,018b,Alexa grandiflora,Fabaceae,728009.4746755529,9683620.26424201,O,16.0,False,,,20160308.0,,,,15.7,False,20180830,8,14.6,14.96,local_fit,0.0,observed,-3.0,15.7,14.96
TAP_A01,019a,Inga thibaudiana,Fabaceae,727978.4454088,9683618.950528,O,11.3,False,,,20160308.0,,,,11.5,False,20180830,8,11.75,12.22,local_fit,0.067,observed,-3.0,11.3,12.06
TAP_A01,019b,Virola sebifera,Myristicaceae,728009.3114951908,9683620.62658783,O,14.2,False,,,20160308.0,,,,15.9,False,20180830,8,14.73,13.96,local_fit,0.567,observed,-3.0,14.2,12.91
TAP_A01,020a,Clarisia racemosa,Moraceae,727980.07209056,9683620.4783376,O,28.8,False,9.49,16.69,20160308.0,,,,30.7,False,20180830,8,22.43,16.69,measured,0.633,observed,-3.0,28.8,16.06
TAP_A01,020b,Quiina florida,Ochnaceae,728004.440179,9683624.31145,O,14.0,False,3.89,8.48,20160308.0,,,,14.5,False,20180830,8,13.82,8.48,measured,0.167,observed,-3.0,14.0,8.28
TAP_A01,021a,Inga thibaudiana,Fabaceae,727978.3589086,9683624.802206,O,13.0,False,,,20160308.0,,,,13.7,False,20180830,8,13.29,13.26,local_fit,0.233,observed,-3.0,13.0,12.78
TAP_A01,021b,Quiina florida,Ochnaceae,728000.1551072958,9683621.04401856,O,12.2,False,,,20160308.0,,,,12.3,False,20180830,8,12.32,12.78,local_fit,0.033,observed,-3.0,12.2,12.71
TAP_A01,022a,Quiina florida,Ochnaceae,727971.950808,9683624.29126,O,14.4,False,,,20160308.0,,,,14.2,False,20180830,8,13.62,14.07,local_fit,0.0,observed,-3.0,14.2,14.07
TAP_A01,022b,"Pouteria sp,",Sapotaceae,728000.4460834259,9683621.16384322,O,14.6,False,,,20160308.0,,,,15.8,False,20180830,8,14.66,14.18,local_fit,0.4,observed,-3.0,14.6,13.44
TAP_A01,023a,Pouteria macrophylla,Sapotaceae,727967.329569912,9683627.83277032,O,17.4,False,,,20160308.0,,,,18.2,False,20180830,8,16.13,15.7,local_fit,0.267,observed,-3.0,17.4,15.23
TAP_A01,023b,Inga thibaudiana,Fabaceae,727997.946462395,9683618.74049627,O,11.7,False,,,20160308.0,,,,13.6,False,20180830,8,13.22,12.47,local_fit,0.633,observed,-3.0,11.7,11.22
TAP_A01,024a,Bellucia grossularioides,Melastomataceae,727974.433878396,9683631.95755156,O,10.0,False,12.39,16.11,20160308.0,,,,10.0,False,20180830,8,10.62,16.11,measured,0.0,observed,-3.0,10.0,16.11
TAP_A01,024b,Lacmellea aculeata,Apocynaceae,727999.0777575459,9683616.09668042,O,15.5,False,,,20160308.0,,,,15.8,False,20180830,8,14.66,14.68,local_fit,0.1,observed,-3.0,15.5,14.49
TAP_A01,025a,Tetragastris panamensis,Burseraceae,727972.414386832,9683634.33232352,O,18.7,False,,,20160308.0,,,,19.4,False,20180830,8,16.83,16.37,local_fit,0.233,observed,-3.0,18.7,15.97
TAP_A01,025b,Eschweilera coriacea,Lecythidaceae,727997.393223784,9683622.15875624,O,20.7,False,,,20160308.0,,,,20.9,False,20180830,8,17.67,17.36,local_fit,0.067,observed,-3.0,20.7,17.25
TAP_A01,026a,Maquira coriacea,Moraceae,727966.071903144,9683631.16238584,O,12.7,False,,,20160308.0,,,,13.4,False,20180830,8,13.08,13.08,local_fit,0.233,observed,-3.0,12.7,12.6
TAP_A01,026b,Quiina florida,Ochnaceae,728001.25876092,9683623.7518252,O,10.4,False,,,20160308.0,,,,10.6,False,20180830,8,11.08,11.65,local_fit,0.067,observed,-3.0,10.4,11.49
TAP_A01,027a,Lacunaria jenmanii,Ochnaceae,727967.804286816,9683635.09331776,O,14.9,False,12.99,16.7,20160308.0,,,,14.7,False,20180830,8,13.95,16.7,measured,0.0,observed,-3.0,14.7,16.7
TAP_A01,027b,Guatteria poeppigiana,Annonaceae,728001.985224236,9683624.69518596,O,14.6,False,,,20160308.0,,,,15.6,False,20180830,8,14.54,14.18,local_fit,0.333,observed,-3.0,14.6,13.55
TAP_A01,028a,Couratari stellata,Lecythidaceae,727975.10842928,9683638.4523208,O,18.0,False,,,20160308.0,,,,18.0,False,20180830,8,16.01,16.01,local_fit,0.0,observed,-3.0,18.0,16.01
TAP_A01,028b,Tachigali myrmecophila,Fabaceae,728005.1554935998,9683627.827656,O,51.1,False,15.43,28.45,20160308.0,,,,,True,20180830,8,,28.45,measured,0.167,site_median,-3.0,,
TAP_A01,029a,,,727976.03473722,9683638.8375742,O,27.0,True,,,20160308.0,,,,,True,20180830,8,,20.26,local_fit,0.167,site_median,-3.0,,
TAP_A01,029b,Protium paniculatum,Burseraceae,728005.50557344,9683629.5832984,O,11.4,False,,,20160308.0,,,,12.8,False,20180830,8,12.67,12.29,local_fit,0.467,observed,-3.0,11.4,11.32
TAP_A01,030a,Quiina florida,Ochnaceae,727977.592157104,9683637.66259344,O,11.0,False,,,20160308.0,,,,11.0,False,20180830,8,11.38,12.03,local_fit,0.0,observed,-3.0,11.0,12.03
TAP_A01,030b,Tachigali paniculata,Fabaceae,727996.062297592,9683625.25691512,O,29.7,False,,,20160308.0,,,,30.5,False,20180830,8,22.35,21.41,local_fit,0.267,observed,-3.0,29.7,21.07
TAP_A01,031a,Ocotea canaliculata,Lauraceae,727979.1925948,9683636.397748,O,41.9,False,,,20160308.0,,,,,True,20180830,8,,26.14,local_fit,0.167,site_median,-3.0,,
TAP_A01,031b,Banara guianensis,Salicaceae,727997.3167353598,9683632.7512816,O,11.8,False,5.58,8.68,20160308.0,,,,,True,20180830,8,,8.68,measured,0.167,site_median,-3.0,,
TAP_A01,032a,Quiina florida,Ochnaceae,727983.291988948,9683642.28518428,O,130.0,False,,,20160308.0,,,,12.9,False,20180830,8,12.74,50.41,local_fit,0.0,observed,-3.0,12.9,50.41
TAP_A01,032b,,,727996.7592772,9683634.023932,O,33.8,True,,,20160308.0,,,,,True,20180830,8,,23.08,local_fit,0.167,site_median,-3.0,,
TAP_A01,033a,Virola sebifera,Myristicaceae,727986.22412456,9683643.0753616,O,15.2,False,9.93,15.2,20160308.0,,,,18.0,False,20180830,8,16.01,15.2,measured,0.933,observed,-3.0,15.2,13.56
TAP_A01,033b,Tachigali myrmecophila,Fabaceae,728000.224767024,9683636.317764642,O,24.2,False,,,20160308.0,,,,27.9,False,20180830,8,21.18,19.01,local_fit,1.233,observed,-3.0,24.2,17.41
TAP_A01,034a,Tachigali paniculata,Fabaceae,727987.501221,9683642.640022,O,18.9,False,,,20160308.0,,,,22.7,False,20180830,8,18.63,16.47,local_fit,1.267,observed,-3.0,18.9,14.62
TAP_A01,034b,"Pouteria sp,",Sapotaceae,727995.0189197198,9683635.4510092,O,12.2,False,12.69,16.41,20160308.0,,,,12.5,False,20180830,8,12.46,16.41,measured,0.1,observed,-3.0,12.2,16.13
TAP_A01,035a,Virola crebrinervia,Myristicaceae,727988.3585707198,9683638.0576192,O,13.8,False,,,20160308.0,,,,13.8,False,20180830,8,13.36,13.73,local_fit,0.0,observed,-3.0,13.8,13.73
TAP_A01,035b,Virola sebifera,Myristicaceae,727994.641324248,9683635.29461128,O,18.7,False,,,20160308.0,,,,22.3,False,20180830,8,18.42,16.37,local_fit,1.2,observed,-3.0,18.7,14.59
TAP_A01,036a,Inga thibaudiana,Fabaceae,727986.602846168,9683637.00707448,O,14.3,False,,,20160308.0,,,,17.4,False,20180830,8,15.65,14.01,local_fit,1.033,observed,-3.0,14.3,12.26
TAP_A01,036b,Diospyros artanthifolia,Ebenaceae,727991.821864512,9683633.05356832,O,34.8,False,,,20160308.0,,,,35.4,False,20180830,8,24.36,23.47,local_fit,0.2,observed,-3.0,34.8,23.25
TAP_A01,037a,Eschweilera ovata,Lecythidaceae,727988.079876748,9683636.11749028,O,13.8,False,,,20160308.0,,,,14.2,False,20180830,8,13.62,13.73,local_fit,0.133,observed,-3.0,13.8,13.47
TAP_A01,037b,Eschweilera amazonica,Lecythidaceae,727989.525101296,9683640.47434256,O,12.8,False,,,20160308.0,,,,12.9,False,20180830,8,12.74,13.14,local_fit,0.033,observed,-3.0,12.8,13.07
TAP_A01,038a,Quiina florida,Ochnaceae,727982.93414396,9683635.2702556,O,13.0,False,,,20160308.0,,,,13.1,False,20180830,8,12.88,13.26,local_fit,0.033,observed,-3.0,13.0,13.19
TAP_A01,038b,Pouteria gongrijpii,Sapotaceae,727989.0423616559,9683644.14005416,O,14.0,False,,,20160308.0,,,,13.1,False,20180830,8,12.88,13.84,local_fit,0.0,observed,-3.0,13.1,13.84
TAP_A01,039a,Quiina florida,Ochnaceae,727982.9384676398,9683632.5913604,O,12.3,False,7.87,12.25,20160308.0,,,,12.2,False,20180830,8,12.25,12.25,measured,0.0,observed,-3.0,12.2,12.25
TAP_A01,039b,Rinorea guianensis,Violaceae,727993.61362044,9683641.2053164,O,10.5,False,,,20160308.0,,,,10.6,False,20180830,8,11.08,11.71,local_fit,0.033,observed,-3.0,10.5,11.63
TAP_A01,040a,"Pouteria sp,",Sapotaceae,727983.3147616,9683631.675216,O,17.8,False,,,20160308.0,,,,17.8,False,20180830,8,15.89,15.91,local_fit,0.0,observed,-3.0,17.8,15.91
TAP_A01,040b,Neea oppositifolia,Nyctaginaceae,728002.17971308,9683649.1731588,O,11.9,False,3.41,4.0,20160308.0,,,,12.0,False,20180830,8,12.11,4.0,measured,0.033,observed,-3.0,11.9,3.97
TAP_A01,041a,Rinorea guianensis,Violaceae,727985.9510032,9683633.303812,O,22.8,False,12.64,18.34,20160308.0,,,,22.9,False,20180830,8,18.73,18.34,measured,0.033,observed,-3.0,22.8,18.29
TAP_A01,041b,Tachigali myrmecophila,Fabaceae,728001.875098,9683647.43228,O,25.2,False,,,20160308.0,,,,29.7,False,20180830,8,22.0,19.46,local_fit,1.5,observed,-3.0,25.2,17.6
TAP_A01,042a,Quiina florida,Ochnaceae,727988.103228272,9683633.444773922,O,11.8,False,,,20160308.0,,,,11.8,False,20180830,8,11.96,12.53,local_fit,0.0,observed,-3.0,11.8,12.53
TAP_A01,042b,Casearia javitensis,Salicaceae,728000.9454223,9683647.045933,O,13.2,False,6.98,13.67,20160308.0,,,,,True,20180830,8,,13.67,measured,0.167,site_median,-3.0,,
TAP_A01,043a,,,727989.334311024,9683630.52186064,O,22.8,True,,,20160308.0,,,,,True,20180830,8,,18.37,local_fit,0.167,site_median,-3.0,,
TAP_A01,043b,Pouteria guianensis,Sapotaceae,728000.029005488,9683644.19125968,O,10.7,False,,,20160308.0,,,,10.8,False,20180830,8,11.23,11.84,local_fit,0.033,observed,-3.0,10.7,11.76
TAP_A01,044a,Quiina florida,Ochnaceae,727991.6733710798,9683627.6278588,O,10.9,False,,,20160308.0,,,,11.0,False,20180830,8,11.38,11.97,local_fit,0.033,observed,-3.0,10.9,11.89
TAP_A01,044b,Quiina florida,Ochnaceae,728002.39210992,9683643.8815312,O,13.0,False,,,20160308.0,,,,13.2,False,20180830,8,12.95,13.26,local_fit,0.067,observed,-3.0,13.0,13.12
TAP_A01,045a,Quiina florida,Ochnaceae,727983.8541722998,9683624.932273,O,10.8,False,,,20160308.0,,,,17.7,False,20180830,8,15.83,11.91,local_fit,2.3,observed,-3.0,10.8,8.45
TAP_A01,045b,Maquira coriacea,Moraceae,728003.177454628,9683642.16371308,O,27.3,False,,,20160308.0,,,,27.6,False,20180830,8,21.05,20.39,local_fit,0.1,observed,-3.0,27.3,20.25
TAP_A01,046a,"Pouteria sp,",Sapotaceae,727987.0919002,9683625.198682,O,32.0,False,,,20160308.0,,,,33.2,False,20180830,8,23.48,22.36,local_fit,0.4,observed,-3.0,32.0,21.89
TAP_A01,046b,Rollinia exsucca,Annonaceae,728009.620577944,9683647.52746184,O,13.3,False,,,20160308.0,,,,13.5,False,20180830,8,13.15,13.44,local_fit,0.067,observed,-3.0,13.3,13.31
TAP_A01,047a,Quiina florida,Ochnaceae,727990.72276086,9683624.5544146,O,12.2,False,,,20160308.0,,,,12.7,False,20180830,8,12.6,12.78,local_fit,0.167,observed,-3.0,12.2,12.42
TAP_A01,047b,Zygia racemosa,Fabaceae,728009.8763731358,9683644.61872496,O,14.4,False,,,20160308.0,,,,14.8,False,20180830,8,14.02,14.07,local_fit,0.133,observed,-3.0,14.4,13.81
TAP_A01,048a,,,727993.7917064,9683625.285184,O,19.7,True,,,20160308.0,,,,,True,20180830,8,,16.87,local_fit,0.167,site_median,-3.0,,
TAP_A01,048b,Diospyros artanthifolia,Ebenaceae,728010.45313984,9683642.9201184,O,39.0,False,,,20160308.0,,,,39.0,False,20180830,8,25.71,25.07,local_fit,0.0,observed,-3.0,39.0,25.07
TAP_A01,049a,Virola sebifera,Myristicaceae,727992.796731264,9683622.30116704,O,47.9,False,,,20160308.0,,,,43.1,False,20180830,8,27.14,28.25,local_fit,0.0,observed,-3.0,43.1,28.25
TAP_A01,049b,Maquira coriacea,Moraceae,728006.1384303399,9683640.5944574,O,14.8,False,,,20160308.0,,,,16.1,False,20180830,8,14.85,14.29,local_fit,0.433,observed,-3.0,14.8,13.49
TAP_A01,050a,Tapura singularis,Dichapetalaceae,727988.41482264,9683621.9940904,O,12.5,False,9.45,13.95,20160308.0,,,,13.4,False,20180830,8,13.08,13.95,measured,0.3,observed,-3.0,12.5,13.29
TAP_A01,050b,Inga thibaudiana,Fabaceae,728011.28754352,9683636.8090272,O,12.3,False,3.68,7.22,20160308.0,,,,,True,20180830,8,,7.22,measured,0.167,site_median,-3.0,,
TAP_A01,051a,Aspidosperma parvifolium,Apocynaceae,727991.70932176,9683619.4948016,O,10.7,False,5.03,7.71,20160308.0,,,,10.9,False,20180830,8,11.3,7.71,measured,0.067,observed,-3.0,10.7,7.61
TAP_A01,051b,Eschweilera coriacea,Lecythidaceae,728018.716688264,9683633.20606104,O,10.1,False,5.84,9.49,20160308.0,,,,10.9,False,20180830,8,11.3,9.49,measured,0.267,observed,-3.0,10.1,8.99
TAP_A01,052a,,,727993.40396722,9683618.1567142,O,10.4,False,,,20160308.0,,,,10.7,False,20180830,8,11.15,11.65,local_fit,0.1,observed,-3.0,10.4,11.42
TAP_A01,052b,Quiina florida,Ochnaceae,728020.4160600269,9683630.14060379,O,11.0,False,,,20160308.0,,,,11.3,False,20180830,8,11.6,12.03,local_fit,0.1,observed,-3.0,11.0,11.8
TAP_A01,053a,Quiina florida,Ochnaceae,727995.15094624,9683619.4120864,O,13.5,False,,,20160308.0,,,,14.4,False,20180830,8,13.76,13.55,local_fit,0.3,observed,-3.0,13.5,12.95
TAP_A01,053b,Quiina florida,Ochnaceae,728019.467817088,9683629.21216768,O,11.3,False,,0.0,20160308.0,,,,11.6,False,20180830,8,11.82,12.22,local_fit,0.1,observed,-3.0,11.3,11.99
TAP_A01,054a,,,727995.8078215478,9683617.86021828,O,17.9,True,,,20160308.0,,,,,True,20180830,8,,15.96,local_fit,0.167,site_median,-3.0,,
TAP_A01,054b,Cordia scabrifolia,Boraginaceae,728015.420778976,9683627.97549536,O,46.3,False,,,20160308.0,,,,47.4,False,20180830,8,28.51,27.7,local_fit,0.367,observed,-3.0,46.3,27.37
TAP_A01,055a,Abarema mataybifolia,Fabaceae,727993.97851144,9683616.7857784,O,19.4,False,,,20160308.0,,,,20.2,False,20180830,8,17.28,16.72,local_fit,0.267,observed,-3.0,19.4,16.28
TAP_A01,055b,"Pouteria sp,",Sapotaceae,728017.99877096,9683624.9514136,O,13.8,False,,,20160308.0,,,,14.2,False,20180830,8,13.62,13.73,local_fit,0.133,observed,-3.0,13.8,13.47
TAP_A01,056a,Lacunaria jenmanii,Ochnaceae,727994.0844902399,9683608.2601264,O,12.0,False,,,20160308.0,,,,11.8,False,20180830,8,11.96,12.66,local_fit,0.0,observed,-3.0,11.8,12.66
TAP_A01,056b,Inga thibaudiana,Fabaceae,728016.0061457799,9683624.2392758,O,21.1,False,,,20160308.0,,,,21.3,False,20180830,8,17.88,17.56,local_fit,0.067,observed,-3.0,21.1,17.46
