site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
SFX_A01,1,NI,NI,289203.7971,9289380.884,0.62,,11.3,,,20111021,A,O,P01,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
SFX_A01,2,NI,NI,289203.7971,9289335.684,0.62,,10.9,,,20111021,A,O,P01,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
SFX_A01,3,Jacaranda copaia,Bignoniaceae,289204.7971,9289376.584,0.35,,16.12,,,20111021,A,O,P01,14.86,14.86,feldpausch_regional,0.18,default,1.0,16.3,14.98
SFX_A01,4,Cecropia ficifolia,Urticaceae,289201.7971,9289371.084,0.27,,29.5,,,20111021,A,O,P01,21.91,21.91,feldpausch_regional,0.18,default,1.0,29.68,21.99
SFX_A01,5,Cecropia ficifolia,Urticaceae,289200.7971,9289370.984,0.27,,36.2,,,20111021,A,O,P01,24.67,24.67,feldpausch_regional,0.18,default,1.0,36.38,24.74
SFX_A01,6,Socratea exorrhiza,Arecaceae,289201.7971,9289368.584,0.62,0.04549853,14.4,,,20111021,A,P,P01,13.76,13.76,feldpausch_regional,0.18,default,1.0,14.58,13.88
SFX_A01,7,Jacaratia spinosa,Caricaceae,289202.7971,9289368.184,0.27,0.011520446,11.0,7.06,6.37,20111021,A,O,P01,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
SFX_A01,8,Neea oppositifolia,Nyctaginaceae,289203.7971,9289375.484,0.89,,11.7,,,20111021,A,O,P01,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02
SFX_A01,9,Attalea maripa,Arecaceae,289202.7971,9289361.584,0.33,0.170173135,29.3,,,20111021,A,P,P01,21.82,21.82,feldpausch_regional,0.18,default,1.0,29.48,21.9
SFX_A01,10,Cassia fastuosa,Fabaceae,289184.7971,9289360.584,0.81,,11.6,,,20111021,A,O,P01,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95
SFX_A01,11,Schizolobium amazonicum,Fabaceae,289184.7971,9289358.784,0.49,,19.2,,,20111021,A,O,P01,16.71,16.71,feldpausch_regional,0.18,default,1.0,19.38,16.82
SFX_A01,12,Castilla ulei,Moraceae,289182.7971,9289355.584,0.82,,14.8,,,20111021,A,O,P01,14.02,14.02,feldpausch_regional,0.18,default,1.0,14.98,14.14
SFX_A01,13,Sapium marmieri,Euphorbiaceae,289182.7971,9289356.584,0.41,0.464425677,27.2,30.08,19.78,20111021,A,O,P01,20.86,20.86,feldpausch_regional,0.18,default,1.0,27.38,20.94
SFX_A01,14,Castilla ulei,Moraceae,289186.7971,9289355.584,0.82,,11.3,,,20111021,A,O,P01,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
SFX_A01,15,Clarisia racemosa,Moraceae,289199.7971,9289352.584,0.59,,13.4,,,20111021,A,O,P01,13.08,13.08,feldpausch_regional,0.18,default,1.0,13.58,13.21
SFX_A01,16,NI,NI,289200.7971,9289349.584,0.62,,10.7,,,20111021,A,O,P01,11.15,11.15,feldpausch_regional,0.18,default,1.0,10.88,11.29
SFX_A01,18,Sapium marmieri,Euphorbiaceae,289200.7971,9289346.584,0.41,,10.7,,,20111021,A,O,P01,11.15,11.15,feldpausch_regional,0.18,default,1.0,10.88,11.29
SFX_A01,19,Socratea exorrhiza,Arecaceae,289198.7971,9289345.584,0.62,0.054690591,15.9,22.84,18.32,20111021,A,P,P01,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
SFX_A01,20,Neea oppositifolia,Nyctaginaceae,289199.7971,9289346.584,0.89,,13.0,,,20111021,A,O,P01,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
SFX_A01,23,Cassia fastuosa,Fabaceae,289206.1971,9289342.584,0.81,,22.7,,,20111021,A,O,P01,18.63,18.63,feldpausch_regional,0.18,default,1.0,22.88,18.72
SFX_A01,24,Zanthoxylum rhoifolium,Rutaceae,289205.7971,9289335.584,0.49,,17.6,,,20111021,A,O,P01,15.77,15.77,feldpausch_regional,0.18,default,1.0,17.78,15.88
SFX_A01,25,Tabebuia serratifolia,Bignoniaceae,289210.7971,9289338.584,0.92,,20.5,,,20111021,A,O,P01,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54
SFX_A01,26,Dalbergia melanoxylon,Fabaceae,289209.7971,9289341.584,0.8,,55.5,,,20111021,A,O,P01,30.8,30.8,feldpausch_regional,0.18,default,1.0,55.68,30.85
SFX_A01,28,Hymenaea courbaril,Fabaceae,289210.7971,9289343.084,0.79,,16.6,,,20111021,A,O,P01,15.16,15.16,feldpausch_regional,0.18,default,1.0,16.78,15.27
SFX_A01,29,Virola melinoni,Myristicaceae,289213.7971,9289343.584,0.48,,15.2,,,20111021,A,O,P01,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
SFX_A01,30,Attalea maripa,Arecaceae,289207.0971,9289346.584,0.33,0.220661455,33.7,,,20111021,A,P,P01,23.69,23.69,feldpausch_regional,0.18,default,1.0,33.88,23.76
SFX_A01,31,Eschweilera parviflora,Lecythidaceae,289206.7971,9289347.584,0.89,0.048985315,11.3,8.48,5.68,20111021,A,O,P01,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
SFX_A01,32,Theobroma glaucum,Malvaceae,289210.7971,9289350.584,0.53,,21.9,,,20111021,A,O,P01,18.21,18.21,feldpausch_regional,0.18,default,1.0,22.08,18.3
SFX_A01,33,Virola melinoni,Myristicaceae,289211.7971,9289350.584,0.48,0.276219667,23.0,21.54,17.64,20111021,A,O,P01,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88
SFX_A01,34,Eschweilera parviflora,Lecythidaceae,289209.7971,9289350.084,0.89,,14.6,,,20111021,A,O,P01,13.89,13.89,feldpausch_regional,0.18,default,1.0,14.78,14.01
SFX_A01,35,Theobroma glaucum,Malvaceae,289208.7971,9289352.084,0.53,,19.4,,,20111021,A,O,P01,16.83,16.83,feldpausch_regional,0.18,default,1.0,19.58,16.93
SFX_A01,36,,,289207.7971,9289351.584,0.58,8.199048089,111.7,35.81,,20111025,D,O,P01,40.3,40.3,feldpausch_regional,0.18,default,1.0,111.88,40.32
SFX_A01,37,Rinorea racemosa,Violaceae,289209.7971,9289355.584,0.68,,13.4,,,20111021,A,O,P01,13.08,13.08,feldpausch_regional,0.18,default,1.0,13.58,13.21
SFX_A01,38,Inga thibaudiana,Fabaceae,289218.7971,9289355.184,0.58,,23.7,,,20111021,A,O,P01,19.15,19.15,feldpausch_regional,0.18,default,1.0,23.88,19.24
SFX_A01,39,Cecropia ficifolia,Urticaceae,289218.7971,9289353.584,0.27,,16.9,,,20111021,A,O,P01,15.35,15.35,feldpausch_regional,0.18,default,1.0,17.08,15.46
SFX_A01,40,Cecropia ficifolia,Urticaceae,289218.7971,9289353.584,0.27,,17.1,,,20111021,A,O,P01,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58
SFX_A01,41,Nectandra cuspidata,Lauraceae,289224.7971,9289352.584,0.56,2.083963314,44.2,37.42,28.82,20111021,A,O,P01,27.5,27.5,feldpausch_regional,0.18,default,1.0,44.38,27.56
SFX_A01,42,Dalbergia melanoxylon,Fabaceae,289226.7971,9289353.584,0.8,0.221644242,24.0,9.44,3.68,20111021,A,O,P01,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39
SFX_A01,43,Dalbergia melanoxylon,Fabaceae,289226.7971,9289353.584,0.8,,22.1,,,20111021,A,O,P01,18.31,18.31,feldpausch_regional,0.18,default,1.0,22.28,18.41
SFX_A01,44,Dalbergia melanoxylon,Fabaceae,289221.7971,9289357.584,0.8,,31.9,,,20111021,A,O,P01,22.95,22.95,feldpausch_regional,0.18,default,1.0,32.08,23.02
SFX_A01,45,Astrocaryum aculeatum,Arecaceae,289223.7971,9289356.584,0.51,0.158500429,28.2,,,20111021,A,P,P01,21.32,21.32,feldpausch_regional,0.18,default,1.0,28.38,21.4
SFX_A01,46,Socratea exorrhiza,Arecaceae,289232.7971,9289358.584,0.62,0.058584918,16.5,,,20111021,A,P,P01,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21
SFX_A01,47,Theobroma glaucum,Malvaceae,289212.7971,9289358.584,0.53,,12.5,,,20111021,A,O,P01,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
SFX_A01,48,Castilla ulei,Moraceae,289207.7971,9289359.084,0.82,,20.7,,,20111021,A,O,P01,17.56,17.56,feldpausch_regional,0.18,default,1.0,20.88,17.66
SFX_A01,49,Inga alba,Fabaceae,289209.7971,9289362.584,0.59,,31.0,,,20111021,A,O,P01,22.56,22.56,feldpausch_regional,0.18,default,1.0,31.18,22.64
SFX_A01,50,Attalea maripa,Arecaceae,289212.7971,9289362.584,0.33,0.081422011,19.7,,,20111021,A,P,P01,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1
SFX_A01,51,Protium heptaphyllum,Burseraceae,289224.7971,9289361.584,0.62,,17.3,,,20111021,A,O,P01,15.59,15.59,feldpausch_regional,0.18,default,1.0,17.48,15.7
SFX_A01,52,Neea oppositifolia,Nyctaginaceae,289225.7971,9289364.584,0.89,,17.0,,,20111021,A,O,P01,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52
SFX_A01,53,Socratea exorrhiza,Arecaceae,289221.7971,9289364.584,0.62,0.023547413,10.1,,,20111021,A,P,P01,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
SFX_A01,54,Cordia scabrifolia,Boraginaceae,289220.7971,9289365.584,0.47,,17.1,,,20111021,A,O,P01,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58
SFX_A01,55,Theobroma glaucum,Malvaceae,289220.7971,9289366.584,0.53,,10.5,,,20111021,A,O,P01,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
SFX_A01,56,Vismia guianensis,Clusiaceae,289217.7971,9289368.584,0.46,,13.0,,,20111021,A,O,P01,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
SFX_A01,57,Attalea maripa,Arecaceae,289221.7971,9289370.584,0.33,0.194661689,31.5,,,20111021,A,P,P01,22.78,22.78,feldpausch_regional,0.18,default,1.0,31.68,22.85
SFX_A01,58,Protium heptaphyllum,Burseraceae,289212.7971,9289369.584,0.62,,11.0,,,20111021,A,O,P01,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
SFX_A01,59,Theobroma glaucum,Malvaceae,289207.0971,9289369.584,0.53,,12.7,,,20111021,A,O,P01,12.6,12.6,feldpausch_regional,0.18,default,1.0,12.88,12.73
SFX_A01,60,Socratea exorrhiza,Arecaceae,289207.7971,9289372.284,0.62,0.044913535,14.3,,,20111021,A,P,P01,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81
SFX_A01,61,NI,NI,289211.7971,9289378.584,0.62,,13.1,,,20111021,A,O,P01,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0
SFX_A01,1,Dalbergia melanoxylon,Fabaceae,289227.3745,9289556.539,0.8,0.870079309,41.8,12.22,6.72,20111022,A,O,P02,26.7,26.7,feldpausch_regional,0.18,default,1.0,41.98,26.76
SFX_A01,4,Dalbergia melanoxylon,Fabaceae,289223.6745,9289550.639,0.8,,13.0,,,20111022,A,O,P02,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
SFX_A01,5,Dalbergia melanoxylon,Fabaceae,289223.6745,9289547.439,0.8,0.841349964,38.1,14.23,12.92,20111022,A,O,P02,25.39,25.39,feldpausch_regional,0.18,default,1.0,38.28,25.45
SFX_A01,6,Dalbergia melanoxylon,Fabaceae,289219.6745,9289544.939,0.8,0.759776106,36.8,13.77,10.63,20111022,A,O,P02,24.9,24.9,feldpausch_regional,0.18,default,1.0,36.98,24.97
SFX_A01,7,Brosimum rubescens,Moraceae,289216.6745,9289544.139,0.83,,27.7,,,20111022,A,O,P02,21.09,21.09,feldpausch_regional,0.18,default,1.0,27.88,21.17
SFX_A01,8,Dalbergia melanoxylon,Fabaceae,289209.6745,9289538.939,0.8,1.187526541,38.5,19.66,14.8,20111022,A,O,P02,25.53,25.53,feldpausch_regional,0.18,default,1.0,38.68,25.6
SFX_A01,9,Swartzia corrugata,Fabaceae,289218.6745,9289538.939,1.06,1.823692784,37.0,24.77,17.28,20111022,A,O,P02,24.98,24.98,feldpausch_regional,0.18,default,1.0,37.18,25.04
SFX_A01,10,Rinorea racemosa,Violaceae,289216.6745,9289537.939,0.68,,13.5,,,20111022,A,O,P02,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
SFX_A01,11,Neea oppositifolia,Nyctaginaceae,289213.6745,9289535.739,0.89,,18.6,,,20111022,A,O,P02,16.36,16.36,feldpausch_regional,0.18,default,1.0,18.78,16.47
SFX_A01,12,Tetragastris panamensis,Burseraceae,289223.6745,9289543.939,0.73,,25.6,,,20111022,A,O,P02,20.09,20.09,feldpausch_regional,0.18,default,1.0,25.78,20.18
SFX_A01,13,Aspidosperma spruceanum,Apocynaceae,289224.6745,9289537.939,0.75,2.610148116,45.6,32.74,23.09,20111022,A,O,P02,27.95,27.95,feldpausch_regional,0.18,default,1.0,45.78,28.0
SFX_A01,14,,,289224.6745,9289538.939,,0.01321884,10.9,,,20111025,A,L,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
SFX_A01,15,Theobroma glaucum,Malvaceae,289226.6745,9289534.939,0.53,,10.9,,,20111022,A,O,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
SFX_A01,16,Dalbergia melanoxylon,Fabaceae,289220.6745,9289533.939,0.8,,24.0,,,20111022,A,O,P02,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39
SFX_A01,17,,,289221.6745,9289534.939,,0.014208072,12.5,,,20111025,A,L,P02,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
SFX_A01,18,Dalbergia melanoxylon,Fabaceae,289223.6745,9289529.139,0.8,0.553559217,36.1,10.43,6.62,20111022,A,O,P02,24.63,24.63,feldpausch_regional,0.18,default,1.0,36.28,24.7
SFX_A01,19,Dalbergia melanoxylon,Fabaceae,289220.6745,9289527.339,0.8,,31.8,,,20111022,A,O,P02,22.9,22.9,feldpausch_regional,0.18,default,1.0,31.98,22.98
SFX_A01,20,Couratari stellata,Lecythidaceae,289212.6745,9289529.939,0.63,,12.1,,,20111022,A,O,P02,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
SFX_A01,21,Dalbergia melanoxylon,Fabaceae,289212.6745,9289530.939,0.8,,10.9,,,20111022,A,O,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
SFX_A01,22,Dalbergia melanoxylon,Fabaceae,289209.6745,9289532.939,0.8,,10.9,,,20111022,A,O,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
SFX_A01,23,Dalbergia melanoxylon,Fabaceae,289210.6745,9289527.939,0.8,,15.2,,,20111022,A,O,P02,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
SFX_A01,24,Dalbergia melanoxylon,Fabaceae,289210.6745,9289522.939,0.8,,22.7,,,20111022,A,O,P02,18.63,18.63,feldpausch_regional,0.18,default,1.0,22.88,18.72
SFX_A01,25,,,289226.6745,9289526.939,0.58,0.201631277,30.8,9.01,,20111025,D,O,P02,22.48,22.48,feldpausch_regional,0.18,default,1.0,30.98,22.55
SFX_A01,26,,,289217.6745,9289521.939,0.58,,32.5,,,20111025,D,O,P02,23.2,23.2,feldpausch_regional,0.18,default,1.0,32.68,23.27
SFX_A01,27,Bertholletia excelsa,Lecythidaceae,289222.6745,9289520.539,0.64,,13.5,,,20111022,A,O,P02,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
SFX_A01,28,Dalbergia melanoxylon,Fabaceae,289223.6745,9289518.939,0.8,,16.2,,,20111022,A,O,P02,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03
SFX_A01,29,Dalbergia melanoxylon,Fabaceae,289224.6745,9289517.639,0.8,,23.4,,,20111022,A,O,P02,18.99,18.99,feldpausch_regional,0.18,default,1.0,23.58,19.09
SFX_A01,30,Dalbergia melanoxylon,Fabaceae,289224.6745,9289517.639,0.8,,24.2,,,20111022,A,O,P02,19.4,19.4,feldpausch_regional,0.18,default,1.0,24.38,19.49
SFX_A01,31,,,289221.6745,9289511.939,0.58,0.230933165,37.7,6.49,,20111025,D,O,P02,25.24,25.24,feldpausch_regional,0.18,default,1.0,37.88,25.3
SFX_A01,32,Dalbergia melanoxylon,Fabaceae,289226.6745,9289509.139,0.8,0.039535537,13.7,5.17,1.72,20111022,A,O,P02,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
SFX_A01,33,Clarisia racemosa,Moraceae,289225.6745,9289507.939,0.59,,14.7,,,20111022,A,O,P02,13.95,13.95,feldpausch_regional,0.18,default,1.0,14.88,14.07
SFX_A01,34,Cordia scabrifolia,Boraginaceae,289227.8745,9289511.939,0.47,,20.5,,,20111022,A,O,P02,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54
SFX_A01,35,Dalbergia melanoxylon,Fabaceae,289238.6745,9289514.139,0.8,0.186608077,19.7,11.8,6.84,20111022,A,O,P02,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1
SFX_A01,36,Dalbergia melanoxylon,Fabaceae,289239.6745,9289516.939,0.8,,15.9,,,20111022,A,O,P02,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
SFX_A01,37,Dalbergia melanoxylon,Fabaceae,289232.6745,9289519.639,0.8,,24.0,,,20111022,A,O,P02,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39
SFX_A01,38,,,289228.6745,9289525.739,0.58,,12.0,,,20111025,D,O,P02,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
SFX_A01,39,,,289232.6745,9289526.539,0.58,,23.0,,,20111025,D,O,P02,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88
SFX_A01,40,Couratari stellata,Lecythidaceae,289233.6745,9289527.039,0.63,,10.3,,,20111022,A,O,P02,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
SFX_A01,41,Dalbergia melanoxylon,Fabaceae,289242.6745,9289524.939,0.8,,21.4,,,20111022,A,O,P02,17.94,17.94,feldpausch_regional,0.18,default,1.0,21.58,18.04
SFX_A01,42,Dalbergia melanoxylon,Fabaceae,289242.6745,9289524.939,0.8,,29.8,,,20111022,A,O,P02,22.04,22.04,feldpausch_regional,0.18,default,1.0,29.98,22.12
SFX_A01,43,Dalbergia melanoxylon,Fabaceae,289248.6745,9289524.939,0.8,,32.2,,,20111022,A,O,P02,23.07,23.07,feldpausch_regional,0.18,default,1.0,32.38,23.15
SFX_A01,44,Tetragastris panamensis,Burseraceae,289246.6745,9289525.939,0.73,,11.0,,,20111022,A,O,P02,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
SFX_A01,45,Dalbergia melanoxylon,Fabaceae,289250.6745,9289526.939,0.8,0.512685569,35.3,10.1,6.07,20111022,A,O,P02,24.32,24.32,feldpausch_regional,0.18,default,1.0,35.48,24.39
SFX_A01,46,Dalbergia melanoxylon,Fabaceae,289244.6745,9289525.939,0.8,,31.9,,,20111022,A,O,P02,22.95,22.95,feldpausch_regional,0.18,default,1.0,32.08,23.02
SFX_A01,47,Dalbergia melanoxylon,Fabaceae,289249.6745,9289530.939,0.8,,10.1,,,20111022,A,O,P02,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
SFX_A01,48,Dalbergia melanoxylon,Fabaceae,289248.6745,9289530.939,0.8,,22.1,,,20111022,A,O,P02,18.31,18.31,feldpausch_regional,0.18,default,1.0,22.28,18.41
SFX_A01,49,Jacaranda copaia,Bignoniaceae,289238.6745,9289529.939,0.35,,20.6,,,20111022,A,O,P02,17.5,17.5,feldpausch_regional,0.18,default,1.0,20.78,17.6
SFX_A01,50,Tachigali myrmecophila,Fabaceae,289236.6745,9289529.939,0.48,,11.8,,,20111022,A,O,P02,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
SFX_A01,51,Dalbergia melanoxylon,Fabaceae,289234.6745,9289529.939,0.8,,37.2,,,20111022,A,O,P02,25.05,25.05,feldpausch_regional,0.18,default,1.0,37.38,25.12
SFX_A01,52,Dalbergia melanoxylon,Fabaceae,289234.6745,9289534.939,0.8,,11.1,,,20111022,A,O,P02,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
SFX_A01,53,Zanthoxylum rhoifolium,Rutaceae,289232.6745,9289530.939,0.49,,23.3,,,20111022,A,O,P02,18.94,18.94,feldpausch_regional,0.18,default,1.0,23.48,19.03
SFX_A01,54,Dalbergia melanoxylon,Fabaceae,289235.6745,9289534.939,0.8,,29.6,,,20111022,A,O,P02,21.95,21.95,feldpausch_regional,0.18,default,1.0,29.78,22.03
SFX_A01,55,Neea oppositifolia,Nyctaginaceae,289241.6745,9289538.939,0.89,,11.5,,,20111022,A,O,P02,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88
SFX_A01,56,Dalbergia melanoxylon,Fabaceae,289243.6745,9289536.939,0.8,0.947051689,45.5,11.23,7.0,20111022,A,O,P02,27.91,27.91,feldpausch_regional,0.18,default,1.0,45.68,27.97
SFX_A01,57,Dalbergia melanoxylon,Fabaceae,289245.6745,9289533.939,0.8,,22.2,,,20111022,A,O,P02,18.37,18.37,feldpausch_regional,0.18,default,1.0,22.38,18.46
SFX_A01,58,Eschweilera parviflora,Lecythidaceae,289247.6745,9289531.939,0.89,,11.9,,,20111022,A,O,P02,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
SFX_A01,60,Parkia sp.,Fabaceae,289239.6745,9289545.939,0.45,,22.0,,,20111022,A,O,P02,18.26,18.26,feldpausch_regional,0.18,default,1.0,22.18,18.36
SFX_A01,61,Inga marginata,Fabaceae,289235.6745,9289546.939,0.57,,12.4,,,20111022,A,O,P02,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52
SFX_A01,62,Helicostylis sp.,Moraceae,289233.6745,9289544.939,0.65,,10.6,,,20111022,A,O,P02,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
SFX_A01,63,Dalbergia melanoxylon,Fabaceae,289231.6745,9289540.939,0.8,,33.2,,,20111022,A,O,P02,23.48,23.48,feldpausch_regional,0.18,default,1.0,33.38,23.56
SFX_A01,64,Brosimum rubescens,Moraceae,289230.6745,9289536.439,0.83,,14.0,,,20111022,A,O,P02,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
SFX_A01,65,NI,NI,289229.6745,9289546.939,0.62,,11.9,,,20111022,A,O,P02,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
SFX_A01,66,Tabebuia serratifolia,Bignoniaceae,289231.6745,9289547.939,0.92,,18.5,,,20111022,A,O,P02,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41
SFX_A01,67,Virola melinoni,Myristicaceae,289233.6745,9289550.939,0.48,,12.3,,,20111022,A,O,P02,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
SFX_A01,68,Dalbergia melanoxylon,Fabaceae,289229.6745,9289552.939,0.8,,26.6,,,20111022,A,O,P02,20.58,20.58,feldpausch_regional,0.18,default,1.0,26.78,20.66
SFX_A01,1,,,289245.2185,9289727.604,0.58,,14.7,,,20111025,D,O,P03,13.95,13.95,feldpausch_regional,0.18,default,1.0,14.88,14.07
SFX_A01,2,Tetragastris panamensis,Burseraceae,289243.2185,9289723.604,0.73,,12.6,,,20111022,A,O,P03,12.53,12.53,feldpausch_regional,0.18,default,1.0,12.78,12.66
SFX_A01,3,Dalbergia melanoxylon,Fabaceae,289244.2185,9289719.904,0.8,0.665705275,38.4,11.08,6.87,20111022,A,O,P03,25.5,25.5,feldpausch_regional,0.18,default,1.0,38.58,25.56
SFX_A01,4,Dalbergia melanoxylon,Fabaceae,289240.2185,9289720.404,0.8,,12.0,,,20111022,A,O,P03,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
SFX_A01,5,Inga marginata,Fabaceae,289245.2185,9289716.604,0.57,,10.6,,,20111022,A,O,P03,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
SFX_A01,6,Jacaratia spinosa,Caricaceae,289247.9185,9289714.604,0.27,0.598257645,40.7,26.78,12.24,20111022,A,O,P03,26.32,26.32,feldpausch_regional,0.18,default,1.0,40.88,26.38
SFX_A01,7,Dalbergia melanoxylon,Fabaceae,289245.2185,9289711.604,0.8,0.572214981,36.3,10.66,3.56,20111022,A,O,P03,24.71,24.71,feldpausch_regional,0.18,default,1.0,36.48,24.78
SFX_A01,8,Jacaranda copaia,Bignoniaceae,289242.2185,9289712.404,0.35,0.029513936,11.0,13.55,10.05,20111022,A,O,P03,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
SFX_A01,9,Virola melinoni,Myristicaceae,289236.2185,9289713.304,0.48,,11.1,,,20111022,A,O,P03,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
SFX_A01,10,Socratea exorrhiza,Arecaceae,289238.2185,9289712.604,0.62,0.065349123,17.5,,,20111022,A,P,P03,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82
SFX_A01,11,NI,NI,289242.2185,9289711.604,0.62,,21.6,,,20111022,A,O,P03,18.05,18.05,feldpausch_regional,0.18,default,1.0,21.78,18.14
SFX_A01,12,NI,NI,289242.2185,9289711.604,0.62,,13.5,,,20111022,A,O,P03,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
SFX_A01,13,Theobroma glaucum,Malvaceae,289237.2185,9289711.104,0.53,,14.2,,,20111022,A,O,P03,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
SFX_A01,14,Astronium gracile,Anacardiaceae,289232.2185,9289711.304,0.73,0.25310728,19.2,18.48,8.58,20111022,A,O,P03,16.71,16.71,feldpausch_regional,0.18,default,1.0,19.38,16.82
SFX_A01,15,Sapium marmieri,Euphorbiaceae,289236.2185,9289709.604,0.41,,25.5,,,20111022,A,O,P03,20.05,20.05,feldpausch_regional,0.18,default,1.0,25.68,20.13
SFX_A01,19,Inga marginata,Fabaceae,289243.2185,9289704.604,0.57,,12.2,6.46,,20111022,A,O,P03,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38
SFX_A01,20,Pterocarpus sp.,Fabaceae,289246.2185,9289704.204,0.51,0.247690544,23.7,16.91,10.63,20111022,A,O,P03,19.15,19.15,feldpausch_regional,0.18,default,1.0,23.88,19.24
SFX_A01,21,NI,NI,289247.9185,9289701.404,0.62,,16.0,,,20111022,A,O,P03,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9
SFX_A01,22,,,289242.2185,9289700.404,0.58,,18.1,,,20111025,D,O,P03,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18
SFX_A01,23,Sterculia pruriens,Malvaceae,289236.2185,9289702.004,0.49,,16.2,,,20111022,A,O,P03,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03
SFX_A01,24,,,289236.2185,9289702.004,0.58,,10.2,,,20111025,D,O,P03,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
