site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2014,dead_2014,dbh_2018,dead_2018,plot_id
CAU_A01,044a,Rinorea guianensis,Violaceae,779557.0979,9584137.617,O,11.1,False,11.3,False,T11
CAU_A01,045a,Vataireopsis speciosa,Fabaceae,779557.0236,9584168.223,O,14.4,False,15.0,False,T11
CAU_A01,046a,Tetragastris panamensis,Burseraceae,779562.2114,9584168.837,O,30.6,False,30.8,False,T11
CAU_A01,047a,Eschweilera ovata,Lecythidaceae,779569.9527,9584126.198,O,39.7,False,41.0,False,T11
CAU_A01,048a,Endlicheria sp.,Lauraceae,779558.0437,9584121.934,O,47.0,False,48.0,False,T11
CAU_A01,049a,Eperua bijuga,Fabaceae,779535.9389,9584126.448,O,48.6,False,49.2,False,T11
CAU_A01,050a,Tachigali myrmecophila,Fabaceae,779543.6505,9584139.621,O,36.9,False,,True,T11
CAU_A01,050b,Protium paniculatum,Burseraceae,779525.7621,9584158.289,O,11.3,False,11.5,False,T11
CAU_A01,051a,Sacoglottis guianensis,Humiriaceae,779531.7636,9584134.358,O,37.7,False,37.8,False,T11
CAU_A01,051b,Ocotea canaliculata,Lauraceae,779526.7096,9584159.303,O,20.3,False,21.5,False,T11
CAU_A01,052a,Pourouma villosa,Urticaceae,779530.7418,9584135.336,O,40.1,False,42.9,True,T11
CAU_A01,052b,Pouteria hispida,Sapotaceae,779529.794,9584151.369,O,55.3,False,55.8,False,T11
CAU_A01,053a,Eschweilera coriacea,Lecythidaceae,779523.4114,9584141.176,O,61.0,False,65.0,False,T11
CAU_A01,054a,Inga sp.,Fabaceae,779537.4317,9584149.487,O,41.4,False,42.1,False,T11
CAU_A01,056a,Ocotea glomerata,Lauraceae,779566.1682,9584151.17,O,98.3,False,101.0,False,T11
CAU_A01,099a,Abarema mataybifolia,Fabaceae,779530.0505,9584121.318,O,,,21.2,False,T11
CAU_A01,100a,Pouteria guianensis,Sapotaceae,779530.9445,9584126.138,O,,,11.4,False,T11
CAU_A01,101a,Simaba cedron,Simaroubaceae,779533.9151,9584127.504,O,,,14.4,False,T11
CAU_A01,102a,,,779523.592,9584132.978,O,,,15.6,False,T11
CAU_A01,103a,Pouteria guianensis,Sapotaceae,779532.5981,9584141.878,O,,,11.5,False,T11
CAU_A01,104a,,,779537.7886,9584133.291,O,,,18.7,False,T11
CAU_A01,105a,Sagotia racemosa,Euphorbiaceae,779527.5531,9584143.868,O,,,12.6,False,T11
CAU_A01,106a,Pouteria gongrijpii,Sapotaceae,779532.5386,9584144.578,O,,,11.1,False,T11
CAU_A01,107a,,,779533.2217,9584149.894,O,,,13.7,False,T11
CAU_A01,108a,Eschweilera ovata,Lecythidaceae,779528.425,9584149.688,O,,,22.0,False,T11
CAU_A01,109a,Sagotia racemosa,Euphorbiaceae,779530.3651,9584152.432,O,,,12.7,False,T11
CAU_A01,110a,Eperua bijuga,Fabaceae,779556.2364,9584161.754,O,42.4,False,43.0,False,T11
CAU_A01,110b,,,779539.1431,9584153.525,O,,,12.8,False,T11
CAU_A01,111a,Rinorea guianensis,Violaceae,779539.4408,9584153.632,O,,,23.9,False,T11
CAU_A01,112a,Eschweilera ovata,Lecythidaceae,779555.3066,9584159.933,O,39.5,False,39.9,False,T11
CAU_A01,112b,Eschweilera ovata,Lecythidaceae,779539.2637,9584157.129,O,,,14.1,False,T11
CAU_A01,113a,Rinorea guianensis,Violaceae,779538.1979,9584160.106,O,,,19.5,False,T11
CAU_A01,114a,Hevea brasiliensis,Euphorbiaceae,779531.5188,9584168.161,O,,,10.9,False,T11
CAU_A01,115a,Pouteria retinervis,Sapotaceae,779533.0096,9584168.594,O,,,21.1,False,T11
CAU_A01,116a,Aspidosperma parvifolium,Apocynaceae,779528.0527,9584166.584,O,,,13.1,False,T11
CAU_A01,117a,Pouteria gongrijpii,Sapotaceae,779548.338,9584168.081,O,90.7,False,92.7,False,T11
CAU_A01,117b,Lecythis idatimon,Lecythidaceae,779537.11,9584164.083,O,,,18.6,False,T11
CAU_A01,118a,Protium hebetatum,Burseraceae,779521.6917,9584164.743,O,,,45.9,False,T11
CAU_A01,183a,Eschweilera ovata,Lecythidaceae,779523.9887,9584150.741,O,48.4,False,46.9,False,T11
CAU_A01,184a,Pouteria hispida,Sapotaceae,779552.2883,9584164.867,O,42.7,True,44.0,True,T11
CAU_A01,055a,Rinorea guianensis,Violaceae,779683.2169,9584171.904,O,23.3,False,23.5,False,T11
CAU_A01,056a,Sacoglottis guianensis,Humiriaceae,779686.2382,9584170.97,O,14.3,False,15.7,False,T11
CAU_A01,057a,Rinorea guianensis,Violaceae,779692.6852,9584168.912,O,11.0,False,11.8,False,T11
CAU_A01,058a,Protium paniculatum,Burseraceae,779698.386,9584168.938,O,17.7,False,19.8,False,T11
CAU_A01,059a,Rinorea guianensis,Violaceae,779700.8127,9584172.292,O,16.9,False,17.2,False,T11
CAU_A01,060a,Endopleura uchi,Humiriaceae,779704.4382,9584171.171,O,15.4,False,15.8,False,T11
CAU_A01,061a,Helicostylis sp.,Moraceae,779707.2464,9584170.833,O,30.2,False,30.4,False,T11
CAU_A01,062a,Protium paniculatum,Burseraceae,779710.0589,9584170.295,O,26.0,False,27.6,False,T11
CAU_A01,063a,Rinorea guianensis,Violaceae,779714.796,9584173.2,O,20.6,False,20.8,False,T11
CAU_A01,064a,Eschweilera coriacea,Lecythidaceae,779717.8129,9584172.466,O,15.1,False,16.1,False,T11
CAU_A01,065a,Eschweilera ovata,Lecythidaceae,779721.8957,9584168.755,O,15.0,False,15.1,False,T11
CAU_A01,066a,Pouteria sp.,Sapotaceae,779719.7821,9584128.499,O,98.8,False,101.0,False,T11
CAU_A01,067a,Protium hebetatum,Burseraceae,779715.761,9584129.411,O,85.6,False,91.6,False,T11
CAU_A01,068a,Bombax paraense,Malvaceae,779714.6511,9584134.388,O,37.7,False,39.0,False,T11
CAU_A01,069a,Laetia procera,Salicaceae,779711.5637,9584138.32,O,52.5,False,53.5,False,T11
CAU_A01,070a,Tachigali myrmecophila,Fabaceae,779705.3449,9584148.186,O,57.0,False,60.0,False,T11
CAU_A01,071a,Eschweilera ovata,Lecythidaceae,779695.7659,9584128.97,O,46.6,False,46.7,False,T11
CAU_A01,072a,Pseudopiptadenia suaveolens,Fabaceae,779687.8339,9584125.795,O,70.0,False,72.0,False,T11
CAU_A01,073a,Eschweilera coriacea,Lecythidaceae,779684.8787,9584123.729,O,49.3,False,51.8,False,T11
CAU_A01,074a,,,779676.6824,9584132.551,O,46.0,True,,True,T11
CAU_A01,075a,Eschweilera parviflora,Lecythidaceae,779679.8777,9584162.478,O,22.5,False,23.1,False,T11
CAU_A01,075b,Pterocarpus sp.,Fabaceae,779681.8508,9584124.963,O,,,16.6,False,T11
CAU_A01,076a,Pouteria sp.,Sapotaceae,779697.4766,9584156.064,O,57.0,False,58.3,False,T11
CAU_A01,076b,Chimarrhis turbinata,Rubiaceae,779686.7659,9584128.872,O,,,17.7,False,T11
CAU_A01,077a,Eschweilera ovata,Lecythidaceae,779681.7472,9584129.661,O,,,10.7,False,T11
CAU_A01,078a,Abuta grandifolia,Menispermaceae,779716.2473,9584162.487,O,11.3,False,11.0,False,T11
CAU_A01,078b,Rinorea guianensis,Violaceae,779687.7282,9584130.593,O,,,15.3,False,T11
CAU_A01,079a,Lacunaria jenmanii,Ochnaceae,779715.2342,9584164.449,O,14.4,False,14.5,False,T11
CAU_A01,079b,Pouteria sp.,Sapotaceae,779687.7238,9584130.793,O,,,14.6,False,T11
CAU_A01,080a,Aspidosperma parvifolium,Apocynaceae,779685.6361,9584134.748,O,,,12.2,False,T11
CAU_A01,081a,Sterculia pruriens,Malvaceae,779687.6268,9584135.192,O,,,12.7,False,T11
CAU_A01,082a,,,779701.1118,9584167.147,O,40.8,False,41.1,False,T11
CAU_A01,082b,Cecropia palmata,Urticaceae,779692.5661,9584138.002,O,,,33.0,False,T11
CAU_A01,083a,Pouteria gongrijpii,Sapotaceae,779689.5602,9584138.236,O,,,32.0,False,T11
CAU_A01,084a,Eperua bijuga,Fabaceae,779689.9858,9584165.901,O,41.9,False,42.5,False,T11
CAU_A01,084b,Sagotia racemosa,Euphorbiaceae,779685.3343,9584148.445,O,,,16.6,False,T11
CAU_A01,085a,Eschweilera ovata,Lecythidaceae,779686.334,9584148.467,O,,,24.1,False,T11
CAU_A01,086a,Pouteria hispida,Sapotaceae,779688.4151,9584144.812,O,,,26.7,False,T11
CAU_A01,087a,Protium paniculatum,Burseraceae,779688.3049,9584149.811,O,,,10.1,False,T11
CAU_A01,088a,Rinorea guianensis,Violaceae,779679.2322,9584153.012,O,,,24.0,False,T11
CAU_A01,089a,Protium paniculatum,Burseraceae,779681.1524,9584156.655,O,,,11.2,False,T11
CAU_A01,090a,Pradosia cochlearia,Sapotaceae,779684.1561,9584156.521,O,,,12.2,False,T11
CAU_A01,091a,Sacoglottis guianensis,Humiriaceae,779684.1517,9584156.721,O,,,12.0,False,T11
CAU_A01,092a,Rinorea guianensis,Violaceae,779685.0523,9584161.242,O,,,20.0,False,T11
CAU_A01,093a,Aspidosperma parvifolium,Apocynaceae,779685.0412,9584161.742,O,,,14.4,False,T11
CAU_A01,094a,Eperua bijuga,Fabaceae,779685.9595,9584165.463,O,,,20.1,False,T11
CAU_A01,095a,Rinorea guianensis,Violaceae,779681.9979,9584163.675,O,,,14.4,False,T11
CAU_A01,096a,Lecythis idatimon,Lecythidaceae,779675.0525,9584161.122,O,,,20.1,False,T11
CAU_A01,097a,Rinorea guianensis,Violaceae,779674.9423,9584166.121,O,,,20.9,False,T11
CAU_A01,098a,Rinorea guianensis,Violaceae,779681.357,9584170.063,O,,,11.8,False,T11
CAU_A01,193a,Abarema jupunba,Fabaceae,779681.1512,9584170.708,O,50.3,False,52.2,False,T11
CAU_A01,194a,Eschweilera coriacea,Lecythidaceae,779694.5684,9584156.0,O,32.7,False,34.2,False,T11
CAU_A01,195a,Eperua bijuga,Fabaceae,779720.2462,9584157.066,O,42.1,False,42.1,False,T11
CAU_A01,001a,Aspidosperma parvifolium,Apocynaceae,778930.997,9586594.304,O,10.0,False,10.3,False,T12
CAU_A01,001b,Lecythis lurida,Lecythidaceae,778933.1757,9586598.046,O,56.4,False,57.0,False,T12
CAU_A01,002a,Eschweilera ovata,Lecythidaceae,778930.9856,9586596.304,O,32.2,False,32.5,False,T12
CAU_A01,002b,Lecythis idatimon,Lecythidaceae,778938.8674,9586599.511,O,10.5,False,10.5,False,T12
CAU_A01,003a,Licania canescens,Chrysobalanaceae,778929.2035,9586610.694,O,22.5,False,,True,T12
CAU_A01,004a,Lecythis idatimon,Lecythidaceae,778929.1898,9586613.094,O,18.5,False,,True,T12
CAU_A01,004b,Eschweilera coriacea,Lecythidaceae,778946.0965,9586611.966,O,51.0,False,51.8,False,T12
CAU_A01,005a,Eschweilera coriacea,Lecythidaceae,778931.3521,9586619.706,O,22.0,False,22.7,False,T12
CAU_A01,006a,Inga sp.,Fabaceae,778932.0173,9586625.81,O,19.8,False,20.9,False,T12
CAU_A01,006b,Eschweilera coriacea,Lecythidaceae,778935.9822,9586631.961,O,60.4,False,61.3,False,T12
CAU_A01,007a,Eschweilera ovata,Lecythidaceae,778930.8008,9586628.704,O,15.4,False,15.7,False,T12
CAU_A01,007b,Licania canescens,Chrysobalanaceae,778944.9793,9586632.49,O,49.5,False,57.7,False,T12
CAU_A01,008a,Protium paniculatum,Burseraceae,778930.9444,9586638.604,O,18.8,False,19.9,False,T12
CAU_A01,008b,Eschweilera coriacea,Lecythidaceae,778941.9658,9586634.86,O,46.9,False,45.9,False,T12
CAU_A01,009a,,,778930.1404,9586639.3,O,32.9,True,,True,T12
CAU_A01,010a,Ormosia nobilis,Fabaceae,778951.9286,9586641.424,O,38.6,False,40.0,False,T12
CAU_A01,011a,,,778952.0142,9586626.424,O,40.4,True,,True,T12
CAU_A01,012a,Helicostylis sp.,Moraceae,778955.0027,9586628.441,O,52.2,False,52.0,False,T12
CAU_A01,013a,Licania guianensis,Chrysobalanaceae,778958.9798,9586632.464,O,35.2,False,36.5,True,T12
CAU_A01,014a,Neea oppositifolia,Nyctaginaceae,778954.9286,9586641.441,O,36.0,False,36.2,False,T12
CAU_A01,015a,Micrandra minor,Euphorbiaceae,778967.9569,9586636.515,O,56.4,False,57.2,False,T12
CAU_A01,016a,Eschweilera coriacea,Lecythidaceae,778976.0081,9586627.561,O,52.4,False,53.5,False,T12
CAU_A01,017a,Chrysophyllum sanguinolentum,Sapotaceae,778965.0653,9586617.499,O,48.7,False,49.4,False,T12
CAU_A01,018a,Terminalia amazonia,Combretaceae,778954.1168,9586608.436,O,65.0,False,66.0,False,T12
CAU_A01,019a,Eschweilera ovata,Lecythidaceae,778952.1567,9586601.425,O,53.9,False,54.8,False,T12
CAU_A01,020a,Chamaecrista xinguensis,Fabaceae,778961.1794,9586597.476,O,42.0,False,53.3,False,T12
CAU_A01,021a,Lecythis idatimon,Lecythidaceae,778974.1906,9586595.55,O,36.9,False,37.0,False,T12
CAU_A01,022a,Manilkara amazonica,Sapotaceae,778975.1962,9586594.556,O,49.1,False,49.8,False,T12
CAU_A01,070a,Licania canescens,Chrysobalanaceae,778933.1855,9586596.317,O,,,10.4,False,T12
CAU_A01,071a,Eschweilera ovata,Lecythidaceae,778929.4742,9586598.296,O,,,23.9,False,T12
CAU_A01,072a,Brosimum rubescens,Moraceae,778929.4571,9586601.296,O,,,11.5,False,T12
CAU_A01,073a,Rinorea guianensis,Violaceae,778937.1113,9586609.339,O,,,15.8,False,T12
CAU_A01,074a,Rinorea guianensis,Violaceae,778937.0999,9586611.339,O,,,14.5,False,T12
CAU_A01,075a,Rinorea guianensis,Violaceae,778942.6341,9586605.371,O,,,12.5,False,T12
CAU_A01,076a,Protium paniculatum,Burseraceae,778944.1226,9586607.379,O,,,15.7,False,T12
CAU_A01,077a,Rinorea guianensis,Violaceae,778948.1454,9586603.402,O,,,11.5,False,T12
CAU_A01,078a,Protium paniculatum,Burseraceae,778948.1454,9586603.402,O,,,10.9,False,T12
CAU_A01,079a,Rinorea guianensis,Violaceae,778949.1111,9586609.408,O,,,10.8,False,T12
CAU_A01,080a,Sagotia racemosa,Euphorbiaceae,778950.1339,9586605.413,O,,,16.3,False,T12
CAU_A01,081a,Pouteria hispida,Sapotaceae,778954.1396,9586604.436,O,,,26.0,False,T12
CAU_A01,082a,Eperua bijuga,Fabaceae,778954.1795,9586597.436,O,,,20.8,False,T12
CAU_A01,083a,Eschweilera coriacea,Lecythidaceae,778957.1623,9586600.453,O,,,11.5,False,T12
CAU_A01,084a,Lecythis idatimon,Lecythidaceae,778961.6737,9586598.479,O,,,11.2,False,T12
CAU_A01,085a,Lecythis idatimon,Lecythidaceae,778964.1565,9586601.493,O,,,30.5,False,T12
CAU_A01,086a,Tetragastris panamensis,Burseraceae,778970.1792,9586597.528,O,,,19.5,False,T12
CAU_A01,087a,Aspidosperma parvifolium,Apocynaceae,778964.1223,9586607.493,O,,,12.0,False,T12
CAU_A01,088a,Rinorea guianensis,Violaceae,778968.1308,9586606.016,O,,,12.1,False,T12
CAU_A01,089a,Eugenia punicifolia,Myrtaceae,778970.1336,9586605.527,O,,,11.7,False,T12
CAU_A01,090a,Manilkara huberi,Sapotaceae,778972.1678,9586599.539,O,,,17.8,False,T12
CAU_A01,091a,Pouteria guianensis,Sapotaceae,778974.1621,9586600.55,O,,,18.1,False,T12
CAU_A01,092a,Lecythis idatimon,Lecythidaceae,778974.1649,9586600.05,O,,,15.3,False,T12
CAU_A01,093a,Eschweilera ovata,Lecythidaceae,778976.1791,9586597.562,O,,,18.9,False,T12
CAU_A01,094a,Aspidosperma parvifolium,Apocynaceae,778972.1279,9586606.539,O,,,16.1,False,T12
CAU_A01,095a,Pouteria guianensis,Sapotaceae,778974.0993,9586611.55,O,,,25.0,False,T12
CAU_A01,096a,Rinorea guianensis,Violaceae,778977.0993,9586611.567,O,,,16.6,False,T12
CAU_A01,097a,,,778977.0947,9586612.367,O,,,14.1,False,T12
CAU_A01,023a,Eschweilera coriacea,Lecythidaceae,778929.3288,9586746.562,O,13.0,False,13.2,False,T12
CAU_A01,024a,Eschweilera coriacea,Lecythidaceae,778928.4797,9586755.157,O,33.1,False,34.0,False,T12
CAU_A01,025a,Nectandra cuspidata,Lauraceae,778931.0768,9586755.672,O,13.4,False,15.4,False,T12
CAU_A01,026a,Mucuna rostrata,Fabaceae,778930.2626,9586758.168,O,16.7,False,17.2,False,T12
CAU_A01,027a,Micrandra minor,Euphorbiaceae,778929.4552,9586759.463,O,11.5,False,12.7,False,T12
CAU_A01,028a,Lecythis idatimon,Lecythidaceae,778929.2227,9586765.162,O,15.7,False,15.9,False,T12
CAU_A01,029a,Spondias sp.,Anacardiaceae,778929.4771,9586773.163,O,13.2,False,13.2,False,T12
CAU_A01,030a,Eschweilera coriacea,Lecythidaceae,778930.3485,9586778.168,O,23.9,False,24.3,False,T12
CAU_A01,031a,Lecythis idatimon,Lecythidaceae,778929.9314,9586781.166,O,13.1,False,13.6,False,T12
CAU_A01,032a,Lecythis idatimon,Lecythidaceae,778931.3029,9586786.174,O,10.7,False,11.0,False,T12
CAU_A01,033a,Pouteria guianensis,Sapotaceae,778930.3892,9586788.569,O,12.6,False,12.8,False,T12
CAU_A01,033b,Lecythis idatimon,Lecythidaceae,778939.323,9586746.092,O,26.0,False,26.4,False,T12
CAU_A01,034a,Neea oppositifolia,Nyctaginaceae,778931.0887,9586788.673,O,11.1,False,12.7,False,T12
CAU_A01,034b,Tachigali paniculata,Fabaceae,778939.3255,9586747.047,O,61.0,False,62.0,False,T12
CAU_A01,035a,Pouteria hispida,Sapotaceae,778929.0801,9586790.161,O,42.6,False,43.7,False,T12
CAU_A01,036a,Ocotea glomerata,Lauraceae,778949.1311,9586781.275,O,58.5,False,64.1,False,T12
CAU_A01,036b,Eschweilera coriacea,Lecythidaceae,778938.4765,9586755.636,O,16.3,False,16.5,False,T12
CAU_A01,037a,Pouteria gongrijpii,Sapotaceae,778955.1595,9586776.31,O,50.0,False,56.0,False,T12
CAU_A01,037b,Lecythis pisonis,Lecythidaceae,778940.0858,9586789.067,O,81.5,False,81.6,False,T12
CAU_A01,038a,Manilkara huberi,Sapotaceae,778976.1421,9586779.429,O,46.5,False,48.1,False,T12
CAU_A01,038b,Nectandra cuspidata,Lauraceae,778937.8776,9586790.487,O,24.1,False,25.2,False,T12
CAU_A01,039a,Licania canescens,Chrysobalanaceae,778967.1993,9586769.378,O,41.9,False,42.1,False,T12
CAU_A01,040a,Tetragastris panamensis,Burseraceae,778963.205,9586768.356,O,43.2,False,44.5,False,T12
CAU_A01,041a,Manilkara amazonica,Sapotaceae,778959.2108,9586767.333,O,71.6,False,72.8,False,T12
CAU_A01,042a,Eschweilera coriacea,Lecythidaceae,778953.2508,9586760.299,O,46.9,False,47.5,False,T12
CAU_A01,098a,Pouteria hispida,Sapotaceae,778931.2911,9586753.173,O,,,23.9,False,T12
CAU_A01,099a,Pouteria oppositifolia,Sapotaceae,778931.3253,9586747.173,O,,,26.4,False,T12
CAU_A01,100a,Brosimum acutifolium,Moraceae,778936.7853,9586754.204,O,,,25.8,False,T12
CAU_A01,101a,Protium paniculatum,Burseraceae,778937.291,9586753.207,O,,,18.0,False,T12
CAU_A01,102a,Pouteria oppositifolia,Sapotaceae,778937.591,9586753.209,O,,,15.7,False,T12
CAU_A01,103a,Mabea angularis,Euphorbiaceae,778939.2682,9586757.219,O,,,15.7,False,T12
CAU_A01,104a,Aspidosperma parvifolium,Apocynaceae,778945.908,9586750.256,O,,,16.7,False,T12
CAU_A01,105a,Eschweilera coriacea,Lecythidaceae,778947.2851,9586754.264,O,,,10.4,False,T12
CAU_A01,106a,Sacoglottis guianensis,Humiriaceae,778948.2737,9586756.27,O,,,12.2,False,T12
CAU_A01,107a,,,778956.293,9586752.916,O,,,11.4,False,T12
CAU_A01,108a,Eschweilera coriacea,Lecythidaceae,778958.3306,9586746.327,O,,,10.8,False,T12
CAU_A01,109a,Eugenia punicifolia,Myrtaceae,778960.3191,9586748.338,O,,,14.2,False,T12
CAU_A01,110a,Inga sp.,Fabaceae,778958.2878,9586753.827,O,,,12.3,False,T12
CAU_A01,111a,Vismia floribunda,Hypericaceae,778962.2792,9586755.35,O,,,29.7,False,T12
CAU_A01,112a,Chrysophyllum sanguinolentum,Sapotaceae,778968.3304,9586746.384,O,,,11.0,False,T12
CAU_A01,113a,Mabea angularis,Euphorbiaceae,778965.2677,9586757.367,O,,,14.2,False,T12
CAU_A01,114a,Sagotia racemosa,Euphorbiaceae,778975.2447,9586761.424,O,,,17.2,False,T12
CAU_A01,115a,Pouteria reticulata,Sapotaceae,778973.2676,9586757.413,O,,,11.5,False,T12
CAU_A01,116a,Hevea brasiliensis,Euphorbiaceae,778975.2561,9586759.424,O,,,17.4,False,T12
CAU_A01,117a,Pouteria hispida,Sapotaceae,778976.2561,9586759.43,O,,,24.8,False,T12
CAU_A01,118a,Inga sp.,Fabaceae,778977.2504,9586760.435,O,,,11.0,False,T12
CAU_A01,119a,Tetragastris panamensis,Burseraceae,778975.3428,9586744.224,O,,,14.5,False,T12
CAU_A01,120a,Protium paniculatum,Burseraceae,778977.3074,9586750.435,O,,,16.0,False,T12
CAU_A01,121a,Lecythis idatimon,Lecythidaceae,778978.353,9586742.441,O,,,10.7,False,T12
CAU_A01,044a,Pouteria guianensis,Sapotaceae,778932.0583,9586890.123,O,18.2,False,18.7,False,T12
CAU_A01,045a,Protium hepytaphillum ,Burseraceae,778930.2752,9586898.947,O,18.5,False,19.4,False,T12
CAU_A01,046a,Inga thibaudiana,Fabaceae,778930.5742,9586913.945,O,21.4,False,23.4,False,T12
CAU_A01,047a,Inga sp.,Fabaceae,778933.2271,9586917.91,O,14.7,False,15.7,False,T12
CAU_A01,048a,,,778933.4597,9586927.907,O,34.1,True,,True,T12
CAU_A01,049a,Protium paniculatum,Burseraceae,778932.6619,9586935.619,O,11.5,False,12.9,False,T12
CAU_A01,050a,Pouteria retinervis,Sapotaceae,778933.8924,9586937.903,O,21.1,False,22.8,True,T12
CAU_A01,051a,Licania canescens,Chrysobalanaceae,778930.006,9586938.954,O,29.4,False,30.5,False,T12
CAU_A01,052a,,,778933.373,9586928.909,O,32.4,True,,True,T12
CAU_A01,053a,Hevea brasiliensis,Euphorbiaceae,778964.8631,9586935.492,O,40.7,False,40.7,False,T12
CAU_A01,054a,Caraipa grandifolia,Clusiaceae,778969.5177,9586909.427,O,45.1,False,,True,T12
CAU_A01,055a,Jacaranda copaia,Bignoniaceae,778978.4904,9586907.308,O,39.2,False,40.2,False,T12
CAU_A01,057a,Astronium graveolens,Anacardiaceae,778939.3579,9586897.584,O,98.9,False,100.4,False,T12
CAU_A01,058a,Strychnos subcordata,Loganiaceae,778938.4416,9586903.291,O,13.2,False,13.9,False,T12
CAU_A01,059a,Licania canescens,Chrysobalanaceae,778948.4642,9586905.531,O,49.4,False,53.5,False,T12
CAU_A01,061a,Lecythis idatimon,Lecythidaceae,778940.2853,9586922.251,O,13.1,False,15.1,False,T12
CAU_A01,062a,Pouteria guianensis,Sapotaceae,778940.1979,9586923.201,O,21.9,False,24.4,False,T12
CAU_A01,063a,Licania canescens,Chrysobalanaceae,778932.8748,9586936.587,O,43.9,False,44.4,False,T12
CAU_A01,064a,Sacoglottis guianensis,Humiriaceae,778939.6931,9586937.92,O,13.8,False,15.5,False,T12
CAU_A01,065a,Eschweilera coriacea,Lecythidaceae,778935.8934,9586937.97,O,55.2,False,55.4,False,T12
CAU_A01,122a,Abarema mataybifolia,Fabaceae,778931.3088,9586893.933,O,,,17.4,False,T12
CAU_A01,123a,Pouteria guianensis,Sapotaceae,778933.3219,9586894.906,O,,,13.7,False,T12
CAU_A01,124a,Eschweilera ovata,Lecythidaceae,778936.2951,9586892.867,O,,,17.4,False,T12
CAU_A01,125a,Pouteria oppositifolia,Sapotaceae,778939.3214,9586894.827,O,,,22.5,False,T12
CAU_A01,126a,Ambelania acida,Apocynaceae,778938.4674,9586905.839,O,,,14.1,False,T12
CAU_A01,127a,Licania canescens,Chrysobalanaceae,778938.0138,9586909.345,O,,,23.8,False,T12
CAU_A01,128a,Sagotia racemosa,Euphorbiaceae,778939.5137,9586909.325,O,,,10.1,False,T12
CAU_A01,129a,Eperua bijuga,Fabaceae,778940.5203,9586909.812,O,,,20.1,False,T12
CAU_A01,130a,Eperua bijuga,Fabaceae,778933.5209,9586909.905,O,,,19.0,False,T12
CAU_A01,131a,Protium paniculatum,Burseraceae,778944.5133,9586909.259,O,,,15.5,False,T12
CAU_A01,132a,Sagotia racemosa,Euphorbiaceae,778945.4933,9586907.746,O,,,12.2,False,T12
CAU_A01,133a,Pouteria guianensis,Sapotaceae,778947.4666,9586905.72,O,,,13.3,False,T12
CAU_A01,134a,Sloanea guianensis,Elaeocarpaceae,778946.4003,9586900.733,O,,,21.5,False,T12
CAU_A01,135a,Eschweilera ovata,Lecythidaceae,778945.3938,9586900.247,O,,,11.3,False,T12
CAU_A01,136a,Strychnos subcordata,Loganiaceae,778944.3939,9586900.26,O,,,10.1,False,T12
CAU_A01,137a,Guatteria schomburgkiana,Annonaceae,778946.3605,9586897.734,O,,,11.1,False,T12
CAU_A01,138a,Inga sp.,Fabaceae,778948.4002,9586900.707,O,,,10.4,False,T12
CAU_A01,139a,,,778948.4532,9586904.707,O,,,13.8,False,T12
CAU_A01,140a,Lecythis idatimon,Lecythidaceae,778948.4665,9586905.706,O,,,26.9,False,T12
CAU_A01,141a,Aspidosperma excelsum,Apocynaceae,778951.3999,9586900.667,O,,,20.3,False,T12
CAU_A01,142a,Stryphnodendron paniculatum,Fabaceae,778951.4132,9586901.667,O,,,17.3,False,T12
CAU_A01,143a,Pourouma villosa,Urticaceae,778954.3598,9586897.628,O,,,16.8,False,T12
CAU_A01,144a,Cordia scabrifolia,Boraginaceae,778953.2803,9586891.642,O,,,18.5,False,T12
CAU_A01,145a,Oenocarpus bacaba,Arecaceae,778959.3196,9586894.562,P,,,21.0,False,T12
CAU_A01,146a,Sagotia racemosa,Euphorbiaceae,778959.4655,9586905.561,O,,,13.1,False,T12
CAU_A01,147a,Sagotia racemosa,Euphorbiaceae,778963.4917,9586907.507,O,,,18.9,False,T12
CAU_A01,148a,Mabea angularis,Euphorbiaceae,778964.3589,9586897.495,O,,,14.5,False,T12
CAU_A01,149a,Tetragastris altissima,Burseraceae,778970.4248,9586902.415,O,,,21.7,False,T12
CAU_A01,056a,Pouteria reticulata,Sapotaceae,778932.1862,9587050.513,O,22.9,False,24.3,True,T12
CAU_A01,057a,Stryphnodendron pulcherrimum,Fabaceae,778932.5586,9587063.509,O,13.1,False,13.3,False,T12
CAU_A01,058a,Inga sp.,Fabaceae,778934.1983,9587066.488,O,20.8,False,22.1,False,T12
CAU_A01,059a,Eschweilera ovata,Lecythidaceae,778932.4303,9587068.911,O,12.5,False,12.5,False,T12
CAU_A01,060a,Protium hepytaphillum ,Burseraceae,778932.3316,9587069.013,O,12.4,False,13.1,False,T12
CAU_A01,061a,Licania octandra,Chrysobalanaceae,778932.333,9587069.113,O,15.8,False,16.0,False,T12
CAU_A01,062a,Zygia racemosa,Fabaceae,778935.7043,9587074.468,O,16.5,False,17.1,False,T12
CAU_A01,063a,Protium paniculatum,Burseraceae,778932.9576,9587078.505,O,12.8,False,15.4,False,T12
CAU_A01,064a,Tetragastris panamensis,Burseraceae,778956.7688,9587079.189,O,51.0,False,51.9,False,T12
CAU_A01,065a,Tetragastris panamensis,Burseraceae,778981.3411,9587061.862,O,46.5,False,46.7,False,T12
CAU_A01,066a,Pouteria gongrijpii,Sapotaceae,778979.5147,9587059.886,O,35.7,False,36.1,False,T12
