site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
DUC_A01,017a,Protium paniculatum,Burseraceae,-2.941160394,-59.93069898,12.7,20160830,False,O,P05,12.6,12.6,feldpausch_regional,0.18,default,1.0,12.88,12.73
DUC_A01,018a,,,-2.941195145,-59.93070429,18.6,20160830,True,O,P05,16.36,16.36,feldpausch_regional,0.18,default,1.0,18.78,16.47
DUC_A01,019a,,,-2.941101357,-59.93064798,14.1,20160830,False,O,P05,13.56,13.56,feldpausch_regional,0.18,default,1.0,14.28,13.68
DUC_A01,020a,Parkia sp.,Fabaceae,-2.941129238,-59.93063997,16.5,20160830,False,O,P05,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21
DUC_A01,021a,Inga sp.,Fabaceae,-2.941156177,-59.93064918,18.8,20160830,False,O,P05,16.48,16.48,feldpausch_regional,0.18,default,1.0,18.98,16.59
DUC_A01,022a,Virola mollissima,Myristicaceae,-2.941179636,-59.93066504,16.0,20160830,False,O,P05,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9
DUC_A01,023a,Euterpe oleracea,Arecaceae,-2.941163277,-59.93064028,13.0,20160830,False,P,P05,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
DUC_A01,024a,Sacoglottis guianensis,Humiriaceae,-2.941163606,-59.93064393,11.8,20160830,False,O,P05,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
DUC_A01,025a,Eschweilera ovata,Lecythidaceae,-2.941230015,-59.93070463,18.1,20160830,False,O,P05,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18
DUC_A01,026a,Eriotheca globosa,Malvaceae,-2.9412137,-59.9306631,13.7,20160830,False,O,P05,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
DUC_A01,027a,,,-2.941173077,-59.93062493,63.0,20160830,True,O,P05,32.64,32.64,feldpausch_regional,0.18,default,1.0,63.18,32.68
DUC_A01,028a,Eschweilera coriacea,Lecythidaceae,-2.94125349,-59.93068526,15.8,20160830,False,O,P05,14.66,14.66,feldpausch_regional,0.18,default,1.0,15.98,14.78
DUC_A01,029a,Dipteryx odorata,Fabaceae,-2.941287234,-59.93070357,41.0,20160830,False,O,P05,26.42,26.42,feldpausch_regional,0.18,default,1.0,41.18,26.48
DUC_A01,030a,,,-2.941295737,-59.93069966,38.0,20160830,False,O,P05,25.35,25.35,feldpausch_regional,0.18,default,1.0,38.18,25.42
DUC_A01,031a,Guatteria schomburgkiana,Annonaceae,-2.941282156,-59.93067266,11.0,20160830,False,O,P05,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
DUC_A01,032a,Eperua bijuga,Fabaceae,-2.941232196,-59.93063366,12.3,20160830,False,O,P05,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,033a,Eriotheca globosa,Malvaceae,-2.941249937,-59.93062322,27.0,20160830,False,O,P05,20.76,20.76,feldpausch_regional,0.18,default,1.0,27.18,20.85
DUC_A01,034a,Eperua bijuga,Fabaceae,-2.941277349,-59.93068829,14.3,20160830,False,O,P05,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81
DUC_A01,035a,Brosimum rubescens,Moraceae,-2.941241412,-59.93068189,23.0,20160830,False,O,P05,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88
DUC_A01,036a,Pouteria gongrijpii,Sapotaceae,-2.941282895,-59.93066312,14.0,20160830,False,O,P05,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,037a,Virola mollissima,Myristicaceae,-2.941278744,-59.93065525,10.6,20160830,False,O,P05,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
DUC_A01,038a,Eperua bijuga,Fabaceae,-2.941219059,-59.93061477,21.2,20160830,False,O,P05,17.83,17.83,feldpausch_regional,0.18,default,1.0,21.38,17.93
DUC_A01,039a,Licania canescens,Chrysobalanaceae,-2.941159349,-59.93068125,13.3,20160830,False,O,P05,13.02,13.02,feldpausch_regional,0.18,default,1.0,13.48,13.14
DUC_A01,040a,Oenocarpus bataua,Arecaceae,-2.941125285,-59.93066685,22.0,20160830,False,P,P05,18.26,18.26,feldpausch_regional,0.18,default,1.0,22.18,18.36
DUC_A01,041a,Euterpe oleracea,Arecaceae,-2.941065,-59.93066927,10.6,20160830,False,P,P05,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
DUC_A01,042a,Oenocarpus bataua,Arecaceae,-2.941066737,-59.93071023,24.6,20160830,False,P,P05,19.6,19.6,feldpausch_regional,0.18,default,1.0,24.78,19.69
DUC_A01,043a,Oenocarpus bataua,Arecaceae,-2.941029367,-59.93067887,19.0,20160830,False,P,P05,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7
DUC_A01,044a,Sacoglottis guianensis,Humiriaceae,-2.941035948,-59.93072735,16.4,20160830,False,O,P05,15.04,15.04,feldpausch_regional,0.18,default,1.0,16.58,15.15
DUC_A01,045a,,,-2.941021786,-59.9307262,16.5,20160830,True,O,P05,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21
DUC_A01,046a,Virola mollissima,Myristicaceae,-2.941020533,-59.93076701,14.5,20160830,False,O,P05,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94
DUC_A01,047a,Euterpe oleracea,Arecaceae,-2.940988255,-59.93069902,14.0,20160830,False,P,P05,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,048a,Brosimum rubescens,Moraceae,-2.940998727,-59.93073488,14.9,20160830,False,O,P05,14.08,14.08,feldpausch_regional,0.18,default,1.0,15.08,14.2
DUC_A01,049a,Helicostylis tomentosa,Moraceae,-2.940967089,-59.93074545,26.9,20160830,False,O,P05,20.72,20.72,feldpausch_regional,0.18,default,1.0,27.08,20.8
DUC_A01,050a,Licania octandra,Chrysobalanaceae,-2.940944885,-59.93076285,24.1,20160830,False,O,P05,19.35,19.35,feldpausch_regional,0.18,default,1.0,24.28,19.44
DUC_A01,051a,Oenocarpus bataua,Arecaceae,-2.940943292,-59.93070373,18.5,20160830,False,P,P05,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41
DUC_A01,001a,Helicostylis tomentosa,Moraceae,-2.949510783,-59.93859267,26.8,20160828,False,O,P07,20.67,20.67,feldpausch_regional,0.18,default,1.0,26.98,20.76
DUC_A01,001b,Clarisia racemosa,Moraceae,-2.949661127,-59.93870573,36.3,20160828,False,O,P07,24.71,24.71,feldpausch_regional,0.18,default,1.0,36.48,24.78
DUC_A01,002a,Licania guianensis,Chrysobalanaceae,-2.949541715,-59.93860723,14.9,20160828,False,O,P07,14.08,14.08,feldpausch_regional,0.18,default,1.0,15.08,14.2
DUC_A01,002b,,,-2.949734254,-59.93879829,38.8,20160828,False,O,P07,25.64,25.64,feldpausch_regional,0.18,default,1.0,38.98,25.71
DUC_A01,003a,Maquira coriacea,Moraceae,-2.949552859,-59.93865065,40.0,20160828,False,O,P07,26.07,26.07,feldpausch_regional,0.18,default,1.0,40.18,26.14
DUC_A01,003b,Minquartia guianensis,Olacaceae,-2.949742692,-59.93868545,40.0,20160828,False,O,P07,26.07,26.07,feldpausch_regional,0.18,default,1.0,40.18,26.14
DUC_A01,004a,Oenocarpus bacaba,Arecaceae,-2.949563375,-59.93864652,13.9,20160828,False,P,P07,13.42,13.42,feldpausch_regional,0.18,default,1.0,14.08,13.54
DUC_A01,004b,,,-2.949825939,-59.93867491,62.8,20160828,False,O,P07,32.6,32.6,feldpausch_regional,0.18,default,1.0,62.98,32.64
DUC_A01,005a,Helicostylis tomentosa,Moraceae,-2.949554341,-59.93859825,23.5,20160828,False,O,P07,19.05,19.05,feldpausch_regional,0.18,default,1.0,23.68,19.14
DUC_A01,005b,,,-2.949865429,-59.93862352,41.5,20160828,True,O,P07,26.59,26.59,feldpausch_regional,0.18,default,1.0,41.68,26.66
DUC_A01,006a,Eschweilera ovata,Lecythidaceae,-2.949556818,-59.93859562,16.6,20160828,False,O,P07,15.16,15.16,feldpausch_regional,0.18,default,1.0,16.78,15.27
DUC_A01,006b,Helicostylis tomentosa,Moraceae,-2.949952535,-59.93868953,53.5,20160828,False,O,P07,30.27,30.27,feldpausch_regional,0.18,default,1.0,53.68,30.32
DUC_A01,007a,Micrandra minor,Euphorbiaceae,-2.94957713,-59.93858135,13.2,20160828,False,O,P07,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,007b,Pouteria gongrijpii,Sapotaceae,-2.949963165,-59.93867407,52.0,20160828,False,O,P07,29.85,29.85,feldpausch_regional,0.18,default,1.0,52.18,29.9
DUC_A01,008a,,,-2.949592866,-59.93856053,12.2,20160828,True,O,P07,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38
DUC_A01,008b,Zygia racemosa,Fabaceae,-2.949943326,-59.93861421,43.5,20160828,False,O,P07,27.27,27.27,feldpausch_regional,0.18,default,1.0,43.68,27.33
DUC_A01,009a,Chrysophyllum sanguinolentum,Sapotaceae,-2.94962149,-59.93856923,23.3,20160828,False,O,P07,18.94,18.94,feldpausch_regional,0.18,default,1.0,23.48,19.03
DUC_A01,009b,Qualea paraensis,Vochysiaceae,-2.949959927,-59.93858382,48.5,20160828,False,O,P07,28.84,28.84,feldpausch_regional,0.18,default,1.0,48.68,28.89
DUC_A01,010a,Lecythis lurida,Lecythidaceae,-2.949630034,-59.93856195,13.3,20160828,False,O,P07,13.02,13.02,feldpausch_regional,0.18,default,1.0,13.48,13.14
DUC_A01,010b,Inga alba,Fabaceae,-2.950055323,-59.93873943,45.8,20160828,False,O,P07,28.01,28.01,feldpausch_regional,0.18,default,1.0,45.98,28.07
DUC_A01,011a,Swartzia laevicarpa,Fabaceae,-2.949621158,-59.93859185,13.4,20160828,False,O,P07,13.08,13.08,feldpausch_regional,0.18,default,1.0,13.58,13.21
DUC_A01,011b,Eschweilera ovata,Lecythidaceae,-2.95001856,-59.93876849,35.0,20160828,False,O,P07,24.21,24.21,feldpausch_regional,0.18,default,1.0,35.18,24.28
DUC_A01,012a,Licania guianensis,Chrysobalanaceae,-2.949644617,-59.9385921,23.3,20160828,False,O,P07,18.94,18.94,feldpausch_regional,0.18,default,1.0,23.48,19.03
DUC_A01,012b,Caryocar glabrum,Caryocaraceae,-2.949868542,-59.93877772,91.5,20160828,False,O,P07,37.83,37.83,feldpausch_regional,0.18,default,1.0,91.68,37.85
DUC_A01,013a,Qualea paraensis,Vochysiaceae,-2.949623796,-59.93861859,41.2,20160828,False,O,P07,26.49,26.49,feldpausch_regional,0.18,default,1.0,41.38,26.55
DUC_A01,013b,Eschweilera coriacea,Lecythidaceae,-2.949844547,-59.93882836,35.4,20160828,False,O,P07,24.36,24.36,feldpausch_regional,0.18,default,1.0,35.58,24.43
DUC_A01,014a,Aspidosperma excelsum,Apocynaceae,-2.949650473,-59.93860817,59.0,20160828,False,O,P07,31.69,31.69,feldpausch_regional,0.18,default,1.0,59.18,31.74
DUC_A01,014b,Geissospermum sericeum,Apocynaceae,-2.9498014,-59.93878895,41.8,20160828,False,O,P07,26.7,26.7,feldpausch_regional,0.18,default,1.0,41.98,26.76
DUC_A01,015a,Helicostylis tomentosa,Moraceae,-2.94965333,-59.93860622,30.0,20160828,False,O,P07,22.13,22.13,feldpausch_regional,0.18,default,1.0,30.18,22.21
DUC_A01,015b,Eschweilera coriacea,Lecythidaceae,-2.949771469,-59.93882377,42.0,20160828,False,O,P07,26.77,26.77,feldpausch_regional,0.18,default,1.0,42.18,26.83
DUC_A01,016a,Inga alba,Fabaceae,-2.949686892,-59.93860631,39.7,20160828,False,O,P07,25.97,25.97,feldpausch_regional,0.18,default,1.0,39.88,26.03
DUC_A01,016b,,,-2.949761805,-59.93890423,36.2,20160828,True,O,P07,24.67,24.67,feldpausch_regional,0.18,default,1.0,36.38,24.74
DUC_A01,017a,Virola sebifera,Myristicaceae,-2.94971281,-59.93859605,12.3,20160828,False,O,P07,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,018a,Lecythis idatimon,Lecythidaceae,-2.94971443,-59.93859541,18.2,20160828,False,O,P07,16.13,16.13,feldpausch_regional,0.18,default,1.0,18.38,16.24
DUC_A01,019a,Terminalia amazonia,Combretaceae,-2.949704839,-59.9385788,31.8,20160828,False,O,P07,22.9,22.9,feldpausch_regional,0.18,default,1.0,31.98,22.98
DUC_A01,020a,Manilkara huberi,Sapotaceae,-2.949680033,-59.93852915,26.5,20160828,False,O,P07,20.53,20.53,feldpausch_regional,0.18,default,1.0,26.68,20.61
DUC_A01,021a,Protium paniculatum,Burseraceae,-2.949696714,-59.93852951,20.4,20160828,False,O,P07,17.39,17.39,feldpausch_regional,0.18,default,1.0,20.58,17.49
DUC_A01,022a,Pouteria reticulata,Sapotaceae,-2.949708414,-59.93854278,11.1,20160828,False,O,P07,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
DUC_A01,023a,Helicostylis tomentosa,Moraceae,-2.949709217,-59.93854248,15.5,20160828,False,O,P07,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,024a,Pouteria gongrijpii,Sapotaceae,-2.949717406,-59.93852991,38.7,20160828,False,O,P07,25.61,25.61,feldpausch_regional,0.18,default,1.0,38.88,25.67
DUC_A01,025a,Micrandra minor,Euphorbiaceae,-2.94975018,-59.93852571,61.7,20160828,False,O,P07,32.34,32.34,feldpausch_regional,0.18,default,1.0,61.88,32.38
DUC_A01,026a,Swartzia laevicarpa,Fabaceae,-2.949747773,-59.9385266,12.2,20160828,False,O,P07,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38
DUC_A01,027a,,,-2.949764099,-59.93853226,24.8,20160828,False,O,P07,19.7,19.7,feldpausch_regional,0.18,default,1.0,24.98,19.79
DUC_A01,028a,Sloanea guianensis,Elaeocarpaceae,-2.949761558,-59.93850597,28.0,20160828,False,O,P07,21.23,21.23,feldpausch_regional,0.18,default,1.0,28.18,21.31
DUC_A01,029a,Minquartia guianensis,Olacaceae,-2.949809551,-59.93851135,17.4,20160828,False,O,P07,15.65,15.65,feldpausch_regional,0.18,default,1.0,17.58,15.76
DUC_A01,030a,Licania octandra,Chrysobalanaceae,-2.949829501,-59.93854211,18.9,20160828,False,O,P07,16.54,16.54,feldpausch_regional,0.18,default,1.0,19.08,16.64
DUC_A01,031a,Euterpe oleracea,Arecaceae,-2.949830847,-59.93850717,13.2,20160828,False,P,P07,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,032a,Pouteria gongrijpii,Sapotaceae,-2.949844926,-59.93850716,11.5,20160828,False,O,P07,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88
DUC_A01,033a,Helicostylis tomentosa,Moraceae,-2.949861444,-59.93853339,15.9,20160828,False,O,P07,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
DUC_A01,034a,Inga thibaudiana,Fabaceae,-2.949887687,-59.93850582,15.4,20160828,False,O,P07,14.41,14.41,feldpausch_regional,0.18,default,1.0,15.58,14.52
DUC_A01,035a,Eschweilera coriacea,Lecythidaceae,-2.949860888,-59.9384773,13.2,20160828,False,O,P07,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,036a,Pterocarpus sp.,Fabaceae,-2.949862108,-59.93847907,25.4,20160828,False,O,P07,20.0,20.0,feldpausch_regional,0.18,default,1.0,25.58,20.08
DUC_A01,037a,,,-2.949870054,-59.93846879,21.2,20160828,False,O,P07,17.83,17.83,feldpausch_regional,0.18,default,1.0,21.38,17.93
DUC_A01,038a,,,-2.949888041,-59.93846006,41.4,20160828,True,O,P07,26.56,26.56,feldpausch_regional,0.18,default,1.0,41.58,26.62
DUC_A01,039a,Eschweilera coriacea,Lecythidaceae,-2.949921277,-59.93850242,12.1,20160828,False,O,P07,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,040a,Protium paniculatum,Burseraceae,-2.949913656,-59.93851355,10.1,20160828,False,O,P07,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
DUC_A01,041a,Aniba parviflora,Lauraceae,-2.949914093,-59.93851858,19.1,20160828,False,O,P07,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76
DUC_A01,042a,Oenocarpus bacaba,Arecaceae,-2.949979154,-59.93854919,17.2,20160828,False,P,P07,15.53,15.53,feldpausch_regional,0.18,default,1.0,17.38,15.64
DUC_A01,043a,Eschweilera ovata,Lecythidaceae,-2.949975497,-59.93855596,16.5,20160828,False,O,P07,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21
DUC_A01,044a,,,-2.949952154,-59.9385682,94.5,20160828,True,O,P07,38.24,38.24,feldpausch_regional,0.18,default,1.0,94.68,38.27
DUC_A01,045a,Couratari stellata,Lecythidaceae,-2.949939818,-59.93853579,15.7,20160828,False,O,P07,14.6,14.6,feldpausch_regional,0.18,default,1.0,15.88,14.71
DUC_A01,046a,Geissospermum sericeum,Apocynaceae,-2.94993699,-59.93857698,20.8,20160828,False,O,P07,17.61,17.61,feldpausch_regional,0.18,default,1.0,20.98,17.71
DUC_A01,047a,Pouteria sp.,Sapotaceae,-2.94991783,-59.93855996,25.8,20160828,False,O,P07,20.19,20.19,feldpausch_regional,0.18,default,1.0,25.98,20.28
DUC_A01,048a,Oenocarpus bacaba,Arecaceae,-2.9499124,-59.93858754,13.8,20160828,False,P,P07,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48
DUC_A01,049a,Protium paniculatum,Burseraceae,-2.949869674,-59.93858007,12.0,20160828,False,O,P07,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,050a,Oenocarpus bacaba,Arecaceae,-2.949835498,-59.93854979,11.9,20160828,False,P,P07,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,051a,,,-2.949846274,-59.93856639,21.9,20160828,False,O,P07,18.21,18.21,feldpausch_regional,0.18,default,1.0,22.08,18.3
DUC_A01,052a,Sacoglottis guianensis,Humiriaceae,-2.949850265,-59.93857254,32.9,20160828,False,O,P07,23.36,23.36,feldpausch_regional,0.18,default,1.0,33.08,23.44
DUC_A01,053a,Pouteria gongrijpii,Sapotaceae,-2.949841922,-59.93859165,12.5,20160828,False,O,P07,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
DUC_A01,054a,Duguetia surinamensis,Annonaceae,-2.949808059,-59.93858193,15.9,20160828,False,O,P07,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
DUC_A01,055a,Eschweilera coriacea,Lecythidaceae,-2.94977669,-59.93874353,18.0,20160828,False,O,P07,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12
DUC_A01,056a,Nectandra cuspidata,Lauraceae,-2.949750422,-59.93858357,14.2,20160828,False,O,P07,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
DUC_A01,057a,Sloanea guianensis,Elaeocarpaceae,-2.949747242,-59.93863118,15.6,20160828,False,O,P07,14.54,14.54,feldpausch_regional,0.18,default,1.0,15.78,14.65
DUC_A01,058a,Pouteria gongrijpii,Sapotaceae,-2.94968566,-59.93868741,49.5,20160828,False,O,P07,29.14,29.14,feldpausch_regional,0.18,default,1.0,49.68,29.19
DUC_A01,059a,Eschweilera ovata,Lecythidaceae,-2.94965454,-59.93866135,11.4,20160828,False,O,P07,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,060a,Oenocarpus bacaba,Arecaceae,-2.949652434,-59.93865372,11.0,20160828,False,P,P07,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
DUC_A01,061a,Strychnos subcordata,Loganiaceae,-2.949635928,-59.93871142,37.7,20160828,False,O,P07,25.24,25.24,feldpausch_regional,0.18,default,1.0,37.88,25.3
DUC_A01,062a,Licania canescens,Chrysobalanaceae,-2.949605758,-59.93872091,27.1,20160828,False,O,P07,20.81,20.81,feldpausch_regional,0.18,default,1.0,27.28,20.9
DUC_A01,063a,Eschweilera ovata,Lecythidaceae,-2.949600281,-59.93871006,12.3,20160828,False,O,P07,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,064a,Licania octandra,Chrysobalanaceae,-2.94959882,-59.93870716,21.0,20160828,False,O,P07,17.72,17.72,feldpausch_regional,0.18,default,1.0,21.18,17.82
DUC_A01,065a,Helicostylis tomentosa,Moraceae,-2.949598455,-59.93870644,36.2,20160828,False,O,P07,24.67,24.67,feldpausch_regional,0.18,default,1.0,36.38,24.74
DUC_A01,001a,Eschweilera ovata,Lecythidaceae,-2.951246332,-59.94863528,11.5,20160831,False,O,P08,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88
DUC_A01,001b,,,-2.951401523,-59.94879303,45.0,20160831,True,O,P08,27.76,27.76,feldpausch_regional,0.18,default,1.0,45.18,27.81
DUC_A01,002a,,,-2.95124518,-59.94870224,31.1,20160831,False,O,P08,22.61,22.61,feldpausch_regional,0.18,default,1.0,31.28,22.68
DUC_A01,002b,,,-2.951432457,-59.94880315,43.0,20160831,True,O,P08,27.1,27.1,feldpausch_regional,0.18,default,1.0,43.18,27.16
DUC_A01,003a,Licania octandra,Chrysobalanaceae,-2.951281033,-59.94869117,18.0,20160831,False,O,P08,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12
DUC_A01,003b,Manilkara bidentata,Sapotaceae,-2.951482583,-59.94882736,40.7,20160831,False,O,P08,26.32,26.32,feldpausch_regional,0.18,default,1.0,40.88,26.38
DUC_A01,004a,Sextonia rubra,Lauraceae,-2.951302679,-59.9486521,50.2,20160831,False,O,P08,29.34,29.34,feldpausch_regional,0.18,default,1.0,50.38,29.39
DUC_A01,004b,Pouteria oppositifolia,Sapotaceae,-2.951531725,-59.94885193,55.4,20160831,False,O,P08,30.77,30.77,feldpausch_regional,0.18,default,1.0,55.58,30.82
DUC_A01,005a,Mouriri collocarpa,Melastomataceae,-2.951311294,-59.94864919,46.9,20160831,False,O,P08,28.35,28.35,feldpausch_regional,0.18,default,1.0,47.08,28.41
DUC_A01,005b,Eschweilera ovata,Lecythidaceae,-2.95152442,-59.94875694,35.5,20160831,False,O,P08,24.4,24.4,feldpausch_regional,0.18,default,1.0,35.68,24.47
DUC_A01,006a,Iryanthera paraensis,Myristicaceae,-2.951314774,-59.94865826,13.6,20160831,False,O,P08,13.22,13.22,feldpausch_regional,0.18,default,1.0,13.78,13.34
DUC_A01,006b,Licania octandra,Chrysobalanaceae,-2.951582482,-59.9487734,43.4,20160831,False,O,P08,27.23,27.23,feldpausch_regional,0.18,default,1.0,43.58,27.29
DUC_A01,007a,Licania guianensis,Chrysobalanaceae,-2.95131894,-59.94864148,18.0,20160831,False,O,P08,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12
DUC_A01,007b,Licania canescens,Chrysobalanaceae,-2.951618727,-59.9488639,73.5,20160831,False,O,P08,34.84,34.84,feldpausch_regional,0.18,default,1.0,73.68,34.88
DUC_A01,008a,Iryanthera paraensis,Myristicaceae,-2.95132723,-59.94864688,10.8,20160831,False,O,P08,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,008b,Sextonia rubra,Lauraceae,-2.951741074,-59.9488847,98.8,20160831,False,O,P08,38.81,38.81,feldpausch_regional,0.18,default,1.0,98.98,38.83
DUC_A01,009a,Pouteria gongrijpii,Sapotaceae,-2.951307808,-59.94859911,23.1,20160831,False,O,P08,18.84,18.84,feldpausch_regional,0.18,default,1.0,23.28,18.93
DUC_A01,009b,Rollinia exsucca,Annonaceae,-2.951699695,-59.94885742,37.4,20160831,False,O,P08,25.13,25.13,feldpausch_regional,0.18,default,1.0,37.58,25.19
DUC_A01,010a,Pouteria gongrijpii,Sapotaceae,-2.951328503,-59.94859826,14.2,20160831,False,O,P08,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
DUC_A01,010b,,,-2.951521829,-59.94890649,55.0,20160831,True,O,P08,30.67,30.67,feldpausch_regional,0.18,default,1.0,55.18,30.72
DUC_A01,011a,Diospyros artanthifolia,Ebenaceae,-2.951334366,-59.94857986,11.6,20160831,False,O,P08,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95
DUC_A01,011b,Enterolobium schomburgkii,Fabaceae,-2.951422912,-59.94901111,58.3,20160831,False,O,P08,31.52,31.52,feldpausch_regional,0.18,default,1.0,58.48,31.56
DUC_A01,012a,Guatteria schomburgkiana,Annonaceae,-2.951373724,-59.94863631,18.0,20160831,False,O,P08,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12
DUC_A01,013a,Eschweilera ovata,Lecythidaceae,-2.951370174,-59.94857082,18.1,20160831,False,O,P08,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18
DUC_A01,014a,Oenocarpus bacaba,Arecaceae,-2.95140368,-59.94856667,12.1,20160831,False,P,P08,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,015a,Licania guianensis,Chrysobalanaceae,-2.951406136,-59.94854735,19.3,20160831,False,O,P08,16.77,16.77,feldpausch_regional,0.18,default,1.0,19.48,16.87
DUC_A01,016a,Brosimum rubescens,Moraceae,-2.951423791,-59.94855781,22.4,20160831,False,O,P08,18.47,18.47,feldpausch_regional,0.18,default,1.0,22.58,18.57
DUC_A01,017a,Annona sp.,Annonaceae,-2.95142957,-59.94856099,11.4,20160831,False,O,P08,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,018a,Nectandra cuspidata,Lauraceae,-2.951428421,-59.94855829,10.2,20160831,False,O,P08,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
DUC_A01,019a,Zygia racemosa,Fabaceae,-2.951443028,-59.94858417,23.1,20160831,False,O,P08,18.84,18.84,feldpausch_regional,0.18,default,1.0,23.28,18.93
DUC_A01,020a,Tetragastris panamensis,Burseraceae,-2.951448018,-59.94859583,18.2,20160831,False,O,P08,16.13,16.13,feldpausch_regional,0.18,default,1.0,18.38,16.24
DUC_A01,021a,Pouteria gongrijpii,Sapotaceae,-2.95151273,-59.94861199,27.3,20160831,False,O,P08,20.91,20.91,feldpausch_regional,0.18,default,1.0,27.48,20.99
DUC_A01,022a,Pouteria sp.,Sapotaceae,-2.951504675,-59.94857361,13.0,20160831,False,O,P08,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
DUC_A01,023a,Licania guianensis,Chrysobalanaceae,-2.951489367,-59.94852739,17.1,20160831,False,O,P08,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58
DUC_A01,024a,Chrysophyllum sanguinolentum,Sapotaceae,-2.951507283,-59.94853161,20.9,20160831,False,O,P08,17.67,17.67,feldpausch_regional,0.18,default,1.0,21.08,17.76
DUC_A01,025a,Sloanea guianensis,Elaeocarpaceae,-2.951516779,-59.94854073,46.0,20160831,False,O,P08,28.07,28.07,feldpausch_regional,0.18,default,1.0,46.18,28.13
DUC_A01,026a,Tetragastris panamensis,Burseraceae,-2.951527385,-59.9485248,35.8,20160831,False,O,P08,24.52,24.52,feldpausch_regional,0.18,default,1.0,35.98,24.59
DUC_A01,027a,Pouteria sp.,Sapotaceae,-2.951526383,-59.94851486,14.8,20160831,False,O,P08,14.02,14.02,feldpausch_regional,0.18,default,1.0,14.98,14.14
