site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A03,094a,Cecropia ficifolia,Urticaceae,727250.3643608,9655091.025368,O,24.7,False,,,20160309.0,24.8,False,20180903,8,19.7,17.75,local_fit,0.033,observed,1.0,24.83,17.77
TAP_A03,095a,Inga thibaudiana,Fabaceae,727251.27769396,9655089.9724256,O,16.0,False,,,20160309.0,18.8,False,20180903,8,16.48,14.25,local_fit,0.933,observed,1.0,19.73,14.72
TAP_A03,096a,,,727252.1586450558,9655088.20489536,O,27.0,True,,,20160309.0,,True,20180903,8,,18.56,local_fit,0.333,site_median,1.0,,
TAP_A03,097a,,,727250.1608993039,9655086.39199144,O,19.7,True,,,20160309.0,,True,20180903,8,,15.83,local_fit,0.333,site_median,1.0,,
TAP_A03,098a,Jacaranda copaia,Bignoniaceae,727256.6524903299,9655085.80099866,O,26.0,False,,,20160309.0,28.2,False,20180903,8,21.32,18.21,local_fit,0.733,observed,1.0,28.93,18.49
TAP_A03,099a,,,727251.007110832,9655083.85167152,O,11.0,False,,,20160309.0,12.1,False,20180903,8,12.18,11.79,local_fit,0.367,observed,1.0,12.47,12.04
TAP_A03,100a,Eschweilera ovata,Lecythidaceae,727254.7077146958,9655080.96737856,O,18.3,False,,,20160309.0,,True,20180903,8,,15.25,local_fit,0.333,site_median,1.0,,
TAP_A03,001a,Strychnos subcordata,Loganiaceae,727586.7217484158,9653184.570096,O,11.2,False,6.11,11.51,20160304.0,13.6,False,20180903,9,13.22,11.51,measured,0.8,observed,1.0,14.4,11.98
TAP_A03,001b,Bellucia grossularioides,Melastomataceae,727612.6022119198,9653192.18934,O,19.4,False,22.96,34.23,20160304.0,21.4,False,20180903,9,17.94,34.23,measured,0.667,observed,1.0,22.07,34.92
TAP_A03,002a,Inga alba,Fabaceae,727585.1078712879,9653186.064514,O,19.2,False,8.779999999999998,18.71,20160304.0,21.3,False,20180903,9,17.88,18.71,measured,0.7,observed,1.0,22.0,19.11
TAP_A03,002b,Inga alba,Fabaceae,727617.052105476,9653195.076827,O,20.0,False,11.86,18.5,20160304.0,28.6,False,20180903,9,21.5,18.5,measured,2.867,observed,1.0,31.47,19.58
TAP_A03,003a,Couratari stellata,Lecythidaceae,727592.047862168,9653188.147486,O,10.1,False,5.97,9.81,20160304.0,12.6,False,20180903,9,12.53,9.81,measured,0.833,observed,1.0,13.43,10.26
TAP_A03,003b,Guatteria schomburgkiana,Annonaceae,727613.179596,9653196.5798,O,21.1,False,,19.74,20160304.0,,True,20180903,9,,19.74,measured,0.333,site_median,1.0,,
TAP_A03,004a,,,727593.4766123398,9653193.391095,O,28.8,False,6.86,15.16,20160304.0,31.3,False,20180903,9,22.69,15.16,measured,0.833,observed,1.0,32.13,15.39
TAP_A03,004b,Inga alba,Fabaceae,727612.336309024,9653199.437456,O,50.2,False,9.12,24.32,20160304.0,,True,20180903,9,,24.32,measured,0.333,site_median,1.0,,
TAP_A03,005a,Inga thibaudiana,Fabaceae,727590.459591456,9653192.649312,O,14.7,False,9.07,14.97,20160304.0,,True,20180903,9,,14.97,measured,0.333,site_median,1.0,,
TAP_A03,005b,Inga thibaudiana,Fabaceae,727617.98410032,9653201.40296,O,13.3,False,13.6,18.84,20160304.0,,True,20180903,9,,18.84,measured,0.333,site_median,1.0,,
TAP_A03,006a,,,727590.654073584,9653192.098068,O,13.6,True,,16.25,20160304.0,,True,20180903,9,,16.25,measured,0.333,site_median,1.0,,
TAP_A03,006b,Inga alba,Fabaceae,727617.98410032,9653201.40296,O,20.8,False,8.77,13.68,20160304.0,,True,20180903,9,,13.68,measured,0.333,site_median,1.0,,
TAP_A03,007a,Cordia scabrifolia,Boraginaceae,727583.499993768,9653192.27479,O,15.9,False,13.49,17.99,20160304.0,17.0,False,20180903,9,15.41,17.99,measured,0.367,observed,1.0,17.37,18.25
TAP_A03,007b,Inga thibaudiana,Fabaceae,727617.843308736,9653201.776168,O,26.0,False,6.28,21.63,20160304.0,,True,20180903,9,,21.63,measured,0.333,site_median,1.0,,
TAP_A03,008a,Cordia scabrifolia,Boraginaceae,727583.5970910589,9653192.3088208,O,13.0,False,2.38,3.31,20160304.0,14.3,False,20180903,9,13.69,3.31,measured,0.433,observed,1.0,14.73,3.38
TAP_A03,008b,Inga alba,Fabaceae,727617.57167292,9653203.37097,O,28.0,False,9.19,22.18,20160304.0,,True,20180903,9,,22.18,measured,0.333,site_median,1.0,,
TAP_A03,009a,Cordia scabrifolia,Boraginaceae,727584.930479976,9653194.421718,O,20.1,False,13.64,19.33,20160304.0,20.9,False,20180903,9,17.67,19.33,measured,0.267,observed,1.0,21.17,19.48
TAP_A03,009b,Cordia scabrifolia,Boraginaceae,727612.282497536,9653201.941688,O,12.0,False,11.27,13.53,20160304.0,12.1,False,20180903,9,12.18,13.53,measured,0.033,observed,1.0,12.13,13.55
TAP_A03,010a,Cordia scabrifolia,Boraginaceae,727583.6159597998,9653196.63325,O,21.4,False,11.92,16.15,20160304.0,22.8,False,20180903,9,18.68,16.15,measured,0.467,observed,1.0,23.27,16.36
TAP_A03,010b,Byrsonima crispa,Malpighiaceae,727610.3397562238,9653201.261480002,O,16.2,False,7.76,10.94,20160304.0,16.9,False,20180903,9,15.35,10.94,measured,0.233,observed,1.0,17.13,11.04
TAP_A03,011a,,,727588.8965294159,9653200.15875,O,15.7,True,,15.73,20160304.0,,True,20180903,9,,15.73,measured,0.333,site_median,1.0,,
TAP_A03,011b,,,727607.7858748,9653205.1945,O,11.6,True,,7.73,20160304.0,,True,20180903,9,,7.73,measured,0.333,site_median,1.0,,
TAP_A03,012a,,,727588.9930499789,9653200.1930766,O,14.4,True,,15.73,20160304.0,,True,20180903,9,,15.73,measured,0.333,site_median,1.0,,
TAP_A03,012b,Jacaranda copaia,Bignoniaceae,727608.78523344,9653208.390292,O,28.4,False,18.82,25.98,20160304.0,36.4,False,20180903,9,24.75,25.98,measured,2.667,observed,1.0,39.07,27.02
TAP_A03,013a,Cordia scabrifolia,Boraginaceae,727581.117442218,9653199.140477503,O,10.5,False,12.24,14.49,20160304.0,10.3,False,20180903,9,10.85,14.49,measured,0.0,observed,1.0,10.3,14.49
TAP_A03,013b,Jacaranda copaia,Bignoniaceae,727612.291690512,9653210.6976,O,35.0,False,25.1,29.81,20160304.0,,True,20180903,9,,29.81,measured,0.333,site_median,1.0,,
TAP_A03,014a,Guatteria schomburgkiana,Annonaceae,727581.085674864,9653199.23202,O,14.0,False,8.5,12.44,20160304.0,15.2,False,20180903,9,14.28,12.44,measured,0.4,observed,1.0,15.6,12.67
TAP_A03,014b,Cassia fastuosa,Fabaceae,727614.781091784,9653209.893442,O,23.5,False,,16.34,20160304.0,,True,20180903,9,,16.34,measured,0.333,site_median,1.0,,
TAP_A03,015a,Cordia scabrifolia,Boraginaceae,727580.122259088,9653198.887836,O,18.8,False,14.3,18.71,20160304.0,18.2,False,20180903,9,16.13,18.71,measured,0.0,observed,1.0,18.2,18.71
TAP_A03,015b,Rinorea guianensis,Violaceae,727613.9079893329,9653213.0759692,O,11.2,False,4.31,7.64,20160304.0,12.7,False,20180903,9,12.6,7.64,measured,0.5,observed,1.0,13.2,7.85
TAP_A03,016a,,,727587.023740528,9653202.387956,O,13.5,True,,8.68,20160304.0,,True,20180903,9,,8.68,measured,0.333,site_median,1.0,,
TAP_A03,016b,Inga alba,Fabaceae,727613.1329793428,9653215.1289498,O,50.3,False,10.3,27.47,20160304.0,52.8,False,20180903,9,30.07,27.47,measured,0.833,observed,1.0,53.63,27.68
TAP_A03,017a,,,727593.49581252,9653205.538662,O,25.0,True,,,20160304.0,,True,20180903,9,,17.85,local_fit,0.333,site_median,1.0,,
TAP_A03,017b,,,727604.242426776,9653214.762582,O,38.1,True,,22.04,20160304.0,,True,20180903,9,,22.04,measured,0.333,site_median,1.0,,
TAP_A03,018a,,,727593.3964833,9653205.815355,O,11.7,True,,9.06,20160304.0,,True,20180903,9,,9.06,measured,0.333,site_median,1.0,,
TAP_A03,018b,Eschweilera coriacea,Lecythidaceae,727606.17517152,9653218.31796,O,13.0,False,9.53,15.95,20160304.0,16.3,False,20180903,9,14.98,15.95,measured,1.1,observed,1.0,17.4,16.66
TAP_A03,019a,Cordia scabrifolia,Boraginaceae,727578.50719527,9653203.5539025,O,24.8,False,18.06,23.64,20160304.0,26.9,False,20180903,9,20.72,23.64,measured,0.7,observed,1.0,27.6,24.02
TAP_A03,019b,,,727607.415202416,9653218.771764,O,10.4,True,,11.01,20160304.0,,True,20180903,9,,11.01,measured,0.333,site_median,1.0,,
TAP_A03,020a,,,727581.381162,9653206.1427,O,22.0,True,,2.27,20160304.0,,True,20180903,9,,2.27,measured,0.333,site_median,1.0,,
TAP_A03,020b,Byrsonima crispa,Malpighiaceae,727607.57529584,9653220.94912,O,16.2,False,11.3,18.05,20160304.0,,True,20180903,9,,18.05,measured,0.333,site_median,1.0,,
TAP_A03,021a,,,727582.11320734,9653207.132297002,O,11.9,True,,8.26,20160304.0,,True,20180903,9,,8.26,measured,0.333,site_median,1.0,,
TAP_A03,021b,Theobroma glaucum,Malvaceae,727608.3368008,9653221.229200002,O,12.5,False,9.38,12.94,20160304.0,12.9,False,20180903,9,12.74,12.94,measured,0.133,observed,1.0,13.03,13.03
TAP_A03,022a,,,727576.8930035639,9653209.767417,O,10.5,True,,8.62,20160304.0,,True,20180903,9,,8.62,measured,0.333,site_median,1.0,,
TAP_A03,022b,Theobroma glaucum,Malvaceae,727608.52717704,9653221.29922,O,11.6,False,9.38,12.94,20160304.0,12.2,False,20180903,9,12.25,12.94,measured,0.2,observed,1.0,12.4,13.09
TAP_A03,023a,Cecropia palmata,Urticaceae,727587.362602968,9653213.619078,O,16.5,False,,,20160304.0,,True,20180903,9,,14.47,local_fit,0.333,site_median,1.0,,
TAP_A03,023b,,,727604.21786448,9653220.665764,O,17.0,True,,18.24,20160304.0,,True,20180903,9,,18.24,measured,0.333,site_median,1.0,,
TAP_A03,024a,Cordia scabrifolia,Boraginaceae,727576.5429432419,9653212.322597502,O,11.8,False,,11.82,20160304.0,,True,20180903,9,,11.82,measured,0.333,site_median,1.0,,
TAP_A03,024b,Cordia scabrifolia,Boraginaceae,727605.38903384,9653223.32194,O,11.6,False,4.79,8.26,20160304.0,,True,20180903,9,,8.26,measured,0.333,site_median,1.0,,
TAP_A03,025a,,,727577.017541456,9653212.498336,O,30.0,True,,,20160304.0,,True,20180903,9,,19.58,local_fit,0.333,site_median,1.0,,
TAP_A03,025b,Sapium marmieri,Euphorbiaceae,727603.3991142398,9653225.76172,O,13.4,False,5.99,14.78,20160304.0,,True,20180903,9,,14.78,measured,0.333,site_median,1.0,,
TAP_A03,026a,Guatteria schomburgkiana,Annonaceae,727576.222114656,9653214.787536,O,26.4,False,15.94,22.15,20160304.0,,True,20180903,9,,22.15,measured,0.333,site_median,1.0,,
TAP_A03,026b,Apeiba petoumo,Malvaceae,727600.679239904,9653227.28608,O,12.0,False,6.02,11.77,20160304.0,,True,20180903,9,,11.77,measured,0.333,site_median,1.0,,
TAP_A03,027a,Jacaranda copaia,Bignoniaceae,727581.9250948558,9653213.796606,O,22.4,False,20.95,25.57,20160304.0,,True,20180903,9,,25.57,measured,0.333,site_median,1.0,,
TAP_A03,027b,Cordia scabrifolia,Boraginaceae,727605.578501752,9653214.08789,O,14.9,False,9.02,17.41,20160304.0,,True,20180903,9,,17.41,measured,0.333,site_median,1.0,,
TAP_A03,028a,,,727584.7089505598,9653215.034224,O,31.9,True,,22.29,20160304.0,,True,20180903,9,,22.29,measured,0.333,site_median,1.0,,
TAP_A03,028b,,,727601.769818032,9653233.004132,O,11.4,True,,10.41,20160304.0,,True,20180903,9,,10.41,measured,0.333,site_median,1.0,,
TAP_A03,029a,,,727587.80093724,9653221.402394,O,29.5,True,,13.31,20160304.0,,True,20180903,9,,13.31,measured,0.333,site_median,1.0,,
TAP_A03,029b,,,727596.514716272,9653229.841816,O,13.6,True,,5.97,20160304.0,,True,20180903,9,,5.97,measured,0.333,site_median,1.0,,
TAP_A03,030a,,,727586.790393696,9653221.23288,O,16.2,True,,11.34,20160304.0,,True,20180903,9,,11.34,measured,0.333,site_median,1.0,,
TAP_A03,030b,,,727616.2291700998,9653242.924575,O,20.8,True,,23.17,20160304.0,,True,20180903,9,,23.17,measured,0.333,site_median,1.0,,
TAP_A03,031a,Attalea maripa,Arecaceae,727582.98048488,9653219.908952,P,35.0,False,3.79,14.02,20160304.0,56.1,False,20180903,9,30.96,14.02,measured,5.0,observed,1.0,61.1,14.58
TAP_A03,031b,,,727616.56837968,9653239.27856,O,15.2,True,,16.62,20160304.0,,True,20180903,9,,16.62,measured,0.333,site_median,1.0,,
TAP_A03,032a,Cordia scabrifolia,Boraginaceae,727575.203968352,9653217.717712,O,20.0,False,17.32,22.93,20160304.0,,True,20180903,9,,22.93,measured,0.333,site_median,1.0,,
TAP_A03,032b,Protium paniculatum,Burseraceae,727612.801933344,9653232.267504,O,13.7,False,8.27,12.13,20160304.0,13.9,False,20180903,9,13.42,12.13,measured,0.067,observed,1.0,13.97,12.18
TAP_A03,033a,,,727579.8927291678,9653222.600236,O,10.5,True,,1.94,20160304.0,,True,20180903,9,,1.94,measured,0.333,site_median,1.0,,
TAP_A03,033b,Inga alba,Fabaceae,727612.7303443198,9653232.45472,O,29.8,False,14.58,23.1,20160304.0,32.3,False,20180903,9,23.11,23.1,measured,0.833,observed,1.0,33.13,23.45
TAP_A03,034a,,,727589.6020874279,9653228.271555,O,19.3,True,,7.82,20160304.0,,True,20180903,9,,7.82,measured,0.333,site_median,1.0,,
TAP_A03,034b,Inga alba,Fabaceae,727613.08828944,9653231.51864,O,14.5,False,4.12,6.45,20160304.0,14.7,False,20180903,9,13.95,6.45,measured,0.067,observed,1.0,14.77,6.47
TAP_A03,035a,,,727590.87681284,9653227.703578,O,12.5,False,5.35,6.95,20160304.0,,True,20180903,9,,6.95,measured,0.333,site_median,1.0,,
TAP_A03,035b,Pouteria sp,Sapotaceae,727614.6065189278,9653230.374276,O,24.7,False,7.2,17.04,20160304.0,26.5,False,20180903,9,20.53,17.04,measured,0.6,observed,1.0,27.1,17.27
TAP_A03,036a,,,727590.6415644,9653228.35098,O,10.9,True,,11.18,20160304.0,,True,20180903,9,,11.18,measured,0.333,site_median,1.0,,
TAP_A03,036b,Inga thibaudiana,Fabaceae,727608.968712484,9653228.160739,O,20.0,False,5.52,9.65,20160304.0,20.7,False,20180903,9,17.56,9.65,measured,0.233,observed,1.0,20.93,9.72
TAP_A03,037a,Cordia goeldiana,Boraginaceae,727574.5937818718,9653225.57674,O,15.9,False,13.9,18.18,20160304.0,,True,20180903,9,,18.18,measured,0.333,site_median,1.0,,
TAP_A03,037b,Inga alba,Fabaceae,727614.560911712,9653229.929008,O,12.2,False,9.12,15.97,20160304.0,,True,20180903,9,,15.97,measured,0.333,site_median,1.0,,
TAP_A03,038b,Inga alba,Fabaceae,727618.6740378878,9653236.62892,O,19.2,False,11.92,17.59,20160304.0,21.0,False,20180903,9,17.72,17.59,measured,0.6,observed,1.0,21.6,17.92
TAP_A03,039a,Cordia scabrifolia,Boraginaceae,727571.9268099358,9653227.149216,O,13.3,False,10.73,13.06,20160304.0,,True,20180903,9,,13.06,measured,0.333,site_median,1.0,,
TAP_A03,039b,Cordia scabrifolia,Boraginaceae,727619.047988452,9653234.831143,O,17.9,False,10.83,13.4,20160304.0,,True,20180903,9,,13.4,measured,0.333,site_median,1.0,,
TAP_A03,040a,Cordia scabrifolia,Boraginaceae,727571.894992864,9653227.240784,O,21.0,False,15.09,19.82,20160304.0,21.3,False,20180903,9,17.88,19.82,measured,0.1,observed,1.0,21.4,19.89
TAP_A03,040b,Cordia scabrifolia,Boraginaceae,727619.142281648,9653234.866612,O,10.6,False,8.9,11.65,20160304.0,,True,20180903,9,,11.65,measured,0.333,site_median,1.0,,
TAP_A03,041a,,,727571.0849680318,9653227.136088,O,11.8,True,,18.47,20160304.0,,True,20180903,9,,18.47,measured,0.333,site_median,1.0,,
TAP_A03,041b,,,727613.786336616,9653226.860838,O,19.0,True,,10.29,20160304.0,,True,20180903,9,,10.29,measured,0.333,site_median,1.0,,
TAP_A03,042a,,,727589.55813756,9653234.25993,O,18.0,True,,13.01,20160304.0,,True,20180903,9,,13.01,measured,0.333,site_median,1.0,,
TAP_A03,042b,Cordia scabrifolia,Boraginaceae,727619.57841392,9653225.89946,O,24.6,False,14.16,18.5,20160304.0,21.5,False,20180903,9,17.99,18.5,measured,0.0,observed,1.0,21.5,18.5
TAP_A03,043a,Ocotea cernua,Lauraceae,727593.4112472238,9653232.46591,O,14.6,False,8.79,10.98,20160304.0,,True,20180903,9,,10.98,measured,0.333,site_median,1.0,,
TAP_A03,043b,Inga alba,Fabaceae,727615.9518503998,9653224.03,O,11.5,False,8.6,10.47,20160304.0,,True,20180903,9,,10.47,measured,0.333,site_median,1.0,,
TAP_A03,044a,,,727588.3627587839,9653228.746128,O,18.4,True,,16.38,20160304.0,,True,20180903,9,,16.38,measured,0.333,site_median,1.0,,
TAP_A03,044b,Inga alba,Fabaceae,727617.2626710798,9653223.44351,O,19.5,False,12.3,17.85,20160304.0,20.1,False,20180903,9,17.22,17.85,measured,0.2,observed,1.0,20.3,17.96
TAP_A03,045a,Cordia scabrifolia,Boraginaceae,727588.5966151198,9653228.09944,O,199.0,False,14.56,17.3,20160304.0,22.4,False,20180903,9,18.47,17.3,measured,0.0,observed,1.0,22.4,17.3
TAP_A03,045b,Cordia scabrifolia,Boraginaceae,727617.62161056,9653222.50692,O,12.5,False,10.16,15.74,20160304.0,12.7,False,20180903,9,12.6,15.74,measured,0.067,observed,1.0,12.77,15.8
TAP_A03,046a,,,727594.415050628,9653230.312747002,O,18.7,False,8.39,13.09,20160304.0,19.7,False,20180903,9,17.0,13.09,measured,0.333,observed,1.0,20.03,13.24
TAP_A03,046b,Inga alba,Fabaceae,727621.568988,9653220.7398,O,32.6,False,17.61,26.86,20160304.0,34.4,False,20180903,9,23.97,26.86,measured,0.6,observed,1.0,35.0,27.13
TAP_A03,047a,,,727594.5088963619,9653230.348445501,O,29.7,False,11.59,18.84,20160304.0,30.9,False,20180903,9,22.52,18.84,measured,0.4,observed,1.0,31.3,18.98
TAP_A03,047b,Inga sp,Fabaceae,727615.22597904,9653217.3724,O,11.8,False,6.61,9.3,20160304.0,,True,20180903,9,,9.3,measured,0.333,site_median,1.0,,
TAP_A03,048a,Cordia scabrifolia,Boraginaceae,727594.39738248,9653229.7779,O,22.8,False,16.96,22.38,20160304.0,24.5,False,20180903,9,19.55,22.38,measured,0.567,observed,1.0,25.07,22.7
TAP_A03,048b,,,727620.91505044,9653216.764850002,O,27.8,False,14.44,20.2,20160304.0,30.6,False,20180903,9,22.39,20.2,measured,0.933,observed,1.0,31.53,20.56
TAP_A03,049a,Banara guianensis,Salicaceae,727592.25464604,9653226.85697,O,10.0,False,10.59,13.03,20160304.0,,True,20180903,9,,13.03,measured,0.333,site_median,1.0,,
TAP_A03,049b,,,727621.2029975118,9653216.01517,O,12.5,True,,16.61,20160304.0,,True,20180903,9,,16.61,measured,0.333,site_median,1.0,,
TAP_A03,050a,,,727593.26583672,9653224.08086,O,14.9,True,,5.9,20160304.0,,True,20180903,9,,5.9,measured,0.333,site_median,1.0,,
TAP_A03,050b,Rinorea guianensis,Violaceae,727622.1641262599,9653216.360527,O,27.3,False,14.48,19.71,20160304.0,29.8,False,20180903,9,22.04,19.71,measured,0.833,observed,1.0,30.63,20.04
TAP_A03,051a,,,727596.00132006,9653222.473245,O,23.0,False,10.78,15.99,20160304.0,26.4,False,20180903,9,20.48,15.99,measured,1.133,observed,1.0,27.53,16.4
TAP_A03,051b,Byrsonima crispa,Malpighiaceae,727620.8302641358,9653215.561438,O,17.5,False,13.49,19.84,20160304.0,20.7,False,20180903,9,17.56,19.84,measured,1.067,observed,1.0,21.77,20.5
TAP_A03,052a,Bagassa guianensis,Moraceae,727597.79784888,9653220.5089,O,20.9,False,14.87,25.44,20160304.0,24.2,False,20180903,9,19.4,25.44,measured,1.1,observed,1.0,25.3,26.16
TAP_A03,052b,,,727625.5933794238,9653215.987888,O,13.8,True,,16.15,20160304.0,,True,20180903,9,,16.15,measured,0.333,site_median,1.0,,
TAP_A03,053a,Bagassa guianensis,Moraceae,727597.831853544,9653220.41621,O,28.6,False,21.66,31.85,20160304.0,16.6,False,20180903,9,15.16,31.85,measured,0.0,observed,1.0,16.6,31.85
TAP_A03,053b,Thyrsodium spruceanum,Anacardiaceae,727620.780277984,9653214.264928,O,10.2,False,7.51,12.2,20160304.0,,True,20180903,9,,12.2,measured,0.333,site_median,1.0,,
TAP_A03,054a,,,727625.3022503998,9653216.7392,O,15.2,True,,11.59,20160304.0,,True,20180903,9,,11.59,measured,0.333,site_median,1.0,,
TAP_A03,054b,Inga alba,Fabaceae,727623.3190965,9653213.360175,O,20.6,False,10.75,19.36,20160304.0,22.3,False,20180903,9,18.42,19.36,measured,0.567,observed,1.0,22.87,19.68
TAP_A03,055a,Jacaranda copaia,Bignoniaceae,727598.7072252,9653206.15434,O,25.8,False,7.92,18.11,20160304.0,,True,20180903,9,,18.11,measured,0.333,site_median,1.0,,
TAP_A03,055b,Guatteria schomburgkiana,Annonaceae,727626.102855216,9653214.673092,O,10.3,False,8.85,14.62,20160304.0,12.1,False,20180903,9,12.18,14.62,measured,0.6,observed,1.0,12.7,15.12
TAP_A03,056a,,,727599.3793636,9653204.30462,O,20.5,True,,23.59,20160304.0,,True,20180903,9,,23.59,measured,0.333,site_median,1.0,,
TAP_A03,056b,Aspidosperma parvifolium,Apocynaceae,727617.107277852,9653212.419285,O,11.5,False,3.21,7.62,20160304.0,12.7,False,20180903,9,12.6,7.62,measured,0.4,observed,1.0,13.1,7.79
TAP_A03,057a,,,727598.15037056,9653198.65756,O,20.3,True,,29.75,20160304.0,,True,20180903,9,,29.75,measured,0.333,site_median,1.0,,
TAP_A03,057b,,,727617.959186748,9653210.176365,O,16.7,True,,9.72,20160304.0,,True,20180903,9,,9.72,measured,0.333,site_median,1.0,,
TAP_A03,058a,,,727602.5720209999,9653195.51845,O,14.7,False,4.85,11.35,20160304.0,,True,20180903,9,,11.35,measured,0.333,site_median,1.0,,
TAP_A03,058b,,,727618.23699754,9653208.578395901,O,11.6,True,,8.04,20160304.0,,True,20180903,9,,8.04,measured,0.333,site_median,1.0,,
TAP_A03,059a,,,727607.217140808,9653194.83377,O,12.4,True,9.88,11.56,20160304.0,,True,20180903,9,,11.56,measured,0.333,site_median,1.0,,
TAP_A03,059b,Trattinnickia burserifolia,Burseraceae,727624.69435576,9653206.9253,O,12.3,False,4.49,8.22,20160304.0,13.4,False,20180903,9,13.08,8.22,measured,0.367,observed,1.0,13.77,8.38
TAP_A03,060a,Cordia scabrifolia,Boraginaceae,727606.3424145998,9653194.21835,O,18.3,False,,9.23,20160304.0,16.9,False,20180903,9,15.35,9.23,measured,0.0,observed,1.0,16.9,9.23
TAP_A03,060b,Cordia scabrifolia,Boraginaceae,727620.1954476,9653204.2887,O,13.8,False,6.82,10.76,20160304.0,14.0,False,20180903,9,13.49,10.76,measured,0.067,observed,1.0,14.07,10.8
TAP_A03,061a,Cordia scabrifolia,Boraginaceae,727606.2447405799,9653194.184615,O,15.3,False,,6.8,20160304.0,15.3,False,20180903,9,14.34,6.8,measured,0.0,observed,1.0,15.3,6.8
TAP_A03,061b,,,727630.3970083199,9653203.59124,O,11.0,True,,3.62,20160304.0,,True,20180903,9,,3.62,measured,0.333,site_median,1.0,,
TAP_A03,062b,Abarema jupunba,Fabaceae,727633.3222383598,9653200.33841,O,10.4,False,8.33,13.83,20160304.0,24.5,False,20180903,9,19.55,13.83,measured,4.7,observed,1.0,29.2,15.4
TAP_A03,063b,Cordia goeldiana,Boraginaceae,727630.945513544,9653199.311134,O,16.5,False,13.11,17.3,20160304.0,13.1,False,20180903,9,12.88,17.3,measured,0.0,observed,1.0,13.1,17.3
TAP_A03,064b,Eriotheca globosa,Malvaceae,727628.221707392,9653197.74172,O,11.0,False,6.02,9.69,20160304.0,11.1,False,20180903,9,11.45,9.69,measured,0.033,observed,1.0,11.13,9.72
TAP_A03,065a,Rinorea guianensis,Violaceae,727582.768575808,9653210.788352,O,,,,,,9.2,False,20180903,9,10.0,10.0,feldpausch_regional,0.333,site_median,1.0,9.53,10.26
TAP_A03,066a,,,727577.844532644,9653207.021907002,O,,,,,,8.6,False,20180903,9,9.52,9.52,feldpausch_regional,0.333,site_median,1.0,8.93,9.78
TAP_A03,067a,Eriotheca globosa,Malvaceae,727575.909071558,9653213.2239536,O,,,,,,10.8,False,20180903,9,11.23,11.23,feldpausch_regional,0.333,site_median,1.0,11.13,11.48
TAP_A03,068a,Eriotheca globosa,Malvaceae,727575.961345899,9653217.3807508,O,,,,,,11.1,False,20180903,9,11.45,11.45,feldpausch_regional,0.333,site_median,1.0,11.43,11.7
TAP_A03,001a,Guatteria schomburgkiana,Annonaceae,727304.5290556,9655487.8720424,O,11.7,False,,,20160310.0,14.2,False,20180903,10,13.62,12.16,local_fit,0.833,observed,1.0,15.03,12.65
TAP_A03,001b,,,727305.9474141758,9655489.64949958,O,15.4,True,,,20160310.0,,True,20180903,10,,13.97,local_fit,0.333,site_median,1.0,,
TAP_A03,002a,Bagassa guianensis,Moraceae,727304.3109992,9655488.7985848,O,12.9,False,,,20160310.0,15.2,False,20180903,10,14.28,12.78,local_fit,0.767,observed,1.0,15.97,13.22
TAP_A03,002b,,,727306.0187996118,9655489.779242609,O,47.8,True,,0.0,20160310.0,,True,20180903,10,,24.78,local_fit,0.333,site_median,1.0,,
TAP_A03,003a,,,727311.04650968,9655490.54868112,O,12.9,True,,7.99,20160310.0,,True,20180903,10,,7.99,measured,0.333,site_median,1.0,,
TAP_A03,003b,Guatteria schomburgkiana,Annonaceae,727306.748657504,9655490.576184738,O,10.2,False,5.49,8.37,20160310.0,12.0,False,20180903,10,12.11,8.37,measured,0.6,observed,1.0,12.6,8.66
TAP_A03,004a,Casearia grandiflora,Salicaceae,727315.53570292,9655493.14120928,O,14.0,False,,,20160310.0,14.6,False,20180903,10,13.89,13.32,local_fit,0.2,observed,1.0,14.8,13.44
TAP_A03,004b,Bagassa guianensis,Moraceae,727336.29878608,9655504.38824672,O,19.2,False,8.63,14.16,20160310.0,21.9,False,20180903,10,18.21,14.16,measured,0.9,observed,1.0,22.8,14.53
TAP_A03,005a,Guatteria schomburgkiana,Annonaceae,727316.332544,9655494.071284,O,21.7,False,,,20160310.0,22.0,False,20180903,10,18.26,16.62,local_fit,0.1,observed,1.0,22.1,16.67
TAP_A03,005b,Casearia grandiflora,Salicaceae,727337.20563868,9655504.85429312,O,16.1,False,,,20160310.0,17.4,False,20180903,10,15.65,14.29,local_fit,0.433,observed,1.0,17.83,14.53
TAP_A03,006a,Cordia scabrifolia,Boraginaceae,727317.3571233999,9655494.0673616,O,11.8,False,,,20160310.0,11.3,False,20180903,10,11.6,12.21,local_fit,0.0,observed,1.0,11.3,12.21
TAP_A03,006b,Casearia grandiflora,Salicaceae,727337.5710449598,9655507.40625664,O,15.2,False,,,20160310.0,17.3,False,20180903,10,15.59,13.88,local_fit,0.7,observed,1.0,18.0,14.25
TAP_A03,007a,Cordia scabrifolia,Boraginaceae,727318.2905469598,9655494.43708464,O,12.0,False,,,20160310.0,20.0,False,20180903,10,17.17,12.32,local_fit,2.667,observed,1.0,22.67,13.35
