tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,dead,type,plot_id,htot_feldpausch
23,Platymiscium filipes,Fabaceae,797155.6655,9729471.009,32.2,False,O,7,23.07
24,Xylopia nitida,Annonaceae,797158.4203,9729472.811,15.7,False,O,7,14.6
25,Xylopia nitida,Annonaceae,797154.1132,9729472.859,11.9,False,O,7,12.03
26,Guatteria schomburgkiana,Annonaceae,797155.0235,9729474.848,11.2,False,O,7,11.53
27,Guatteria schomburgkiana,Annonaceae,797151.807,9729474.667,19.1,False,O,7,16.65
28,Xylopia nitida,Annonaceae,797152.3431,9729474.697,30.6,False,O,7,22.39
29,Guatteria schomburgkiana,Annonaceae,797151.7248,9729475.631,12.6,False,O,7,12.53
30,Xylopia nitida,Annonaceae,797159.1414,9729477.212,20.1,False,O,7,17.22
31,Xylopia nitida,Annonaceae,797155.7772,9729478.766,38.3,False,O,7,25.46
32,Xylopia sp.,Annonaceae,797151.4782,9729478.523,17.8,False,O,7,15.89
33,Guatteria schomburgkiana,Annonaceae,797151.4618,9729478.716,17.5,False,O,7,15.71
34,Byrsonima spicata,Malpighiaceae,797158.9238,9729479.913,16.9,False,O,7,15.35
35,Xylopia nitida,Annonaceae,797160.769,9729483.893,14.7,False,O,7,13.95
36,Strychnos subcordata,Loganiaceae,797161.6314,9729483.942,12.8,False,O,7,12.67
37,Guatteria schomburgkiana,Annonaceae,797159.4599,9729486.726,13.9,False,O,7,13.42
38,Banara guianensis,Salicaceae,797155.0288,9729487.831,10.1,False,O,7,10.7
39,Strychnos subcordata,Loganiaceae,797152.5921,9729490.986,21.0,False,O,7,17.72
40,Xylopia nitida,Annonaceae,797155.9833,9729489.436,22.2,False,O,7,18.37
41,Strychnos subcordata,Loganiaceae,797165.7198,9729489.99,18.4,False,O,7,16.25
42,Inga alba,Fabaceae,797163.7796,9729486.972,11.5,False,O,7,11.75
43,Xylopia nitida,Annonaceae,797168.8941,9729491.14,19.3,False,O,7,16.77
44,Xylopia nitida,Annonaceae,797174.3405,9729490.966,14.6,False,O,7,13.89
45,Xylopia nitida,Annonaceae,797171.2829,9729488.174,31.5,False,O,7,22.78
46,Sapium marmieri,Euphorbiaceae,797163.9285,9729485.042,10.1,False,O,7,10.7
47,Inga alba,Fabaceae,797164.003,9729484.077,13.2,False,O,7,12.95
48,Xylopia nitida,Annonaceae,797165.0071,9729485.103,14.4,False,O,7,13.76
49,Guatteria schomburgkiana,Annonaceae,797166.6283,9729482.287,11.3,False,O,7,11.6
50,Guatteria schomburgkiana,Annonaceae,797166.5206,9729482.281,11.9,False,O,7,12.03
51,Xylopia nitida,Annonaceae,797163.1503,9729481.121,17.7,False,O,7,15.83
52,Strychnos subcordata,Loganiaceae,797169.5568,9729482.162,13.1,False,O,7,12.88
53,Apeiba petoumo,Malvaceae,797177.2916,9729476.587,13.3,False,O,7,13.02
54,Xylopia nitida,Annonaceae,797176.6425,9729473.545,19.5,False,O,7,16.88
55,Banara guianensis,Salicaceae,797162.7561,9729472.376,15.1,False,O,7,14.21
56,Xylopia nitida,Annonaceae,797171.4594,9729470.926,17.2,False,O,7,15.53
57,Inga alba,Fabaceae,797172.5284,9729470.986,50.2,False,O,7,29.34
58,,,797165.269,9729467.671,26.0,True,O,7,20.29
59,Nectandra cuspidata,Lauraceae,797166.373,9729467.249,16.0,False,O,7,14.79
60,Banara guianensis,Salicaceae,797167.4543,9729467.115,10.0,False,O,7,10.62
61,Strychnos subcordata,Loganiaceae,797169.5731,9729467.428,19.4,False,O,7,16.83
62,Xylopia nitida,Annonaceae,797169.681,9729465.98,37.3,False,O,7,25.09
63,Oenocarpus bacaba,Arecaceae,797173.9301,9729466.411,18.4,False,P,7,16.25
64,Xylopia nitida,Annonaceae,797175.2158,9729463.381,20.2,False,O,7,17.28
65,Xylopia nitida,Annonaceae,797171.9749,9729463.878,10.5,False,O,7,11.0
66,Euterpe oleracea,Arecaceae,797162.4346,9729462.861,10.5,False,P,7,11.0
67,Cecropia palmata,Urticaceae,797175.3532,9729461.449,15.8,False,O,7,14.66
68,Xylopia nitida,Annonaceae,797174.4293,9729459.459,25.2,False,O,7,19.9
69,Matayba guianensis,Sapindaceae,797167.4435,9729453.255,10.1,False,O,7,10.7
70,Byrsonima spicata,Malpighiaceae,797169.522,9729453.854,16.9,False,O,7,15.35
71,Xylopia sp.,Annonaceae,797167.6354,9729450.745,11.7,False,O,7,11.89
72,Strychnos subcordata,Loganiaceae,797169.8484,9729449.511,11.9,False,O,7,12.03
73,Guatteria schomburgkiana,Annonaceae,797168.8668,9729448.487,12.6,False,O,7,12.53
74,Inga alba,Fabaceae,797175.9713,9729452.757,16.0,False,O,7,14.79
75,Guatteria schomburgkiana,Annonaceae,797178.2465,9729450.556,18.6,False,O,7,16.36
76,Inga alba,Fabaceae,797177.9976,9729449.573,28.1,False,O,7,21.28
77,Cassia fastuosa,Fabaceae,797175.1918,9729448.836,21.4,False,O,7,17.94
78,Cassia fastuosa,Fabaceae,797179.4085,9729449.069,22.0,False,O,7,18.26
80,Inga alba,Fabaceae,797178.5566,9729446.113,16.0,False,O,7,14.79
81,Cassia fastuosa,Fabaceae,797178.4986,9729445.431,17.6,False,O,7,15.77
82,Nectandra cuspidata,Lauraceae,797171.234,9729445.128,19.6,False,O,7,16.94
83,Inga alba,Fabaceae,797167.1159,9729443.739,14.5,False,O,7,13.82
84,Inga alba,Fabaceae,797167.3262,9729443.75,16.2,False,O,7,14.91
85,Eschweilera coriacea,Lecythidaceae,797161.8527,9729443.546,15.0,False,O,7,14.15
86,Eschweilera coriacea,Lecythidaceae,797161.9579,9729443.552,11.4,False,O,7,11.67
87,Guatteria schomburgkiana,Annonaceae,797159.7583,9729443.334,32.6,False,O,7,23.24
1,Tapirira guianensis,Anacardiaceae,797785.1735,9727570.859,6.2,False,O,8,7.45
2,Siparuna decipiens,Siparunaceae,797785.1876,9727570.758,5.5,False,O,8,6.81
3,Banara guianensis,Salicaceae,797780.5207,9727571.622,8.4,False,O,8,9.35
4,Cordia scabrifolia,Boraginaceae,797781.3414,9727572.233,10.2,False,O,8,10.78
5,Inga alba,Fabaceae,797790.1971,9727570.957,26.0,False,O,8,20.29
6,Inga alba,Fabaceae,797790.4943,9727570.994,21.1,False,O,8,17.78
7,,,797792.375,9727569.684,14.1,False,O,8,13.56
8,Tapirira guianensis,Anacardiaceae,797789.8158,9727566.3,10.7,False,O,8,11.15
9,Inga alba,Fabaceae,797791.3534,9727573.662,22.3,False,O,8,18.42
10,Cecropia ficifolia,Urticaceae,797792.3259,9727577.884,16.8,False,O,8,15.29
11,,,797785.497,9727583.189,22.6,False,O,8,18.58
12,,,797785.6573,9727583.517,14.0,False,O,8,13.49
13,,,797785.5426,9727583.605,23.2,False,O,8,18.89
14,,,797785.7168,9727583.832,11.4,False,O,8,11.67
15,Zanthoxylum rhoifolium,Rutaceae,797785.8728,9727583.441,16.1,False,O,8,14.85
16,Banara guianensis,Salicaceae,797788.3884,9727584.576,10.1,False,O,8,10.7
17,Vismia guianensis,Hypericaceae,797789.332,9727585.207,12.6,False,O,8,12.53
18,Banara guianensis,Salicaceae,797790.3804,9727593.036,17.8,False,O,8,15.89
19,Xylopia amazonica,Annonaceae,797787.1826,9727593.655,21.8,False,O,8,18.15
20,Banara guianensis,Salicaceae,797789.154,9727597.704,12.3,False,O,8,12.32
21,Banara guianensis,Salicaceae,797784.7814,9727596.015,11.4,False,O,8,11.67
22,Strychnos subcordata,Loganiaceae,797779.6205,9727595.559,8.8,False,O,8,9.68
23,Cecropia ficifolia,Urticaceae,797776.8766,9727596.435,20.8,False,O,8,17.61
24,Cecropia ficifolia,Urticaceae,797776.9647,9727596.549,12.6,False,O,8,12.53
25,Banara guianensis,Salicaceae,797777.3028,9727597.104,10.4,False,O,8,10.93
26,Guatteria schomburgkiana,Annonaceae,797785.8428,9727603.743,13.8,False,O,8,13.36
27,Cecropia ficifolia,Urticaceae,797776.3338,9727603.736,10.8,False,O,8,11.23
28,Cecropia ficifolia,Urticaceae,797780.9401,9727601.056,18.0,False,O,8,16.01
29,Zanthoxylum rhoifolium,Rutaceae,797782.3171,9727606.361,11.8,False,O,8,11.96
30,Xylopia amazonica,Annonaceae,797785.3069,9727607.778,12.9,False,O,8,12.74
31,Dimorphandra macrostachya,Fabaceae,797793.6239,9727609.072,22.4,False,O,8,18.47
32,Tapirira guianensis,Anacardiaceae,797786.3496,9727607.914,13.6,False,O,8,13.22
33,Trattinnickia burserifolia,Burseraceae,797787.9161,9727612.227,19.8,False,O,8,17.05
34,Zanthoxylum rhoifolium,Rutaceae,797778.6231,9727609.977,12.4,False,O,8,12.39
35,Vismia guianensis,Hypericaceae,797779.9826,9727613.232,15.0,False,O,8,14.15
36,Vismia guianensis,Hypericaceae,797779.3879,9727612.128,6.1,False,O,8,7.36
37,Cordia scabrifolia,Boraginaceae,797777.1442,9727612.857,7.4,False,O,8,8.51
38,Byrsonima spicata,Malpighiaceae,797794.3277,9727612.044,11.5,False,O,8,11.75
39,Zanthoxylum rhoifolium,Rutaceae,797799.1635,9727616.285,13.7,False,O,8,13.29
40,Vismia guianensis,Hypericaceae,797794.9334,9727606.98,11.1,False,O,8,11.45
41,Guatteria schomburgkiana,Annonaceae,797794.9576,9727606.778,14.2,False,O,8,13.62
42,Inga alba,Fabaceae,797795.1756,9727604.955,32.2,False,O,8,23.07
43,Cordia scabrifolia,Boraginaceae,797796.9309,9727599.011,10.1,False,O,8,10.7
44,Inga sp.,Fabaceae,797796.2659,9727595.84,28.0,False,O,8,21.23
45,Guatteria schomburgkiana,Annonaceae,797793.7453,9727590.998,15.0,False,O,8,14.15
46,Dimorphandra macrostachya,Fabaceae,797802.0022,9727591.014,34.9,False,O,8,24.17
47,Inga sp.,Fabaceae,797801.4706,9727586.624,13.2,False,O,8,12.95
48,Banara guianensis,Salicaceae,797797.7413,9727587.802,10.0,False,O,8,10.62
49,Cecropia ficifolia,Urticaceae,797797.8618,9727586.789,10.2,False,O,8,10.78
50,Apeiba petoumo,Malvaceae,797800.6821,9727584.571,12.9,False,O,8,12.74
51,Guatteria schomburgkiana,Annonaceae,797797.8407,9727582.675,14.9,False,O,8,14.08
52,Cecropia ficifolia,Urticaceae,797800.8574,9727583.05,,False,O,8,
53,Dimorphandra macrostachya,Fabaceae,797802.8442,9727574.552,26.6,False,O,8,20.58
54,Xylopia amazonica,Annonaceae,797804.4647,9727569.091,13.9,False,O,8,13.42
1,Xylopia nitida,Annonaceae,797808.4505,9727569.16,21.8,False,O,8,18.15
2,Cecropia palmata,Urticaceae,797810.5576,9727568.075,21.7,False,O,8,18.1
3,Cecropia palmata,Urticaceae,797810.8526,9727568.11,18.3,False,O,8,16.19
4,Tapirira guianensis,Anacardiaceae,797810.544,9727570.134,20.0,False,O,8,17.17
5,Stryphnodendron pulcherrimum,Fabaceae,797809.5071,9727574.335,25.7,False,O,8,20.14
6,Inga thibaudiana,Fabaceae,797808.9012,9727574.365,16.4,False,O,8,15.04
7,Inga thibaudiana,Fabaceae,797807.5314,9727571.212,14.4,False,O,8,13.76
8,Inga alba,Fabaceae,797807.6302,9727571.223,22.3,False,O,8,18.42
9,Xylopia nitida,Annonaceae,797805.041,9727574.717,22.3,False,O,8,18.42
10,Stryphnodendron pulcherrimum,Fabaceae,797804.9737,9727575.327,12.6,False,O,8,12.53
11,Stryphnodendron pulcherrimum,Fabaceae,797806.2243,9727579.598,16.3,False,O,8,14.98
12,Banara guianensis,Salicaceae,797809.4716,9727578.556,11.2,False,O,8,11.53
13,Inga alba,Fabaceae,797809.834,9727577.982,17.1,False,O,8,15.47
14,Inga alba,Fabaceae,797817.4077,9727580.048,13.2,False,O,8,12.95
15,Inga alba,Fabaceae,797815.6836,9727587.682,25.4,False,O,8,20.0
16,Inga alba,Fabaceae,797814.3932,9727590.514,28.7,False,O,8,21.55
17,Stryphnodendron pulcherrimum,Fabaceae,797804.6353,9727585.785,31.9,False,O,8,22.95
18,Astrocaryum aculeatum,Arecaceae,797805.0405,9727591.5,12.8,False,P,8,12.67
19,Banara guianensis,Salicaceae,797805.0405,9727591.5,11.3,False,O,8,11.6
20,Zanthoxylum rhoifolium,Rutaceae,797802.5548,9727613.539,11.1,False,O,8,11.45
21,Guatteria schomburgkiana,Annonaceae,797802.318,9727614.745,14.5,False,O,8,13.82
22,Inga alba,Fabaceae,797803.4363,9727616.232,28.6,False,O,8,21.5
23,Cecropia palmata,Urticaceae,797808.8841,9727614.992,12.1,False,O,8,12.18
24,Abarema jupunba,Fabaceae,797818.408,9727615.213,12.8,False,O,8,12.67
25,Abarema jupunba,Fabaceae,797818.7221,9727615.254,14.2,False,O,8,13.62
26,Abarema jupunba,Fabaceae,797818.8268,9727615.268,16.0,False,O,8,14.79
27,,,797819.1074,9727619.444,53.3,False,O,8,30.21
28,,,797819.3439,9727619.165,46.5,False,O,8,28.23
29,Euterpe oleracea,Arecaceae,797821.2295,9727619.518,11.2,False,P,8,11.53
30,,,797822.3645,9727618.633,24.2,False,O,8,19.4
31,Eperua bijuga,Fabaceae,797821.9724,9727616.925,21.1,False,O,8,17.78
32,,,797821.9259,9727616.194,59.0,False,O,8,31.69
33,Euterpe oleracea,Arecaceae,797825.8621,9727614.536,10.3,False,P,8,10.85
34,Euterpe oleracea,Arecaceae,797826.0266,9727612.382,12.2,False,P,8,12.25
35,Euterpe oleracea,Arecaceae,797826.0501,9727612.074,11.4,False,P,8,11.67
36,Euterpe oleracea,Arecaceae,797825.8576,9727611.842,11.2,False,P,8,11.53
37,,,797820.1501,9727607.165,12.2,False,O,8,12.25
38,Cecropia ficifolia,Urticaceae,797818.2226,9727605.26,12.6,False,O,8,12.53
39,Inga alba,Fabaceae,797817.2076,9727604.922,14.6,False,O,8,13.89
40,Sapium marmieri,Euphorbiaceae,797817.2623,9727604.309,23.3,False,O,8,18.94
41,,,797819.9095,9727597.825,37.4,True,O,8,25.13
42,Inga alba,Fabaceae,797819.9889,9727596.904,18.0,False,O,8,16.01
43,Inga alba,Fabaceae,797820.1932,9727596.93,28.8,False,O,8,21.59
44,Inga alba,Fabaceae,797825.1205,9727597.247,12.3,False,O,8,12.32
45,Inga alba,Fabaceae,797828.2784,9727589.567,16.3,False,O,8,14.98
46,Inga alba,Fabaceae,797827.7735,9727589.504,16.4,False,O,8,15.04
47,Inga thibaudiana,Fabaceae,797817.3043,9727592.326,14.1,False,O,8,13.56
48,Astrocaryum aculeatum,Arecaceae,797826.0785,9727585.151,11.0,False,P,8,11.38
49,Astrocaryum aculeatum,Arecaceae,797825.8776,9727585.126,12.5,False,P,8,12.46
50,Sapium marmieri,Euphorbiaceae,797819.2955,9727581.52,21.7,False,O,8,18.1
51,,,797823.7497,9727576.588,16.4,False,O,8,15.04
52,,,797823.8352,9727575.564,13.1,False,O,8,12.88
53,Pourouma villosa,Urticaceae,797826.1317,9727575.637,20.8,False,O,8,17.61
54,Pourouma minor,Urticaceae,797826.4773,9727573.816,30.0,False,O,8,22.13
55,Guatteria schomburgkiana,Annonaceae,797826.675,9727573.84,15.0,False,O,8,14.15
56,Tapirira guianensis,Anacardiaceae,797828.925,9727574.423,14.0,False,O,8,13.49
57,Euterpe oleracea,Arecaceae,797818.1792,9727573.843,10.4,False,P,8,10.93
58,Euterpe oleracea,Arecaceae,797818.2782,9727573.855,12.1,False,P,8,12.18
59,Euterpe oleracea,Arecaceae,797818.3772,9727573.867,12.0,False,P,8,12.11
60,Virola elongata,Myristicaceae,797819.4157,9727569.036,11.5,False,O,8,11.75
1,Guatteria schomburgkiana,Annonaceae,798658.2581,9728223.225,5.5,False,O,9,6.81
2,Ormosia coccinea,Fabaceae,798656.8049,9728223.647,6.6,False,O,9,7.81
3,Guatteria schomburgkiana,Annonaceae,798659.8452,9728226.118,7.0,False,O,9,8.17
4,Tapirira guianensis,Anacardiaceae,798655.935,9728229.234,9.1,False,O,9,9.92
5,Inga thibaudiana,Fabaceae,798657.435,9728231.244,6.8,False,O,9,7.99
6,Casearia grandiflora,Salicaceae,798656.4899,9728231.192,6.3,False,O,9,7.54
7,Banara guianensis,Salicaceae,798656.4685,9728231.397,7.4,False,O,9,8.51
8,Croton matourensis,Euphorbiaceae,798658.3275,9728231.81,21.9,False,O,9,18.21
9,Croton matourensis,Euphorbiaceae,798660.1355,9728232.735,15.2,False,O,9,14.28
10,Couratari stellata,Lecythidaceae,798659.7079,9728235.143,12.8,False,O,9,12.67
11,Croton matourensis,Euphorbiaceae,798658.6683,9728237.914,20.3,False,O,9,17.33
12,Inga sp.,Fabaceae,798656.8335,9728237.104,6.5,False,O,9,7.72
13,Croton matourensis,Euphorbiaceae,798657.5584,9728239.409,10.4,False,O,9,10.93
14,Inga marginata,Fabaceae,798657.9851,9728239.944,5.9,False,O,9,7.18
15,Guatteria schomburgkiana,Annonaceae,798658.4124,9728240.478,12.5,False,O,9,12.46
16,Croton matourensis,Euphorbiaceae,798659.2287,9728241.955,14.0,False,O,9,13.49
17,Croton matourensis,Euphorbiaceae,798658.9398,9728242.931,14.8,False,O,9,14.02
18,Inga thibaudiana,Fabaceae,798657.3609,9728241.36,6.0,False,O,9,7.27
19,Croton matourensis,Euphorbiaceae,798656.2004,9728243.272,16.6,False,O,9,15.16
20,Banara guianensis,Salicaceae,798656.085,9728243.454,8.3,False,O,9,9.27
21,Couratari stellata,Lecythidaceae,798655.6974,9728243.459,9.8,False,O,9,10.47
22,Croton matourensis,Euphorbiaceae,798655.5285,9728244.155,18.4,False,O,9,16.25
23,Croton matourensis,Euphorbiaceae,798656.9348,9728245.57,9.0,False,O,9,9.84
24,Croton matourensis,Euphorbiaceae,798656.8828,9728246.083,15.4,False,O,9,14.41
25,Croton matourensis,Euphorbiaceae,798658.8257,9728246.053,16.7,False,O,9,15.22
26,Croton matourensis,Euphorbiaceae,798659.7612,9728246.397,16.0,False,O,9,14.79
27,Platymiscium filipes,Fabaceae,798654.1007,9728247.596,9.5,False,O,9,10.23
28,Byrsonima spicata,Malpighiaceae,798654.5433,9728248.024,23.0,False,O,9,18.79
29,Miconia poeppigii,Melastomataceae,798655.2296,9728252.731,7.4,False,O,9,8.51
30,Croton matourensis,Euphorbiaceae,798657.2252,9728252.376,19.3,False,O,9,16.77
31,Croton matourensis,Euphorbiaceae,798658.1506,9728252.917,18.2,False,O,9,16.13
32,Croton matourensis,Euphorbiaceae,798658.0301,9728252.153,13.9,False,O,9,13.42
33,Croton matourensis,Euphorbiaceae,798655.9994,9728254.812,16.1,False,O,9,14.85
34,Strychnos subcordata,Loganiaceae,798656.4689,9728255.03,6.1,False,O,9,7.36
35,Croton matourensis,Euphorbiaceae,798657.3119,9728257.436,18.6,False,O,9,16.36
36,Neea oppositifolia,Nyctaginaceae,798655.7603,9728257.174,13.6,False,O,9,13.22
37,Platymiscium filipes,Fabaceae,798653.2161,9728254.143,26.2,False,O,9,20.38
38,Platymiscium filipes,Fabaceae,798653.1293,9728254.967,25.5,False,O,9,20.05
39,Inga sp.,Fabaceae,798653.748,9728258.49,8.1,False,O,9,9.1
40,Croton matourensis,Euphorbiaceae,798653.7267,9728258.696,15.8,False,O,9,14.66
41,Croton matourensis,Euphorbiaceae,798664.2517,9728261.257,17.0,False,O,9,15.41
42,Virola sebifera,Myristicaceae,798655.355,9728261.179,5.8,False,O,9,7.09
43,Croton matourensis,Euphorbiaceae,798657.0121,9728264.493,15.2,False,O,9,14.28
44,Croton matourensis,Euphorbiaceae,798656.9617,9728265.006,15.9,False,O,9,14.73
45,Croton matourensis,Euphorbiaceae,798657.2136,9728262.445,14.2,False,O,9,13.62
46,,,798656.0247,9728267.416,10.0,False,O,9,10.62
47,Nectandra cuspidata,Lauraceae,798656.5587,9728269.104,32.2,False,O,9,23.07
48,Nectandra cuspidata,Lauraceae,798656.5285,9728269.411,23.1,False,O,9,18.84
49,Croton matourensis,Euphorbiaceae,798653.6678,9728267.946,22.3,False,O,9,18.42
50,Croton matourensis,Euphorbiaceae,798652.965,9728269.896,14.5,False,O,9,13.82
51,Croton matourensis,Euphorbiaceae,798652.2676,9728270.798,15.4,False,O,9,14.41
52,Nectandra cuspidata,Lauraceae,798654.2325,9728272.269,33.5,False,O,9,23.61
53,Lecythis lurida,Lecythidaceae,798654.2013,9728272.577,11.0,False,O,9,11.38
55,Nectandra cuspidata,Lauraceae,798654.5446,9728273.174,13.3,False,O,9,13.02
56,Nectandra cuspidata,Lauraceae,798661.2327,9728272.722,26.6,False,O,9,20.58
57,Croton matourensis,Euphorbiaceae,798661.0564,9728274.657,44.5,False,O,9,27.59
58,Guatteria schomburgkiana,Annonaceae,798665.2599,9728272.553,17.4,False,O,9,15.65
59,Guatteria schomburgkiana,Annonaceae,798669.9581,9728276.437,22.7,False,O,9,18.63
61,Annona scandens,Annonaceae,798671.0692,9728275.036,15.3,False,O,9,14.34
62,Ormosia coccinea,Fabaceae,798673.9608,9728276.572,14.9,False,O,9,14.08
63,Guatteria schomburgkiana,Annonaceae,798675.2369,9728272.676,25.5,False,O,9,20.05
64,Guatteria schomburgkiana,Annonaceae,798675.4758,9728270.694,17.1,False,O,9,15.47
65,Guatteria schomburgkiana,Annonaceae,798674.9448,9728264.261,37.2,False,O,9,25.05
66,,,798671.9229,9728263.865,13.6,False,O,9,13.22
67,Platymiscium filipes,Fabaceae,798668.6191,9728268.141,17.0,False,O,9,15.41
68,Platymiscium filipes,Fabaceae,798667.9238,9728265.72,23.2,False,O,9,18.89
69,Platymiscium filipes,Fabaceae,798667.0072,9728263.654,13.3,False,O,9,13.02
70,Platymiscium filipes,Fabaceae,798663.1209,9728262.862,19.2,False,O,9,16.71
71,Croton matourensis,Euphorbiaceae,798663.1757,9728262.252,18.2,False,O,9,16.13
72,Eschweilera coriacea,Lecythidaceae,798662.3464,9728260.5,13.1,False,O,9,12.88
73,Platymiscium filipes,Fabaceae,798670.3075,9728259.381,17.2,False,O,9,15.53
74,,,798672.4074,9728257.525,13.9,False,O,9,13.42
75,Stryphnodendron pulcherrimum,Fabaceae,798677.3483,9728256.485,18.0,False,O,9,16.01
76,Stryphnodendron pulcherrimum,Fabaceae,798677.1713,9728256.238,13.5,False,O,9,13.15
77,Platymiscium filipes,Fabaceae,798676.4857,9728254.948,18.7,False,O,9,16.42
78,Dimorphandra macrostachya,Fabaceae,798671.0363,9728250.201,40.5,False,O,9,26.25
79,Croton matourensis,Euphorbiaceae,798668.1528,9728249.986,15.0,False,O,9,14.15
80,Croton matourensis,Euphorbiaceae,798666.6533,9728244.94,23.4,False,O,9,18.99
81,Nectandra cuspidata,Lauraceae,798672.9688,9728250.179,14.5,False,O,9,13.82
82,Croton matourensis,Euphorbiaceae,798674.0883,9728248.107,25.0,False,O,9,19.8
83,Guatteria schomburgkiana,Annonaceae,798672.2738,9728246.713,17.4,False,O,9,15.65
84,Croton matourensis,Euphorbiaceae,798672.5636,9728245.453,19.1,False,O,9,16.65
85,Croton matourensis,Euphorbiaceae,798672.5171,9728243.59,17.1,False,O,9,15.47
86,Inga sp.,Fabaceae,798673.4456,9728243.939,11.6,False,O,9,11.82
87,Croton matourensis,Euphorbiaceae,798674.2841,9728245.494,20.5,False,O,9,17.45
88,Croton matourensis,Euphorbiaceae,798676.2404,9728244.885,29.1,False,O,9,21.73
89,Inga marginata,Fabaceae,798677.036,9728247.136,13.6,False,O,9,13.22
90,Croton matourensis,Euphorbiaceae,798677.6454,9728245.257,13.3,False,O,9,13.02
91,Croton matourensis,Euphorbiaceae,798677.6803,9728244.756,13.9,False,O,9,13.42
92,Banara guianensis,Salicaceae,798677.3323,9728242.929,11.4,False,O,9,11.67
93,Croton matourensis,Euphorbiaceae,798673.4918,9728243.335,15.7,False,O,9,14.6
94,Croton matourensis,Euphorbiaceae,798674.5929,9728241.373,21.1,False,O,9,17.78
95,Croton matourensis,Euphorbiaceae,798675.5617,9728241.123,17.2,False,O,9,15.53
96,Dimorphandra macrostachya,Fabaceae,798676.565,9728240.372,24.5,False,O,9,19.55
97,Inga sp.,Fabaceae,798676.8438,9728240.448,12.8,False,O,9,12.67
98,Xylopia amazonica,Annonaceae,798676.8725,9728240.047,12.1,False,O,9,12.18
99,Croton matourensis,Euphorbiaceae,798678.0988,9728238.75,11.1,False,O,9,11.45
100,Annona scandens,Annonaceae,798678.3767,9728238.827,20.6,False,O,9,17.5
101,Croton matourensis,Euphorbiaceae,798666.2056,9728239.107,15.0,False,O,9,14.15
102,Croton matourensis,Euphorbiaceae,798667.2695,9728237.837,20.8,False,O,9,17.61
103,Croton matourensis,Euphorbiaceae,798667.3136,9728237.329,19.0,False,O,9,16.6
104,Croton matourensis,Euphorbiaceae,798665.6841,9728234.278,15.8,False,O,9,14.66
1,Croton matourensis,Euphorbiaceae,798690.2071,9728231.499,11.4,False,O,9,11.67
2,Croton matourensis,Euphorbiaceae,798687.4021,9728232.079,15.1,False,O,9,14.21
3,,,798689.9627,9728236.33,10.1,False,O,9,10.7
4,,,798689.7692,9728236.475,11.0,False,O,9,11.38
5,,,798690.0395,9728236.652,11.6,False,O,9,11.82
6,,,798690.1263,9728236.777,13.8,False,O,9,13.36
7,Croton matourensis,Euphorbiaceae,798687.1015,9728237.521,18.6,False,O,9,16.36
8,Croton matourensis,Euphorbiaceae,798681.4502,9728237.952,20.3,False,O,9,17.33
9,Himatanthus sucuuba,Apocynaceae,798679.5153,9728238.735,21.1,False,O,9,17.78
10,Himatanthus sucuuba,Apocynaceae,798679.3302,9728238.683,10.1,False,O,9,10.7
11,Abarema jupunba,Fabaceae,798689.4788,9728245.894,11.6,False,O,9,11.82
12,Guatteria schomburgkiana,Annonaceae,798687.4648,9728248.159,18.0,False,O,9,16.01
13,Xylopia nitida,Annonaceae,798679.4749,9728239.334,11.6,False,O,9,11.82
14,,,798687.5619,9728251.691,49.0,True,O,9,28.99
15,Banara guianensis,Salicaceae,798678.7001,9728250.825,10.1,False,O,9,10.7
16,Inga thibaudiana,Fabaceae,798680.6187,9728255.366,13.3,False,O,9,13.02
17,Croton matourensis,Euphorbiaceae,798684.1212,9728256.541,18.1,False,O,9,16.07
18,Inga thibaudiana,Fabaceae,798683.0149,9728258.886,12.4,False,O,9,12.39
19,Guatteria schomburgkiana,Annonaceae,798677.9889,9728255.626,27.7,False,O,9,21.09
20,Mayna odorata,Achariaceae,798677.4291,9728259.555,13.3,False,O,9,13.02
21,Xylopia nitida,Annonaceae,798685.6095,9728264.535,18.0,False,O,9,16.01
22,Banara guianensis,Salicaceae,798685.904,9728264.504,10.7,False,O,9,11.15
23,Platymiscium filipes,Fabaceae,798685.9734,9728265.021,10.2,False,O,9,10.78
24,Banara guianensis,Salicaceae,798685.8661,9728265.196,14.0,False,O,9,13.49
25,Platymiscium filipes,Fabaceae,798687.5166,9728265.384,28.5,False,O,9,21.46
26,Pourouma villosa,Urticaceae,798687.7295,9728266.933,18.6,False,O,9,16.36
27,Platymiscium filipes,Fabaceae,798685.4236,9728267.899,27.3,False,O,9,20.91
28,Eschweilera coriacea,Lecythidaceae,798679.7556,9728264.266,14.0,False,O,9,13.49
29,Mayna odorata,Achariaceae,798678.5307,9728264.993,22.0,False,O,9,18.26
30,Banara guianensis,Salicaceae,798680.5647,9728266.981,10.0,False,O,9,10.62
31,Croton matourensis,Euphorbiaceae,798679.5052,9728268.153,21.8,False,O,9,18.15
32,Croton matourensis,Euphorbiaceae,798679.7904,9728268.319,22.0,False,O,9,18.26
33,Platymiscium filipes,Fabaceae,798684.4804,9728270.692,28.0,False,O,9,21.23
34,Miconia poeppigii,Melastomataceae,798684.2575,9728271.143,14.6,False,O,9,13.89
35,Platymiscium filipes,Fabaceae,798685.1832,9728272.253,33.5,False,O,9,23.61
36,Banara guianensis,Salicaceae,798686.0958,9728273.657,10.3,False,O,9,10.85
