site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh_2009,type_2009,dead_2009,hcom_2009,htot_2009,dbh_2011,type_2011,dead_2011,hcom_2011,htot_2011,plot_id
DUC_A01,1487,Zygia racemosa,Fabaceae,172296.7323,9673227.707,34.3,O,False,24.38,29.24,35.5,O,False,23.7,29.16,T04
DUC_A01,1488,Eschweilera amazonica,Lecythidaceae,172294.2585,9673234.365,18.0,O,False,8.77,15.7,18.3,O,False,9.78,16.84,T04
DUC_A01,1489,Couratari stellata,Lecythidaceae,172295.3086,9673236.621,26.7,O,False,19.87,26.2,26.9,O,False,26.33,34.75,T04
DUC_A01,1491,Eschweilera parviflora,Lecythidaceae,172293.0411,9673237.964,16.1,O,False,7.15,19.08,16.3,O,False,7.44,14.67,T04
DUC_A01,1492,Clarisia racemosa,Moraceae,172292.646,9673250.199,43.1,O,False,24.23,31.08,43.5,O,False,20.71,27.36,T04
DUC_A01,1494,Lecythis lurida,Lecythidaceae,172291.0021,9673260.156,38.0,O,False,17.05,32.42,38.4,O,False,22.23,29.93,T04
DUC_A01,1495,,,172290.4801,9673263.834,7.5,O,False,4.41,9.13,7.5,O,True,2.36,7.12,T04
DUC_A01,1496,Qualea paraensis,Vochysiaceae,172295.2841,9673267.588,59.4,O,False,26.57,39.38,60.6,O,False,23.1,34.75,T04
DUC_A01,1497,Maquira coriacea,Moraceae,172290.5152,9673267.041,28.1,O,False,22.34,27.18,29.2,O,False,18.29,29.71,T04
DUC_A01,1498,Vismia floribunda,Hypericaceae,172291.2672,9673269.263,22.4,O,False,16.53,18.34,22.9,O,False,16.75,27.87,T04
DUC_A01,1499,Sacoglottis guianensis,Humiriaceae,172288.7185,9673279.65,22.3,O,False,17.26,23.29,22.8,O,False,19.17,27.66,T04
DUC_A01,1500,Protium heptaphyllum,Burseraceae,172288.1721,9673279.588,10.1,O,False,9.29,12.92,10.5,O,False,6.1,12.86,T04
DUC_A01,1501,Inga heterophylla,Fabaceae,172288.2111,9673280.126,13.5,O,False,13.12,20.61,13.7,O,False,14.04,20.55,T04
DUC_A01,1502,Eschweilera coriacea,Lecythidaceae,172288.5051,9673286.031,15.9,O,False,18.22,23.75,16.1,O,False,18.17,21.47,T04
DUC_A01,1503,Sterculia pruriens,Malvaceae,172288.8969,9673286.112,48.7,O,False,32.99,39.35,48.8,O,False,24.37,37.93,T04
DUC_A01,1504,Vitex triflora,Lamiaceae,172288.9035,9673293.404,33.3,O,False,25.04,32.69,32.8,O,False,20.0,29.99,T04
DUC_A01,1505,Eschweilera parviflora,Lecythidaceae,172286.1798,9673295.272,23.9,O,False,17.45,25.86,24.0,O,False,17.79,23.51,T04
DUC_A01,1507,Alexa grandiflora,Fabaceae,172284.126,9673305.176,12.4,O,False,12.9,17.63,12.6,O,False,12.94,18.55,T04
DUC_A01,1508,Annona sp.,Annonaceae,172282.8811,9673307.35,14.7,O,False,15.43,18.8,15.1,O,False,11.06,20.62,T04
DUC_A01,1509,Helicostylis sp.,Moraceae,172281.3649,9673319.795,21.1,O,False,17.51,23.8,21.3,O,False,17.65,26.06,T04
DUC_A01,1510,,,172280.2017,9673325.63,52.1,O,True,,5.53,52.1,O,True,,5.14,T04
DUC_A01,1512,Duckeodendron cestroides,Solanaceae,172275.9313,9673342.368,6.5,O,False,5.94,7.94,6.6,O,False,5.76,8.19,T04
DUC_A01,1513,Sterculia pruriens,Malvaceae,172275.8154,9673344.167,17.1,O,False,18.46,23.43,17.9,O,False,17.04,33.51,T04
DUC_A01,1514,Eschweilera ovata,Lecythidaceae,172275.2964,9673344.06,11.0,O,False,13.33,17.96,11.2,O,False,13.04,17.16,T04
DUC_A01,1515,Guarea guidonia,Meliaceae,172275.3095,9673347.708,11.9,O,False,15.78,20.15,12.2,O,False,11.68,19.27,T04
DUC_A01,1516,Protium heptaphyllum,Burseraceae,172274.6512,9673352.432,16.4,O,False,15.68,19.6,16.8,O,False,12.92,22.07,T04
DUC_A01,1518,Ocotea canaliculata,Lauraceae,172271.6866,9673362.149,28.4,O,False,18.37,25.42,29.1,O,False,18.21,26.79,T04
DUC_A01,1519,,,172270.7655,9673368.641,16.9,O,False,14.74,21.94,16.9,O,True,4.07,8.14,T04
DUC_A01,1520,Couratari sp.,Lecythidaceae,172274.7319,9673369.46,67.5,O,False,31.45,42.44,17.3,O,False,31.89,46.52,T04
DUC_A01,1521,Protium heptaphyllum,Burseraceae,172269.4831,9673372.63,16.2,O,False,14.23,18.33,15.1,O,False,7.31,17.82,T04
DUC_A01,1522,Brosimum rubescens,Moraceae,172268.3547,9673377.257,19.6,O,False,18.46,24.86,14.9,O,False,19.57,23.79,T04
DUC_A01,1523,Inga marginata,Fabaceae,172270.1812,9673386.623,64.8,O,False,25.9,39.29,65.7,O,False,24.79,37.65,T04
DUC_A01,1525,Pouteria sp.,Sapotaceae,172266.7653,9673399.127,37.5,O,False,24.09,29.94,37.8,O,False,24.78,34.19,T04
DUC_A01,1526,Maquira coriacea,Moraceae,172265.5698,9673399.597,6.3,O,False,3.81,8.54,6.4,O,False,5.02,7.95,T04
DUC_A01,1527,Xylopia sp.,Annonaceae,172266.7369,9673400.354,17.7,O,False,18.82,24.36,17.8,O,False,22.49,24.24,T04
DUC_A01,1529,Xylopia sp.,Annonaceae,172264.0245,9673411.714,37.8,O,False,22.64,32.99,38.5,O,False,22.69,35.25,T04
DUC_A01,1530,Xylopia sp.,Annonaceae,172264.0245,9673411.714,11.3,O,False,13.93,17.94,11.5,O,False,12.97,15.74,T04
DUC_A01,1531,Minquartia guianensis,Olacaceae,172263.4683,9673415.953,5.1,O,False,4.01,8.43,5.2,O,False,1.55,6.24,T04
DUC_A01,1532,Eschweilera ovata,Lecythidaceae,172263.8908,9673416.62,12.3,O,False,8.3,15.09,12.6,O,False,3.99,14.78,T04
DUC_A01,1533,Alexa grandiflora,Fabaceae,172263.6297,9673418.434,8.2,O,False,9.46,14.31,8.5,O,False,20.07,28.3,T04
DUC_A01,1534,Micrandra minor,Euphorbiaceae,172265.8924,9673427.322,80.6,O,False,23.64,34.04,81.1,O,False,24.38,35.89,T04
DUC_A01,1535,Eschweilera parviflora,Lecythidaceae,172262.0292,9673429.928,6.2,O,False,3.0,9.58,6.2,O,True,10.9,13.83,T04
DUC_A01,1536,Pouteria gongrijpii,Sapotaceae,172261.0272,9673439.651,13.5,O,False,15.47,19.37,14.0,O,False,15.09,20.04,T04
DUC_A01,1537,Virola michelii,Myristicaceae,172259.9746,9673443.829,7.2,O,False,4.79,10.13,7.3,O,False,7.17,13.39,T04
DUC_A01,1539,Sloanea guianensis,Elaeocarpaceae,172260.3929,9673445.111,7.5,O,False,8.85,11.53,7.8,O,False,7.85,10.35,T04
DUC_A01,1540,Virola michelii,Myristicaceae,172259.6312,9673447.479,4.8,O,False,5.0,8.74,5.0,O,False,7.0,7.87,T04
DUC_A01,1542,,,172258.3599,9673455.938,5.9,L,False,,,6.0,L,False,,,T04
DUC_A01,1543,Dipteryx odorata,Fabaceae,172262.5512,9673463.216,65.0,O,False,29.47,35.97,70.0,O,False,18.79,37.58,T04
DUC_A01,1544,Couma guianensis,Apocynaceae,172256.6925,9673469.886,8.8,O,False,6.79,11.03,8.9,O,False,7.99,12.83,T04
DUC_A01,1546,Protium heptaphyllum,Burseraceae,172256.0694,9673476.578,5.7,O,False,5.56,10.08,5.9,O,False,7.21,10.7,T04
DUC_A01,1548,Eschweilera ovata,Lecythidaceae,172255.4695,9673477.12,9.8,O,False,11.92,17.12,10.0,O,False,12.84,18.02,T04
DUC_A01,1549,Swartzia polyphylla,Fabaceae,172254.7094,9673476.412,30.9,O,False,20.95,26.18,31.2,O,False,21.86,27.0,T04
DUC_A01,1550,Eschweilera coriacea,Lecythidaceae,172256.1965,9673465.518,16.1,O,False,11.22,18.71,16.5,O,False,11.15,18.63,T04
DUC_A01,1551,Micropholis acutangula,Sapotaceae,172253.1562,9673462.687,48.1,O,False,29.29,39.21,48.7,O,False,33.4,44.2,T04
DUC_A01,1552,Eschweilera parviflora,Lecythidaceae,172256.3457,9673461.23,16.6,O,False,9.17,19.17,16.9,O,False,6.35,19.24,T04
DUC_A01,1553,Myrcia splendens,Myrtaceae,172257.6978,9673454.011,22.2,O,False,20.15,25.34,22.5,O,False,18.06,28.87,T04
DUC_A01,1554,Pradosia cochlearia,Sapotaceae,172258.292,9673452.853,5.2,O,False,5.06,8.85,5.5,O,False,5.29,9.44,T04
DUC_A01,1555,Lecythis pisonis,Lecythidaceae,172258.4042,9673451.021,11.0,O,False,8.23,10.07,11.1,O,False,4.01,6.09,T04
DUC_A01,1556,Pouteria gongrijpii,Sapotaceae,172259.8757,9673439.51,13.9,O,False,8.11,16.05,14.4,O,False,9.5,13.74,T04
DUC_A01,1558,Lecythis lurida,Lecythidaceae,172257.6753,9673433.09,59.3,O,False,28.02,34.64,59.2,O,False,23.49,35.54,T04
DUC_A01,1559,Brosimum rubescens,Moraceae,172257.4116,9673432.443,63.0,O,False,36.43,45.55,63.4,O,False,25.58,38.13,T04
DUC_A01,1560,Mouriri collocarpa,Melastomataceae,172260.5048,9673429.128,16.1,O,False,17.82,21.08,16.5,O,False,6.77,8.7,T04
DUC_A01,1561,Protium heptaphyllum,Burseraceae,172261.4339,9673425.549,10.1,O,False,11.44,18.98,10.9,O,False,12.62,15.53,T04
DUC_A01,1562,Pouteria gongrijpii,Sapotaceae,172262.2063,9673414.569,27.7,O,False,17.03,23.76,28.3,O,False,18.98,25.3,T04
DUC_A01,1563,Xylopia sp.,Annonaceae,172263.693,9673407.982,11.2,O,False,10.33,15.99,11.3,O,False,11.58,16.99,T04
DUC_A01,1564,Protium heptaphyllum,Burseraceae,172264.33,9673404.983,7.1,O,False,10.99,14.34,7.1,O,False,13.94,17.48,T04
DUC_A01,1565,Pouteria sp.,Sapotaceae,172264.2691,9673403.745,34.3,O,False,21.97,34.72,34.7,O,False,23.62,30.31,T04
DUC_A01,1567,Protium heptaphyllum,Burseraceae,172263.3644,9673402.405,17.6,O,False,15.71,20.25,17.8,O,False,15.85,20.58,T04
DUC_A01,1569,Pouteria gongrijpii,Sapotaceae,172262.5041,9673396.147,28.7,O,False,24.4,32.15,29.1,O,False,23.84,33.88,T04
DUC_A01,1570,Protium heptaphyllum,Burseraceae,172265.2641,9673392.177,9.2,O,False,6.7,11.68,9.3,O,False,9.35,11.7,T04
DUC_A01,1571,Trichilia micrantha,Meliaceae,172265.955,9673388.569,10.1,O,False,5.71,12.61,10.3,O,False,4.92,11.17,T04
DUC_A01,1572,Protium heptaphyllum,Burseraceae,172266.0718,9673381.816,21.1,O,False,21.18,23.98,22.4,O,False,15.09,18.05,T04
DUC_A01,1574,Eschweilera ovata,Lecythidaceae,172269.5799,9673364.144,13.4,O,False,9.79,16.45,13.7,O,False,9.73,13.66,T04
DUC_A01,1575,Eschweilera ovata,Lecythidaceae,172271.3121,9673355.996,30.0,O,False,17.63,22.52,30.1,O,False,14.46,25.45,T04
DUC_A01,1576,,,172272.9567,9673341.147,32.4,O,False,19.68,28.19,32.6,O,False,15.6,27.45,T04
DUC_A01,1578,Protium heptaphyllum,Burseraceae,172275.3823,9673338.002,8.1,O,False,4.33,12.51,8.6,O,False,8.73,13.28,T04
DUC_A01,1579,Euterpe oleracea,Arecaceae,172275.6271,9673338.052,7.1,P,False,7.93,10.29,7.1,P,False,9.18,11.44,T04
DUC_A01,1580,Xylopia amazonica,Annonaceae,172275.1162,9673336.124,11.8,O,False,15.59,20.05,12.6,O,False,16.34,19.52,T04
DUC_A01,1581,Ormosia nobilis,Fabaceae,172272.7586,9673335.03,39.4,O,False,23.49,30.19,39.7,O,False,20.44,28.15,T04
DUC_A01,1582,Xylopia sp.,Annonaceae,172275.8234,9673331.41,27.0,O,False,12.68,14.35,27.5,O,False,22.24,29.71,T04
DUC_A01,1583,,,172277.4154,9673330.523,14.0,O,False,19.42,21.93,14.0,O,True,0.0,0.0,T04
DUC_A01,1584,Simarouba amara,Simaroubaceae,172277.7049,9673329.368,35.6,O,False,20.04,27.95,36.0,O,False,12.26,16.77,T04
DUC_A01,1585,Pouteria gongrijpii,Sapotaceae,172278.6439,9673321.056,28.2,O,False,18.74,25.13,28.8,O,False,13.98,26.34,T04
DUC_A01,1587,Eschweilera coriacea,Lecythidaceae,172278.4947,9673314.95,23.7,O,False,16.57,22.12,23.9,O,False,13.4,22.4,T04
DUC_A01,1588,Endopleura uchi,Humiriaceae,172279.4849,9673312.724,39.8,O,False,27.33,33.15,40.8,O,False,25.1,35.66,T04
DUC_A01,1589,Amaioua guianensis,Rubiaceae,172282.1607,9673308.416,9.0,O,False,0.77,1.49,9.4,O,False,5.76,11.35,T04
DUC_A01,1590,Maquira coriacea,Moraceae,172283.0416,9673304.345,11.7,O,False,8.03,17.24,11.9,O,False,10.2,14.44,T04
DUC_A01,1591,Brosimum parinarioides,Moraceae,172283.5066,9673288.037,49.2,O,False,30.96,36.78,50.8,O,False,24.28,32.16,T04
DUC_A01,1592,,,172285.3472,9673284.164,128.2,O,False,28.78,35.53,128.5,O,False,26.39,38.7,T04
DUC_A01,1593,Mezilaurus itauba,Lauraceae,172286.4985,9673283.187,18.8,O,False,21.01,23.99,19.0,O,False,16.68,25.68,T04
DUC_A01,1594,Sloanea guianensis,Elaeocarpaceae,172285.5202,9673278.75,47.6,O,False,21.39,30.07,47.6,O,False,18.14,30.31,T04
DUC_A01,1595,Chamaecrista xinguensis,Fabaceae,172287.7984,9673276.875,7.9,O,False,15.05,16.62,8.2,O,False,7.03,13.71,T04
DUC_A01,1596,Laetia procera,Salicaceae,172288.0995,9673274.774,16.2,O,False,14.13,24.97,17.0,O,False,15.17,21.08,T04
DUC_A01,1597,,,172287.2833,9673268.807,37.9,O,True,,25.78,37.9,O,True,,5.75,T04
DUC_A01,1598,Lecythis pisonis,Lecythidaceae,172284.5283,9673256.744,86.6,O,False,21.84,35.5,86.7,O,False,25.15,32.6,T04
DUC_A01,1599,Protium heptaphyllum,Burseraceae,172290.0552,9673255.242,11.8,O,False,6.25,17.39,12.1,O,False,7.63,15.73,T04
DUC_A01,1600,Protium heptaphyllum,Burseraceae,172291.7801,9673244.227,14.2,O,False,16.61,19.92,14.5,O,False,11.56,17.14,T04
DUC_A01,1602,Micrandra minor,Euphorbiaceae,172290.8905,9673240.921,48.5,O,False,25.9,34.73,49.3,O,False,24.41,32.84,T04
DUC_A01,1604,Ormosia grossa,Fabaceae,172293.2085,9673232.109,16.4,O,False,17.09,20.54,16.5,O,False,9.69,10.43,T04
DUC_A01,1605,Theobroma glaucum,Malvaceae,172293.9307,9673227.387,10.3,O,False,12.19,16.68,10.5,O,False,7.92,16.45,T04
DUC_A01,1606,Tovomita sp.,Clusiaceae,172292.5115,9673219.215,27.7,O,False,15.8,18.31,28.3,O,False,11.53,21.28,T04
DUC_A01,1607,,,172294.9739,9673213.623,6.9,O,True,,9.81,,O,False,,,T04
DUC_A01,1608,Guarea guidonia,Meliaceae,172293.8932,9673211.898,25.0,O,False,11.33,16.6,25.5,O,False,9.06,19.57,T04
DUC_A01,1609,Poeppigia procera,Fabaceae,172295.6005,9673206.22,7.2,O,False,5.11,13.03,7.3,O,False,4.04,6.75,T04
DUC_A01,1610,,,172296.2631,9673201.49,8.2,O,True,,4.74,8.2,O,True,,0.0,T04
DUC_A01,1611,,,172296.617,9673197.259,25.0,O,True,,2.37,25.0,O,True,,2.07,T04
DUC_A01,1612,,,172300.1404,9673179.145,12.9,O,False,13.75,16.09,12.8,O,True,4.9,10.26,T04
DUC_A01,1614,Caryocar glabrum,Caryocaraceae,172305.2627,9673151.022,115.5,O,False,36.64,59.03,120.0,O,False,27.92,40.91,T04
DUC_A01,1615,Strychnos subcordata,Loganiaceae,172305.9558,9673148.059,6.3,O,False,5.45,10.22,6.5,O,False,8.43,12.16,T04
DUC_A01,1616,Protium heptaphyllum,Burseraceae,172306.0961,9673144.37,16.3,O,False,12.77,19.75,16.5,O,False,20.71,25.13,T04
DUC_A01,1617,Virola michelii,Myristicaceae,172308.9679,9673135.013,10.0,O,False,11.28,14.55,10.0,O,False,9.03,14.36,T04
DUC_A01,1618,Protium heptaphyllum,Burseraceae,172308.7561,9673133.734,24.5,O,False,20.65,28.2,25.0,O,False,21.01,25.63,T04
DUC_A01,1619,Inga alba,Fabaceae,172306.6113,9673130.224,52.0,O,False,27.87,37.6,53.6,O,False,27.21,36.75,T04
DUC_A01,1621,Inga marginata,Fabaceae,172312.6185,9673113.42,17.2,O,False,8.25,11.26,17.8,O,False,8.4,11.55,T04
DUC_A01,1622,Maquira coriacea,Moraceae,172312.8023,9673112.836,6.6,O,False,4.72,8.04,6.7,O,False,4.9,8.4,T04
DUC_A01,1623,Miconia poeppigii,Melastomataceae,172312.3156,9673111.503,18.5,O,False,12.45,15.76,18.9,O,False,19.21,23.62,T04
DUC_A01,1624,,,172310.8918,9673106.893,37.1,O,False,14.32,20.53,37.6,O,False,17.44,21.07,T04
DUC_A01,1625,Tabernaemontana cymosa,Apocynaceae,172314.1295,9673106.898,7.1,O,False,9.03,10.46,7.2,O,False,7.84,11.5,T04
DUC_A01,1626,Brosimum rubescens,Moraceae,172311.742,9673103.96,48.3,O,False,20.89,26.91,48.6,O,False,23.16,28.11,T04
DUC_A01,1627,Parkia sp.,Fabaceae,172315.1536,9673103.379,13.5,O,False,10.59,21.1,13.7,O,False,13.13,16.0,T04
DUC_A01,1628,Buchenavia congesta,Combretaceae,172315.5142,9673098.494,60.7,O,False,30.77,42.14,62.3,O,False,35.86,42.38,T04
DUC_A01,1629,Protium heptaphyllum,Burseraceae,172315.3123,9673097.216,23.8,O,False,19.28,22.5,24.3,O,False,29.01,34.49,T04
DUC_A01,1630,Mouriri collocarpa,Melastomataceae,172315.9131,9673093.683,32.1,O,False,19.73,26.63,32.9,O,False,23.27,27.59,T04
DUC_A01,1631,Tachigali paniculata,Fabaceae,172316.1679,9673088.896,28.0,O,False,18.47,25.09,30.6,O,False,22.25,25.53,T04
DUC_A01,1632,Xylopia sp.,Annonaceae,172316.4433,9673085.921,24.0,O,False,13.5,14.64,24.2,O,False,11.49,16.24,T04
DUC_A01,1633,Eschweilera coriacea,Lecythidaceae,172318.7935,9673079.638,42.1,O,False,13.63,26.28,42.5,O,False,27.08,30.98,T04
DUC_A01,1634,Poeppigia procera,Fabaceae,172319.0207,9673079.069,14.0,O,False,13.57,17.12,14.2,O,False,16.14,19.31,T04
DUC_A01,1635,Pouteria gongrijpii,Sapotaceae,172319.4744,9673076.725,24.7,O,False,20.55,26.31,24.8,O,False,26.53,29.45,T04
DUC_A01,1636,Maquira coriacea,Moraceae,172318.505,9673075.976,38.0,O,False,21.99,28.36,38.6,O,False,25.44,31.33,T04
DUC_A01,1637,Inga marginata,Fabaceae,172317.7127,9673073.443,32.1,O,False,25.11,31.13,32.8,O,False,22.79,26.7,T04
DUC_A01,1638,Endopleura uchi,Humiriaceae,172319.4429,9673073.1,17.8,O,False,19.99,23.25,18.2,O,False,22.27,26.81,T04
DUC_A01,1639,Eschweilera coriacea,Lecythidaceae,172320.9925,9673067.301,6.8,O,False,5.23,11.5,7.2,O,False,7.11,10.95,T04
DUC_A01,1640,Duguetia surinamensis,Annonaceae,172321.6488,9673054.731,16.4,O,False,16.48,20.06,16.5,O,False,16.57,19.11,T04
DUC_A01,1641,Protium heptaphyllum,Burseraceae,172322.9026,9673050.697,10.1,O,False,15.46,13.61,11.4,O,False,14.15,17.27,T04
DUC_A01,1642,Neea oppositifolia,Nyctaginaceae,172323.7806,9673046.606,15.0,O,False,13.65,18.27,15.3,O,False,13.99,16.99,T04
DUC_A01,1643,Helicostylis sp.,Moraceae,172323.7404,9673045.394,23.0,O,False,21.66,25.62,23.5,O,False,21.66,25.59,T04
DUC_A01,1644,Zygia racemosa,Fabaceae,172322.6062,9673031.348,40.1,O,False,32.46,38.02,40.9,O,False,26.71,30.93,T04
DUC_A01,1645,Pouteria hispida,Sapotaceae,172326.5102,9673027.713,28.4,O,False,19.44,24.8,28.8,O,False,20.82,25.69,T04
DUC_A01,1646,Lecythis lurida,Lecythidaceae,172324.9376,9673026.873,25.4,O,False,23.47,27.31,26.0,O,False,23.16,27.19,T04
DUC_A01,1647,Micrandra minor,Euphorbiaceae,172328.1956,9673016.504,57.9,O,False,20.88,25.76,58.8,O,False,25.47,31.35,T04
DUC_A01,1649,Trichilia micrantha,Meliaceae,172329.4365,9673006.436,19.9,O,False,18.8,23.66,20.0,O,False,13.9,21.97,T04
DUC_A01,1650,Chamaecrista xinguensis,Fabaceae,172329.1497,9673006.393,16.8,O,False,18.57,21.2,17.0,O,False,20.6,24.2,T04
DUC_A01,1651,Ormosia grossa,Fabaceae,172330.3061,9673005.36,9.7,O,False,13.71,16.72,10.0,O,False,13.82,17.98,T04
DUC_A01,1652,Bowdichia nitida,Fabaceae,172330.126,9673001.11,8.5,O,False,12.74,15.4,9.0,O,False,11.11,15.33,T04
DUC_A01,1653,Casearia javitensis,Salicaceae,172272.2915,9673356.198,22.6,O,False,19.87,24.44,23.5,O,False,21.33,29.42,T04
DUC_A01,1654,Bocageopsis multiflora,Annonaceae,172271.1773,9673362.043,5.3,O,False,7.63,10.45,5.4,O,False,6.37,11.04,T04
DUC_A01,1660,Eschweilera coriacea,Lecythidaceae,172492.2919,9671972.811,25.2,O,False,10.94,27.0,27.0,O,False,17.76,22.27,T05
DUC_A01,1661,Tetragastris altissima,Burseraceae,172491.6962,9671976.348,57.9,O,False,22.57,33.52,57.5,O,False,27.25,29.91,T05
DUC_A01,1662,Copaifera reticulata,Fabaceae,172493.8439,9671980.269,40.4,O,False,22.47,29.44,40.6,O,False,16.7,21.04,T05
DUC_A01,1663,Eschweilera parviflora,Lecythidaceae,172490.9648,9671989.521,26.3,O,False,21.85,27.38,26.7,O,False,15.63,19.7,T05
DUC_A01,1664,Protium heptaphyllum,Burseraceae,172489.3831,9671998.954,11.9,O,False,3.93,14.83,12.9,O,False,3.57,5.9,T05
DUC_A01,1667,Eschweilera coriacea,Lecythidaceae,172489.8642,9672009.883,67.0,O,False,21.22,32.0,60.0,O,False,29.2,33.17,T05
DUC_A01,1668,Buchenavia congesta,Combretaceae,172488.6934,9672015.15,66.9,O,False,18.68,35.67,67.2,O,False,30.32,37.07,T05
DUC_A01,1669,Pouteria gongrijpii,Sapotaceae,172486.3626,9672023.875,22.5,O,False,18.58,27.66,23.7,O,False,21.36,24.69,T05
DUC_A01,1670,Pouteria gongrijpii,Sapotaceae,172483.3597,9672028.886,17.3,O,False,12.29,20.76,17.5,O,False,17.85,22.45,T05
DUC_A01,1671,Simarouba amara,Simaroubaceae,172485.1572,9672033.362,43.8,O,False,19.17,27.29,44.1,O,False,23.35,29.36,T05
DUC_A01,1672,Licania guianensis,Chrysobalanaceae,172480.9065,9672046.646,11.0,O,False,7.41,14.37,11.1,O,False,12.05,14.76,T05
DUC_A01,1673,Licania heteromorpha,Chrysobalanaceae,172484.6175,9672054.406,17.2,O,False,14.77,18.01,17.9,O,False,14.08,19.51,T05
DUC_A01,1674,Theobroma glaucum,Malvaceae,172479.793,9672057.351,8.8,O,False,8.23,10.5,8.7,O,False,8.94,11.05,T05
DUC_A01,1675,Poeppigia procera,Fabaceae,172479.3235,9672065.01,33.5,O,False,19.56,24.06,33.7,O,False,20.13,24.04,T05
DUC_A01,1676,Brosimum parinarioides,Moraceae,172481.7588,9672068.896,65.0,O,False,27.06,33.42,66.9,O,False,29.9,34.19,T05
DUC_A01,1677,Licania canescens,Chrysobalanaceae,172478.1504,9672069.482,10.2,O,False,14.15,17.74,10.3,O,False,15.3,18.29,T05
DUC_A01,1678,Protium heptaphyllum,Burseraceae,172475.9412,9672081.359,8.3,O,False,4.01,8.64,8.4,O,False,5.96,12.05,T05
DUC_A01,1679,Amaioua guianensis,Rubiaceae,172476.1661,9672081.978,9.8,O,False,4.16,11.13,9.9,O,False,5.08,11.53,T05
DUC_A01,1680,Guarea guidonia,Meliaceae,172476.2725,9672082.577,12.6,O,False,11.75,17.24,13.0,O,False,13.78,15.76,T05
DUC_A01,1681,Tabernaemontana cymosa,Apocynaceae,172475.2663,9672084.746,13.8,O,False,14.82,16.87,13.8,O,False,15.8,17.99,T05
DUC_A01,1682,Mezilaurus itauba,Lauraceae,172478.5148,9672085.267,41.9,O,False,21.04,26.14,42.0,O,False,20.04,25.53,T05
DUC_A01,1683,,,172474.7656,9672091.655,14.9,O,False,16.8,22.26,15.1,O,True,5.01,17.56,T05
DUC_A01,1684,,,172474.1337,9672091.553,12.4,O,False,5.66,14.23,12.4,O,True,0.0,0.0,T05
DUC_A01,1685,,,172472.8979,9672099.51,7.7,O,False,7.02,9.34,7.8,O,False,8.52,10.08,T05
DUC_A01,1686,,,172472.2329,9672102.898,19.5,O,False,6.13,12.13,20.2,O,False,16.52,18.65,T05
DUC_A01,1687,,,172472.1679,9672106.964,17.3,O,True,,3.56,17.3,O,True,,0.0,T05
DUC_A01,1688,Helicostylis sp.,Moraceae,172471.7322,9672109.807,12.9,O,False,13.57,16.09,13.0,O,False,13.67,16.67,T05
DUC_A01,1690,,,172469.6329,9672118.789,5.8,L,False,,,6.4,L,False,,,T05
DUC_A01,1691,Protium heptaphyllum,Burseraceae,172469.7963,9672119.981,11.3,O,False,15.53,22.41,11.8,O,False,14.96,20.84,T05
DUC_A01,1692,Eschweilera coriacea,Lecythidaceae,172469.1895,9672121.048,7.7,O,False,8.55,11.59,7.8,O,False,8.6,11.89,T05
DUC_A01,1693,Mouriri collocarpa,Melastomataceae,172469.8883,9672121.743,27.1,O,False,15.82,18.93,27.5,O,False,17.85,21.93,T05
DUC_A01,1694,Pouteria reticulata,Sapotaceae,172469.7817,9672126.385,39.0,O,False,18.73,23.31,39.5,O,False,22.61,29.16,T05
DUC_A01,1695,Lecythis lurida,Lecythidaceae,172471.4108,9672126.647,52.7,O,False,16.26,22.36,53.0,O,False,23.06,31.28,T05
DUC_A01,1696,Helicostylis sp.,Moraceae,172468.4146,9672127.331,6.9,O,False,6.15,8.31,8.1,O,False,7.43,10.89,T05
DUC_A01,1697,Protium heptaphyllum,Burseraceae,172467.698,9672131.293,27.7,O,False,20.78,25.8,28.0,O,False,16.84,23.61,T05
DUC_A01,1698,Licania guianensis,Chrysobalanaceae,172467.3126,9672136.473,7.1,O,False,13.33,16.55,7.4,O,False,13.01,16.65,T05
DUC_A01,1699,,,172466.7332,9672138.128,18.8,O,False,11.44,12.51,18.9,O,True,1.74,10.95,T05
DUC_A01,1700,Helicostylis sp.,Moraceae,172465.6006,9672144.936,11.1,O,False,5.85,6.52,11.4,O,False,5.63,7.31,T05
DUC_A01,1701,Licania canescens,Chrysobalanaceae,172465.1321,9672146.025,10.1,O,False,15.14,20.76,10.3,O,False,13.76,20.63,T05
DUC_A01,1702,Pouteria sp.,Sapotaceae,172464.7521,9672152.371,38.9,O,False,26.23,31.14,39.5,O,False,22.69,33.24,T05
DUC_A01,1703,Pouteria gongrijpii,Sapotaceae,172465.3028,9672153.042,16.2,O,False,14.82,19.37,16.3,O,False,12.25,19.35,T05
DUC_A01,1704,Protium heptaphyllum,Burseraceae,172463.1942,9672157.445,6.7,O,False,8.81,11.42,7.4,O,False,7.12,10.76,T05
DUC_A01,1705,Parkia sp.,Fabaceae,172478.524,9672077.696,46.1,O,False,14.17,20.72,46.5,O,False,14.06,22.6,T05
DUC_A01,1706,,,172462.8345,9672163.513,7.9,O,False,3.21,8.13,8.3,O,False,3.59,8.59,T05
DUC_A01,1707,Pouteria sp.,Sapotaceae,172462.6292,9672165.316,13.1,O,False,14.19,19.84,13.5,O,False,12.18,20.02,T05
