site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,2485,Eschweilera grandifolia,Lecythidaceae,726791.85,9666291.26,O,56.4,A,27.5,40.48,20100116-20100213,58.4,A,23.57,34.28,20110704-20110711,499.995055366,31.54,40.48,measured,2.0,observed,-2.0,54.4,39.16
TAP_A01,2486,,,726788.57,9666293.39,O,33.2,A,11.83,21.03,20100116-20100213,34.0,A,14.75,23.25,20110704-20110711,499.995055366,23.81,21.03,measured,0.8,observed,-2.0,32.4,20.45
TAP_A01,2487,,,726788.58,9666294.99,O,11.5,A,11.79,17.12,20100116-20100213,11.7,A,7.44,15.27,20110704-20110711,499.995055366,11.89,17.12,measured,0.2,observed,-2.0,11.3,16.7
TAP_A01,2488,,,726787.98,9666295.09,O,5.4,A,2.48,8.24,20100116-20100213,5.4,D,,8.24,20110704-20110711,499.995055366,6.71,8.24,measured,0.0,observed,-2.0,5.4,8.24
TAP_A01,2489,,,726782.29,9666295.49,O,7.3,A,2.14,9.21,20100116-20100213,7.3,D,1.48,9.21,20110704-20110711,499.995055366,8.43,9.21,measured,0.0,observed,-2.0,7.3,9.21
TAP_A01,2490,,,726768.37,9666293.94,O,29.2,A,13.14,18.95,20100116-20100213,29.0,A,14.54,17.57,20110704-20110711,499.995055366,21.68,18.95,measured,0.0,observed,-2.0,29.0,18.95
TAP_A01,2491,,,726759.78,9666294.91,O,32.4,D,,7.53,20100116-20100213,32.4,D,,3.15,20110704-20110711,499.995055366,23.15,7.53,measured,0.0,observed,-2.0,32.4,7.53
TAP_A01,2492,,,726756.96,9666292.33,O,51.9,D,,4.71,20100116-20100213,51.9,D,,3.49,20110704-20110711,499.995055366,29.82,4.71,measured,0.0,observed,-2.0,51.9,4.71
TAP_A01,2493,,,726754.99,9666295.5,O,5.1,A,1.83,4.04,20100116-20100213,7.0,A,1.58,5.15,20110704-20110711,499.995055366,8.17,4.04,measured,1.9,observed,-2.0,3.2,2.22
TAP_A01,2494,,,726737.87,9666294.13,O,22.1,A,7.02,16.08,20100116-20100213,27.0,A,15.99,20.87,20110704-20110711,499.995055366,20.76,16.08,measured,4.9,observed,-2.0,17.2,12.03
TAP_A01,2495,,,726737.18,9666295.19,O,12.5,A,10.03,10.65,20100116-20100213,13.3,A,4.9,9.48,20110704-20110711,499.995055366,13.02,10.65,measured,0.8,observed,-2.0,11.7,9.73
TAP_A01,2496,,,726733.08,9666295.42,O,7.5,A,6.73,10.85,20100116-20100213,8.0,A,6.74,13.19,20110704-20110711,499.995055366,9.02,10.85,measured,0.5,observed,-2.0,7.0,9.83
TAP_A01,2497,Manilkara huberi,Sapotaceae,726732.85,9666291.22,O,76.6,A,37.64,53.62,20100116-20100213,79.3,A,36.48,47.49,20110704-20110711,499.995055366,35.9,53.62,measured,2.7,observed,-2.0,73.9,52.16
TAP_A01,2498,,,726727.28,9666295.46,L,5.5,A,,,20100116-20100213,6.3,A,,,20110704-20110711,499.995055366,7.54,9.47,local_fit,0.8,observed,-2.0,4.7,7.59
TAP_A01,2499,Inga marginata,Fabaceae,726713.28,9666295.43,O,7.0,A,6.81,16.14,20100116-20100213,8.5,A,8.27,13.43,20110704-20110711,499.995055366,9.43,16.14,measured,1.5,observed,-2.0,5.5,11.66
TAP_A01,2500,,,726709.89,9666295.95,O,7.7,A,7.19,13.52,20100116-20100213,7.8,A,6.86,12.99,20110704-20110711,499.995055366,8.85,13.52,measured,0.1,observed,-2.0,7.6,13.26
TAP_A01,2501,,,726706.06,9666292.93,O,32.4,A,22.57,26.54,20100116-20100213,33.1,A,24.77,27.36,20110704-20110711,499.995055366,23.44,26.54,measured,0.7,observed,-2.0,31.7,25.88
TAP_A01,2502,,,726681.58,9666295.22,O,27.7,A,15.4,22.11,20100116-20100213,28.9,A,23.78,26.96,20110704-20110711,499.995055366,21.64,22.11,measured,1.2,observed,-2.0,26.5,20.98
TAP_A01,2503,,,726671.89,9666296.19,O,7.8,A,2.89,5.21,20100116-20100213,8.0,A,5.12,5.63,20110704-20110711,499.995055366,9.02,5.21,measured,0.2,observed,-2.0,7.6,5.01
TAP_A01,2504,,,726670.69,9666295.8,O,6.9,A,7.94,9.97,20100116-20100213,7.2,A,0.69,15.76,20110704-20110711,499.995055366,8.34,9.97,measured,0.3,observed,-2.0,6.6,9.34
TAP_A01,2505,,,726656.98,9666295.51,O,48.7,D,,8.52,20100116-20100213,48.7,D,,8.71,20110704-20110711,499.995055366,28.9,8.52,measured,0.0,observed,-2.0,48.7,8.52
TAP_A01,2506,,,726647.09,9666296.04,O,10.7,A,13.5,16.9,20100116-20100213,10.7,D,1.12,10.33,20110704-20110711,499.995055366,11.15,16.9,measured,0.0,observed,-2.0,10.7,16.9
TAP_A01,2507,,,726638.49,9666296.25,O,6.7,A,3.26,8.84,20100116-20100213,6.7,A,5.45,8.21,20110704-20110711,499.995055366,7.9,8.84,measured,0.0,observed,-2.0,6.7,8.84
TAP_A01,2508,Ocotea sp.,Lauraceae,726635.27,9666294.18,O,59.6,A,9.66,11.69,20100116-20100213,60.1,A,14.45,23.89,20110704-20110711,499.995055366,31.96,11.69,measured,0.5,observed,-2.0,59.1,11.6
TAP_A01,2509,Tachigali myrmecophila,Fabaceae,726633.79,9666296.19,O,24.3,A,23.87,32.95,20100116-20100213,25.9,A,30.49,39.99,20110704-20110711,499.995055366,20.24,32.95,measured,1.6,observed,-2.0,22.7,30.33
TAP_A01,2510,,,726629.99,9666296.27,O,7.3,A,7.99,12.54,20100116-20100213,7.4,A,7.17,8.36,20110704-20110711,499.995055366,8.51,12.54,measured,0.1,observed,-2.0,7.2,12.29
TAP_A01,2511,Manilkara huberi,Sapotaceae,726628.99,9666296.03,O,56.6,A,20.91,41.31,20100116-20100213,58.2,A,26.68,35.99,20110704-20110711,499.995055366,31.49,41.31,measured,1.6,observed,-2.0,55.0,40.23
TAP_A01,2512,,,726622.68,9666295.42,O,24.0,A,18.08,20.6,20100116-20100213,26.1,A,16.52,24.0,20110704-20110711,499.995055366,20.34,20.6,measured,2.1,observed,-2.0,21.9,18.44
TAP_A01,2513,Inga marginata,Fabaceae,726613.88,9666295.74,O,12.2,A,14.2,16.7,20100116-20100213,14.1,A,12.02,17.34,20110704-20110711,499.995055366,13.56,16.7,measured,1.9,observed,-2.0,10.3,13.36
TAP_A01,2514,,,726612.79,9666296.4,O,6.1,A,4.87,7.93,20100116-20100213,6.3,A,4.2,6.8,20110704-20110711,499.995055366,7.54,7.93,measured,0.2,observed,-2.0,5.9,7.55
TAP_A01,2515,Sloanea guianensis,Elaeocarpaceae,726607.19,9666296.14,O,8.6,A,8.56,11.62,20100116-20100213,10.9,A,7.12,13.13,20110704-20110711,499.995055366,11.3,11.62,measured,2.3,observed,-2.0,6.3,7.75
TAP_A01,2516,,,726602.49,9666296.28,O,15.4,D,,4.69,20100116-20100213,15.4,D,,1.74,20110704-20110711,499.995055366,14.41,4.69,measured,0.0,observed,-2.0,15.4,4.69
TAP_A01,2517,,,726601.59,9666296.24,O,20.3,D,,6.38,20100116-20100213,20.3,D,,,20110704-20110711,499.995055366,17.33,6.38,measured,0.0,observed,-2.0,20.3,6.38
TAP_A01,2518,,,726596.99,9666296.42,O,14.5,A,11.66,14.93,20100116-20100213,15.5,A,11.59,17.63,20110704-20110711,499.995055366,14.47,14.93,measured,1.0,observed,-2.0,13.5,13.57
TAP_A01,2519,,,726581.37,9666294.3,O,34.0,A,34.16,44.41,20100116-20100213,35.1,A,22.61,33.83,20110704-20110711,499.995055366,24.25,44.41,measured,1.1,observed,-2.0,32.9,42.78
TAP_A01,2520,Protium hepytaphillum ,Burseraceae,726579.78,9666295.31,O,25.1,A,26.15,33.11,20100116-20100213,25.8,A,23.37,31.73,20110704-20110711,499.995055366,20.19,33.11,measured,0.7,observed,-2.0,24.4,31.98
TAP_A01,2521,Goupia glabra,Goupiaceae,726572.78,9666296.06,O,42.9,A,25.25,32.97,20100116-20100213,44.4,A,28.39,37.22,20110704-20110711,499.995055366,27.56,32.97,measured,1.5,observed,-2.0,41.4,31.77
TAP_A01,2522,Duguetia stelechantha,Annonaceae,726568.79,9666297.04,O,6.3,A,4.96,10.3,20100116-20100213,6.3,A,4.66,9.9,20110704-20110711,499.995055366,7.54,10.3,measured,0.0,observed,-2.0,6.3,10.3
TAP_A01,2523,,,726537.18,9666295.24,O,23.1,A,18.97,25.43,20100116-20100213,23.3,A,15.53,27.62,20110704-20110711,499.995055366,18.94,25.43,measured,0.2,observed,-2.0,22.9,25.15
TAP_A01,2524,,,726534.79,9666297.11,O,10.3,A,7.39,13.24,20100116-20100213,10.3,A,6.56,14.83,20110704-20110711,499.995055366,10.85,13.24,measured,0.0,observed,-2.0,10.3,13.24
TAP_A01,2525,,,726534.48,9666296.11,O,15.2,A,14.34,20.44,20100116-20100213,15.6,A,12.13,19.06,20110704-20110711,499.995055366,14.54,20.44,measured,0.4,observed,-2.0,14.8,19.71
TAP_A01,2526,Ecclinusa ramiflora,Sapotaceae,726527.49,9666297.01,O,65.5,A,27.13,34.23,20100116-20100213,66.0,A,20.6,37.7,20110704-20110711,499.995055366,33.31,34.23,measured,0.5,observed,-2.0,65.0,34.0
TAP_A01,2527,,,726523.59,9666297.24,O,7.4,A,4.92,9.13,20100116-20100213,7.6,A,4.69,8.29,20110704-20110711,499.995055366,8.68,9.13,measured,0.2,observed,-2.0,7.2,8.77
TAP_A01,2528,Eschweilera coriacea,Lecythidaceae,726517.99,9666297.12,O,5.4,A,1.91,8.05,20100116-20100213,5.5,A,3.64,10.09,20110704-20110711,499.995055366,6.81,8.05,measured,0.1,observed,-2.0,5.3,7.83
TAP_A01,2529,Astrocaryum aculeatum ,Arecaceae,726503.89,9666297.55,P,20.5,A,2.38,10.34,20100116-20100213,26.4,A,,10.34,20110704-20110711,499.995055366,20.48,10.34,measured,5.0,observed,-2.0,16.4,7.59
TAP_A01,2530,,,726501.29,9666297.22,O,6.3,A,3.62,6.66,20100116-20100213,6.4,A,4.82,6.77,20110704-20110711,499.995055366,7.64,6.66,measured,0.1,observed,-2.0,6.2,6.49
TAP_A01,2531,Inga marginata,Fabaceae,726495.99,9666297.03,O,8.5,A,6.94,10.96,20100116-20100213,10.3,A,9.78,14.35,20110704-20110711,499.995055366,10.85,10.96,measured,1.8,observed,-2.0,6.7,7.98
TAP_A01,2532,,,726490.69,9666297.35,O,11.4,D,,7.05,20100116-20100213,11.4,D,,7.05,20110704-20110711,499.995055366,11.67,7.05,measured,0.0,observed,-2.0,11.4,7.05
TAP_A01,2533,,,726487.99,9666297.32,O,11.0,A,5.08,9.75,20100116-20100213,12.4,A,7.21,11.13,20110704-20110711,499.995055366,12.39,9.75,measured,1.4,observed,-2.0,9.6,8.11
TAP_A01,2534,,,726482.99,9666297.06,O,11.5,A,9.48,10.98,20100116-20100213,11.5,A,7.9,10.45,20110704-20110711,499.995055366,11.75,10.98,measured,0.0,observed,-2.0,11.5,10.98
TAP_A01,2535,,,726475.19,9666297.77,O,5.8,A,1.83,6.84,20100116-20100213,6.0,A,4.86,7.28,20110704-20110711,499.995055366,7.27,6.84,measured,0.2,observed,-2.0,5.6,6.49
TAP_A01,2536,,,726472.69,9666296.69,O,16.2,A,10.31,15.31,20100116-20100213,16.2,A,10.23,14.79,20110704-20110711,499.995055366,14.91,15.31,measured,0.0,observed,-2.0,16.2,15.31
TAP_A01,2537,,,726470.09,9666297.71,O,9.4,A,6.15,8.94,20100116-20100213,9.5,A,4.82,8.54,20110704-20110711,499.995055366,10.23,8.94,measured,0.1,observed,-2.0,9.3,8.81
TAP_A01,2538,,,726454.89,9666296.98,O,18.9,A,15.65,19.05,20100116-20100213,20.4,A,13.21,19.94,20110704-20110711,499.995055366,17.39,19.05,measured,1.5,observed,-2.0,17.4,17.14
TAP_A01,2539,Schefflera morototonii,Araliaceae,726454.09,9666297.73,O,9.2,A,12.88,15.01,20100116-20100213,9.3,A,11.77,13.4,20110704-20110711,499.995055366,10.08,15.01,measured,0.1,observed,-2.0,9.1,14.77
TAP_A01,2540,,,726452.33,9666288.95,O,95.3,A,34.35,46.19,20100116-20100213,96.5,A,34.09,44.3,20110704-20110711,499.995055366,38.51,46.19,measured,1.2,observed,-2.0,94.1,45.81
TAP_A01,2541,,,726440.29,9666297.39,O,26.8,A,18.0,21.85,20100116-20100213,27.2,A,11.63,21.42,20110704-20110711,499.995055366,20.86,21.85,measured,0.4,observed,-2.0,26.4,21.45
TAP_A01,2542,Virola elongata,Myristicaceae,726438.19,9666296.71,O,77.5,A,38.23,46.44,20100116-20100213,78.3,A,24.08,40.42,20110704-20110711,499.995055366,35.73,46.44,measured,0.8,observed,-2.0,76.7,46.06
TAP_A01,2543,,,726432.7,9666298.05,O,12.4,D,,5.98,20100116-20100213,12.4,D,,6.18,20110704-20110711,499.995055366,12.39,5.98,measured,0.0,observed,-2.0,12.4,5.98
TAP_A01,2544,Manilkara huberi,Sapotaceae,726427.95,9666291.89,O,70.0,A,27.62,45.33,20100116-20100213,71.1,A,33.86,54.4,20110704-20110711,499.995055366,34.37,45.33,measured,1.1,observed,-2.0,68.9,44.75
TAP_A01,2545,,,726418.69,9666297.56,L,11.7,A,,,20100116-20100213,13.1,A,,,20110704-20110711,499.995055366,12.88,14.22,local_fit,1.4,observed,-2.0,10.3,11.98
TAP_A01,2546,,,726418.39,9666297.26,O,24.0,A,17.13,23.11,20100116-20100213,26.4,A,15.29,25.97,20110704-20110711,499.995055366,20.48,23.11,measured,2.4,observed,-2.0,21.6,20.37
TAP_A01,2547,,,726416.39,9666297.93,O,48.2,A,25.56,32.17,20100116-20100213,49.0,A,21.65,42.69,20110704-20110711,499.995055366,28.99,32.17,measured,0.8,observed,-2.0,47.4,31.64
TAP_A01,2548,,,726415.19,9666297.49,O,20.6,D,,5.85,20100116-20100213,20.6,D,,5.13,20110704-20110711,499.995055366,17.5,5.85,measured,0.0,observed,-2.0,20.6,5.85
TAP_A01,2549,,,726406.99,9666297.95,O,14.6,A,15.05,20.7,20100116-20100213,14.3,A,25.07,30.49,20110704-20110711,499.995055366,13.69,20.7,measured,0.0,observed,-2.0,14.3,20.7
TAP_A01,2550,,,726403.76,9666293.27,O,77.1,A,30.68,45.56,20100116-20100213,78.0,A,29.8,44.98,20110704-20110711,499.995055366,35.67,45.56,measured,0.9,observed,-2.0,76.2,45.15
TAP_A01,2551,,,726386.0,9666298.51,O,6.1,A,7.49,10.06,20100116-20100213,6.4,A,1.57,15.3,20110704-20110711,499.995055366,7.64,10.06,measured,0.3,observed,-2.0,5.8,9.34
TAP_A01,2552,,,726385.29,9666297.42,O,17.8,A,7.71,17.78,20100116-20100213,18.4,A,9.27,15.44,20110704-20110711,499.995055366,16.25,17.78,measured,0.6,observed,-2.0,17.2,16.99
TAP_A01,2553,Minquartia guianensis,Olacaceae,726371.28,9666296.73,O,26.4,A,10.04,13.15,20100116-20100213,26.9,A,6.67,13.17,20110704-20110711,499.995055366,20.72,13.15,measured,0.5,observed,-2.0,25.9,12.85
TAP_A01,2554,Couratari stellata,Lecythidaceae,726370.39,9666297.63,O,35.0,A,23.27,30.22,20100116-20100213,36.5,A,19.96,29.18,20110704-20110711,499.995055366,24.79,30.22,measured,1.5,observed,-2.0,33.5,28.78
TAP_A01,2555,Inga marginata,Fabaceae,726364.49,9666298.18,O,18.2,A,20.33,25.48,20100116-20100213,19.1,A,16.31,23.48,20110704-20110711,499.995055366,16.65,25.48,measured,0.9,observed,-2.0,17.3,23.86
TAP_A01,2556,,,726359.4,9666298.72,O,18.1,A,7.31,15.86,20100116-20100213,18.1,A,10.01,17.7,20110704-20110711,499.995055366,16.07,15.86,measured,0.0,observed,-2.0,18.1,15.86
TAP_A01,2557,,,726349.9,9666298.54,O,21.0,A,16.97,21.04,20100116-20100213,21.3,A,14.01,21.44,20110704-20110711,499.995055366,17.88,21.04,measured,0.3,observed,-2.0,20.7,20.66
TAP_A01,2558,,,726346.79,9666298.12,O,20.6,A,15.3,23.1,20100116-20100213,20.4,A,14.53,23.98,20110704-20110711,499.995055366,17.39,23.1,measured,0.0,observed,-2.0,20.4,23.1
TAP_A01,2559,,,726346.13,9666298.42,O,8.6,A,10.29,15.04,20100116-20100213,9.3,A,14.08,18.82,20110704-20110711,499.995055366,10.08,15.04,measured,0.7,observed,-2.0,7.9,13.34
TAP_A01,2560,Inga marginata,Fabaceae,726344.18,9666298.55,O,5.2,A,5.19,10.45,20100116-20100213,5.7,A,7.13,10.95,20110704-20110711,499.995055366,6.99,10.45,measured,0.5,observed,-2.0,4.7,9.03
TAP_A01,2561,,,726480.4,9666298.03,O,,A,,,20100116-20100213,5.1,A,,,20110704-20110711,499.995055366,6.43,6.43,feldpausch_regional,0.2,site_median,-2.0,4.7,6.04
TAP_A01,2562,,,726503.79,9666297.7,P,,A,,,20100116-20100213,26.4,A,,15.0,20110704-20110711,499.995055366,20.48,15.0,measured,0.2,site_median,-2.0,26.0,14.86
TAP_A01,2601,,,726631.48,9666096.45,O,134.6,A,33.65,46.11,20100116-20100213,135.3,A,30.96,44.86,20110704-20110711,499.997652494,42.39,46.11,measured,0.7,observed,-2.0,133.9,46.0
TAP_A01,2602,,,726648.87,9666094.25,O,7.7,A,6.12,13.12,20100116-20100213,7.9,A,8.63,13.2,20110704-20110711,499.997652494,8.94,13.12,measured,0.2,observed,-2.0,7.5,12.62
TAP_A01,2603,,,726650.77,9666094.32,L,7.6,A,,,20100116-20100213,7.7,A,,,20110704-20110711,499.997652494,8.77,11.27,local_fit,0.1,observed,-2.0,7.5,11.05
TAP_A01,2604,Virola elongata,Myristicaceae,726657.11,9666098.94,O,54.5,A,21.74,35.34,20100116-20100213,54.6,A,21.83,29.52,20110704-20110711,499.997652494,30.56,35.34,measured,0.1,observed,-2.0,54.4,35.28
TAP_A01,2605,,,726673.86,9666094.96,O,8.3,A,13.02,16.3,20100116-20100213,8.5,A,11.19,15.93,20110704-20110711,499.997652494,9.43,16.3,measured,0.2,observed,-2.0,8.1,15.73
TAP_A01,2606,,,726688.22,9666095.01,O,18.7,A,13.06,17.26,20100116-20100213,19.2,A,11.65,17.12,20110704-20110711,499.997652494,16.71,17.26,measured,0.5,observed,-2.0,18.2,16.66
TAP_A01,2607,,,726692.36,9666095.35,O,5.6,A,9.01,14.27,20100116-20100213,5.6,A,11.86,14.85,20110704-20110711,499.997652494,6.9,14.27,measured,0.0,observed,-2.0,5.6,14.27
TAP_A01,2608,Protium hepytaphillum ,Burseraceae,726700.04,9666095.82,O,29.8,A,15.7,21.7,20100116-20100213,30.7,A,11.13,25.63,20110704-20110711,499.997652494,22.43,21.7,measured,0.9,observed,-2.0,28.9,20.94
TAP_A01,2609,,,726699.98,9666097.72,O,30.3,A,24.26,30.49,20100116-20100213,31.0,A,19.27,26.68,20110704-20110711,499.997652494,22.56,30.49,measured,0.7,observed,-2.0,29.6,29.67
TAP_A01,2610,Inga marginata,Fabaceae,726703.54,9666098.84,O,45.8,A,17.23,28.11,20100116-20100213,46.0,A,18.2,25.66,20110704-20110711,499.997652494,28.07,28.11,measured,0.2,observed,-2.0,45.6,27.99
TAP_A01,2611,,,726706.18,9666096.28,O,9.2,A,3.69,20.62,20100116-20100213,9.2,A,3.68,12.27,20110704-20110711,499.997652494,10.0,20.62,measured,0.0,observed,-2.0,9.2,20.62
TAP_A01,2612,,,726708.94,9666096.08,O,14.6,A,10.77,16.68,20100116-20100213,15.4,A,8.55,12.4,20110704-20110711,499.997652494,14.41,16.68,measured,0.8,observed,-2.0,13.8,15.46
TAP_A01,2613,,,726712.74,9666096.06,O,5.7,A,2.54,7.59,20100116-20100213,6.0,A,3.05,11.89,20110704-20110711,499.997652494,7.27,7.59,measured,0.3,observed,-2.0,5.4,7.01
TAP_A01,2614,,,726718.53,9666096.46,O,6.9,A,4.96,7.99,20100116-20100213,7.7,A,7.44,11.09,20110704-20110711,499.997652494,8.77,7.99,measured,0.8,observed,-2.0,6.1,6.71
TAP_A01,2615,,,726725.89,9666097.91,O,27.9,A,9.9,14.37,20100116-20100213,27.9,D,1.11,6.78,20110704-20110711,499.997652494,21.18,14.37,measured,0.0,observed,-2.0,27.9,14.37
TAP_A01,2616,Astrocaryum gynacanthum,Arecaceae,726730.13,9666096.86,P,5.3,A,2.31,3.91,20100116-20100213,5.3,D,1.39,2.21,20110704-20110711,499.997652494,6.62,3.91,measured,0.0,observed,-2.0,5.3,3.91
TAP_A01,2617,,,726739.48,9666098.48,O,54.1,D,,2.24,20100116-20100213,54.1,D,,2.24,20110704-20110711,499.997652494,30.43,2.24,measured,0.0,observed,-2.0,54.1,2.24
TAP_A01,2618,Aniba parviflora,Lauraceae,726745.47,9666098.79,O,69.4,A,31.61,39.61,20100116-20100213,72.2,A,33.11,41.3,20110704-20110711,499.997652494,34.59,39.61,measured,2.8,observed,-2.0,66.6,38.29
TAP_A01,2619,,,726754.2,9666098.15,O,11.0,A,8.68,14.69,20100116-20100213,12.0,A,14.42,18.88,20110704-20110711,499.997652494,12.11,14.69,measured,1.0,observed,-2.0,10.0,12.88
TAP_A01,2620,,,726764.49,9666098.54,O,38.7,A,16.61,22.18,20100116-20100213,38.8,A,19.97,33.51,20110704-20110711,499.997652494,25.64,22.18,measured,0.1,observed,-2.0,38.6,22.12
TAP_A01,2621,,,726766.4,9666098.21,O,6.1,A,3.38,7.58,20100116-20100213,6.1,A,3.52,6.93,20110704-20110711,499.997652494,7.36,7.58,measured,0.0,observed,-2.0,6.1,7.58
TAP_A01,2622,,,726766.6,9666098.22,O,29.0,A,16.94,23.36,20100116-20100213,29.4,A,12.53,23.94,20110704-20110711,499.997652494,21.86,23.36,measured,0.4,observed,-2.0,28.6,22.98
TAP_A01,2623,,,726782.4,9666098.56,O,16.8,A,18.41,22.39,20100116-20100213,16.8,A,15.03,22.22,20110704-20110711,499.997652494,15.29,22.39,measured,0.0,observed,-2.0,16.8,22.39
TAP_A01,2624,Inga marginata,Fabaceae,726799.78,9666099.46,O,9.8,A,12.13,15.87,20100116-20100213,10.3,A,10.07,15.74,20110704-20110711,499.997652494,10.85,15.87,measured,0.5,observed,-2.0,9.3,14.74
TAP_A01,2625,,,726801.79,9666099.23,O,7.6,A,13.79,21.3,20100116-20100213,7.8,A,8.89,14.26,20110704-20110711,499.997652494,8.85,21.3,measured,0.2,observed,-2.0,7.4,20.48
TAP_A01,2626,Cecropia distachya,Urticaceae,726803.17,9666099.73,O,10.7,A,10.06,15.25,20100116-20100213,11.6,A,7.99,13.71,20110704-20110711,499.997652494,11.82,15.25,measured,0.9,observed,-2.0,9.8,13.51
TAP_A01,2627,,,726817.97,9666100.09,O,8.0,A,3.45,4.33,20100116-20100213,8.0,A,2.74,4.16,20110704-20110711,499.997652494,9.02,4.33,measured,0.0,observed,-2.0,8.0,4.33
TAP_A01,2628,,,726815.47,9666099.9,O,9.6,A,7.82,12.13,20100116-20100213,9.6,A,7.14,13.4,20110704-20110711,499.997652494,10.31,12.13,measured,0.0,observed,-2.0,9.6,12.13
TAP_A01,2629,Cecropia distachya,Urticaceae,726817.45,9666100.67,O,22.2,A,18.05,26.75,20100116-20100213,24.3,A,18.85,25.13,20110704-20110711,499.997652494,19.45,26.75,measured,2.1,observed,-2.0,20.1,23.68
TAP_A01,2630,,,726821.08,9666099.85,O,8.7,A,1.95,4.9,20100116-20100213,8.7,D,1.88,2.86,20110704-20110711,499.997652494,9.6,4.9,measured,0.0,observed,-2.0,8.7,4.9
TAP_A01,2631,,,726827.68,9666099.98,O,14.0,A,12.06,25.65,20100116-20100213,14.3,A,8.91,16.11,20110704-20110711,499.997652494,13.69,25.65,measured,0.3,observed,-2.0,13.7,24.9
TAP_A01,2632,,,726828.02,9666101.59,O,25.9,A,25.31,30.91,20100116-20100213,26.4,A,27.74,34.8,20110704-20110711,499.997652494,20.48,30.91,measured,0.5,observed,-2.0,25.4,30.19
TAP_A01,2633,,,726834.06,9666100.65,O,8.4,A,7.43,12.13,20100116-20100213,8.4,A,6.4,13.89,20110704-20110711,499.997652494,9.35,12.13,measured,0.0,observed,-2.0,8.4,12.13
TAP_A01,2634,Protium hepytaphillum ,Burseraceae,726834.66,9666100.47,O,24.8,A,16.72,24.35,20100116-20100213,25.3,A,13.08,24.78,20110704-20110711,499.997652494,19.95,24.35,measured,0.5,observed,-2.0,24.3,23.74
TAP_A01,2635,,,726841.14,9666101.29,O,23.5,A,27.18,32.11,20100116-20100213,23.8,A,18.22,25.92,20110704-20110711,499.997652494,19.2,32.11,measured,0.3,observed,-2.0,23.2,31.59
TAP_A01,2636,,,726859.34,9666101.67,O,48.4,A,31.21,44.12,20100116-20100213,49.8,A,21.16,38.92,20110704-20110711,499.997652494,29.22,44.12,measured,1.4,observed,-2.0,47.0,42.85
TAP_A01,2637,,,726859.9,9666102.84,O,53.1,A,20.28,27.08,20100116-20100213,54.3,A,13.61,24.09,20110704-20110711,499.997652494,30.48,27.08,measured,1.2,observed,-2.0,51.9,26.49
TAP_A01,2638,,,726860.66,9666101.11,O,10.8,A,13.02,18.91,20100116-20100213,10.4,A,11.01,12.97,20110704-20110711,499.997652494,10.93,18.91,measured,0.0,observed,-2.0,10.4,18.91
TAP_A01,2639,,,726862.74,9666104.44,O,87.3,D,,10.32,20100116-20100213,87.3,D,,10.7,20110704-20110711,499.997652494,37.21,10.32,measured,0.0,observed,-2.0,87.3,10.32
TAP_A01,2640,,,726866.24,9666101.76,O,8.9,A,6.11,12.45,20100116-20100213,9.2,A,5.56,13.05,20110704-20110711,499.997652494,10.0,12.45,measured,0.3,observed,-2.0,8.6,11.85
TAP_A01,2641,,,726872.74,9666101.78,O,12.6,D,,2.58,20100116-20100213,12.6,D,,2.58,20110704-20110711,499.997652494,12.53,2.58,measured,0.0,observed,-2.0,12.6,2.58
TAP_A01,2642,Geissospermum sericeum,Apocynaceae,726881.25,9666101.78,O,9.4,A,10.42,15.18,20100116-20100213,0.0,D,,,20110704-20110711,499.997652494,,15.18,measured,0.2,site_median,-2.0,1.0,
TAP_A01,2643,,,726889.54,9666102.01,O,5.0,A,3.74,9.67,20100116-20100213,6.1,A,7.45,10.1,20110704-20110711,499.997652494,7.36,9.67,measured,1.1,observed,-2.0,3.9,6.86
TAP_A01,2644,,,726890.13,9666102.38,O,5.9,A,7.74,14.7,20100116-20100213,6.1,A,7.4,17.48,20110704-20110711,499.997652494,7.36,14.7,measured,0.2,observed,-2.0,5.7,13.96
TAP_A01,2645,,,726891.91,9666102.94,O,24.1,A,16.31,25.59,20100116-20100213,24.6,A,15.98,26.92,20110704-20110711,499.997652494,19.6,25.59,measured,0.5,observed,-2.0,23.6,24.94
TAP_A01,2646,Tachigali alba,Fabaceae,726906.38,9666104.14,O,89.4,A,38.55,46.96,20100116-20100213,89.4,A,41.6,58.72,20110704-20110711,499.997652494,37.52,46.96,measured,0.0,observed,-2.0,89.4,46.96
TAP_A01,2647,,,726907.93,9666102.8,O,24.4,A,22.66,28.63,20100116-20100213,25.1,A,15.03,21.87,20110704-20110711,499.997652494,19.85,28.63,measured,0.7,observed,-2.0,23.7,27.62
TAP_A01,2648,,,726911.54,9666105.52,O,73.9,D,,8.57,20100116-20100213,73.9,D,,7.84,20110704-20110711,499.997652494,34.92,8.57,measured,0.0,observed,-2.0,73.9,8.57
TAP_A01,2649,,,726914.0,9666103.61,O,25.5,D,,2.2,20100116-20100213,25.5,D,,2.2,20110704-20110711,499.997652494,20.05,2.2,measured,0.0,observed,-2.0,25.5,2.2
