site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch
FST_A01,10,Qualea paraensis,Vochysiaceae,585256.6639,9820649.747,0.689333333,0.708223567,25.9,30.09,22.48,A,O,1,20.24
FST_A01,11,,,585255.7271,9820650.627,0.58,0.047399071,12.8,13.13,,D,O,1,12.67
FST_A01,12,,,585252.7235,9820648.848,0.6,0.291857799,36.1,9.21,,D,O,1,24.63
FST_A01,13,,,585251.6463,9820650.303,0.6,0.135290921,17.1,22.37,,D,O,1,15.47
FST_A01,14,Astronium gracile,Anacardiaceae,585245.7804,9820652.998,0.73,0.417795158,22.1,23.02,10.95,A,O,1,18.31
FST_A01,15,Pouteria sp.,Sapotaceae,585249.1116,9820657.31,0.781766198,2.458014676,45.5,29.84,18.43,A,O,1,27.91
FST_A01,16,Pouteria oppositifolia,Sapotaceae,585259.0551,9820662.49,0.65,4.453358936,63.4,33.49,24.09,A,O,1,32.73
FST_A01,17,Geissospermum sericeum,Apocynaceae,585266.9572,9820660.678,0.782,1.325051513,39.2,21.66,16.74,A,O,1,25.79
FST_A01,18,Swartzia laevicarpa,Fabaceae,585256.4336,9820670.274,0.613,2.443067642,50.0,31.32,15.34,A,O,1,29.28
FST_A01,19,Endopleura uchi,Humiriaceae,585249.9755,9820673.494,0.771796039,7.970130978,71.2,40.02,26.16,A,O,1,34.39
FST_A01,20,Tetragastris altissima,Burseraceae,585298.9774,9820657.945,0.707804286,1.679084775,45.3,22.71,16.66,A,O,1,27.85
FST_A01,21,Pouteria gongrijpii,Sapotaceae,585303.1639,9820668.261,0.799402922,1.714011547,47.4,18.75,13.1,A,O,1,28.51
FST_A01,22,,,585277.476,9820679.843,0.6,2.174733245,57.1,34.99,22.72,D,O,1,31.21
FST_A01,23,Pouteria sp.,Sapotaceae,585263.4278,9820669.084,0.781766198,2.234741503,40.8,33.74,20.82,A,O,1,26.35
FST_A01,24,,,585269.8435,9820673.083,0.6,1.247134902,44.6,32.44,25.05,D,O,1,27.63
FST_A01,25,Pouteria sp.,Sapotaceae,585271.6388,9820670.656,0.781766198,4.933214382,59.1,35.49,25.77,A,O,1,31.72
FST_A01,26,Pouteria gongrijpii,Sapotaceae,585285.7294,9820674.197,0.799402922,3.275176961,51.7,30.11,22.37,A,O,1,29.77
