site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
DUC_A01,022a,Casearia grandiflora,Salicaceae,-2.950162271,-59.92898732,10.3,20160827,False,O,P12,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99,10.3,False,O,10.85,feldpausch,10.48,10.986468518055306,0.77,19.8654,19.8654,25.3418,20.801,20.801,26.5352,
DUC_A01,023a,,,-2.950163985,-59.92892133,20.8,20160827,False,O,P12,17.61,17.61,feldpausch_regional,0.18,default,1.0,20.98,17.71,20.8,False,O,17.61,feldpausch,20.98,17.70875463620532,0.6678,125.6555,125.6555,139.5048,128.4862,128.4862,142.6475,
DUC_A01,024a,Pouteria gongrijpii,Sapotaceae,-2.950130302,-59.92891177,16.9,20160827,False,O,P12,15.35,15.35,feldpausch_regional,0.18,default,1.0,17.08,15.46,16.9,False,O,15.35,feldpausch,17.08,15.460052431044895,0.7994,73.2719,73.2719,96.9526,75.3263,75.3263,99.6711,
DUC_A01,025a,Sloanea guianensis,Elaeocarpaceae,-2.950158885,-59.92887376,33.0,20160827,False,O,P12,23.4,23.4,feldpausch_regional,0.18,default,1.0,33.18,23.48,33.0,False,O,23.4,feldpausch,33.18,23.473755977362035,0.8212,408.2767,408.2767,554.6016,413.9043,413.9043,562.2462,
DUC_A01,026a,Aspidosperma excelsum,Apocynaceae,-2.950158559,-59.92886523,68.3,20160827,False,O,P12,33.8,33.8,feldpausch_regional,0.18,default,1.0,68.48,33.84,68.3,False,O,33.8,feldpausch,68.48,33.837585911991944,0.792,2418.0908,2418.0908,3170.6825,2433.1838,2433.1838,3190.473,
DUC_A01,027a,,,-2.95022177,-59.92887978,14.3,20160827,False,O,P12,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81,14.3,False,O,13.69,feldpausch,14.48,13.809041484850185,0.6678,47.294,47.294,52.5066,48.8743,48.8743,54.261,
DUC_A01,028a,Protium paniculatum,Burseraceae,-2.950262476,-59.92889113,15.5,20160827,False,O,P12,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59,15.5,False,O,14.47,feldpausch,15.68,14.584695600187828,0.49,58.4259,58.4259,47.947,60.2199,60.2199,49.4192,
DUC_A01,029a,Pouteria reticulata,Sapotaceae,-2.950265721,-59.9289048,10.5,20160827,False,O,P12,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14,10.5,False,O,11.0,feldpausch,10.68,11.135436540229511,0.794,20.9036,20.9036,27.4771,21.8685,21.8685,28.7453,
DUC_A01,030a,Pouteria gongrijpii,Sapotaceae,-2.950235253,-59.92896817,11.9,20160827,False,O,P12,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16,11.9,False,O,12.03,feldpausch,12.08,12.158810817623012,0.7994,29.1251,29.1251,38.5381,30.3046,30.3046,40.0988,
DUC_A01,031a,,,-2.950281358,-59.92892321,41.2,20160827,False,O,P12,26.49,26.49,feldpausch_regional,0.18,default,1.0,41.38,26.55,41.2,False,O,26.49,feldpausch,41.38,26.55206798311753,0.6678,710.6701,710.6701,788.9975,718.3824,718.3824,797.5599,
DUC_A01,032a,Trichilia micrantha,Meliaceae,-2.950281516,-59.92887482,35.3,20160827,False,O,P12,24.32,24.32,feldpausch_regional,0.18,default,1.0,35.48,24.39,35.3,False,O,24.32,feldpausch,35.48,24.390166246319893,0.6125,483.5232,483.5232,493.3524,489.7228,489.7228,499.678,
DUC_A01,033a,Duguetia surinamensis,Annonaceae,-2.950308402,-59.92891884,10.9,20160827,False,O,P12,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44,10.9,False,O,11.3,feldpausch,11.08,11.433467441478326,0.8,23.0846,23.0846,30.5676,24.1093,24.1093,31.9245,
DUC_A01,034a,Diospyros artanthifolia,Ebenaceae,-2.950324658,-59.92891851,22.9,20160827,False,O,P12,18.73,18.73,feldpausch_regional,0.18,default,1.0,23.08,18.83,22.9,False,O,18.73,feldpausch,23.08,18.82350129755324,0.6952,161.0113,161.0113,185.8899,164.2875,164.2875,189.6723,
DUC_A01,035a,Poeppigia procera,Fabaceae,-2.950319645,-59.92892129,11.8,20160827,False,O,P12,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09,11.8,False,O,11.96,feldpausch,11.98,12.089279532921049,0.735,28.4866,28.4866,34.7265,29.6504,29.6504,36.1453,
DUC_A01,036a,Qualea paraensis,Vochysiaceae,-2.950272296,-59.92882396,37.1,20160827,False,O,P12,25.01,25.01,feldpausch_regional,0.18,default,1.0,37.28,25.08,37.1,False,O,25.01,feldpausch,37.28,25.07753844180953,0.6893,547.5673,547.5673,627.0019,554.2219,554.2219,634.6219,
DUC_A01,037a,Helicostylis tomentosa,Moraceae,-2.950337181,-59.92892121,17.0,20160827,False,O,P12,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52,17.0,False,O,15.41,feldpausch,17.18,15.519724372076846,0.6147,74.4033,74.4033,76.1779,76.4766,76.4766,78.3007,
DUC_A01,038a,Eschweilera micrantha,Lecythidaceae,-2.950324406,-59.92896505,24.6,20160827,False,O,P12,19.6,19.6,feldpausch_regional,0.18,default,1.0,24.78,19.69,24.6,False,O,19.6,feldpausch,24.78,19.68962309418813,0.86,193.5566,193.5566,275.0444,197.2069,197.2069,280.2315,
DUC_A01,039a,Guarea guidonia,Meliaceae,-2.950297573,-59.92897226,33.6,20160827,False,O,P12,23.65,23.65,feldpausch_regional,0.18,default,1.0,33.78,23.72,33.6,False,O,23.65,feldpausch,33.78,23.722810364921227,0.5651,427.3012,427.3012,403.0258,433.0783,433.0783,408.4747,
DUC_A01,040a,Pouteria reticulata,Sapotaceae,-2.950224664,-59.92900317,33.4,20160827,False,O,P12,23.57,23.57,feldpausch_regional,0.18,default,1.0,33.58,23.64,33.4,False,O,23.57,feldpausch,33.58,23.64313276647017,0.794,420.956,420.956,553.3322,426.6839,426.6839,560.8613,
DUC_A01,041a,Licania guianensis,Chrysobalanaceae,-2.950194695,-59.92901013,15.2,20160827,False,O,P12,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39,15.2,False,O,14.28,feldpausch,15.379999999999999,14.395769779964834,0.8165,55.518,55.518,74.9937,57.2581,57.2581,77.3442,
DUC_A01,042a,,,-2.950191984,-59.92901942,11.9,20160827,False,O,P12,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16,11.9,False,O,12.03,feldpausch,12.08,12.158810817623012,0.6678,29.1251,29.1251,32.3352,30.3046,30.3046,33.6447,
DUC_A01,043a,Dipteryx odorata,Fabaceae,-2.950142,-59.92902289,36.2,20160827,False,O,P12,24.67,24.67,feldpausch_regional,0.18,default,1.0,36.38,24.74,36.2,False,O,24.67,feldpausch,36.38,24.738838595069844,0.9228,515.0115,515.0115,783.9048,521.4382,521.4382,793.687,
DUC_A01,044a,Aspidosperma excelsum,Apocynaceae,-2.950165823,-59.92905248,34.9,20160827,False,O,P12,24.17,24.17,feldpausch_regional,0.18,default,1.0,35.08,24.24,34.9,False,O,24.17,feldpausch,35.08,24.240791147422573,0.792,470.039,470.039,616.3311,476.14,476.14,624.3309,
DUC_A01,045a,Pouteria gongrijpii,Sapotaceae,-2.950158704,-59.92905547,12.0,20160827,False,O,P12,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23,12.0,False,O,12.11,feldpausch,12.18,12.238454722800167,0.7994,29.7969,29.7969,39.427,30.9931,30.9931,41.0098,
DUC_A01,046a,Eschweilera ovata,Lecythidaceae,-2.950118779,-59.92904261,25.2,20160827,False,O,P12,19.9,19.9,feldpausch_regional,0.18,default,1.0,25.38,19.99,25.2,False,O,19.9,feldpausch,25.38,19.988325803117462,0.9,205.9089,205.9089,305.8723,209.6941,209.6941,311.4951,
DUC_A01,047a,Rinorea guianensis,Violaceae,-2.950118258,-59.92904583,18.0,20160827,False,O,P12,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12,18.0,False,O,16.01,feldpausch,18.18,16.116610041426565,0.78,86.3453,86.3453,111.5443,88.6109,88.6109,114.4711,
DUC_A01,048a,Licania octandra,Chrysobalanaceae,-2.950082859,-59.92907137,19.1,20160827,False,O,P12,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76,19.1,False,O,16.65,feldpausch,19.28,16.75336994598365,0.825,100.7252,100.7252,137.4427,103.208,103.208,140.8305,
DUC_A01,049a,Eschweilera coriacea,Lecythidaceae,-2.950281011,-59.92896211,16.8,20160827,False,O,P12,15.29,15.29,feldpausch_regional,0.18,default,1.0,16.98,15.4,16.8,False,O,15.29,feldpausch,16.98,15.400383723843692,0.8521,72.1516,72.1516,101.6064,74.1873,74.1873,104.4732,
DUC_A01,050a,,,-2.950034539,-59.92910118,30.9,20160827,False,O,P12,22.52,22.52,feldpausch_regional,0.18,default,1.0,31.08,22.6,30.9,False,O,22.52,feldpausch,31.08,22.597288830659704,0.6678,345.9126,345.9126,384.0378,351.0287,351.0287,389.7177,
DUC_A01,051a,Helicostylis tomentosa,Moraceae,-2.950022452,-59.92909812,12.8,20160827,False,O,P12,12.67,12.67,feldpausch_regional,0.18,default,1.0,12.98,12.8,12.8,False,O,12.67,feldpausch,12.98,12.794967551192725,0.6147,35.3219,35.3219,36.1644,36.6474,36.6474,37.5215,
DUC_A01,052a,Protium paniculatum,Burseraceae,-2.949972051,-59.92911437,13.0,20160827,False,O,P12,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93,13.0,False,O,12.81,feldpausch,13.18,12.934151333479754,0.49,36.7999,36.7999,30.1996,38.1585,38.1585,31.3146,
DUC_A01,053a,Pouteria reticulata,Sapotaceae,-2.949973869,-59.92911826,37.1,20160827,False,O,P12,25.01,25.01,feldpausch_regional,0.18,default,1.0,37.28,25.08,37.1,False,O,25.01,feldpausch,37.28,25.07753844180953,0.794,547.5673,547.5673,719.7584,554.2219,554.2219,728.5056,
DUC_A01,054a,Protium paniculatum,Burseraceae,-2.949954175,-59.92913706,13.1,20160827,False,O,P12,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0,13.1,False,O,12.88,feldpausch,13.28,13.003750875025517,0.49,37.5536,37.5536,30.8182,38.9291,38.9291,31.947,
DUC_A01,055a,,,-2.949956698,-59.92914253,12.3,20160827,False,L,P12,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45,12.3,False,L,12.32,feldpausch,12.48,12.44710302840369,0.6678,31.7974,31.7974,35.302,33.0414,33.0414,36.6831,
DUC_A01,001a,Lacunaria jenmanii,Ochnaceae,-2.958853948,-59.93693399,21.8,20160826,False,O,P13,18.15,18.15,feldpausch_regional,0.18,default,1.0,21.98,18.25,21.8,False,O,18.15,feldpausch,21.98,18.246184540035557,0.8043,141.8376,141.8376,188.8084,144.8781,144.8781,192.8558,
DUC_A01,001b,Diplotropis sp.,Fabaceae,-2.959049397,-59.93706215,50.6,20160826,False,O,P13,29.45,29.45,feldpausch_regional,0.18,default,1.0,50.78,29.51,50.6,False,O,29.45,feldpausch,50.78,29.501652926040325,0.7378,1177.036,1177.036,1440.1029,1187.2519,1187.2519,1452.602,
DUC_A01,002a,Protium paniculatum,Burseraceae,-2.958883235,-59.93698573,22.5,20160826,False,O,P13,18.53,18.53,feldpausch_regional,0.18,default,1.0,22.68,18.62,22.5,False,O,18.53,feldpausch,22.68,18.62450769282856,0.49,153.9456,153.9456,126.3348,157.1371,157.1371,128.9539,
DUC_A01,002b,,,-2.95912958,-59.93717832,51.0,20160826,True,O,P13,29.57,29.57,feldpausch_regional,0.18,default,1.0,51.18,29.62,51.0,True,O,29.57,feldpausch,51.18,29.621274170160646,0.6678,1200.0202,836.2886,836.2886,1210.3464,843.3967,843.3967,
DUC_A01,003a,,,-2.95889649,-59.93695786,51.3,20160826,True,O,P13,29.65,29.65,feldpausch_regional,0.18,default,1.0,51.48,29.71,51.3,True,O,29.65,feldpausch,51.48,29.700976306829677,0.6678,1217.0429,848.0284,848.0284,1227.4487,855.1908,855.1908,
DUC_A01,003b,Qualea paraensis,Vochysiaceae,-2.959187463,-59.93702411,48.0,20160826,False,O,P13,28.69,28.69,feldpausch_regional,0.18,default,1.0,48.18,28.74,48.0,False,O,28.69,feldpausch,48.18,28.74428720367114,0.6893,1035.115,1035.115,1185.2773,1044.6312,1044.6312,1196.1739,
DUC_A01,004a,,,-2.958915098,-59.93695722,15.5,20160826,False,O,P13,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59,15.5,False,O,14.47,feldpausch,15.68,14.584695600187828,0.6678,58.4259,58.4259,64.8654,60.2199,60.2199,66.8571,
DUC_A01,004b,Pouteria sp.,Sapotaceae,-2.959325313,-59.9371596,41.7,20160826,False,O,P13,26.66,26.66,feldpausch_regional,0.18,default,1.0,41.88,26.72,41.7,False,O,26.66,feldpausch,41.88,26.721439746830658,0.7187,732.1596,732.1596,873.2475,740.0021,740.0021,882.6012,
DUC_A01,005a,Eperua bijuga,Fabaceae,-2.958956106,-59.93696896,15.2,20160826,False,O,P13,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39,15.2,False,O,14.28,feldpausch,15.379999999999999,14.395769779964834,0.729,55.518,55.518,67.1399,57.2581,57.2581,69.2442,
DUC_A01,005b,Eschweilera coriacea,Lecythidaceae,-2.959267117,-59.93707045,38.8,20160826,False,O,P13,25.64,25.64,feldpausch_regional,0.18,default,1.0,38.98,25.71,38.8,False,O,25.64,feldpausch,38.98,25.705191795037223,0.8521,612.2999,612.2999,862.2617,619.3902,619.3902,872.2464,
DUC_A01,006a,Mezilaurus itauba,Lauraceae,-2.958965537,-59.93695846,11.0,20160826,False,O,P13,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51,11.0,False,O,11.38,feldpausch,11.18,11.51305215287207,0.7443,23.6621,23.6621,29.2015,24.7025,24.7025,30.4854,
DUC_A01,006b,Erisma uncinatum,Vochysiaceae,-2.959220964,-59.93713701,60.2,20160826,False,O,P13,31.98,31.98,feldpausch_regional,0.18,default,1.0,60.38,32.03,60.2,False,O,31.98,feldpausch,60.38,32.02331306907985,0.5231,1790.5828,1790.5828,1566.1883,1803.4292,1803.4292,1577.4248,
DUC_A01,007a,Protium paniculatum,Burseraceae,-2.958958616,-59.9369128,19.7,20160826,False,O,P13,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1,19.7,False,O,17.0,feldpausch,19.88,17.10173351278743,0.49,109.1885,109.1885,89.6051,111.7935,111.7935,91.7429,
DUC_A01,007b,,,-2.959179206,-59.9371908,41.5,20160826,False,O,P13,26.59,26.59,feldpausch_regional,0.18,default,1.0,41.68,26.66,41.5,False,O,26.59,feldpausch,41.68,26.651684829146404,0.6678,723.4619,723.4619,803.1992,731.2516,731.2516,811.8475,
DUC_A01,008a,Goupia glabra,Goupiaceae,-2.958991981,-59.93691379,57.8,20160826,False,O,P13,31.39,31.39,feldpausch_regional,0.18,default,1.0,57.98,31.44,57.8,False,O,31.39,feldpausch,57.98,31.43522414721939,0.7272,1624.0977,1624.0977,1959.3112,1636.2826,1636.2826,1974.0111,
DUC_A01,008b,,,-2.959192382,-59.93722378,57.8,20160826,True,O,P13,31.39,31.39,feldpausch_regional,0.18,default,1.0,57.98,31.44,57.8,True,O,31.39,feldpausch,57.98,31.43522414721939,0.6678,1624.0977,1127.9515,1127.9515,1636.2826,1136.3252,1136.3252,
DUC_A01,009a,Pouteria gongrijpii,Sapotaceae,-2.958977221,-59.93686241,15.0,20160826,False,O,P13,14.15,14.15,feldpausch_regional,0.18,default,1.0,15.18,14.27,15.0,False,O,14.15,feldpausch,15.18,14.266478171745444,0.7994,53.6203,53.6203,70.9498,55.3244,55.3244,73.2046,
DUC_A01,009b,Lecythis lurida,Lecythidaceae,-2.959090956,-59.93727347,39.8,20160826,False,O,P13,26.0,26.0,feldpausch_regional,0.18,default,1.0,39.98,26.06,39.8,False,O,26.0,feldpausch,39.98,26.06386525910981,0.8633,652.2986,652.2986,930.4243,659.6472,659.6472,940.9062,
DUC_A01,010a,Pourouma minor,Urticaceae,-2.959006722,-59.9368463,36.5,20160826,False,O,P13,24.79,24.79,feldpausch_regional,0.18,default,1.0,36.68,24.86,36.5,False,O,24.79,feldpausch,36.68,24.858417548727164,0.436,525.8601,525.8601,385.0645,532.3642,532.3642,389.8271,
DUC_A01,010b,Qualea paraensis,Vochysiaceae,-2.958999891,-59.93723124,36.6,20160826,False,O,P13,24.82,24.82,feldpausch_regional,0.18,default,1.0,36.78,24.89,36.6,False,O,24.82,feldpausch,36.78,24.88825097703448,0.6893,529.3005,529.3005,606.0852,535.8279,535.8279,613.5594,
DUC_A01,011a,Eschweilera coriacea,Lecythidaceae,-2.95902599,-59.93689311,25.8,20160826,False,O,P13,20.19,20.19,feldpausch_regional,0.18,default,1.0,25.98,20.28,25.8,False,O,20.19,feldpausch,25.98,20.277034993013974,0.8521,218.653,218.653,307.9146,222.5731,222.5731,313.435,
DUC_A01,012a,Lecythis pisonis,Lecythidaceae,-2.959029814,-59.9368909,82.0,20160826,False,O,P13,36.36,36.36,feldpausch_regional,0.18,default,1.0,82.18,36.39,82.0,False,O,36.36,feldpausch,82.18,36.389895007981906,0.857,3710.1736,3710.1736,5254.2156,3729.0779,3729.0779,5280.9872,
DUC_A01,013a,Protium paniculatum,Burseraceae,-2.959008744,-59.93693455,19.0,20160826,False,O,P13,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7,19.0,False,O,16.6,feldpausch,19.18,16.703702872413295,0.49,99.4061,99.4061,81.5772,101.87,101.87,83.5992,
DUC_A01,014a,Protium paniculatum,Burseraceae,-2.959020993,-59.93697719,10.8,20160826,False,O,P13,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36,10.8,False,O,11.23,feldpausch,10.98,11.364008063108008,0.49,22.5359,22.5359,18.494,23.5459,23.5459,19.3228,
DUC_A01,015a,Iryanthera paraensis,Myristicaceae,-2.959043445,-59.93689421,12.3,20160826,False,O,P13,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45,12.3,False,O,12.32,feldpausch,12.48,12.44710302840369,0.65,31.7974,31.7974,34.3811,33.0414,33.0414,35.7261,
DUC_A01,016a,Brosimum rubescens,Moraceae,-2.959046909,-59.93689323,44.2,20160826,False,O,P13,27.5,27.5,feldpausch_regional,0.18,default,1.0,44.38,27.56,44.2,False,O,27.5,feldpausch,44.38,27.558462214798134,0.8251,845.5001,845.5001,1153.9062,854.0025,854.0025,1165.5099,
DUC_A01,017a,Pourouma minor,Urticaceae,-2.959050372,-59.93689225,11.8,20160826,False,O,P13,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09,11.8,False,O,11.96,feldpausch,11.98,12.089279532921049,0.436,28.4866,28.4866,20.8595,29.6504,29.6504,21.7117,
DUC_A01,018a,,,-2.959067336,-59.93694041,11.3,20160826,True,O,P13,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73,11.3,True,O,11.6,feldpausch,11.48,11.731613829769724,0.6678,25.4086,19.096,19.096,26.4948,19.892,19.892,
DUC_A01,019a,Pouteria reticulata,Sapotaceae,-2.959091803,-59.93685711,46.9,20160826,False,O,P13,28.35,28.35,feldpausch_regional,0.18,default,1.0,47.08,28.41,46.9,False,O,28.35,feldpausch,47.08,28.405443536010086,0.794,977.8717,977.8717,1285.3786,987.0914,987.0914,1297.4976,
DUC_A01,020a,Protium paniculatum,Burseraceae,-2.959089613,-59.93684512,15.2,20160826,False,O,P13,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39,15.2,False,O,14.28,feldpausch,15.379999999999999,14.395769779964834,0.49,55.518,55.518,45.5606,57.2581,57.2581,46.9886,
DUC_A01,021a,Eschweilera coriacea,Lecythidaceae,-2.959091359,-59.93681758,16.3,20160826,False,O,P13,14.98,14.98,feldpausch_regional,0.18,default,1.0,16.48,15.09,16.3,False,O,14.98,feldpausch,16.48,15.092015955756699,0.8521,66.6731,66.6731,93.8913,68.6149,68.6149,96.6259,
DUC_A01,022a,Protium paniculatum,Burseraceae,-2.959120086,-59.93682136,14.2,20160826,False,O,P13,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74,14.2,False,O,13.62,feldpausch,14.379999999999999,13.739386999997594,0.49,46.4178,46.4178,38.0926,47.9802,47.9802,39.3748,
DUC_A01,023a,Rinorea guianensis,Violaceae,-2.959123006,-59.9368503,11.2,20160826,False,O,P13,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66,11.2,False,O,11.53,feldpausch,11.379999999999999,11.662124365137602,0.78,24.8245,24.8245,32.0692,25.8956,25.8956,33.4529,
DUC_A01,024a,Sagotia racemosa,Euphorbiaceae,-2.959128762,-59.93688471,17.9,20160826,False,O,P13,15.95,15.95,feldpausch_regional,0.18,default,1.0,18.08,16.06,17.9,False,O,15.95,feldpausch,18.08,16.05690861407586,0.58,85.099,85.099,82.3293,87.345,87.345,84.5022,
DUC_A01,025a,Virola elongata,Myristicaceae,-2.959129959,-59.9369044,11.2,20160826,False,O,P13,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66,11.2,False,O,11.53,feldpausch,11.379999999999999,11.662124365137602,0.5233,24.8245,24.8245,21.7236,25.8956,25.8956,22.6609,
DUC_A01,026a,Astronium graveolens,Anacardiaceae,-2.959169118,-59.93689209,17.4,20160826,False,O,P13,15.65,15.65,feldpausch_regional,0.18,default,1.0,17.58,15.76,17.4,False,O,15.65,feldpausch,17.58,15.758443383585726,0.8677,79.0422,79.0422,113.2995,81.1915,81.1915,116.3804,
DUC_A01,027a,Lacunaria jenmanii,Ochnaceae,-2.959152824,-59.93683308,14.3,20160826,False,O,P13,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81,14.3,False,O,13.69,feldpausch,14.48,13.809041484850185,0.8043,47.294,47.294,62.9559,48.8743,48.8743,65.0595,
DUC_A01,028a,,,-2.959156605,-59.93680943,13.1,20160826,False,O,P13,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0,13.1,False,O,12.88,feldpausch,13.28,13.003750875025517,0.6678,37.5536,37.5536,41.6927,38.9291,38.9291,43.2197,
DUC_A01,029a,Protium paniculatum,Burseraceae,-2.959169484,-59.93681528,19.6,20160826,False,O,P13,16.94,16.94,feldpausch_regional,0.18,default,1.0,19.78,17.04,19.6,False,O,16.94,feldpausch,19.78,17.041990584540848,0.49,107.7368,107.7368,88.4137,110.321,110.321,90.5345,
DUC_A01,030a,Hevea brasiliensis,Euphorbiaceae,-2.959169767,-59.93681,11.1,20160826,False,O,P13,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58,11.1,False,O,11.45,feldpausch,11.28,11.582526964763572,0.4666,24.2284,24.2284,18.9567,25.2837,25.2837,19.7823,
DUC_A01,031a,Qualea paraensis,Vochysiaceae,-2.959174232,-59.93682072,16.5,20160826,False,O,P13,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21,16.5,False,O,15.1,feldpausch,16.68,15.211323855918964,0.6893,68.8131,68.8131,78.7956,70.7917,70.7917,81.0613,
DUC_A01,032a,Aniba parviflora,Lauraceae,-2.959188415,-59.93689121,20.4,20160826,False,O,P13,17.39,17.39,feldpausch_regional,0.18,default,1.0,20.58,17.49,20.4,False,O,17.39,feldpausch,20.58,17.489817710397173,0.54,119.5064,119.5064,107.8281,122.2544,122.2544,110.3075,
DUC_A01,033a,Sloanea guianensis,Elaeocarpaceae,-2.959222166,-59.93684116,20.9,20160826,False,O,P13,17.67,17.67,feldpausch_regional,0.18,default,1.0,21.08,17.76,20.9,False,O,17.67,feldpausch,21.08,17.768521977327133,0.8212,127.2592,127.2592,172.8684,130.1115,130.1115,176.743,
DUC_A01,034a,Virola elongata,Myristicaceae,-2.959225594,-59.93681872,17.3,20160826,False,O,P13,15.59,15.59,feldpausch_regional,0.18,default,1.0,17.48,15.7,17.3,False,O,15.59,feldpausch,17.48,15.69875904955282,0.5233,77.8654,77.8654,68.1391,79.9956,79.9956,70.0033,
DUC_A01,035a,Tapirira guianensis,Anacardiaceae,-2.959206594,-59.93673231,12.3,20160826,False,O,P13,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45,12.3,False,O,12.32,feldpausch,12.48,12.44710302840369,0.457,31.7974,31.7974,24.3778,33.0414,33.0414,25.3315,
DUC_A01,036a,Pourouma minor,Urticaceae,-2.959209402,-59.93673787,35.0,20160826,False,O,P13,24.21,24.21,feldpausch_regional,0.18,default,1.0,35.18,24.28,35.0,False,O,24.21,feldpausch,35.18,24.28064106426177,0.436,473.4351,473.4351,346.6759,479.5612,479.5612,351.1618,
DUC_A01,037a,Couepia racemosa,Chrysobalanaceae,-2.959259215,-59.93684033,11.5,20160826,False,O,P13,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88,11.5,False,O,11.75,feldpausch,11.68,11.880726638916336,0.7861,26.6256,26.6256,34.66,27.7432,27.7432,36.1147,
DUC_A01,038a,,,-2.959256446,-59.9368368,27.2,20160826,True,O,P13,20.86,20.86,feldpausch_regional,0.18,default,1.0,27.38,20.94,27.2,True,O,20.86,feldpausch,27.38,20.94418032293849,0.6678,250.2591,178.8119,178.8119,254.5005,181.7842,181.7842,
