site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2014,dead_2014,dbh_2018,dead_2018,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
CAU_A01,068a,Licania guianensis,Chrysobalanaceae,778112.4996,9586877.577,O,36.3,False,36.3,False,T01,24.71,36.3,False,O,24.71,feldpausch,518.6116,518.6116,0.8165,700.5403
CAU_A01,069a,Helicostylis sp.,Moraceae,778109.9827,9586882.338,O,47.7,False,47.9,False,T01,28.66,47.7,False,O,28.66,feldpausch,1021.4806,1021.4806,0.643,1092.8698
CAU_A01,070a,Licania guianensis,Chrysobalanaceae,778115.4828,9586877.894,O,40.1,False,42.0,False,T01,26.77,40.1,False,O,26.77,feldpausch,681.0568,681.0568,0.8165,919.9711
CAU_A01,071a,Abarema jupunba,Fabaceae,778116.9435,9586883.078,O,58.4,False,58.4,False,T01,31.54,58.4,False,O,31.54,feldpausch,1664.8978,1664.8978,0.5851,1624.6491
CAU_A01,072a,Pseudopiptadenia suaveolens,Fabaceae,778121.9774,9586873.556,O,50.0,False,50.2,False,T01,29.34,50.0,False,O,29.34,feldpausch,1145.7535,1145.7535,0.6797,1294.095
CAU_A01,073a,Licania canescens,Chrysobalanaceae,778139.7092,9586886.502,O,38.3,False,40.0,False,T01,26.07,38.3,False,O,26.07,feldpausch,606.762,606.762,0.88,881.7751
CAU_A01,074a,Licania guianensis,Chrysobalanaceae,778142.2261,9586881.741,O,38.0,False,38.0,False,T01,25.35,38.0,False,O,25.35,feldpausch,581.4077,581.4077,0.8165,785.3652
CAU_A01,075a,Eschweilera coriacea,Lecythidaceae,778148.6151,9586878.397,O,55.7,False,55.7,False,T01,30.85,55.7,False,O,30.85,feldpausch,1485.5356,1485.5356,0.8521,2091.9821
CAU_A01,076a,Tetragastris panamensis,Burseraceae,778141.8837,9586856.564,O,37.9,False,38.8,False,T01,25.64,37.9,False,O,25.64,feldpausch,584.8822,584.8822,0.7173,696.2681
CAU_A01,094a,Licania canescens,Chrysobalanaceae,778129.9826,9586846.027,O,33.3,False,33.4,False,T01,23.57,33.3,False,O,23.57,feldpausch,418.4993,418.4993,0.88,608.183
CAU_A01,095a,Eschweilera parviflora,Lecythidaceae,778134.7288,9586846.43,O,12.2,False,12.5,False,T01,12.46,12.2,False,O,12.46,feldpausch,31.6418,31.6418,0.918,47.9203
CAU_A01,096a,Lecythis idatimon,Lecythidaceae,778156.9761,9586848.888,O,11.8,False,11.9,False,T01,12.03,11.8,False,O,12.03,feldpausch,28.6493,28.6493,0.7986,37.8701
CAU_A01,113a,Eschweilera ovata,Lecythidaceae,778147.7317,9586844.112,O,,,27.1,False,T01,20.81,,False,O,20.81,feldpausch,,,0.9,
CAU_A01,114a,Pouteria gongrijpii,Sapotaceae,778146.9176,9586847.042,O,,,32.3,False,T01,23.11,,False,O,23.11,feldpausch,,,0.7994,
CAU_A01,115a,Helicostylis tomentosa,Moraceae,778150.2396,9586848.903,O,,,10.6,False,T01,11.08,,False,O,11.08,feldpausch,,,0.6147,
CAU_A01,116a,Licania canescens,Chrysobalanaceae,778146.4368,9586884.702,O,,,15.9,False,T01,14.73,,False,O,14.73,feldpausch,,,0.88,
CAU_A01,117a,Rinorea guianensis,Violaceae,778144.1093,9586882.946,O,,,18.5,False,T01,16.31,,False,O,16.31,feldpausch,,,0.78,
CAU_A01,118a,Licania canescens,Chrysobalanaceae,778144.5405,9586880.78,O,,,14.8,False,T01,14.02,,False,O,14.02,feldpausch,,,0.88,
CAU_A01,119a,Rinorea guianensis,Violaceae,778143.0409,9586883.537,O,,,15.4,False,T01,14.41,,False,O,14.41,feldpausch,,,0.78,
CAU_A01,120a,Rinorea guianensis,Violaceae,778142.0887,9586883.033,O,,,17.9,False,T01,15.95,,False,O,15.95,feldpausch,,,0.78,
CAU_A01,121a,Licania canescens,Chrysobalanaceae,778140.356,9586883.252,O,,,14.2,False,T01,13.62,,False,O,13.62,feldpausch,,,0.88,
CAU_A01,122a,Pouteria gongrijpii,Sapotaceae,778141.6946,9586879.17,O,,,15.1,False,T01,14.21,,False,O,14.21,feldpausch,,,0.7994,
CAU_A01,123a,Licania canescens,Chrysobalanaceae,778149.9799,9586879.748,O,,,10.1,False,T01,10.7,,False,O,10.7,feldpausch,,,0.88,
CAU_A01,124a,Rinorea guianensis,Violaceae,778148.1382,9586873.419,O,,,10.8,False,T01,11.23,,False,O,11.23,feldpausch,,,0.78,
CAU_A01,125a,Parkia paraensis,Fabaceae,778157.7013,9586873.328,O,,,58.2,False,T01,31.49,,False,O,31.49,feldpausch,,,0.415,
CAU_A01,126a,,,778143.5887,9586868.913,O,,,10.8,False,T01,11.23,,False,O,11.23,feldpausch,,,0.7301,
CAU_A01,127a,Lecythis idatimon,Lecythidaceae,778142.7087,9586869.624,O,,,15.3,False,T01,14.34,,False,O,14.34,feldpausch,,,0.7986,
CAU_A01,128a,Licania guianensis,Chrysobalanaceae,778142.4993,9586869.702,O,,,24.8,False,T01,19.7,,False,O,19.7,feldpausch,,,0.8165,
CAU_A01,129a,Eschweilera ovata,Lecythidaceae,778143.8106,9586866.825,O,,,36.8,False,T01,24.9,,False,O,24.9,feldpausch,,,0.9,
CAU_A01,130a,Rinorea guianensis,Violaceae,778146.6084,9586858.473,O,,,12.5,False,T01,12.46,,False,O,12.46,feldpausch,,,0.78,
CAU_A01,131a,Rinorea guianensis,Violaceae,778154.0701,9586855.445,O,,,17.2,False,T01,15.53,,False,O,15.53,feldpausch,,,0.78,
CAU_A01,132a,Rinorea guianensis,Violaceae,778153.4057,9586855.072,O,,,22.3,False,T01,18.42,,False,O,18.42,feldpausch,,,0.78,
CAU_A01,133a,Eschweilera ovata,Lecythidaceae,778153.139,9586854.742,O,,,17.5,False,T01,15.71,,False,O,15.71,feldpausch,,,0.9,
CAU_A01,134a,Rinorea guianensis,Violaceae,778146.3472,9586852.412,O,,,18.5,False,T01,16.31,,False,O,16.31,feldpausch,,,0.78,
CAU_A01,135a,Rinorea guianensis,Violaceae,778147.8578,9586838.192,O,,,16.3,False,T01,14.98,,False,O,14.98,feldpausch,,,0.78,
CAU_A01,172a,Nectandra cuspidata,Lauraceae,778156.9642,9586858.038,O,51.4,False,52.2,False,T01,29.91,51.4,False,O,29.91,feldpausch,1232.1328,1232.1328,0.518,1067.4997
CAU_A01,175a,Helicostylis sp.,Moraceae,778132.812,9586855.478,O,35.4,False,35.7,False,T01,24.48,35.4,False,O,24.48,feldpausch,489.3223,489.3223,0.643,523.52
CAU_A01,176a,Eschweilera ovata,Lecythidaceae,778124.6644,9586855.54,O,36.6,False,38.5,False,T01,25.53,36.6,False,O,25.53,feldpausch,544.0732,544.0732,0.9,808.2067
CAU_A01,015a,Licania sp.,Chrysobalanaceae,777991.8198,9586858.799,O,,,13.1,False,T01,12.88,,False,O,12.88,feldpausch,,,0.8165,
CAU_A01,066a,Anacardium spruceanum,Anacardiaceae,778006.3173,9586833.524,O,18.8,False,19.2,False,T01,16.71,18.8,False,O,16.71,feldpausch,98.0036,98.0036,0.4792,78.6903
CAU_A01,068a,Pouteria gongrijpii,Sapotaceae,777996.8248,9586832.719,O,24.5,False,24.7,False,T01,19.65,24.5,False,O,19.65,feldpausch,192.5018,192.5018,0.7994,254.7164
CAU_A01,071a,Eschweilera parviflora,Lecythidaceae,777972.851,9586828.477,O,20.8,False,21.6,False,T01,18.05,20.8,False,O,18.05,feldpausch,128.7188,128.7188,0.918,194.94
CAU_A01,077a,Eschweilera coriacea,Lecythidaceae,778011.2558,9586824.46,O,44.5,False,45.0,False,T01,27.76,44.5,False,O,27.76,feldpausch,864.643,864.643,0.8521,1217.6198
CAU_A01,078a,Eschweilera coriacea,Lecythidaceae,778005.556,9586824.157,O,22.5,False,29.5,False,T01,21.91,22.5,False,O,21.91,feldpausch,181.2959,181.2959,0.8521,255.307
CAU_A01,078b,Helicostylis sp.,Moraceae,778010.1066,9586829.4,O,37.1,False,37.8,False,T01,25.28,37.1,False,O,25.28,feldpausch,553.3361,553.3361,0.643,592.0076
CAU_A01,079a,Licania canescens,Chrysobalanaceae,778004.2553,9586826.935,O,24.8,False,26.5,False,T01,20.53,24.8,False,O,20.53,feldpausch,205.7415,205.7415,0.88,298.9933
CAU_A01,080a,Lecythis idatimon,Lecythidaceae,777999.8202,9586823.245,O,22.3,False,22.5,False,T01,18.53,22.3,False,O,18.53,feldpausch,151.2858,151.2858,0.7986,199.9773
CAU_A01,081a,Chamaecrista xinguensis,Fabaceae,777996.2913,9586824.278,O,17.1,False,17.1,False,T01,15.47,17.1,False,O,15.47,feldpausch,75.546,75.546,0.9035,112.6476
CAU_A01,082a,Licania canescens,Chrysobalanaceae,777996.1813,9586824.367,O,15.2,False,16.2,False,T01,14.91,15.2,False,O,14.91,feldpausch,57.9073,57.9073,0.88,84.1537
CAU_A01,083a,Lacmellea aculeata,Apocynaceae,777995.0875,9586824.251,O,11.3,False,12.0,False,T01,12.11,11.3,False,O,12.11,feldpausch,26.4983,26.4983,0.5048,22.3866
CAU_A01,084a,Eschweilera ovata,Lecythidaceae,777986.2963,9586821.809,O,19.9,False,21.0,False,T01,17.72,19.9,False,O,17.72,feldpausch,115.9638,115.9638,0.9,172.2612
CAU_A01,085a,Licania canescens,Chrysobalanaceae,777981.1359,9586821.16,O,13.9,False,16.3,False,T01,14.98,13.9,False,O,14.98,feldpausch,48.8568,48.8568,0.88,71.001
CAU_A01,086a,Licania canescens,Chrysobalanaceae,777979.5747,9586822.603,O,12.7,False,,True,T01,,12.7,False,O,,feldpausch,,,0.88,
CAU_A01,087a,Guatteria schomburgkiana,Annonaceae,777963.6326,9586821.211,O,12.8,False,14.0,False,T01,13.49,12.8,False,O,13.49,feldpausch,37.5514,37.5514,0.6,37.5514
CAU_A01,088a,,,777989.0916,9586865.549,O,40.0,True,,True,T01,,40.0,True,O,,feldpausch,,,0.7301,
CAU_A01,089a,Pouteria hispida,Sapotaceae,777988.4141,9586862.46,O,39.7,False,41.5,False,T01,26.59,39.7,False,O,26.59,feldpausch,663.4754,663.4754,0.874,957.777
CAU_A01,090a,Neea oppositifolia,Nyctaginaceae,777988.986,9586866.543,O,41.5,False,42.4,False,T01,26.9,41.5,False,O,26.9,feldpausch,731.6928,731.6928,0.893,1078.6591
CAU_A01,091a,Pseudopiptadenia suaveolens,Fabaceae,778007.3577,9586872.517,O,43.0,False,45.0,False,T01,27.76,43.0,False,O,27.76,feldpausch,808.6647,808.6647,0.6797,913.3631
CAU_A01,092a,Eschweilera coriacea,Lecythidaceae,778007.1584,9586856.406,O,56.0,False,57.0,False,T01,31.19,56.0,False,O,31.19,feldpausch,1517.3394,1517.3394,0.8521,2136.7691
CAU_A01,093a,Manilkara amazonica,Sapotaceae,777997.065,9586847.289,O,35.5,False,37.4,False,T01,25.13,35.5,False,O,25.13,feldpausch,504.7709,504.7709,0.8854,737.986
CAU_A01,094a,Ormosia flava,Fabaceae,777994.3987,9586843.989,O,43.8,False,44.0,False,T01,27.43,43.8,False,O,27.43,feldpausch,828.5649,828.5649,0.58,801.598
CAU_A01,095a,Pouteria gongrijpii,Sapotaceae,778003.5112,9586871.807,O,,,22.3,False,T01,18.42,,False,O,18.42,feldpausch,,,0.7994,
CAU_A01,096a,Cecropia engleriana,Urticaceae,778003.6379,9586870.613,O,,,14.2,False,T01,13.62,,False,O,13.62,feldpausch,,,0.49,
CAU_A01,097a,Lecythis idatimon,Lecythidaceae,777994.4242,9586872.149,O,,,36.4,False,T01,24.75,,False,O,24.75,feldpausch,,,0.7986,
CAU_A01,098a,Micrandra minor,Euphorbiaceae,777994.9524,9586867.177,O,,,10.4,False,T01,10.93,,False,O,10.93,feldpausch,,,0.41,
CAU_A01,099a,Astronium graveolens,Anacardiaceae,777994.508,9586866.627,O,,,16.7,False,T01,15.22,,False,O,15.22,feldpausch,,,0.8677,
CAU_A01,100a,Rinorea guianensis,Violaceae,777992.9213,9586867.363,O,,,15.4,False,T01,14.41,,False,O,14.41,feldpausch,,,0.78,
CAU_A01,101a,Lecythis lurida,Lecythidaceae,777992.0748,9586865.865,O,,,14.7,False,T01,13.95,,False,O,13.95,feldpausch,,,0.8633,
CAU_A01,102a,Oenocarpus bacaba,Arecaceae,777999.9863,9586857.655,P,,,17.0,False,T01,15.41,,False,P,15.41,feldpausch,,,0.65,
CAU_A01,103a,Licania canescens,Chrysobalanaceae,778006.2802,9586855.206,O,,,10.0,False,T01,10.62,,False,O,10.62,feldpausch,,,0.88,
CAU_A01,104a,Chrysophyllum sanguinolentum,Sapotaceae,778001.6393,9586847.775,O,,,13.0,False,T01,12.81,,False,O,12.81,feldpausch,,,0.6714,
CAU_A01,105a,Licania guianensis,Chrysobalanaceae,778003.8834,9586843.689,O,,,26.4,False,T01,20.48,,False,O,20.48,feldpausch,,,0.8165,
CAU_A01,106a,Rinorea guianensis,Violaceae,777996.4826,9586843.305,O,,,18.9,False,T01,16.54,,False,O,16.54,feldpausch,,,0.78,
CAU_A01,107a,,,777997.6988,9586841.322,O,,,11.5,False,T01,11.75,,False,O,11.75,feldpausch,,,0.7301,
CAU_A01,108a,Rinorea guianensis,Violaceae,777996.9667,9586840.641,O,,,23.5,False,T01,19.05,,False,O,19.05,feldpausch,,,0.78,
CAU_A01,109a,Pouteria cladantha,Sapotaceae,777996.9983,9586840.343,O,,,29.0,False,T01,21.68,,False,O,21.68,feldpausch,,,0.9423,
CAU_A01,110a,Rinorea guianensis,Violaceae,778003.2518,9586836.381,O,,,14.2,False,T01,13.62,,False,O,13.62,feldpausch,,,0.78,
CAU_A01,111a,,,778007.0757,9586827.837,O,,,14.4,False,T01,13.76,,False,O,13.76,feldpausch,,,0.7301,
CAU_A01,112a,Lecythis idatimon,Lecythidaceae,778006.2124,9586827.444,O,,,21.3,False,T01,17.88,,False,O,17.88,feldpausch,,,0.7986,
CAU_A01,185a,Brosimum rubescens,Moraceae,777991.6907,9586822.42,O,55.9,False,56.1,False,T01,30.96,55.9,False,O,30.96,feldpausch,1501.1713,1501.1713,0.8251,2048.7412
CAU_A01,186a,Eschweilera coriacea,Lecythidaceae,777984.0138,9586840.633,O,44.1,False,45.1,False,T01,27.79,44.1,False,O,27.79,feldpausch,850.4329,850.4329,0.8521,1197.6086
CAU_A01,187a,Eschweilera coriacea,Lecythidaceae,777981.6403,9586822.361,O,40.4,False,41.0,False,T01,26.42,40.4,False,O,26.42,feldpausch,682.2186,682.2186,0.8521,960.7235
CAU_A01,188a,Lecythis idatimon,Lecythidaceae,777978.7989,9586822.06,O,54.1,False,54.3,False,T01,30.48,54.1,False,O,30.48,feldpausch,1386.9486,1386.9486,0.7986,1833.3398
CAU_A01,001a,Endopleura uchi,Humiriaceae,779062.1317,9585311.67,O,14.3,False,15.2,False,T02,14.28,14.3,False,O,14.28,feldpausch,49.2823,49.2823,0.7944,64.8141
CAU_A01,001b,Pouteria gongrijpii,Sapotaceae,779061.2644,9585320.211,O,24.6,False,24.6,False,T02,19.6,24.6,False,O,19.6,feldpausch,193.5566,193.5566,0.7994,256.1121
CAU_A01,002a,Jacaranda copaia,Bignoniaceae,779061.2104,9585312.743,O,18.1,False,21.3,False,T02,17.88,18.1,False,O,17.88,feldpausch,97.221,97.221,0.3507,57.5574
CAU_A01,002b,Licania canescens,Chrysobalanaceae,779061.2755,9585326.528,O,73.2,False,75.0,False,T02,35.13,73.2,False,O,35.13,feldpausch,2874.5389,2874.5389,0.88,4177.4154
CAU_A01,003a,Sterculia pruriens,Malvaceae,779060.7292,9585310.373,O,11.2,False,12.0,False,T02,12.11,11.2,False,O,12.11,feldpausch,26.0425,26.0425,0.4862,21.2099
CAU_A01,004a,Jacaranda copaia,Bignoniaceae,779056.1804,9585311.22,O,11.7,False,12.0,False,T02,12.11,11.7,False,O,12.11,feldpausch,28.3601,28.3601,0.3507,16.79
CAU_A01,004b,Pseudopiptadenia suaveolens,Fabaceae,779050.0429,9585320.864,O,11.0,False,12.9,False,T02,12.74,11.0,False,O,12.74,feldpausch,26.4183,26.4183,0.6797,29.8387
CAU_A01,005a,Ambelania acida,Apocynaceae,779055.826,9585313.153,O,11.9,False,12.7,False,T02,12.6,11.9,False,O,12.6,feldpausch,30.4712,30.4712,0.5247,26.7313
CAU_A01,006a,Inga sp.,Fabaceae,779053.4015,9585314.24,O,19.2,False,20.5,False,T02,17.45,19.2,False,O,17.45,feldpausch,106.5263,106.5263,0.5786,102.8095
CAU_A01,006b,Inga marginata,Fabaceae,779046.3378,9585321.547,O,10.6,False,13.8,False,T02,13.36,10.6,False,O,13.36,feldpausch,25.7422,25.7422,0.5518,23.7218
CAU_A01,007a,Inga sp.,Fabaceae,779051.4224,9585314.591,O,10.2,False,11.5,False,T02,11.75,10.2,False,O,11.75,feldpausch,21.0671,21.0671,0.5786,20.3321
CAU_A01,008a,Guatteria schomburgkiana,Annonaceae,779050.8729,9585311.323,O,12.4,False,14.0,False,T02,13.49,12.4,False,O,13.49,feldpausch,35.2949,35.2949,0.6,35.2949
CAU_A01,008b,Lecythis idatimon,Lecythidaceae,779035.6054,9585322.456,O,16.0,False,17.0,False,T02,15.41,16.0,False,O,15.41,feldpausch,66.0995,66.0995,0.7986,87.3737
CAU_A01,009a,Tapirira guianensis,Anacardiaceae,779046.1561,9585311.281,O,22.7,False,27.5,False,T02,21.0,22.7,False,O,21.0,feldpausch,176.9739,176.9739,0.457,135.6787
CAU_A01,010a,Eschweilera coriacea,Lecythidaceae,779043.2785,9585313.004,O,10.8,False,12.2,False,T02,12.25,10.8,False,O,12.25,feldpausch,24.5315,24.5315,0.8521,34.5461
CAU_A01,011a,,,779042.1676,9585311.584,O,31.4,True,,True,T02,,31.4,True,O,,feldpausch,,,0.7301,
CAU_A01,011b,Astronium graveolens,Anacardiaceae,779021.5975,9585323.522,O,24.0,False,24.2,False,T02,19.4,24.0,False,O,19.4,feldpausch,182.6112,182.6112,0.8677,261.7561
CAU_A01,012a,Abarema jupunba,Fabaceae,779041.2767,9585313.056,O,14.2,False,15.9,False,T02,14.73,14.2,False,O,14.73,feldpausch,50.1064,50.1064,0.5851,48.8951
CAU_A01,013a,Pouteria gongrijpii,Sapotaceae,779036.3822,9585314.632,O,15.3,False,16.0,False,T02,14.79,15.3,False,O,14.79,feldpausch,58.1925,58.1925,0.7994,76.9998
CAU_A01,014a,,,779027.1404,9585314.432,O,20.0,True,,True,T02,,20.0,True,O,,feldpausch,,,0.7301,
CAU_A01,015a,Inga sp.,Fabaceae,779024.523,9585316.938,O,12.9,False,14.5,False,T02,13.82,12.9,False,O,13.82,feldpausch,39.0362,39.0362,0.5786,37.6742
CAU_A01,016a,Pouteria gongrijpii,Sapotaceae,779021.1576,9585351.794,O,57.0,False,57.5,False,T02,31.32,57.0,False,O,31.32,feldpausch,1577.0681,1577.0681,0.7994,2086.7606
CAU_A01,017a,Pouteria hispida,Sapotaceae,779020.8509,9585351.717,O,37.5,False,38.5,False,T02,25.53,37.5,False,O,25.53,feldpausch,570.4943,570.4943,0.874,823.5517
CAU_A01,018a,,,779033.7223,9585358.761,O,42.2,True,,True,T02,,42.2,True,O,,feldpausch,,,0.7301,
CAU_A01,019a,Pouteria guianensis,Sapotaceae,779023.9246,9585335.437,O,36.0,False,37.0,False,T02,24.98,36.0,False,O,24.98,feldpausch,515.7193,515.7193,0.9295,790.5861
CAU_A01,020a,Sacoglottis guianensis,Humiriaceae,779021.7028,9585332.597,O,37.0,False,38.1,False,T02,25.39,37.0,False,O,25.39,feldpausch,552.7659,552.7659,0.8359,763.9528
CAU_A01,021a,Licania guianensis,Chrysobalanaceae,779028.7585,9585333.063,O,44.7,False,44.8,False,T02,27.69,44.7,False,O,27.69,feldpausch,870.098,870.098,0.8165,1175.328
CAU_A01,022a,Lecythis lurida,Lecythidaceae,779030.8177,9585346.947,O,51.4,False,52.0,False,T02,29.85,51.4,False,O,29.85,feldpausch,1229.7204,1229.7204,0.8633,1754.046
CAU_A01,023a,Manilkara amazonica,Sapotaceae,779032.747,9585332.76,O,47.0,False,52.5,False,T02,29.99,47.0,False,O,29.99,feldpausch,1037.3486,1037.3486,0.8854,1516.6262
CAU_A01,024a,Pouteria retinervis,Sapotaceae,779037.5808,9585330.386,O,38.9,False,39.4,False,T02,25.86,38.9,False,O,25.86,feldpausch,620.5371,620.5371,0.7187,740.1152
CAU_A01,025a,Eschweilera coriacea,Lecythidaceae,779048.7009,9585331.546,O,45.4,False,46.9,False,T02,28.35,45.4,False,O,28.35,feldpausch,917.7523,917.7523,0.8521,1292.4102
CAU_A01,026a,Chrysophyllum sanguinolentum,Sapotaceae,779058.3577,9585339.837,O,39.4,False,45.5,False,T02,27.91,39.4,False,O,27.91,feldpausch,685.3792,685.3792,0.6714,764.8726
CAU_A01,027a,Licania canescens,Chrysobalanaceae,779064.7197,9585344.368,O,70.1,False,61.3,False,T02,32.25,70.1,False,O,32.25,feldpausch,2430.1175,2430.1175,0.88,3531.5612
CAU_A01,028a,Inga thibaudiana,Fabaceae,779058.6503,9585356.864,O,38.1,False,40.7,False,T02,26.32,38.1,False,O,26.32,feldpausch,606.213,606.213,0.5786,585.0617
CAU_A01,029a,Pouteria gongrijpii,Sapotaceae,779066.7031,9585357.254,O,50.3,False,53.7,False,T02,30.32,50.3,False,O,30.32,feldpausch,1196.9861,1196.9861,0.7994,1583.8399
CAU_A01,030a,Licania octandra,Chrysobalanaceae,779065.8795,9585333.248,O,41.2,False,41.9,False,T02,26.73,41.2,False,O,26.73,feldpausch,716.9536,716.9536,0.825,978.3054
CAU_A01,094a,Rinorea guianensis,Violaceae,779053.2421,9585312.145,O,,,15.6,False,T02,14.54,,False,O,14.54,feldpausch,,,0.78,
CAU_A01,095a,Lecythis idatimon,Lecythidaceae,779053.2649,9585312.445,O,,,20.1,False,T02,17.22,,False,O,17.22,feldpausch,,,0.7986,
CAU_A01,096a,Duguetia surinamensis,Annonaceae,779051.3237,9585313.294,O,,,20.3,False,T02,17.33,,False,O,17.33,feldpausch,,,0.8,
CAU_A01,097a,Pouteria gongrijpii,Sapotaceae,779048.3324,9585313.522,O,,,23.3,False,T02,18.94,,False,O,18.94,feldpausch,,,0.7994,
CAU_A01,098a,Alibertia edulis,Rubiaceae,779047.3353,9585313.598,O,,,20.1,False,T02,17.22,,False,O,17.22,feldpausch,,,0.76,
CAU_A01,099a,Abarema jupunba,Fabaceae,779050.5542,9585316.361,O,,,30.4,False,T02,22.3,,False,O,22.3,feldpausch,,,0.5851,
CAU_A01,100a,Rinorea guianensis,Violaceae,779052.8519,9585320.198,O,,,11.3,False,T02,11.6,,False,O,11.6,feldpausch,,,0.78,
CAU_A01,101a,Lecythis idatimon,Lecythidaceae,779051.0094,9585322.344,O,,,11.8,False,T02,11.96,,False,O,11.96,feldpausch,,,0.7986,
CAU_A01,102a,Inga thibaudiana,Fabaceae,779058.4553,9585314.757,O,,,14.2,False,T02,13.62,,False,O,13.62,feldpausch,,,0.5786,
CAU_A01,103a,Protium robustum,Burseraceae,779057.534,9585315.83,O,,,15.0,False,T02,14.15,,False,O,14.15,feldpausch,,,0.5773,
CAU_A01,104a,Pouteria guianensis,Sapotaceae,779058.6829,9585317.749,O,,,14.3,False,T02,13.69,,False,O,13.69,feldpausch,,,0.9295,
CAU_A01,105a,Pouteria hispida,Sapotaceae,779055.4227,9585327.625,O,,,18.9,False,T02,16.54,,False,O,16.54,feldpausch,,,0.874,
CAU_A01,106a,Licania canescens,Chrysobalanaceae,779051.3887,9585327.33,O,,,11.0,False,T02,11.38,,False,O,11.38,feldpausch,,,0.88,
CAU_A01,107a,Tetragastris panamensis,Burseraceae,779048.3974,9585327.557,O,,,13.2,False,T02,12.95,,False,O,12.95,feldpausch,,,0.7173,
CAU_A01,108a,Eschweilera ovata,Lecythidaceae,779048.4126,9585327.757,O,,,11.1,False,T02,11.45,,False,O,11.45,feldpausch,,,0.9,
CAU_A01,109a,Lecythis idatimon,Lecythidaceae,779055.9841,9585335.003,O,,,17.8,False,T02,15.89,,False,O,15.89,feldpausch,,,0.7986,
CAU_A01,110a,Pouteria retinervis,Sapotaceae,779050.8468,9585333.388,O,,,14.7,False,T02,13.95,,False,O,13.95,feldpausch,,,0.7187,
CAU_A01,111a,Eschweilera coriacea,Lecythidaceae,779049.9256,9585334.461,O,,,14.6,False,T02,13.89,,False,O,13.89,feldpausch,,,0.8521,
CAU_A01,112a,Inga thibaudiana,Fabaceae,779062.8881,9585333.475,O,,,14.3,False,T02,13.69,,False,O,13.69,feldpausch,,,0.5786,
CAU_A01,113a,Poeppigia procera,Fabaceae,779064.6439,9585343.371,O,,,15.8,False,T02,14.66,,False,O,14.66,feldpausch,,,0.735,
CAU_A01,114a,Lecythis idatimon,Lecythidaceae,779050.6084,9585343.435,O,,,20.2,False,T02,17.28,,False,O,17.28,feldpausch,,,0.7986,
CAU_A01,115a,Eschweilera coriacea,Lecythidaceae,779050.1098,9585343.473,O,,,12.5,False,T02,12.46,,False,O,12.46,feldpausch,,,0.8521,
CAU_A01,116a,Eschweilera coriacea,Lecythidaceae,779062.1608,9585350.279,O,,,29.9,False,T02,22.09,,False,O,22.09,feldpausch,,,0.8521,
CAU_A01,117a,Pradosia cochlearia,Sapotaceae,779062.2594,9585351.575,O,,,29.2,False,T02,21.77,,False,O,21.77,feldpausch,,,0.73,
CAU_A01,118a,Symphonia globulifera,Clusiaceae,779056.5043,9585355.022,O,,,13.3,False,T02,13.02,,False,O,13.02,feldpausch,,,0.6004,
CAU_A01,119a,Lecythis idatimon,Lecythidaceae,779054.1308,9585350.188,O,,,19.5,False,T02,16.88,,False,O,16.88,feldpausch,,,0.7986,
CAU_A01,120a,Lecythis idatimon,Lecythidaceae,779062.487,9585354.566,O,,,30.3,False,T02,22.26,,False,O,22.26,feldpausch,,,0.7986,
CAU_A01,121a,Couratari stellata,Lecythidaceae,779062.525,9585355.065,O,,,18.0,False,T02,16.01,,False,O,16.01,feldpausch,,,0.6331,
CAU_A01,122a,Eschweilera ovata,Lecythidaceae,779058.802,9585358.858,O,,,14.3,False,T02,13.69,,False,O,13.69,feldpausch,,,0.9,
CAU_A01,142a,Eschweilera parviflora,Lecythidaceae,779018.2537,9585322.781,O,20.9,False,22.0,False,T02,18.26,20.9,False,O,18.26,feldpausch,131.4047,131.4047,0.918,199.0077
CAU_A01,143a,Sextonia rubra,Lauraceae,779025.626,9585320.916,O,80.0,False,80.8,False,T02,36.16,80.0,False,O,36.16,feldpausch,3516.6025,3516.6025,0.5523,3243.3927
CAU_A01,144a,Tetragastris panamensis,Burseraceae,779036.8557,9585320.371,O,11.3,False,12.7,False,T02,12.6,11.3,False,O,12.6,feldpausch,27.5443,27.5443,0.7173,32.7899
CAU_A01,145a,Chrysophyllum sanguinolentum,Sapotaceae,779041.0581,9585320.051,O,11.4,False,11.8,False,T02,11.96,11.4,False,O,11.96,feldpausch,26.632,26.632,0.6714,29.721
CAU_A01,146a,,,779042.9934,9585320.799,O,19.5,False,20.4,False,T02,17.39,19.5,False,O,17.39,feldpausch,109.4311,109.4311,0.7301,132.533
CAU_A01,149a,Jacaranda copaia,Bignoniaceae,779056.0372,9585319.405,O,13.1,False,14.7,False,T02,13.95,13.1,False,O,13.95,feldpausch,40.5956,40.5956,0.3507,24.0337
