site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh_2009,type_2009,dead_2009,hcom_2009,htot_2009,dbh_2011,type_2011,dead_2011,hcom_2011,htot_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
DUC_A01,1673,Licania heteromorpha,Chrysobalanaceae,172484.6175,9672054.406,17.2,O,False,14.77,18.01,17.9,O,False,14.08,19.51,T05,15.95,18.01,measured,0.35,observed,-1.0,17.55,17.77,17.2,False,O,18.01,measured,16.849999999999998,17.76213730683865,0.8164,88.6326,88.6326,119.7113,84.0023,84.0023,113.4574,
DUC_A01,1674,Theobroma glaucum,Malvaceae,172479.793,9672057.351,8.8,O,False,8.23,10.5,8.7,O,False,8.94,11.05,T05,9.6,10.5,measured,0.0,observed,-1.0,8.7,10.5,8.8,False,O,10.5,measured,8.8,10.5,0.5297,14.1505,14.1505,12.5303,14.1505,14.1505,12.5303,
DUC_A01,1675,Poeppigia procera,Fabaceae,172479.3235,9672065.01,33.5,O,False,19.56,24.06,33.7,O,False,20.13,24.04,T05,23.69,24.06,measured,0.1,observed,-1.0,33.6,24.02,33.5,False,O,24.06,measured,33.4,24.018561280875485,0.735,432.0089,432.0089,526.6396,428.7732,428.7732,522.6952,
DUC_A01,1676,Brosimum parinarioides,Moraceae,172481.7588,9672068.896,65.0,O,False,27.06,33.42,66.9,O,False,29.9,34.19,T05,33.51,33.42,measured,0.95,observed,-1.0,65.95,33.21,65.0,False,O,33.42,measured,64.05,33.20576367625254,0.6306,2171.1901,2171.1901,2279.2864,2096.4784,2096.4784,2200.8551,
DUC_A01,1677,Licania canescens,Chrysobalanaceae,172478.1504,9672069.482,10.2,O,False,14.15,17.74,10.3,O,False,15.3,18.29,T05,10.85,17.74,measured,0.05,observed,-1.0,10.25,17.67,10.2,False,O,17.74,measured,10.149999999999999,17.677074160717243,0.88,31.4939,31.4939,45.7685,31.0853,31.0853,45.1746,
DUC_A01,1678,Protium heptaphyllum,Burseraceae,172475.9412,9672081.359,8.3,O,False,4.01,8.64,8.4,O,False,5.96,12.05,T05,9.35,8.64,measured,0.05,observed,-1.0,8.35,8.6,8.3,False,O,8.64,measured,8.25,8.601551181596117,0.6293,10.4361,10.4361,10.9332,10.2689,10.2689,10.7581,
DUC_A01,1679,Amaioua guianensis,Rubiaceae,172476.1661,9672081.978,9.8,O,False,4.16,11.13,9.9,O,False,5.08,11.53,T05,10.55,11.13,measured,0.05,observed,-1.0,9.85,11.09,9.8,False,O,11.13,measured,9.75,11.088732314073463,0.625,18.4805,18.4805,19.2316,18.2307,18.2307,18.9717,
DUC_A01,1680,Guarea guidonia,Meliaceae,172476.2725,9672082.577,12.6,O,False,11.75,17.24,13.0,O,False,13.78,15.76,T05,12.81,17.24,measured,0.2,observed,-1.0,12.8,17.05,12.6,False,O,17.24,measured,12.4,17.046434483222182,0.5651,46.2641,46.2641,43.6358,44.3501,44.3501,41.8305,
DUC_A01,1681,Tabernaemontana cymosa,Apocynaceae,172475.2663,9672084.746,13.8,O,False,14.82,16.87,13.8,O,False,15.8,17.99,T05,13.36,16.87,measured,0.0,observed,-1.0,13.8,16.87,13.8,False,O,16.87,measured,13.8,16.87,0.47,54.0965,54.0965,42.6247,54.0965,54.0965,42.6247,
DUC_A01,1682,Mezilaurus itauba,Lauraceae,172478.5148,9672085.267,41.9,O,False,21.04,26.14,42.0,O,False,20.04,25.53,T05,26.77,26.14,measured,0.05,observed,-1.0,41.95,26.12,41.9,False,O,26.14,measured,41.85,26.123337602316028,0.7443,724.9578,724.9578,894.6706,722.8201,722.8201,892.0324,
DUC_A01,1683,,,172474.7656,9672091.655,14.9,O,False,16.8,22.26,15.1,O,True,5.01,17.56,T05,14.21,22.26,measured,0.1,observed,-1.0,15.0,22.17,14.9,False,O,22.26,measured,14.8,22.156969909146486,0.6681,82.3578,82.3578,91.4675,80.9151,80.9151,89.8653,
DUC_A01,1684,,,172474.1337,9672091.553,12.4,O,False,5.66,14.23,12.4,O,True,0.0,0.0,T05,12.39,14.23,measured,0.0,observed,-1.0,12.4,14.23,12.4,False,O,14.23,measured,12.4,14.23,0.6681,37.1833,37.1833,41.2962,37.1833,37.1833,41.2962,
DUC_A01,1685,,,172472.8979,9672099.51,7.7,O,False,7.02,9.34,7.8,O,False,8.52,10.08,T05,8.85,9.34,measured,0.05,observed,-1.0,7.75,9.3,7.7,False,O,9.34,measured,7.65,9.294897355590082,0.6681,9.7263,9.7263,10.8022,9.5582,9.5582,10.6154,
DUC_A01,1686,,,172472.2329,9672102.898,19.5,O,False,6.13,12.13,20.2,O,False,16.52,18.65,T05,17.28,12.13,measured,0.35,observed,-1.0,19.85,11.99,19.5,False,O,12.13,measured,19.15,11.986088621116531,0.6681,76.9939,76.9939,85.5103,73.4587,73.4587,81.5841,
DUC_A01,1687,,,172472.1679,9672106.964,17.3,O,True,,3.56,17.3,O,True,,0.0,T05,15.59,3.56,measured,0.0,observed,-1.0,17.3,3.56,17.3,True,O,3.56,measured,17.3,3.56,0.6681,18.4222,17.0309,17.0309,18.4222,17.0309,17.0309,
DUC_A01,1688,Helicostylis sp.,Moraceae,172471.7322,9672109.807,12.9,O,False,13.57,16.09,13.0,O,False,13.67,16.67,T05,12.81,16.09,measured,0.05,observed,-1.0,12.95,16.05,12.9,False,O,16.09,measured,12.85,16.04613543309593,0.643,45.2825,45.2825,48.4472,44.821,44.821,47.9534,
DUC_A01,1690,,,172469.6329,9672118.789,5.8,L,False,,,6.4,L,False,,,T05,7.64,11.46,local_fit,0.3,observed,-1.0,6.1,11.04,5.8,False,L,7.64,feldpausch,5.5,7.3376290567739195,0.6681,4.598,4.598,5.1066,3.985,3.985,4.4258,
DUC_A01,1691,Protium heptaphyllum,Burseraceae,172469.7963,9672119.981,11.3,O,False,15.53,22.41,11.8,O,False,14.96,20.84,T05,11.96,22.41,measured,0.25,observed,-1.0,11.55,22.07,11.3,False,O,22.41,measured,11.05,22.054125877247575,0.6293,48.3171,48.3171,50.6187,45.5355,45.5355,47.7045,
DUC_A01,1692,Eschweilera coriacea,Lecythidaceae,172469.1895,9672121.048,7.7,O,False,8.55,11.59,7.8,O,False,8.6,11.89,T05,8.85,11.59,measured,0.05,observed,-1.0,7.75,11.54,7.7,False,O,11.59,measured,7.65,11.534032157525594,0.8521,12.007,12.007,16.9087,11.7994,11.7994,16.6164,
DUC_A01,1693,Mouriri collocarpa,Melastomataceae,172469.8883,9672121.743,27.1,O,False,15.82,18.93,27.5,O,False,17.85,21.93,T05,21.0,18.93,measured,0.2,observed,-1.0,27.3,18.85,27.1,False,O,18.93,measured,26.900000000000002,18.844341653342116,0.8333,226.0038,226.0038,311.4291,221.7756,221.7756,305.6027,
DUC_A01,1694,Pouteria reticulata,Sapotaceae,172469.7817,9672126.385,39.0,O,False,18.73,23.31,39.5,O,False,22.61,29.16,T05,25.89,23.31,measured,0.25,observed,-1.0,39.25,23.23,39.0,False,O,23.31,measured,38.75,23.227890226011485,0.794,563.5599,563.5599,740.78,554.6163,554.6163,729.0239,
DUC_A01,1695,Lecythis lurida,Lecythidaceae,172471.4108,9672126.647,52.7,O,False,16.26,22.36,53.0,O,False,23.06,31.28,T05,30.13,22.36,measured,0.15,observed,-1.0,52.85,22.33,52.7,False,O,22.36,measured,52.550000000000004,22.32910515227459,0.8633,973.9115,973.9115,1389.1658,967.2017,967.2017,1379.5951,
DUC_A01,1696,Helicostylis sp.,Moraceae,172468.4146,9672127.331,6.9,O,False,6.15,8.31,8.1,O,False,7.43,10.89,T05,9.1,8.31,measured,0.6,observed,-1.0,7.5,7.85,6.9,False,O,8.31,measured,6.300000000000001,7.760436436873733,0.643,7.0053,7.0053,7.4949,5.4866,5.4866,5.87,
DUC_A01,1697,Protium heptaphyllum,Burseraceae,172467.698,9672131.293,27.7,O,False,20.78,25.8,28.0,O,False,16.84,23.61,T05,21.23,25.8,measured,0.15,observed,-1.0,27.85,25.71,27.7,False,O,25.8,measured,27.55,25.7148711702867,0.6293,319.0965,319.0965,334.2963,314.7154,314.7154,329.7065,
DUC_A01,1698,Licania guianensis,Chrysobalanaceae,172467.3126,9672136.473,7.1,O,False,13.33,16.55,7.4,O,False,13.01,16.65,T05,8.51,16.55,measured,0.15,observed,-1.0,7.25,16.3,7.1,False,O,16.55,measured,6.949999999999999,16.28759944972293,0.8165,14.5099,14.5099,19.5999,13.7021,13.7021,18.5088,
DUC_A01,1699,,,172466.7332,9672138.128,18.8,O,False,11.44,12.51,18.9,O,True,1.74,10.95,T05,16.54,12.51,measured,0.05,observed,-1.0,18.85,12.49,18.8,False,O,12.51,measured,18.75,12.487947139260696,0.6681,73.8822,73.8822,82.0545,73.3727,73.3727,81.4886,
DUC_A01,1700,Helicostylis sp.,Moraceae,172465.6006,9672144.936,11.1,O,False,5.85,6.52,11.4,O,False,5.63,7.31,T05,11.67,6.52,measured,0.15,observed,-1.0,11.25,6.46,11.1,False,O,6.52,measured,10.95,6.456736829359562,0.643,13.9842,13.9842,14.9615,13.4887,13.4887,14.4314,
DUC_A01,1701,Licania canescens,Chrysobalanaceae,172465.1321,9672146.025,10.1,O,False,15.14,20.76,10.3,O,False,13.76,20.63,T05,10.85,20.76,measured,0.1,observed,-1.0,10.2,20.63,10.1,False,O,20.76,measured,10.0,20.610964048200866,0.88,36.0172,36.0172,52.3419,35.0769,35.0769,50.9753,
DUC_A01,1702,Pouteria sp.,Sapotaceae,172464.7521,9672152.371,38.9,O,False,26.23,31.14,39.5,O,False,22.69,33.24,T05,25.89,31.14,measured,0.3,observed,-1.0,39.2,31.02,38.9,False,O,31.14,measured,38.6,31.00784369097371,0.7187,743.9115,743.9115,887.264,729.7185,729.7185,870.336,
DUC_A01,1703,Pouteria gongrijpii,Sapotaceae,172465.3028,9672153.042,16.2,O,False,14.82,19.37,16.3,O,False,12.25,19.35,T05,14.98,19.37,measured,0.05,observed,-1.0,16.25,19.33,16.2,False,O,19.37,measured,16.15,19.329338522250968,0.7994,84.6589,84.6589,112.0198,83.9772,83.9772,111.1177,
DUC_A01,1704,Protium heptaphyllum,Burseraceae,172463.1942,9672157.445,6.7,O,False,8.81,11.42,7.4,O,False,7.12,10.76,T05,8.51,11.42,measured,0.35,observed,-1.0,7.05,11.02,6.7,False,O,11.42,measured,6.3500000000000005,10.96798295449228,0.6293,9.0207,9.0207,9.4504,7.8098,7.8098,8.1818,
DUC_A01,1705,Parkia sp.,Fabaceae,172478.524,9672077.696,46.1,O,False,14.17,20.72,46.5,O,False,14.06,22.6,T05,28.23,20.72,measured,0.2,observed,-1.0,46.3,20.68,46.1,False,O,20.72,measured,45.9,20.673694744161004,0.4553,696.3079,696.3079,531.9192,688.9173,688.9173,526.2735,
DUC_A01,1706,,,172462.8345,9672163.513,7.9,O,False,3.21,8.13,8.3,O,False,3.59,8.59,T05,9.27,8.13,measured,0.2,observed,-1.0,8.1,7.98,7.9,False,O,8.13,measured,7.7,7.976772385537161,0.6681,8.9305,8.9305,9.9183,8.3382,8.3382,9.2605,
DUC_A01,1707,Pouteria sp.,Sapotaceae,172462.6292,9672165.316,13.1,O,False,14.19,19.84,13.5,O,False,12.18,20.02,T05,13.15,19.84,measured,0.2,observed,-1.0,13.3,19.64,13.1,False,O,19.84,measured,12.9,19.62686116490987,0.7187,57.2499,57.2499,68.282,54.9736,54.9736,65.5671,
DUC_A01,1708,Oenocarpus bacaba,Arecaceae,172460.4407,9672172.893,13.7,P,False,11.89,15.13,13.9,P,False,10.7,17.29,T05,13.42,15.13,measured,0.1,observed,-1.0,13.8,15.06,13.7,False,P,15.13,measured,13.6,15.052897178273694,0.65,47.9581,25.1551,25.1551,47.042,24.6537,24.6537,
DUC_A01,1710,Oenocarpus bacaba,Arecaceae,172458.1488,9672187.198,15.1,P,True,,2.0,15.1,P,True,,2.0,T05,14.21,2.0,measured,0.0,observed,-1.0,15.1,2.0,15.1,True,P,2.0,measured,15.1,2.0,0.65,8.0469,,,8.0469,,,
DUC_A01,1711,Protium heptaphyllum,Burseraceae,172455.1649,9672210.578,20.2,O,False,20.96,26.54,20.5,O,False,15.88,21.36,T05,17.45,26.54,measured,0.15,observed,-1.0,20.35,26.4,20.2,False,O,26.54,measured,20.05,26.410975459583558,0.6293,177.1062,177.1062,185.5425,173.7199,173.7199,181.9948,
DUC_A01,1712,Pouteria gongrijpii,Sapotaceae,172451.7406,9672223.451,7.0,O,False,4.19,10.78,7.2,O,False,6.82,10.88,T05,8.34,10.78,measured,0.1,observed,-1.0,7.1,10.66,7.0,False,O,10.78,measured,6.9,10.664431242766286,0.7994,9.2881,9.2881,12.29,8.9364,8.9364,11.8245,
DUC_A01,1713,,,172450.465,9672228.127,24.0,O,False,20.12,27.22,24.3,O,True,2.8,10.78,T05,19.45,27.22,measured,0.15,observed,-1.0,24.15,27.12,24.0,False,O,27.22,measured,23.85,27.112637524972573,0.6681,254.1463,254.1463,282.2579,250.0885,250.0885,277.7511,
DUC_A01,1714,,,172450.8192,9672228.191,7.3,O,False,2.62,10.13,7.1,O,True,2.8,6.13,T05,8.25,10.13,measured,0.0,observed,-1.0,7.1,10.13,7.3,False,O,10.13,measured,7.3,10.13,0.6681,9.4873,9.4873,10.5367,9.4873,9.4873,10.5367,
DUC_A01,1715,Alibertia edulis,Rubiaceae,172451.2064,9672233.168,21.4,O,False,16.08,21.15,22.1,O,False,14.77,22.32,T05,18.31,21.15,measured,0.35,observed,-1.0,21.75,20.94,21.4,False,O,21.15,measured,21.049999999999997,20.925577518134407,0.76,158.8295,158.8295,200.0459,152.2054,152.2054,191.7028,
DUC_A01,1718,Inga marginata,Fabaceae,172447.5746,9672244.777,9.3,O,False,4.47,9.46,9.9,O,False,8.07,9.31,T05,10.55,9.46,measured,0.3,observed,-1.0,9.6,9.24,9.3,False,O,9.46,measured,9.0,9.235906217913909,0.5518,14.2367,14.2367,13.1194,13.0452,13.0452,12.0214,
DUC_A01,1719,Protium heptaphyllum,Burseraceae,172447.546,9672245.998,10.2,O,False,10.5,14.46,10.8,O,False,8.12,13.65,T05,11.23,14.46,measured,0.3,observed,-1.0,10.5,14.16,10.2,False,O,14.46,measured,9.899999999999999,14.150782901162332,0.6293,25.7972,25.7972,27.026,23.8288,23.8288,24.9639,
DUC_A01,1720,Protium heptaphyllum,Burseraceae,172446.5373,9672252.562,8.7,O,False,6.35,11.03,8.9,O,False,5.0,11.46,T05,9.76,11.03,measured,0.1,observed,-1.0,8.8,10.94,8.7,False,O,11.03,measured,8.6,10.936659240052128,0.6293,14.5196,14.5196,15.2113,14.0784,14.0784,14.749,
DUC_A01,1721,Protium heptaphyllum,Burseraceae,172446.7093,9672258.605,15.0,O,False,8.19,4.09,15.4,O,False,13.67,17.67,T05,14.41,4.09,measured,0.2,observed,-1.0,15.2,4.05,15.0,False,O,4.09,measured,14.8,4.052371225793255,0.6293,15.9673,15.9673,16.7279,15.4147,15.4147,16.149,
DUC_A01,1722,,,172445.7347,9672261.018,14.8,O,False,13.24,16.16,13.8,O,False,13.7,17.01,T05,13.36,16.16,measured,0.0,observed,-1.0,13.8,16.16,14.8,False,O,16.16,measured,14.8,16.16,0.6681,59.4635,59.4635,66.0408,59.4635,59.4635,66.0408,
DUC_A01,1723,Protium heptaphyllum,Burseraceae,172444.2203,9672279.461,15.5,O,False,16.9,22.15,15.7,O,False,17.95,26.07,T05,14.6,22.15,measured,0.1,observed,-1.0,15.6,22.06,15.5,False,O,22.15,measured,15.4,22.052044929301886,0.6293,88.5264,88.5264,92.7433,87.0377,87.0377,91.1836,
DUC_A01,1724,Abarema cochleata,Fabaceae,172444.7166,9672282.579,12.6,O,False,13.16,21.99,13.0,O,False,15.36,19.65,T05,12.81,21.99,measured,0.2,observed,-1.0,12.8,21.75,12.6,False,O,21.99,measured,12.4,21.74310291682458,0.5668,58.6673,58.6673,55.492,56.24,56.24,53.1961,
DUC_A01,1725,Lecythis pisonis,Lecythidaceae,172447.0165,9672287.04,79.0,O,False,24.39,33.44,86.0,O,False,16.07,33.7,T05,37.01,33.44,measured,3.5,observed,-1.0,82.5,32.92,79.0,False,O,33.44,measured,75.5,32.852784294647364,0.857,3179.1619,3179.1619,4502.2158,2860.142,2860.142,4050.4311,
DUC_A01,1726,Eschweilera coriacea,Lecythidaceae,172443.9722,9672288.712,6.2,O,False,1.59,8.71,6.4,O,False,4.5,8.67,T05,7.64,8.71,measured,0.1,observed,-1.0,6.3,8.6,6.2,False,O,8.71,measured,6.1000000000000005,8.603590945310318,0.8521,5.9521,5.9521,8.3819,5.6973,5.6973,8.0232,
DUC_A01,1727,Tetragastris panamensis,Burseraceae,172445.4071,9672293.74,29.1,O,False,20.42,27.23,29.5,O,False,19.18,25.76,T05,21.91,27.23,measured,0.2,observed,-1.0,29.3,27.12,29.1,False,O,27.23,measured,28.900000000000002,27.117390174735277,0.7173,370.3278,370.3278,440.8536,363.901,363.901,433.2029,
DUC_A01,1728,Symphonia globulifera,Clusiaceae,172444.1695,9672295.519,39.4,O,False,30.69,37.59,40.2,O,False,18.86,29.28,T05,26.14,37.59,measured,0.4,observed,-1.0,39.8,37.39,39.4,False,O,37.59,measured,39.0,37.3807306023096,0.6004,916.5157,916.5157,917.112,893.5586,893.5586,894.14,
DUC_A01,1729,Amaioua guianensis,Rubiaceae,172443.5315,9672301.041,10.8,O,False,6.75,11.74,11.0,O,False,6.77,15.85,T05,11.38,11.74,measured,0.1,observed,-1.0,10.9,11.66,10.8,False,O,11.74,measured,10.700000000000001,11.661770338210236,0.625,23.5342,23.5342,24.4908,22.9604,22.9604,23.8937,
DUC_A01,1730,Sextonia rubra,Lauraceae,172443.5318,9672302.895,65.7,O,False,25.75,42.56,66.1,O,False,24.2,31.89,T05,33.33,42.56,measured,0.2,observed,-1.0,65.9,42.51,65.7,False,O,42.56,measured,65.5,42.50389185663488,0.5523,2807.0741,2807.0741,2588.9885,2786.8277,2786.8277,2570.3151,
DUC_A01,1732,,,172442.0031,9672315.159,5.9,L,False,,,5.9,L,False,,,T05,7.18,11.55,local_fit,0.0,observed,-1.0,5.9,11.55,5.9,False,L,7.18,feldpausch,5.9,7.18,0.6681,4.4745,4.4745,4.9694,4.4745,4.4745,4.9694,
DUC_A01,1733,Pouteria gongrijpii,Sapotaceae,172442.2028,9672315.171,21.9,O,False,16.46,23.48,22.2,O,False,12.14,20.71,T05,18.37,23.48,measured,0.15,observed,-1.0,22.05,23.38,21.9,False,O,23.48,measured,21.75,23.376438025377706,0.7994,183.9962,183.9962,243.462,180.7627,180.7627,239.1834,
DUC_A01,1734,Parkia sp.,Fabaceae,172442.8616,9672315.21,5.6,O,False,1.61,4.25,5.7,O,False,1.53,4.52,T05,6.99,4.25,measured,0.05,observed,-1.0,5.65,4.23,5.6,False,O,4.25,measured,5.55,4.221091913471545,0.4553,2.4223,2.4223,1.8504,2.3645,2.3645,1.8063,
DUC_A01,1735,,,172443.3017,9672320.796,31.5,O,True,,10.28,31.5,O,True,,8.54,T05,22.78,10.28,measured,0.0,observed,-1.0,31.5,10.28,31.5,True,O,10.28,measured,31.5,10.28,0.6681,167.0583,134.4284,134.4284,167.0583,134.4284,134.4284,
DUC_A01,1736,Sagotia racemosa,Euphorbiaceae,172441.5556,9672326.252,7.6,O,False,1.83,6.86,7.8,O,False,10.83,14.13,T05,8.85,6.86,measured,0.1,observed,-1.0,7.7,6.8,7.6,False,O,6.86,measured,7.5,6.792723681072089,0.58,7.0155,7.0155,6.7872,6.771,6.771,6.5507,
DUC_A01,1737,Protium heptaphyllum,Burseraceae,172441.8854,9672328.125,9.5,O,False,13.09,15.69,9.8,O,False,12.5,15.27,T05,10.47,15.69,measured,0.15,observed,-1.0,9.65,15.51,9.5,False,O,15.69,measured,9.35,15.509021483951587,0.6293,24.3167,24.3167,25.475,23.3075,23.3075,24.4177,
DUC_A01,1738,,,172441.5328,9672329.339,6.6,O,True,,3.07,6.6,O,True,,0.0,T05,7.81,3.07,measured,0.0,observed,-1.0,6.6,3.07,6.6,True,O,3.07,measured,6.6,3.07,0.6681,2.4303,2.196,2.196,2.4303,2.196,2.196,
DUC_A01,1739,Simarouba amara,Simaroubaceae,172441.4085,9672342.922,14.6,O,False,10.11,17.95,14.8,O,False,12.82,16.31,T05,14.02,17.95,measured,0.1,observed,-1.0,14.7,17.86,14.6,False,O,17.95,measured,14.5,17.86495230890949,0.3833,64.157,64.157,41.4323,63.0093,63.0093,40.6912,
DUC_A01,1740,Sloanea guianensis,Elaeocarpaceae,172440.6815,9672353.999,18.9,O,False,6.48,16.1,19.0,O,False,9.67,14.82,T05,16.6,16.1,measured,0.05,observed,-1.0,18.95,16.07,18.9,False,O,16.1,measured,18.849999999999998,16.071796511900462,0.8212,95.494,95.494,129.7187,94.8391,94.8391,128.8291,
DUC_A01,1741,Bowdichia nitida,Fabaceae,172439.2337,9672360.108,13.7,O,False,12.83,18.99,13.9,O,False,14.85,16.63,T05,13.42,18.99,measured,0.1,observed,-1.0,13.8,18.91,13.7,False,O,18.99,measured,13.6,18.8932265310917,0.8033,59.8659,59.8659,79.5944,58.7223,58.7223,78.0739,
DUC_A01,1742,,,172433.4953,9672383.904,11.8,O,False,6.03,12.87,11.8,O,True,0.0,0.0,T05,11.96,12.87,measured,0.0,observed,-1.0,11.8,12.87,11.8,False,O,12.87,measured,11.8,12.87,0.6681,30.6001,30.6001,33.9848,30.6001,30.6001,33.9848,
DUC_A01,1743,Simarouba amara,Simaroubaceae,172433.5075,9672384.941,31.0,O,False,25.82,28.41,32.9,O,False,23.65,29.42,T05,23.36,28.41,measured,0.95,observed,-1.0,31.95,27.94,31.0,False,O,28.41,measured,30.05,27.89094398994785,0.3833,436.7035,436.7035,282.0212,403.6316,403.6316,260.6636,
DUC_A01,1744,Pouteria sp.,Sapotaceae,172435.9372,9672387.659,46.9,O,False,37.38,46.56,48.9,O,False,19.29,28.75,T05,28.96,46.56,measured,1.0,observed,-1.0,47.9,46.08,46.9,False,O,46.56,measured,45.9,46.04829364583503,0.7187,1586.9774,1586.9774,1892.7895,1505.2737,1505.2737,1795.3414,
DUC_A01,1745,Virola michelii,Myristicaceae,172430.9665,9672389.948,27.6,O,False,22.04,25.84,27.7,O,False,18.88,26.31,T05,21.09,25.84,measured,0.05,observed,-1.0,27.65,25.82,27.6,False,O,25.84,measured,27.55,25.811483561054487,0.4701,317.3312,317.3312,250.1021,315.8694,315.8694,248.95,
DUC_A01,1746,Oenocarpus bacaba,Arecaceae,172431.0453,9672392.554,17.3,P,False,17.42,22.95,17.8,P,False,17.19,19.67,T05,15.89,22.95,measured,0.25,observed,-1.0,17.55,22.73,17.3,False,P,22.95,measured,17.05,22.726248193273,0.65,113.5666,47.7638,47.7638,109.3346,45.8907,45.8907,
DUC_A01,1747,Protium heptaphyllum,Burseraceae,172429.9684,9672394.333,12.8,O,False,12.42,15.02,13.5,O,False,10.87,13.44,T05,13.15,15.02,measured,0.35,observed,-1.0,13.15,14.75,12.8,False,O,15.02,measured,12.450000000000001,14.729363273315876,0.6293,41.7027,41.7027,43.6892,38.7596,38.7596,40.6058,
DUC_A01,1748,Symphonia globulifera,Clusiaceae,172430.3065,9672394.424,12.7,O,False,8.77,13.74,13.5,O,False,8.46,11.91,T05,13.15,13.74,measured,0.4,observed,-1.0,13.1,13.46,12.7,False,O,13.74,measured,12.299999999999999,13.43317266769334,0.6004,37.6496,37.6496,37.6741,34.5985,34.5985,34.6211,
DUC_A01,1751,Aspidosperma excelsum,Apocynaceae,172430.9573,9672403.904,38.8,O,False,16.95,21.38,38.9,O,False,8.36,10.45,T05,25.68,21.38,measured,0.05,observed,-1.0,38.85,21.36,38.8,False,O,21.38,measured,38.75,21.364863919068952,0.792,512.7997,512.7997,672.4003,511.1571,511.1571,670.2465,
DUC_A01,1752,Oenocarpus bacaba,Arecaceae,172426.0725,9672407.766,13.0,P,False,8.87,13.55,13.2,P,False,8.21,12.57,T05,12.95,13.55,measured,0.1,observed,-1.0,13.1,13.48,13.0,False,P,13.55,measured,12.9,13.476703018960302,0.65,38.8733,21.7785,21.7785,38.0895,21.3211,21.3211,
DUC_A01,1753,Poeppigia procera,Fabaceae,172423.6575,9672416.942,8.1,O,False,3.89,10.89,8.3,O,False,6.05,8.79,T05,9.27,10.89,measured,0.1,observed,-1.0,8.2,10.8,8.1,False,O,10.89,measured,8.0,10.790355525598184,0.735,12.4728,12.4728,15.2049,12.0652,12.0652,14.7081,
DUC_A01,1754,Pouteria sp.,Sapotaceae,172424.9901,9672422.985,47.7,O,False,18.64,24.55,51.4,O,False,20.25,27.32,T05,29.68,24.55,measured,1.85,observed,-1.0,49.55,24.11,47.7,False,O,24.55,measured,45.85,24.058691900565854,0.7187,878.2513,878.2513,1047.4913,797.1069,797.1069,950.7102,
DUC_A01,1756,,,172418.4656,9672437.265,20.6,O,True,,8.17,,O,False,,,T05,,8.17,measured,0.15,site_median,-1.0,,,20.6,True,O,8.17,measured,20.450000000000003,8.131204408849376,0.6681,58.2718,47.6422,47.6422,57.1801,46.7684,46.7684,
DUC_A01,1758,,,172420.2679,9672424.306,49.5,O,False,16.53,19.76,49.5,O,True,3.82,13.91,T05,29.14,19.76,measured,0.0,observed,-1.0,49.5,19.76,49.5,False,O,19.76,measured,49.5,19.76,0.6681,763.8676,763.8676,848.3602,763.8676,763.8676,848.3602,
DUC_A01,1759,,,172421.4439,9672423.587,19.9,O,False,16.64,19.19,19.9,O,True,3.6,12.23,T05,17.11,19.19,measured,0.0,observed,-1.0,19.9,19.19,19.9,False,O,19.19,measured,19.9,19.19,0.6681,125.3439,125.3439,139.2083,125.3439,125.3439,139.2083,
DUC_A01,1760,Virola elongata,Myristicaceae,172421.271,9672421.99,15.8,O,False,7.95,16.42,15.7,O,False,8.69,13.47,T05,14.6,16.42,measured,0.0,observed,-1.0,15.7,16.42,15.8,False,O,16.42,measured,15.8,16.42,0.5233,68.6189,68.6189,60.0476,68.6189,68.6189,60.0476,
DUC_A01,1761,Zygia racemosa,Fabaceae,172420.8206,9672421.352,17.7,O,False,20.85,25.66,18.3,O,False,11.51,19.5,T05,16.19,25.66,measured,0.3,observed,-1.0,18.0,25.37,17.7,False,O,25.66,measured,17.4,25.367537754496766,0.748,132.4156,132.4156,164.2069,126.6451,126.6451,157.051,
DUC_A01,1762,Sloanea guianensis,Elaeocarpaceae,172422.4251,9672420.231,11.6,O,False,11.99,14.52,11.3,O,False,3.9,8.34,T05,11.6,14.52,measured,0.0,observed,-1.0,11.3,14.52,11.6,False,O,14.52,measured,11.6,14.52,0.8212,33.2937,33.2937,45.226,33.2937,33.2937,45.226,
DUC_A01,1764,Pouteria gongrijpii,Sapotaceae,172423.9977,9672413.931,11.8,O,False,11.61,14.82,11.7,O,False,11.68,15.1,T05,11.89,14.82,measured,0.0,observed,-1.0,11.7,14.82,11.8,False,O,14.82,measured,11.8,14.82,0.7994,35.1174,35.1174,46.467,35.1174,35.1174,46.467,
DUC_A01,1765,,,172423.7521,9672410.246,30.2,O,False,11.92,14.31,30.0,O,True,1.36,12.7,T05,22.13,14.31,measured,0.0,observed,-1.0,30.0,14.31,30.2,False,O,14.31,measured,30.2,14.31,0.6681,212.49,212.49,235.9939,212.49,212.49,235.9939,
