tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
25,,,799311.8047,9725931.855,12.6,False,O,1,12.53,12.53,feldpausch_regional,0.18,default,-2.0,12.24,12.28,12.6,False,O,12.53,feldpausch,12.24,12.276079226857474,0.5847,33.8832,33.8832,33.0379,31.3857,31.3857,30.6027,
26,Xylopia nitida,Annonaceae,799313.1096,9725935.249,16.6,False,O,1,15.16,15.16,feldpausch_regional,0.18,default,-2.0,16.24,14.94,16.6,False,O,15.16,feldpausch,16.240000000000002,14.936259251144145,0.5483,69.8995,69.8995,64.0186,66.0062,66.0062,60.4528,
27,Inga alba,Fabaceae,799318.0417,9725943.203,23.5,False,O,1,19.05,19.05,feldpausch_regional,0.18,default,-2.0,23.14,18.86,23.5,False,O,19.05,feldpausch,23.14,18.86445625378704,0.5861,172.1721,172.1721,168.2812,165.4729,165.4729,161.7334,
28,Xylopia nitida,Annonaceae,799313.3808,9725942.469,18.2,False,O,1,16.13,16.13,feldpausch_regional,0.18,default,-2.0,17.84,15.92,18.2,False,O,16.13,feldpausch,17.84,15.916334995085252,0.5483,88.8733,88.8733,81.396,84.3689,84.3689,77.2706,
29,Guatteria schomburgkiana,Annonaceae,799314.7875,9725944.656,18.7,False,O,1,16.42,16.42,feldpausch_regional,0.18,default,-2.0,18.34,16.21,18.7,False,O,16.42,feldpausch,18.34,16.209361053609186,0.6,95.3454,95.3454,95.3454,90.6458,90.6458,90.6458,
30,Zanthoxylum rhoifolium,Rutaceae,799317.2208,9725942.602,10.4,False,O,1,10.93,10.93,feldpausch_regional,0.18,default,-2.0,10.04,10.65,10.4,False,O,10.93,feldpausch,10.040000000000001,10.655206304765878,0.5692,20.3893,20.3893,19.3688,18.5672,18.5672,17.6378,
31,Zanthoxylum rhoifolium,Rutaceae,799318.365,9725937.967,19.8,False,O,1,17.05,17.05,feldpausch_regional,0.18,default,-2.0,19.44,16.85,19.8,False,O,17.05,feldpausch,19.44,16.84566814870777,0.5692,110.5896,110.5896,105.0544,105.4504,105.4504,100.1725,
32,Tapirira guianensis,Anacardiaceae,799318.034,9725935.295,42.2,False,O,1,26.83,26.83,feldpausch_regional,0.18,default,-2.0,41.84,26.71,42.2,False,O,26.83,feldpausch,41.84,26.707688801932175,0.457,754.0573,754.0573,578.1053,738.2521,738.2521,565.9881,
33,Xylopia nitida,Annonaceae,799321.2633,9725938.192,30.2,False,O,1,22.22,22.22,feldpausch_regional,0.18,default,-2.0,29.84,22.06,30.2,False,O,22.22,feldpausch,29.84,22.061963025934254,0.5483,326.4799,326.4799,299.0118,316.7121,316.7121,290.0659,
34,Tapirira guianensis,Anacardiaceae,799322.4007,9725937.61,12.0,False,O,1,12.11,12.11,feldpausch_regional,0.18,default,-2.0,11.64,11.85,12.0,False,O,12.11,feldpausch,11.64,11.85066919732659,0.457,29.7969,29.7969,22.8441,27.49,27.49,21.0754,
35,Xylopia nitida,Annonaceae,799324.7612,9725939.905,11.8,False,O,1,11.96,11.96,feldpausch_regional,0.18,default,-2.0,11.44,11.7,11.8,False,O,11.96,feldpausch,11.440000000000001,11.698981982587213,0.5483,28.4866,28.4866,26.0899,26.2434,26.2434,24.0355,
36,Xylopia nitida,Annonaceae,799327.663,9725943.687,36.1,False,O,1,24.63,24.63,feldpausch_regional,0.18,default,-2.0,35.74,24.5,36.1,False,O,24.63,feldpausch,35.74,24.49124489531334,0.5483,511.4274,511.4274,468.399,498.7616,498.7616,456.7988,
37,Xylopia nitida,Annonaceae,799323.9643,9725946.518,24.0,False,O,1,19.3,19.3,feldpausch_regional,0.18,default,-2.0,23.64,19.12,24.0,False,O,19.3,feldpausch,23.64,19.116821105203144,0.5483,181.6925,181.6925,166.406,174.7762,174.7762,160.0716,
38,Xylopia nitida,Annonaceae,799324.1848,9725946.777,14.0,False,O,1,13.49,13.49,feldpausch_regional,0.18,default,-2.0,13.64,13.25,14.0,False,O,13.49,feldpausch,13.64,13.247551872280896,0.5483,44.7295,44.7295,40.9663,41.766,41.766,38.252,
39,Xylopia nitida,Annonaceae,799324.0137,9725947.053,16.7,False,O,1,15.22,15.22,feldpausch_regional,0.18,default,-2.0,16.34,15.0,16.7,False,O,15.22,feldpausch,16.34,14.99694458011119,0.5483,70.997,70.997,65.0237,67.0668,67.0668,61.4242,
40,Xylopia nitida,Annonaceae,799330.5831,9725947.172,30.0,False,O,1,22.13,22.13,feldpausch_regional,0.18,default,-2.0,29.64,21.97,30.0,False,O,22.13,feldpausch,29.64,21.97125707943626,0.5483,320.9987,320.9987,293.9918,311.3274,311.3274,285.1342,
41,,,799329.9282,9725942.622,12.1,False,O,1,12.18,12.18,feldpausch_regional,0.18,default,-2.0,11.74,11.92,12.1,False,O,12.18,feldpausch,11.74,11.921601999718774,0.5847,30.4544,30.4544,29.6946,28.1161,28.1161,27.4147,
42,,,799330.1416,9725942.564,19.4,False,O,1,16.83,16.83,feldpausch_regional,0.18,default,-2.0,19.04,16.62,19.4,False,O,16.83,feldpausch,19.04,16.623331207310667,0.5847,104.932,104.932,102.3142,99.952,99.952,97.4585,
43,Xylopia nitida,Annonaceae,799331.2816,9725940.303,23.8,False,O,1,19.2,19.2,feldpausch_regional,0.18,default,-2.0,23.44,19.01,23.8,False,O,19.2,feldpausch,23.44,19.015885115510656,0.5483,177.8447,177.8447,162.8819,171.0156,171.0156,156.6274,
44,Xylopia nitida,Annonaceae,799330.7191,9725936.306,14.7,False,O,1,13.95,13.95,feldpausch_regional,0.18,default,-2.0,14.34,13.72,14.7,False,O,13.95,feldpausch,14.34,13.712948981304246,0.5483,50.8357,50.8357,46.5587,47.6304,47.6304,43.6231,
45,Hevea brasiliensis,Euphorbiaceae,799330.8022,9725936.01,10.6,False,O,1,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,O,11.08,feldpausch,10.24,10.807290020466903,0.4666,21.4451,21.4451,16.779,19.5647,19.5647,15.3077,
46,Zanthoxylum rhoifolium,Rutaceae,799332.8363,9725901.438,14.0,False,O,1,13.49,13.49,feldpausch_regional,0.18,default,-2.0,13.64,13.25,14.0,False,O,13.49,feldpausch,13.64,13.247551872280896,0.5692,44.7295,44.7295,42.4908,41.766,41.766,39.6755,
47,Xylopia nitida,Annonaceae,799330.2692,9725930.669,22.5,False,O,1,18.53,18.53,feldpausch_regional,0.18,default,-2.0,22.14,18.34,22.5,False,O,18.53,feldpausch,22.14,18.33966916817512,0.5483,153.9456,153.9456,140.9936,147.6786,147.6786,135.2538,
48,Xylopia nitida,Annonaceae,799330.461,9725930.711,30.5,False,O,1,22.35,22.35,feldpausch_regional,0.18,default,-2.0,30.14,22.19,30.5,False,O,22.35,feldpausch,30.14,22.193042714473396,0.5483,334.7409,334.7409,306.5779,324.8299,324.8299,297.5006,
49,Cordia scabrifolia,Boraginaceae,799333.1423,9725928.781,16.6,False,O,1,15.16,15.16,feldpausch_regional,0.18,default,-2.0,16.24,14.94,16.6,False,O,15.16,feldpausch,16.240000000000002,14.936259251144145,0.474,69.8995,69.8995,55.5339,66.0062,66.0062,52.4407,
50,Xylopia nitida,Annonaceae,799330.116,9725927.505,19.1,False,O,1,16.65,16.65,feldpausch_regional,0.18,default,-2.0,18.74,16.45,19.1,False,O,16.65,feldpausch,18.740000000000002,16.441712399625455,0.5483,100.7252,100.7252,92.2508,95.8675,95.8675,87.8018,
51,Euterpe oleracea,Arecaceae,799335.3569,9725922.775,10.6,False,P,1,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,P,11.08,feldpausch,10.24,10.807290020466903,0.3877,21.4451,12.4287,12.4287,19.5647,11.3027,11.3027,
52,Xylopia nitida,Annonaceae,799336.5659,9725922.195,11.0,False,O,1,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,O,11.38,feldpausch,10.64,11.111266572550116,0.5483,23.6621,23.6621,21.6714,21.6629,21.6629,19.8403,
53,Vismia latifolia,Hypericaceae,799338.5877,9725908.321,10.8,False,O,1,11.23,11.23,feldpausch_regional,0.18,default,-2.0,10.44,10.96,10.8,False,O,11.23,feldpausch,10.440000000000001,10.95930894767477,0.43,22.5359,22.5359,16.2804,20.5965,20.5965,14.8793,
54,Vismia latifolia,Hypericaceae,799338.56,9725908.42,10.4,False,O,1,10.93,10.93,feldpausch_regional,0.18,default,-2.0,10.04,10.65,10.4,False,O,10.93,feldpausch,10.040000000000001,10.655206304765878,0.43,20.3893,20.3893,14.7297,18.5672,18.5672,13.4133,
55,Vismia latifolia,Hypericaceae,799337.2621,9725909.196,12.5,False,O,1,12.46,12.46,feldpausch_regional,0.18,default,-2.0,12.14,12.21,12.5,False,O,12.46,feldpausch,12.14,12.205207704531016,0.43,33.1783,33.1783,23.9687,30.7131,30.7131,22.1877,
56,Inga alba,Fabaceae,799338.413,9725901.104,23.8,False,O,1,19.2,19.2,feldpausch_regional,0.18,default,-2.0,23.44,19.01,23.8,False,O,19.2,feldpausch,23.44,19.015885115510656,0.5861,177.8447,177.8447,173.8256,171.0156,171.0156,167.1508,
1,Xylopia amazonica,Annonaceae,798732.4921,9726460.575,22.0,False,O,2,18.26,18.26,feldpausch_regional,0.18,default,-2.0,21.64,18.07,22.0,False,O,18.26,feldpausch,21.64,18.067246632339895,0.787,145.2428,145.2428,189.2737,139.1904,139.1904,181.3866,
2,Banara guianensis,Salicaceae,798734.7654,9726462.634,11.8,False,O,2,11.96,11.96,feldpausch_regional,0.18,default,-2.0,11.44,11.7,11.8,False,O,11.96,feldpausch,11.440000000000001,11.698981982587213,0.61,28.4866,28.4866,28.9498,26.2434,26.2434,26.6703,
3,Xylopia nitida,Annonaceae,798735.7897,9726466.587,14.4,False,O,2,13.76,13.76,feldpausch_regional,0.18,default,-2.0,14.04,13.52,14.4,False,O,13.76,feldpausch,14.040000000000001,13.520564939096525,0.5483,48.181,48.181,44.1273,45.0788,45.0788,41.2861,
4,Euterpe oleracea,Arecaceae,798736.3017,9726468.561,11.2,False,P,2,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,P,11.53,feldpausch,10.84,11.263166132148207,0.3877,24.8245,14.4591,14.4591,22.7645,13.2174,13.2174,
5,Euterpe oleracea,Arecaceae,798736.3877,9726468.51,12.2,False,P,2,12.25,12.25,feldpausch_regional,0.18,default,-2.0,11.84,11.99,12.2,False,P,12.25,feldpausch,11.84,11.992521947516652,0.3877,31.1212,18.2902,18.2902,28.7515,16.8449,16.8449,
6,Euterpe oleracea,Arecaceae,798736.4737,9726468.459,13.1,False,P,2,12.88,12.88,feldpausch_regional,0.18,default,-2.0,12.74,12.63,13.1,False,P,12.88,feldpausch,12.74,12.630270902047103,0.3877,37.5536,22.242,22.242,34.8923,20.6022,20.6022,
7,Xylopia amazonica,Annonaceae,798736.5372,9726468.99,28.5,False,O,2,21.46,21.46,feldpausch_regional,0.18,default,-2.0,28.14,21.29,28.5,False,O,21.46,feldpausch,28.14,21.295663739136725,0.787,281.8308,281.8308,367.2689,272.8686,272.8686,355.5897,
8,Xylopia amazonica,Annonaceae,798735.9575,9726468.766,21.5,False,O,2,17.99,17.99,feldpausch_regional,0.18,default,-2.0,21.14,17.8,21.5,False,O,17.99,feldpausch,21.14,17.79473220995257,0.787,136.8646,136.8646,178.3556,131.0238,131.0238,170.7441,
9,Euterpe oleracea,Arecaceae,798735.722,9726468.337,12.4,False,P,2,12.39,12.39,feldpausch_regional,0.18,default,-2.0,12.04,12.13,12.4,False,P,12.39,feldpausch,12.040000000000001,12.13432450561637,0.3877,32.4831,19.1261,19.1261,30.0499,17.6385,17.6385,
10,Tapirira guianensis,Anacardiaceae,798737.0677,9726467.877,13.2,False,O,2,12.95,12.95,feldpausch_regional,0.18,default,-2.0,12.84,12.7,13.2,False,O,12.95,feldpausch,12.84,12.701077780635362,0.457,38.3174,38.3174,29.3764,35.6228,35.6228,27.3106,
11,Xylopia amazonica,Annonaceae,798741.9758,9726467.471,15.4,False,O,2,14.41,14.41,feldpausch_regional,0.18,default,-2.0,15.04,14.18,15.4,False,O,14.41,feldpausch,15.040000000000001,14.177938610859414,0.787,57.4589,57.4589,74.8778,54.0036,54.0036,70.375,
12,Tapirira guianensis,Anacardiaceae,798747.3026,9726468.899,33.0,False,O,2,23.4,23.4,feldpausch_regional,0.18,default,-2.0,32.64,23.25,33.0,False,O,23.4,feldpausch,32.64,23.25160931953095,0.457,408.2767,408.2767,313.0092,397.1542,397.1542,304.4821,
13,Tapirira guianensis,Anacardiaceae,798746.3479,9726469.232,26.7,False,O,2,20.62,20.62,feldpausch_regional,0.18,default,-2.0,26.34,20.45,26.7,False,O,20.62,feldpausch,26.34,20.448559873577288,0.457,238.6472,238.6472,182.9612,230.5205,230.5205,176.7307,
14,Tapirira guianensis,Anacardiaceae,798744.6269,9726470.246,19.9,False,O,2,17.11,17.11,feldpausch_regional,0.18,default,-2.0,19.54,16.91,19.9,False,O,17.11,feldpausch,19.54,16.906180529985804,0.457,112.066,112.066,85.9165,106.8853,106.8853,81.9446,
15,Xylopia amazonica,Annonaceae,798745.9587,9726470.605,11.2,False,O,2,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,O,11.53,feldpausch,10.84,11.263166132148207,0.787,24.8245,24.8245,32.3501,22.7645,22.7645,29.6657,
16,Tapirira guianensis,Anacardiaceae,798747.3848,9726471.138,18.1,False,O,2,16.07,16.07,feldpausch_regional,0.18,default,-2.0,17.74,15.86,18.1,False,O,16.07,feldpausch,17.740000000000002,15.855739843979478,0.457,87.6034,87.6034,67.162,83.1381,83.1381,63.7386,
17,Xylopia amazonica,Annonaceae,798749.6594,9726473.235,17.4,False,O,2,15.65,15.65,feldpausch_regional,0.18,default,-2.0,17.04,15.43,17.4,False,O,15.65,feldpausch,17.04,15.431417602903213,0.787,79.0422,79.0422,103.0041,74.8468,74.8468,97.5369,
18,Guatteria schomburgkiana,Annonaceae,798745.1206,9726475.314,22.6,False,O,2,18.58,18.58,feldpausch_regional,0.18,default,-2.0,22.24,18.39,22.6,False,O,18.58,feldpausch,22.240000000000002,18.39018403683091,0.6,155.693,155.693,155.693,149.3839,149.3839,149.3839,
19,Vochysia vismiifolia,Vochysiaceae,798744.4956,9726476.247,17.5,False,O,2,15.71,15.71,feldpausch_regional,0.18,default,-2.0,17.14,15.49,17.5,False,O,15.71,feldpausch,17.14,15.492052454653425,0.4668,80.2304,80.2304,62.7915,75.9969,75.9969,59.4783,
20,Xylopia amazonica,Annonaceae,798753.1248,9726475.446,20.8,False,O,2,17.61,17.61,feldpausch_regional,0.18,default,-2.0,20.44,17.41,20.8,False,O,17.61,feldpausch,20.44,17.41106794193607,0.787,125.6555,125.6555,163.7484,120.1061,120.1061,156.5167,
21,Euterpe oleracea,Arecaceae,798754.291,9726479.678,11.5,False,P,2,11.75,11.75,feldpausch_regional,0.18,default,-2.0,11.14,11.48,11.5,False,P,11.75,feldpausch,11.14,11.486025455548704,0.3877,26.6256,15.5486,15.5486,24.4741,14.2473,14.2473,
22,Euterpe oleracea,Arecaceae,798754.7215,9726479.43,10.1,False,P,2,10.7,10.7,feldpausch_regional,0.18,default,-2.0,9.74,10.42,10.1,False,P,10.7,feldpausch,9.74,10.422080815603511,0.3877,18.8614,10.8831,10.8831,17.1258,9.8499,9.8499,
23,Euterpe oleracea,Arecaceae,798756.5661,9726481.79,11.0,False,P,2,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,P,11.38,feldpausch,10.64,11.111266572550116,0.3877,23.6621,13.7606,13.7606,21.6629,12.558,12.558,
24,,,798754.8442,9726482.774,19.1,False,O,2,16.65,16.65,feldpausch_regional,0.18,default,-2.0,18.74,16.45,19.1,False,O,16.65,feldpausch,18.740000000000002,16.441712399625455,0.5847,100.7252,100.7252,98.2124,95.8675,95.8675,93.4758,
25,Euterpe oleracea,Arecaceae,798746.6651,9726487.448,11.0,False,P,2,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,P,11.38,feldpausch,10.64,11.111266572550116,0.3877,23.6621,13.7606,13.7606,21.6629,12.558,12.558,
26,Euterpe oleracea,Arecaceae,798749.7598,9726487.939,12.4,False,P,2,12.39,12.39,feldpausch_regional,0.18,default,-2.0,12.04,12.13,12.4,False,P,12.39,feldpausch,12.040000000000001,12.13432450561637,0.3877,32.4831,19.1261,19.1261,30.0499,17.6385,17.6385,
27,Euterpe oleracea,Arecaceae,798748.2961,9726488.773,11.4,False,P,2,11.67,11.67,feldpausch_regional,0.18,default,-2.0,11.04,11.41,11.4,False,P,11.67,feldpausch,11.040000000000001,11.405237510778715,0.3877,26.0016,15.1799,15.1799,23.882,13.8985,13.8985,
28,Euterpe oleracea,Arecaceae,798755.0075,9726487.219,12.1,False,P,2,12.18,12.18,feldpausch_regional,0.18,default,-2.0,11.74,11.92,12.1,False,P,12.18,feldpausch,11.74,11.921601999718774,0.3877,30.4544,17.8812,17.8812,28.1161,16.4568,16.4568,
29,Euterpe oleracea,Arecaceae,798755.438,9726486.975,11.2,False,P,2,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,P,11.53,feldpausch,10.84,11.263166132148207,0.3877,24.8245,14.4591,14.4591,22.7645,13.2174,13.2174,
30,Euterpe oleracea,Arecaceae,798754.9214,9726487.268,11.1,False,P,2,11.45,11.45,feldpausch_regional,0.18,default,-2.0,10.74,11.18,11.1,False,P,11.45,feldpausch,10.74,11.182340299273735,0.3877,24.2284,14.1071,14.1071,22.1998,12.885,12.885,
31,Euterpe oleracea,Arecaceae,798755.8087,9726488.691,10.7,False,P,2,11.15,11.15,feldpausch_regional,0.18,default,-2.0,10.34,10.88,10.7,False,P,11.15,feldpausch,10.34,10.878429139290521,0.3877,21.9765,12.7536,12.7536,20.0675,11.6087,11.6087,
32,Euterpe oleracea,Arecaceae,798760.1833,9726490.529,11.0,False,P,2,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,P,11.38,feldpausch,10.64,11.111266572550116,0.3877,23.6621,13.7606,13.7606,21.6629,12.558,12.558,
33,Simarouba amara,Simaroubaceae,798755.7227,9726494.723,23.8,False,O,2,19.2,19.2,feldpausch_regional,0.18,default,-2.0,23.44,19.01,23.8,False,O,19.2,feldpausch,23.44,19.015885115510656,0.3833,177.8447,177.8447,114.8513,171.0156,171.0156,110.4411,
34,Euterpe oleracea,Arecaceae,798758.3878,9726495.488,11.9,False,P,2,12.03,12.03,feldpausch_regional,0.18,default,-2.0,11.54,11.77,11.9,False,P,12.03,feldpausch,11.540000000000001,11.769939397609964,0.3877,29.1251,17.0806,17.0806,26.8511,15.6977,15.6977,
35,Euterpe oleracea,Arecaceae,798758.2935,9726495.315,11.5,False,P,2,11.75,11.75,feldpausch_regional,0.18,default,-2.0,11.14,11.48,11.5,False,P,11.75,feldpausch,11.14,11.486025455548704,0.3877,26.6256,15.5486,15.5486,24.4741,14.2473,14.2473,
36,Jacaranda copaia,Bignoniaceae,798759.8015,9726498.081,17.9,False,O,2,15.95,15.95,feldpausch_regional,0.18,default,-2.0,17.54,15.74,17.9,False,O,15.95,feldpausch,17.54,15.734533265121735,0.3507,85.099,85.099,50.3809,80.7116,80.7116,47.7834,
37,Xylopia nitida,Annonaceae,798755.0233,9726499.608,13.4,False,O,2,13.08,13.08,feldpausch_regional,0.18,default,-2.0,13.04,12.84,13.4,False,O,13.08,feldpausch,13.040000000000001,12.832850878590625,0.5483,39.8454,39.8454,36.4931,37.0857,37.0857,33.9655,
38,Eriotheca globosa,Malvaceae,798765.1523,9726496.586,19.5,False,O,2,16.88,16.88,feldpausch_regional,0.18,default,-2.0,19.14,16.68,19.5,False,O,16.88,feldpausch,19.14,16.673983990177966,0.41,106.2977,106.2977,73.3036,101.2796,101.2796,69.8431,
39,Tapirira guianensis,Anacardiaceae,798764.863,9726497.085,34.0,False,O,2,23.81,23.81,feldpausch_regional,0.18,default,-2.0,33.64,23.66,34.0,False,O,23.81,feldpausch,33.64,23.664799359228816,0.457,440.1743,440.1743,337.4639,428.5564,428.5564,328.5568,
40,Pourouma minor,Urticaceae,798764.068,9726494.587,14.4,False,O,2,13.76,13.76,feldpausch_regional,0.18,default,-2.0,14.04,13.52,14.4,False,O,13.76,feldpausch,14.040000000000001,13.520564939096525,0.436,48.181,48.181,35.2809,45.0788,45.0788,33.0092,
41,Euterpe oleracea,Arecaceae,798769.6672,9726491.478,12.1,False,P,2,12.18,12.18,feldpausch_regional,0.18,default,-2.0,11.74,11.92,12.1,False,P,12.18,feldpausch,11.74,11.921601999718774,0.3877,30.4544,17.8812,17.8812,28.1161,16.4568,16.4568,
42,Euterpe oleracea,Arecaceae,798770.5286,9726491.0,12.2,False,P,2,12.25,12.25,feldpausch_regional,0.18,default,-2.0,11.84,11.99,12.2,False,P,12.25,feldpausch,11.84,11.992521947516652,0.3877,31.1212,18.2902,18.2902,28.7515,16.8449,16.8449,
43,Euterpe oleracea,Arecaceae,798772.4872,9726490.483,11.4,False,P,2,11.67,11.67,feldpausch_regional,0.18,default,-2.0,11.04,11.41,11.4,False,P,11.67,feldpausch,11.040000000000001,11.405237510778715,0.3877,26.0016,15.1799,15.1799,23.882,13.8985,13.8985,
44,Guatteria schomburgkiana,Annonaceae,798774.0563,9726491.324,18.0,False,O,2,16.01,16.01,feldpausch_regional,0.18,default,-2.0,17.64,15.8,18.0,False,O,16.01,feldpausch,17.64,15.795139296795606,0.6,86.3453,86.3453,86.3453,81.919,81.919,81.919,
45,Xylopia amazonica,Annonaceae,798770.7644,9726491.438,23.2,False,O,2,18.89,18.89,feldpausch_regional,0.18,default,-2.0,22.84,18.7,23.2,False,O,18.89,feldpausch,22.84,18.703095477464036,0.787,166.5312,166.5312,217.0158,159.9643,159.9643,208.4581,
46,Guatteria schomburgkiana,Annonaceae,798770.1636,9726488.241,12.8,False,O,2,12.67,12.67,feldpausch_regional,0.18,default,-2.0,12.44,12.42,12.8,False,O,12.67,feldpausch,12.440000000000001,12.417788319260666,0.6,35.3219,35.3219,35.3219,32.7595,32.7595,32.7595,
47,Guatteria schomburgkiana,Annonaceae,798770.2497,9726488.193,19.6,False,O,2,16.94,16.94,feldpausch_regional,0.18,default,-2.0,19.24,16.73,19.6,False,O,16.94,feldpausch,19.240000000000002,16.734509659584937,0.6,107.7368,107.7368,107.7368,102.6775,102.6775,102.6775,
48,Euterpe oleracea,Arecaceae,798770.7541,9726485.17,10.6,False,P,2,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,P,11.08,feldpausch,10.24,10.807290020466903,0.3877,21.4451,12.4287,12.4287,19.5647,11.3027,11.3027,
49,Euterpe oleracea,Arecaceae,798771.0492,9726483.631,10.2,False,P,2,10.78,10.78,feldpausch_regional,0.18,default,-2.0,9.84,10.5,10.2,False,P,10.78,feldpausch,9.84,10.503054040815368,0.3877,19.368,11.1818,11.1818,17.6032,10.1304,10.1304,
50,Euterpe oleracea,Arecaceae,798769.4452,9726480.639,10.3,False,P,2,10.85,10.85,feldpausch_regional,0.18,default,-2.0,9.94,10.58,10.3,False,P,10.85,feldpausch,9.940000000000001,10.57426605405682,0.3877,19.8654,11.4857,11.4857,18.0729,10.4158,10.4158,
51,Simarouba amara,Simaroubaceae,798765.3404,9726481.36,18.0,False,O,2,16.01,16.01,feldpausch_regional,0.18,default,-2.0,17.64,15.8,18.0,False,O,16.01,feldpausch,17.64,15.795139296795606,0.3833,86.3453,86.3453,55.7614,81.919,81.919,52.903,
52,Guatteria schomburgkiana,Annonaceae,798763.1466,9726481.462,15.4,False,O,2,14.41,14.41,feldpausch_regional,0.18,default,-2.0,15.04,14.18,15.4,False,O,14.41,feldpausch,15.040000000000001,14.177938610859414,0.6,57.4589,57.4589,57.4589,54.0036,54.0036,54.0036,
53,Jacaranda copaia,Bignoniaceae,798766.6617,9726475.447,31.3,False,O,2,22.69,22.69,feldpausch_regional,0.18,default,-2.0,30.94,22.54,31.3,False,O,22.69,feldpausch,30.94,22.53588217675492,0.3507,357.3203,357.3203,211.5432,347.0259,347.0259,205.4487,
54,Euterpe oleracea,Arecaceae,798765.9541,9726474.127,11.5,False,P,2,11.75,11.75,feldpausch_regional,0.18,default,-2.0,11.14,11.48,11.5,False,P,11.75,feldpausch,11.14,11.486025455548704,0.3877,26.6256,15.5486,15.5486,24.4741,14.2473,14.2473,
55,Euterpe oleracea,Arecaceae,798766.0402,9726474.077,11.6,False,P,2,11.82,11.82,feldpausch_regional,0.18,default,-2.0,11.24,11.56,11.6,False,P,11.82,feldpausch,11.24,11.557025370127894,0.3877,27.2369,15.9231,15.9231,25.055,14.6015,14.6015,
56,Euterpe oleracea,Arecaceae,798766.1262,9726474.028,11.7,False,P,2,11.89,11.89,feldpausch_regional,0.18,default,-2.0,11.34,11.63,11.7,False,P,11.89,feldpausch,11.34,11.628010757572445,0.3877,27.8572,16.3032,16.3032,25.6448,14.9613,14.9613,
57,Euterpe oleracea,Arecaceae,798762.9819,9726468.582,10.2,False,P,2,10.78,10.78,feldpausch_regional,0.18,default,-2.0,9.84,10.5,10.2,False,P,10.78,feldpausch,9.84,10.503054040815368,0.3877,19.368,11.1818,11.1818,17.6032,10.1304,10.1304,
58,Xylopia nitida,Annonaceae,798759.4447,9726470.405,19.0,False,O,2,16.6,16.6,feldpausch_regional,0.18,default,-2.0,18.64,16.39,19.0,False,O,16.6,feldpausch,18.64,16.391037822045284,0.5483,99.4061,99.4061,91.0427,94.586,94.586,86.6281,
59,Xylopia nitida,Annonaceae,798759.2089,9726469.967,10.6,False,O,2,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,O,11.08,feldpausch,10.24,10.807290020466903,0.5483,21.4451,21.4451,19.6409,19.5647,19.5647,17.9187,
60,Xylopia nitida,Annonaceae,798759.1262,9726467.712,10.2,False,O,2,10.78,10.78,feldpausch_regional,0.18,default,-2.0,9.84,10.5,10.2,False,O,10.78,feldpausch,9.84,10.503054040815368,0.5483,19.368,19.368,17.7385,17.6032,17.6032,16.1222,
61,Euterpe oleracea,Arecaceae,798759.5566,9726467.461,10.6,False,P,2,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,P,11.08,feldpausch,10.24,10.807290020466903,0.3877,21.4451,12.4287,12.4287,19.5647,11.3027,11.3027,
