site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2013,dead_2013,hcom_2013,htot_2013,dbh_2018,dead_2018,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
PAR_A01,3,Bocageopsis pleiosperma,Annonaceae,220813.0257,9633481.836,O,10.0,False,10.36,12.85,"13,5",False,T09,,10.0,False,O,12.85,measured,22.1182,22.1182,0.6402,23.5634
PAR_A01,4,NI,NI,220810.3239,9633480.532,O,15.8,False,7.93,10.8,,True,T09,,15.8,False,O,10.8,measured,45.5891,45.5891,0.6173,46.8741
PAR_A01,5,Cecropia ficifolia,Urticaceae,220810.3673,9633480.442,O,29.3,False,17.76,25.76,,True,T09,,29.3,False,O,25.76,measured,355.5244,355.5244,0.266,160.7231
PAR_A01,6,Bocageopsis pleiosperma,Annonaceae,220804.1065,9633477.309,O,19.1,False,4.69,8.67,,True,T09,,19.1,False,O,8.67,measured,53.2776,53.2776,0.6402,56.7588
PAR_A01,7,Eperua bijuga,Fabaceae,220791.5059,9633478.112,O,41.6,False,11.49,29.91,"41,6",False,T09,,41.6,False,O,29.91,measured,815.3192,815.3192,0.729,985.9937
PAR_A01,8,Tapirira guianensis,Anacardiaceae,220745.4445,9633456.217,O,40.4,False,16.62,35.28,"42,5",False,T09,,40.4,False,O,35.28,measured,904.7009,904.7009,0.457,693.5976
PAR_A01,9,Jacaranda copaia,Bignoniaceae,220774.8604,9633471.19,O,54.7,False,19.88,32.81,"59,4",False,T09,,54.7,False,O,32.81,measured,1522.769,1522.769,0.3507,901.5201
PAR_A01,10,Xylopia nitida,Annonaceae,220769.0223,9633469.483,O,46.7,False,18.05,24.53,"53,7",False,T09,,46.7,False,O,24.53,measured,841.9999,841.9999,0.5483,771.1591
PAR_A01,11,Inga marginata,Fabaceae,220762.9392,9633456.776,O,12.6,False,13.86,18.99,"15,4",False,T09,,12.6,False,O,18.99,measured,50.8422,50.8422,0.5518,46.852
PAR_A01,12,Sacoglottis guianensis,Humiriaceae,220756.548,9633453.914,O,13.6,False,5.75,9.93,"14,4",False,T09,,13.6,False,O,9.93,measured,31.3438,31.3438,0.8359,43.3188
PAR_A01,13,Goupia glabra,Goupiaceae,220752.1445,9633452.455,O,20.3,False,13.53,19.85,"22,8",False,T09,,20.3,False,O,19.85,measured,134.6813,134.6813,0.7272,162.4795
PAR_A01,14,Sacoglottis guianensis,Humiriaceae,220751.1878,9633451.216,O,12.0,False,13.29,17.26,"14,1",False,T09,,12.0,False,O,17.26,measured,42.1089,42.1089,0.8359,58.1969
PAR_A01,15,Parkia multijuga,Fabaceae,220746.0093,9633455.046,O,53.0,False,13.4,24.68,"53,8",False,T09,,53.0,False,O,24.68,measured,1084.3664,1084.3664,0.399,728.1988
PAR_A01,16,Goupia glabra,Goupiaceae,220742.3436,9633448.835,O,35.4,False,14.76,28.26,"40,7",False,T09,,35.4,False,O,28.26,measured,562.9361,562.9361,0.7272,679.126
PAR_A01,17,Parkia multijuga,Fabaceae,220729.7035,9633440.515,O,47.0,False,24.73,35.0,49,False,T09,28.99,47.0,False,O,35.0,measured,1206.1633,1206.1633,0.399,809.9907
PAR_A01,18,Parkia multijuga,Fabaceae,220728.8029,9633440.08,O,62.0,False,24.73,35.0,"64,3",False,T09,,62.0,False,O,35.0,measured,2071.1887,2071.1887,0.399,1390.8926
PAR_A01,19,Parkia multijuga,Fabaceae,220707.6978,9633430.894,O,38.1,False,22.89,31.15,"41,9",False,T09,,38.1,False,O,31.15,measured,714.5643,714.5643,0.399,479.8607
PAR_A01,20,Parkia multijuga,Fabaceae,220707.6978,9633430.894,O,40.4,False,22.89,31.15,"43,1",False,T09,,40.4,False,O,31.15,measured,801.1838,801.1838,0.399,538.0295
PAR_A01,21,Tapirira guianensis,Anacardiaceae,220698.7352,9633426.458,O,20.6,False,17.71,23.22,"23,2",False,T09,,20.6,False,O,23.22,measured,161.5143,161.5143,0.457,123.8265
PAR_A01,22,Inga marginata,Fabaceae,220690.7166,9633422.366,O,18.4,False,17.0,24.07,,True,T09,,18.4,False,O,24.07,measured,134.1855,134.1855,0.5518,123.6543
PAR_A01,23,Virola melinoni,Myristicaceae,220688.8719,9633421.587,O,46.1,False,14.11,19.82,"49,6",False,T09,,46.1,False,O,19.82,measured,666.7731,666.7731,0.4734,529.1029
PAR_A01,24,Protium paniculatum,Burseraceae,220688.8285,9633421.677,O,13.8,False,7.21,12.31,"16,0",False,T09,,13.8,False,O,12.31,measured,39.7737,39.7737,0.49,32.6402
PAR_A01,25,Caraipa grandifolia,Clusiaceae,220668.2013,9633411.5,O,21.5,False,17.23,22.48,"21,9",False,T09,,21.5,False,O,22.48,measured,170.1115,170.1115,0.78,219.7569
PAR_A01,26,Parkia multijuga,Fabaceae,220660.8226,9633408.383,O,57.6,False,13.85,20.51,"57,6",False,T09,,57.6,False,O,20.51,measured,1064.8388,1064.8388,0.399,715.0852
PAR_A01,27,Sacoglottis guianensis,Humiriaceae,220661.2571,9633407.483,O,29.6,False,16.65,26.04,,True,T09,,29.6,False,O,26.04,measured,366.5116,366.5116,0.8359,506.5391
PAR_A01,28,Symphonia globulifera,Clusiaceae,220659.3256,9633406.884,O,13.7,False,13.44,17.75,"15,5",False,T09,,13.7,False,O,17.75,measured,56.0476,56.0476,0.6004,56.084
PAR_A01,29,Eschweilera coriacea,Lecythidaceae,220654.5523,9633404.58,O,22.7,False,17.38,24.49,"27,7",False,T09,,22.7,False,O,24.49,measured,205.6251,205.6251,0.8521,289.5684
PAR_A01,30,Eperua bijuga,Fabaceae,220645.9631,9633404.065,O,39.4,False,20.04,25.88,"39,8",False,T09,,39.4,False,O,25.88,measured,636.6818,636.6818,0.729,769.9613
PAR_A01,31,,,220646.2343,9633399.601,O,54.0,True,,12.71,54,True,T09,30.4,54.0,True,O,12.71,measured,588.4904,469.9353,0.6173,469.9353
PAR_A01,32,Lecythis idatimon,Lecythidaceae,220606.3634,9633376.659,O,14.3,False,5.5,11.05,"14,2",False,T09,,14.3,False,O,11.05,measured,38.3706,38.3706,0.7986,50.7202
PAR_A01,33,,,220605.5843,9633376.209,O,24.7,True,,4.27,,True,T09,,24.7,True,O,4.27,measured,44.0862,40.285,0.6173,40.285
PAR_A01,34,Diospyros guianensis,Ebenaceae,220594.194,9633369.737,O,17.7,False,11.85,18.19,"18,5",False,T09,,17.7,False,O,18.19,measured,94.6458,94.6458,0.73,114.6116
PAR_A01,35,Pouteria gongrijpii,Sapotaceae,220588.4493,9633367.686,O,49.0,False,10.2,19.39,"49,5",False,T09,,49.0,False,O,19.39,measured,735.1896,735.1896,0.7994,972.7955
PAR_A01,36,Pouteria hispida,Sapotaceae,220587.4334,9633367.445,O,43.2,False,12.84,21.77,"46,2",True,T09,,43.2,False,O,21.77,measured,643.6871,643.6871,0.874,929.211
PAR_A01,37,Eperua bijuga,Fabaceae,220576.3445,9633362.649,O,37.3,False,9.63,17.64,"38,5",False,T09,,37.3,False,O,17.64,measured,393.5672,393.5672,0.729,475.9544
PAR_A01,38,Eperua bijuga,Fabaceae,220568.2146,9633363.724,O,49.0,False,7.45,23.29,"50,7",False,T09,,49.0,False,O,23.29,measured,879.1862,879.1862,0.729,1063.2302
PAR_A01,39,Sagotia racemosa,Euphorbiaceae,220542.7862,9633340.643,O,25.5,False,8.26,13.04,"26,2",False,T09,,25.5,False,O,13.04,measured,139.4884,139.4884,0.58,134.9485
PAR_A01,40,Eperua bijuga,Fabaceae,220531.8952,9633343.67,O,44.6,False,8.95,17.19,,True,T09,,44.6,False,O,17.19,measured,543.9908,543.9908,0.729,657.8669
PAR_A01,41,Dipteryx odorata,Fabaceae,220532.025,9633335.297,O,33.0,False,13.99,21.07,"33,8",False,T09,,33.0,False,O,21.07,measured,368.5501,368.5501,0.9228,560.9742
PAR_A01,42,Dimorphandra macrostachya,Fabaceae,220523.5172,9633340.205,O,35.4,False,13.8,24.21,"43,3",False,T09,,35.4,False,O,24.21,measured,484.0542,484.0542,0.695,558.7217
PAR_A01,43,Lecythis lurida,Lecythidaceae,220524.04,9633331.136,O,22.7,False,10.53,14.61,"21,6",False,T09,,22.7,False,O,14.61,measured,124.2001,124.2001,0.8633,177.1562
PAR_A01,44,,,220510.8463,9633323.996,O,25.7,True,,4.96,"25,7",True,T09,,25.7,True,O,4.96,measured,55.1366,49.298,0.6173,49.298
PAR_A01,45,Brosimum rubescens ,Moraceae,220497.8491,9633316.509,O,10.9,False,7.77,10.69,"12,2",False,T09,,10.9,False,O,10.69,measured,21.8675,21.8675,0.8251,29.8439
PAR_A01,46,Pterocarpus sp.,Fabaceae,220479.1444,9633316.495,O,50.0,False,17.52,28.58,"52,3",False,T09,,50.0,False,O,28.58,measured,1116.778,1116.778,0.5838,1087.3597
PAR_A01,47,Licania canescens,Chrysobalanaceae,220478.5704,9633305.91,O,21.0,False,10.95,15.29,"21,3",False,T09,,21.0,False,O,15.29,measured,111.5358,111.5358,0.88,162.0891
PAR_A01,48,Inga marginata,Fabaceae,220467.261,9633303.572,O,37.7,False,7.89,22.06,"38,5",False,T09,,37.7,False,O,22.06,measured,499.848,499.848,0.5518,460.6184
PAR_A01,49,Sterculia pruriens,Malvaceae,220459.4882,9633294.963,O,12.6,False,11.95,14.48,"12,7",False,T09,,12.6,False,O,14.48,measured,39.0206,39.0206,0.4862,31.7797
PAR_A01,50,Tachigali myrmecophila,Fabaceae,220455.1519,9633293.492,O,16.7,False,12.74,15.8,"17,0",False,T09,,16.7,False,O,15.8,measured,73.6364,73.6364,0.476,58.7437
PAR_A01,51,Dialium guianense,Fabaceae,220455.1067,9633292.554,O,10.2,False,5.55,14.7,"11,5",False,T09,,10.2,False,O,14.7,measured,26.215,26.215,0.8964,38.789
PAR_A01,52,Lecythis idatimon,Lecythidaceae,220433.0026,9633280.858,O,44.9,False,21.82,33.65,"46,2",False,T09,,44.9,False,O,33.65,measured,1061.6539,1061.6539,0.7986,1403.3487
PAR_A01,53,Manilkara huberi,Sapotaceae,220419.0642,9633277.075,O,41.0,False,18.81,30.53,"44,2",False,T09,,41.0,False,O,30.53,measured,808.5523,808.5523,0.9214,1228.902
PAR_A01,54,Cecropia ficifolia,Urticaceae,220419.6616,9633273.981,O,20.0,False,16.24,22.23,20,True,T09,17.17,20.0,False,O,22.23,measured,146.1114,146.1114,0.266,66.0531
PAR_A01,55,Pouteria gongrijpii,Sapotaceae,220416.3292,9633277.854,O,42.0,False,23.67,34.02,"55,7",False,T09,,42.0,False,O,34.02,measured,941.9243,941.9243,0.7994,1246.3447
PAR_A01,56,Neea oppositifolia,Nyctaginaceae,220416.1603,9633271.029,O,21.2,False,11.09,17.66,"21,8",False,T09,,21.2,False,O,17.66,measured,130.777,130.777,0.893,192.7909
PAR_A01,57,Sapium marmieri,Euphorbiaceae,220398.9741,9633261.809,O,15.56,False,10.16,15.34,"16,0",False,T09,,15.56,False,O,15.34,measured,62.3202,62.3202,0.41,42.9764
PAR_A01,58,Jacaratia spinosa,Caricaceae,220417.9247,9633268.918,O,46.4,False,13.91,21.11,,True,T09,,46.4,False,O,21.11,measured,718.132,718.132,0.265,323.4571
PAR_A01,59,Pradosia praealta,Sapotaceae,220405.7863,9633253.8,O,60.1,False,24.64,32.55,"61,2",False,T09,,60.1,False,O,32.55,measured,1815.8226,1815.8226,0.7378,2221.658
PAR_A01,60,Eschweilera coriacea,Lecythidaceae,220401.9627,9633258.545,O,35.3,False,23.33,34.33,"36,3",False,T09,,35.3,False,O,34.33,measured,676.9156,676.9156,0.8521,953.2557
PAR_A01,61,,,220443.6656,9633286.378,O,66.4,True,20.34,29.29,"66,4",True,T09,,66.4,True,O,29.29,measured,1989.99,1406.6047,0.6173,1406.6047
PAR_A01,62,Tachigali myrmecophila,Fabaceae,220467.5793,9633296.901,O,58.0,False,14.41,21.53,61,False,T09,32.17,58.0,False,O,21.53,measured,1131.6786,1131.6786,0.476,902.8007
PAR_A01,63,Lecythis idatimon,Lecythidaceae,220463.0996,9633294.666,O,37.2,False,15.93,31.82,"38,5",False,T09,,37.2,False,O,31.82,measured,696.2992,696.2992,0.7986,920.404
PAR_A01,64,Dialium guianense,Fabaceae,220462.1875,9633295.876,O,10.2,False,8.06,12.6,"11,0",False,T09,,10.2,False,O,12.6,measured,22.5533,22.5533,0.8964,33.371
PAR_A01,65,Sagotia racemosa,Euphorbiaceae,220455.4014,9633292.031,O,28.0,False,6.67,11.67,,True,T09,,28.0,False,O,11.67,measured,150.2361,150.2361,0.58,145.3464
PAR_A01,66,Dimorphandra macrostachya,Fabaceae,220453.5506,9633291.242,O,17.6,False,12.32,19.36,"21,6",False,T09,,17.6,False,O,19.36,measured,99.4766,99.4766,0.695,114.8213
PAR_A01,67,Platymiscium filipes,Fabaceae,220444.5856,9633283.118,O,39.3,False,16.6,25.79,"41,4",False,T09,,39.3,False,O,25.79,measured,631.3809,631.3809,0.7815,817.174
PAR_A01,68,Pseudopiptadenia suaveolens,Fabaceae,220513.1393,9633324.002,O,36.1,False,14.93,21.93,"43,0",False,T09,,36.1,False,O,21.93,measured,456.6342,456.6342,0.6797,515.7549
PAR_A01,69,Simaba cedron,Simaroubaceae,220510.8542,9633321.947,O,14.1,False,10.77,12.96,"11,2",False,T09,,14.1,False,O,12.96,measured,43.6153,43.6153,0.4743,34.6754
PAR_A01,70,NI,NI,220501.5478,9633308.729,O,51.5,False,19.29,30.47,"52,7",False,T09,,51.5,False,O,30.47,measured,1259.4123,1259.4123,0.6173,1294.912
PAR_A01,71,Pouteria gongrijpii,Sapotaceae,220567.9083,9633354.112,O,19.3,False,8.44,8.8,"13,3",False,T09,,19.3,False,O,8.8,measured,55.1675,55.1675,0.7994,72.9971
PAR_A01,72,NI,NI,220572.0836,9633346.708,O,47.5,False,9.6,17.68,"55,5",False,T09,,47.5,False,O,17.68,measured,632.2798,632.2798,0.6173,650.1022
PAR_A01,73,Himatanthus sucuuba,Euphorbiaceae,220569.4429,9633348.337,O,42.3,False,24.4,34.59,"42,5",False,T09,,42.3,False,O,34.59,measured,970.7174,970.7174,0.462,752.1558
PAR_A01,74,Pouteria sp.,Sapotaceae,220566.0122,9633352.385,O,14.0,False,10.63,19.12,"14,5",False,T09,,14.0,False,O,19.12,measured,62.8687,62.8687,0.7187,74.9836
PAR_A01,75,NI,NI,220557.7816,9633348.658,O,40.5,False,11.61,24.42,"42,3",False,T09,,40.5,False,O,24.42,measured,634.823,634.823,0.6173,652.7171
PAR_A01,76,Tachigali paniculata,Fabaceae,220546.8318,9633341.612,O,57.8,False,12.98,22.73,"59,3",False,T09,,57.8,False,O,22.73,measured,1185.1815,1185.1815,0.5545,1097.3803
PAR_A01,77,Piptadenia cobi,Fabaceae,220608.9458,9633376.189,O,68.0,False,23.59,37.97,,True,T09,,68.0,False,O,37.97,measured,2685.6667,2685.6667,0.8192,3639.3279
PAR_A01,78,Lecythis idatimon,Lecythidaceae,220606.6992,9633374.081,O,43.5,False,18.44,26.63,"44,8",False,T09,,43.5,False,O,26.63,measured,794.2441,794.2441,0.7986,1049.8726
PAR_A01,79,Inga marginata,Fabaceae,220598.7226,9633371.894,O,10.5,False,7.49,12.63,"12,3",False,T09,,10.5,False,O,12.63,measured,23.9217,23.9217,0.5518,22.0442
PAR_A01,80,Inga heterophylla,Fabaceae,220571.9369,9633356.288,O,16.7,False,5.68,9.98,"17,0",False,T09,,16.7,False,O,9.98,measured,47.0278,47.0278,0.56,43.9654
PAR_A01,81,Strychnos subcordata,Loganiaceae,220647.2501,9633399.842,O,16.3,False,5.78,10.95,"16,4",False,T09,,16.3,False,O,10.95,measured,49.1042,49.1042,0.6959,56.7542
PAR_A01,82,Cecropia ficifolia,Urticaceae,220640.4749,9633395.577,O,13.2,False,9.57,18.03,"14,1",False,T09,,13.2,False,O,18.03,measured,52.9265,52.9265,0.266,23.9266
PAR_A01,83,Anacardium spruceanum,Anacardiaceae,220612.0904,9633379.74,O,54.0,False,18.96,29.1,"57,4",False,T09,,54.0,False,O,29.1,measured,1320.8481,1320.8481,0.4792,1060.5525
PAR_A01,84,Parkia multijuga,Fabaceae,220689.9818,9633414.683,O,52.4,False,22.01,29.38,"61,0",False,T09,,52.4,False,O,29.38,measured,1257.2276,1257.2276,0.399,844.2826
PAR_A01,85,Vochysia guianensis,Vochysiaceae,220682.3622,9633416.669,O,11.0,False,9.6,14.6,"11,4",False,T09,,11.0,False,O,14.6,measured,30.1764,30.1764,0.5087,25.6861
PAR_A01,86,,,220681.2009,9633416.774,L,24.5,False,,,"36,0",False,T09,,24.5,False,L,,feldpausch,,,0.6173,
PAR_A01,87,Tapirira guianensis,Anacardiaceae,220680.1067,9633412.138,O,43.4,False,13.72,27.35,"44,5",False,T09,,43.4,False,O,27.35,measured,811.542,811.542,0.457,622.1765
PAR_A01,88,Tapirira guianensis,Anacardiaceae,220658.4605,9633399.471,O,36.2,False,14.1,24.7,"40,0",False,T09,,36.2,False,O,24.7,measured,515.6227,515.6227,0.457,395.3071
PAR_A01,89,Caraipa grandifolia,Clusiaceae,220653.3255,9633403.211,O,11.9,False,11.81,15.45,"10,7",False,T09,,11.9,False,O,15.45,measured,37.1811,37.1811,0.78,48.0321
PAR_A01,90,Tapirira guianensis,Anacardiaceae,220737.4732,9633442.821,O,39.8,False,14.73,25.02,"47,6",False,T09,,39.8,False,O,25.02,measured,628.291,628.291,0.457,481.6854
PAR_A01,91,Virola melinoni,Myristicaceae,220734.1749,9633440.452,O,43.3,False,22.72,31.56,"50,2",False,T09,,43.3,False,O,31.56,measured,929.0579,929.0579,0.4734,737.2331
PAR_A01,92,NI,NI,220714.3931,9633433.126,O,16.4,False,5.83,8.4,"16,4",True,T09,,16.4,False,O,8.4,measured,38.3648,38.3648,0.6173,39.4462
PAR_A01,93,NI,NI,220696.3809,9633424.433,O,11.7,False,4.75,5.83,"12,0",False,T09,,11.7,False,O,5.83,measured,13.8948,13.8948,0.6173,14.2865
PAR_A01,94,Helicostylis sp.,Moraceae,220780.1811,9633464.764,O,16.2,False,8.96,20.66,"16,6",False,T09,,16.2,False,O,20.66,measured,90.1574,90.1574,0.643,96.4583
PAR_A01,95,NI,NI,220774.8209,9633462.066,O,14.5,False,7.28,9.09,,True,T09,,14.5,False,O,9.09,measured,32.5844,32.5844,0.6173,33.5028
PAR_A01,96,Casearia grandiflora,Salicaceae,220753.2497,9633451.545,O,16.5,False,12.54,17.64,"19,3",False,T09,,16.5,False,O,17.64,measured,80.0888,80.0888,0.77,102.1672
PAR_A01,97,Goupia glabra,Goupiaceae,220822.9008,9633484.381,O,11.1,False,10.81,17.49,"11,6",False,T09,,11.1,False,O,17.49,measured,36.6348,36.6348,0.7272,44.1962
PAR_A01,98,Dimorphandra macrostachya,Fabaceae,220802.1236,9633469.912,O,50.7,False,16.83,27.82,"59,5",False,T09,,50.7,False,O,27.82,measured,1117.7091,1117.7091,0.695,1290.1207
PAR_A01,99,Euterpe oleracea,Arecaceae,220792.9634,9633470.488,P,11.7,False,17.62,20.87,"11,7",True,T09,,11.7,False,P,20.87,measured,48.2407,16.3032,0.3877,16.3032
PAR_A01,100,Goupia glabra,Goupiaceae,220789.361,9633468.75,O,13.1,False,7.77,14.75,"16,9",False,T09,,13.1,False,O,14.75,measured,42.8662,42.8662,0.7272,51.7138
PAR_A01,101,Tapirira guianensis,Anacardiaceae,220790.4156,9633464.262,O,37.2,False,14.28,28.99,"45,6",False,T09,,37.2,False,O,28.99,measured,635.7916,635.7916,0.457,487.4357
PAR_A01,1,Parkia multijuga,Fabaceae,220728.75,9632832.74,O,43.7,False,10.96,16.58,"47,5",False,T10,,43.7,False,O,16.58,measured,504.6554,504.6554,0.399,338.8979
PAR_A01,2,,,220728.6606,9632832.695,O,57.5,True,,11.11,,True,T10,,57.5,True,O,11.11,measured,583.3769,477.2976,0.6173,477.2976
PAR_A01,3,Inga marginata,Fabaceae,220727.9861,9632828.224,O,10.8,False,7.99,11.89,,True,T10,,10.8,False,O,11.89,measured,23.8277,23.8277,0.5518,21.9576
PAR_A01,4,Qualea paraensis,Vochysiaceae,220716.1302,9632822.196,O,16.0,False,14.08,19.43,"19,2",False,T10,,16.0,False,O,19.43,measured,82.8805,82.8805,0.6893,94.9038
PAR_A01,5,Protium paniculatum,Burseraceae,220712.2831,9632820.947,O,20.0,False,9.54,21.05,"21,2",False,T10,,20.0,False,O,21.05,measured,138.5368,138.5368,0.49,113.6897
PAR_A01,6,Eschweilera parviflora,Lecythidaceae,220706.6524,9632826.184,O,43.3,False,13.93,28.51,"43,5",False,T10,,43.3,False,O,28.51,measured,841.3222,841.3222,0.918,1274.1518
PAR_A01,7,Licania canescens,Chrysobalanaceae,220705.5719,9632817.151,O,58.3,False,14.52,21.81,"58,3",True,T10,,58.3,False,O,21.81,measured,1157.6403,1157.6403,0.88,1682.3374
PAR_A01,8,Ambelania acida,Apocynaceae,220698.5029,9632813.4,O,13.1,False,8.0,14.96,"13,7",False,T10,,13.1,False,O,14.96,measured,43.4618,43.4618,0.5247,38.1275
PAR_A01,9,Sagotia racemosa,Euphorbiaceae,220698.2345,9632813.266,O,12.6,False,4.55,9.27,"13,7",False,T10,,12.6,False,O,9.27,measured,25.2496,25.2496,0.58,24.4278
PAR_A01,10,Neea oppositifolia,Nyctaginaceae,220692.5527,9632810.543,O,11.4,False,5.07,8.75,"12,7",False,T10,,11.4,False,O,8.75,measured,19.6308,19.6308,0.893,28.9397
PAR_A01,11,Sapium marmieri,Euphorbiaceae,220665.5307,9632797.729,O,10.1,False,8.54,9.5,"16,8",False,T10,,10.1,False,O,9.5,measured,16.794,16.794,0.41,11.5813
PAR_A01,12,Casearia grandiflora,Salicaceae,220658.2822,9632793.218,O,13.3,False,9.83,10.19,"15,6",False,T10,,13.3,False,O,10.19,measured,30.7749,30.7749,0.77,39.2587
PAR_A01,13,NI,NI,220585.3573,9632756.828,O,10.8,False,8.53,12.86,"12,5",False,T10,,10.8,False,O,12.86,measured,25.7231,25.7231,0.6173,26.4482
PAR_A01,14,Vismia guianensis,Clusiaceae,220583.4343,9632756.875,O,10.9,False,6.55,9.47,"11,7",False,T10,,10.9,False,O,9.47,measured,19.4283,19.4283,0.475,15.4672
PAR_A01,15,Cordia scabrifolia,Boraginaceae,220574.4859,9632751.739,O,10.6,False,4.17,7.88,"11,2",False,T10,,10.6,False,O,7.88,measured,15.3768,15.3768,0.474,12.2166
PAR_A01,16,Parkia gigantocarpa,Fabaceae,220570.1969,9632756.975,O,60.3,False,16.28,24.34,"88,0",False,T10,,60.3,False,O,24.34,measured,1376.2235,1376.2235,0.26,608.4534
PAR_A01,17,Apeiba echinata,Malvaceae,220570.8179,9632750.579,O,30.4,False,7.86,10.12,"32,6",False,T10,,30.4,False,O,10.12,measured,153.4921,153.4921,0.2822,73.524
PAR_A01,18,Poecilanthe effusa,Fabaceae,220561.2429,9632744.907,O,10.5,False,4.05,10.91,"11,0",False,T10,,10.5,False,O,10.91,measured,20.7367,20.7367,0.7125,24.5235
PAR_A01,19,Thyrsodium paraense,Anacardiaceae,220559.7666,9632744.282,O,10.3,False,4.77,8.19,"11,1",False,T10,,10.3,False,O,8.19,measured,15.0968,15.0968,0.645,16.2009
PAR_A01,20,Parkia paraensis,Fabaceae,220551.5193,9632750.504,O,53.9,False,10.74,23.0,"55,8",False,T10,,53.9,False,O,23.0,measured,1046.0883,1046.0883,0.415,729.9744
PAR_A01,21,Dimorphandra macrostachya,Fabaceae,220546.3908,9632746.032,O,60.0,False,17.15,26.91,"60,0",True,T10,,60.0,False,O,26.91,measured,1503.1686,1503.1686,0.695,1735.039
PAR_A01,22,Cassia fastuosa,Fabaceae,220547.1138,9632740.209,O,45.7,False,9.39,18.08,"47,6",False,T10,,45.7,False,O,18.08,measured,599.2979,599.2979,0.805,798.4063
PAR_A01,23,,,220498.2519,9632717.605,O,70.0,True,,12.91,70,True,T10,34.15,70.0,True,O,12.91,measured,991.6447,799.8218,0.6173,799.8218
PAR_A01,24,Sapium marmieri,Euphorbiaceae,220493.6438,9632709.91,O,21.1,False,7.9,14.56,"22,8",False,T10,,21.1,False,O,14.56,measured,107.3261,107.3261,0.41,74.0128
PAR_A01,25,Bocageopsis pleiosperma,Annonaceae,220493.2889,9632709.725,O,15.8,False,10.26,11.17,"19,5",False,T10,,15.8,False,O,11.17,measured,47.1128,47.1128,0.6402,50.1912
PAR_A01,26,Cordia scabrifolia,Boraginaceae,220490.8504,9632708.344,O,17.7,False,6.27,10.7,"19,0",False,T10,,17.7,False,O,10.7,measured,56.3875,56.3875,0.474,44.7989
PAR_A01,27,Cordia scabrifolia,Boraginaceae,220485.7505,9632705.577,O,11.5,False,10.75,15.34,"13,2",False,T10,,11.5,False,O,15.34,measured,34.5389,34.5389,0.474,27.4405
PAR_A01,28,Cordia scabrifolia,Boraginaceae,220485.5731,9632705.485,O,12.2,False,11.59,15.34,"12,7",False,T10,,12.2,False,O,15.34,measured,38.7615,38.7615,0.474,30.7953
PAR_A01,29,Lecythis idatimon,Lecythidaceae,220504.148,9632721.011,O,41.2,False,18.67,24.73,"42,4",False,T10,,41.2,False,O,24.73,measured,664.5487,664.5487,0.7986,878.4346
PAR_A01,30,,,220476.4498,9632704.007,O,42.0,True,,11.23,42,True,T10,26.77,42.0,True,O,11.23,measured,319.311,256.9027,0.6173,256.9027
PAR_A01,31,Helicostylis sp.,Moraceae,220477.6757,9632701.602,O,25.2,False,17.94,21.88,"29,7",False,T10,,25.2,False,O,21.88,measured,225.8815,225.8815,0.643,241.6679
PAR_A01,32,Lecythis idatimon,Lecythidaceae,220465.3747,9632695.474,O,12.3,False,8.52,13.15,"12,5",False,T10,,12.3,False,O,13.15,measured,33.8865,33.8865,0.7986,44.7929
PAR_A01,33,Hevea sp.,Euphorbiaceae,220456.8778,9632690.156,O,57.7,False,21.82,30.7,"60,2",False,T10,,57.7,False,O,30.7,measured,1583.8824,1583.8824,0.5029,1333.2064
PAR_A01,34,Stryphnodendron paniculatum,Fabaceae,220447.8636,9632685.809,O,19.7,False,7.46,12.86,"22,5",False,T10,,19.7,False,O,12.86,measured,83.153,83.153,0.6535,90.382
PAR_A01,35,,,220439.019,9632684.972,O,42.0,True,,5.65,42,True,T10,26.77,42.0,True,O,5.65,measured,163.3212,146.4649,0.6173,146.4649
PAR_A01,36,Pourouma minor,Urticaceae,220432.9862,9632677.581,O,28.5,False,20.31,27.54,"32,4",False,T10,,28.5,False,O,27.54,measured,359.5197,359.5197,0.436,263.2606
PAR_A01,37,Pourouma minor,Urticaceae,220424.5053,9632676.486,O,42.2,False,11.0,21.92,"53,5",False,T10,,42.2,False,O,21.92,measured,619.0575,619.0575,0.436,453.3088
PAR_A01,38,NI,NI,220426.1041,9632673.485,O,10.4,False,3.33,8.54,"15,8",False,T10,,10.4,False,O,8.54,measured,16.0255,16.0255,0.6173,16.4773
PAR_A01,39,Parkia gigantocarpa,Fabaceae,220421.0092,9632672.415,O,16.5,False,10.29,14.48,"19,2",False,T10,,16.5,False,O,14.48,measured,66.0541,66.0541,0.26,29.2037
PAR_A01,40,Parkia gigantocarpa,Fabaceae,220419.3724,9632670.383,O,16.5,False,16.58,18.31,"23,3",False,T10,,16.5,False,O,18.31,measured,83.0564,83.0564,0.26,36.7207
PAR_A01,41,Dimorphandra macrostachya,Fabaceae,220406.2924,9632672.817,O,47.1,False,20.09,32.25,"54,9",False,T10,,47.1,False,O,32.25,measured,1118.2078,1118.2078,0.695,1290.6963
PAR_A01,42,Goupia glabra,Goupiaceae,220405.9593,9632662.384,O,82.0,False,12.38,26.05,"82,7",False,T10,,82.0,False,O,26.05,measured,2679.4994,2679.4994,0.7272,3232.5477
