site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,3212,,,726722.3,9664322.18,O,12.5,A,14.51,18.17,20100116-20100213,12.6,A,12.93,18.06,20110704-20110711,500.000640863,12.53,18.17,measured,0.1,observed,-2.0,12.4,17.97,12.5,True,O,18.17,measured,12.3,17.964144859151332,0.5819,47.9468,33.7312,33.7312,45.9469,32.3574,32.3574,
TAP_A01,3213,,,726720.81,9664322.37,O,12.1,A,8.8,19.47,20100116-20100213,12.6,A,8.2,15.56,20110704-20110711,500.000640863,12.53,19.47,measured,0.5,observed,-2.0,11.6,18.37,12.1,True,O,19.47,measured,11.1,18.30957890671522,0.5819,48.137,33.445,33.445,38.3094,26.7656,26.7656,
TAP_A01,3214,,,726700.39,9664322.74,L,5.7,A,,,20100116-20100213,6.2,A,,,20110704-20110711,500.000640863,7.45,7.5,local_fit,0.5,observed,-2.0,5.2,6.56,5.7,True,L,7.45,feldpausch,4.7,6.428469025647004,0.5819,4.3366,3.3825,3.3825,2.577,2.0384,2.0384,
TAP_A01,3215,,,726698.17,9664322.53,L,10.0,A,,,20100116-20100213,10.0,A,,,20110704-20110711,500.000640863,10.62,10.62,local_fit,0.0,observed,-2.0,10.0,10.62,10.0,True,L,10.62,feldpausch,10.0,10.62,0.5819,18.3636,13.9133,13.9133,18.3636,13.9133,13.9133,
TAP_A01,3216,,,726690.24,9664323.78,O,9.7,A,7.66,11.43,20100116-20100213,9.8,A,1.71,9.27,20110704-20110711,500.000640863,10.47,11.43,measured,0.1,observed,-2.0,9.6,11.26,9.7,True,O,11.43,measured,9.5,11.258043787483569,0.5819,18.5905,13.9022,13.9022,17.5875,13.1705,13.1705,
TAP_A01,3217,,,726676.25,9664324.45,O,7.7,A,1.86,5.76,20100116-20100213,8.1,A,3.03,5.25,20110704-20110711,500.000640863,9.1,5.76,measured,0.4,observed,-2.0,7.3,5.34,7.7,True,O,5.76,measured,6.9,5.307270353737243,0.5819,6.0682,5.0011,5.0011,4.5224,3.7558,3.7558,
TAP_A01,3218,,,726672.26,9664324.7,O,6.1,A,1.75,3.82,20100116-20100213,6.1,A,2.91,11.54,20110704-20110711,500.000640863,7.36,3.82,measured,0.0,observed,-2.0,6.1,3.82,6.1,True,O,3.82,measured,6.1,3.82,0.5819,2.5794,2.2431,2.2431,2.5794,2.2431,2.2431,
TAP_A01,3219,Ecclinusa ramiflora,Sapotaceae,726669.08,9664325.1,O,18.6,A,7.88,13.63,20100116-20100213,16.6,A,6.48,13.86,20110704-20110711,500.000640863,15.16,13.63,measured,0.0,observed,-2.0,16.6,13.63,18.6,True,O,13.63,measured,18.6,13.63,0.961,78.6716,59.0341,59.0341,78.6716,59.0341,59.0341,
TAP_A01,3220,,,726665.79,9664325.4,O,14.9,A,9.41,14.03,20100116-20100213,15.1,A,12.08,18.75,20110704-20110711,500.000640863,14.21,14.03,measured,0.2,observed,-2.0,14.7,13.77,14.9,True,O,14.03,measured,14.5,13.76902995714675,0.5819,52.4866,38.7905,38.7905,48.8676,36.1758,36.1758,
TAP_A01,3221,,,726658.26,9664325.23,O,7.0,A,2.84,7.02,20100116-20100213,7.1,A,1.7,1.94,20110704-20110711,500.000640863,8.25,7.02,measured,0.1,observed,-2.0,6.9,6.88,7.0,True,O,7.02,measured,6.8,6.869122834494511,0.5819,6.1111,4.8591,4.8591,5.6537,4.5047,4.5047,
TAP_A01,3222,,,726658.23,9664326.22,O,23.0,A,5.81,16.14,20100116-20100213,23.1,A,9.91,16.4,20110704-20110711,500.000640863,18.84,16.14,measured,0.1,observed,-2.0,22.9,16.05,23.0,True,O,16.14,measured,22.8,16.050518944846228,0.5819,140.4324,103.6526,103.6526,137.3115,101.3956,101.3956,
TAP_A01,3223,,,726645.19,9664325.99,O,6.4,A,5.74,8.51,20100116-20100213,6.5,A,8.01,7.56,20110704-20110711,500.000640863,7.72,8.51,measured,0.1,observed,-2.0,6.3,8.31,6.4,True,O,8.51,measured,6.2,8.308529946333367,0.5819,6.1906,4.7545,4.7545,5.6841,4.3754,4.3754,
TAP_A01,3224,,,726635.85,9664327.27,O,12.9,A,10.76,16.29,20100116-20100213,13.4,A,10.71,15.85,20110704-20110711,500.000640863,13.08,16.29,measured,0.5,observed,-2.0,12.4,15.43,12.9,True,O,16.29,measured,11.9,15.387371073598114,0.5819,45.8318,32.8542,32.8542,37.034,26.6842,26.6842,
TAP_A01,3225,,,726634.06,9664327.48,O,31.3,D,,9.71,20100116-20100213,31.3,D,,9.76,20110704-20110711,500.000640863,22.69,9.71,measured,0.0,observed,-2.0,31.3,9.71,31.3,False,O,9.71,measured,31.3,9.71,0.5819,156.0591,156.0591,151.4501,156.0591,156.0591,151.4501,
TAP_A01,3226,,,726623.63,9664328.98,O,21.8,A,11.67,17.44,20100116-20100213,21.7,A,14.54,22.03,20110704-20110711,500.000640863,18.1,17.44,measured,0.0,observed,-2.0,21.7,17.44,21.8,True,O,17.44,measured,21.8,17.44,0.5819,136.4197,99.2105,99.2105,136.4197,99.2105,99.2105,
TAP_A01,3227,Virola sebifera,Myristicaceae,726612.5,9664330.48,O,26.7,A,12.35,17.28,20100116-20100213,26.7,A,12.96,17.24,20110704-20110711,500.000640863,20.62,17.28,measured,0.0,observed,-2.0,26.7,17.28,26.7,True,O,17.28,measured,26.7,17.28,0.4454,200.8415,147.7042,147.7042,200.8415,147.7042,147.7042,
TAP_A01,3228,,,726594.54,9664330.05,L,19.0,A,,,20100116-20100213,19.9,A,,,20110704-20110711,500.000640863,17.11,15.82,local_fit,0.9,observed,-2.0,18.1,14.86,19.0,True,L,17.11,feldpausch,17.2,16.010936669185114,0.5819,102.3858,74.1934,74.1934,79.0174,57.5876,57.5876,
TAP_A01,3229,,,726592.6,9664334.33,O,76.8,A,25.42,36.99,20100116-20100213,77.0,A,21.26,38.65,20110704-20110711,500.000640863,35.49,36.99,measured,0.2,observed,-2.0,76.6,36.92,76.8,True,O,36.99,measured,76.39999999999999,36.914144539294355,0.5819,3319.9848,2277.5865,2277.5865,3279.7377,2250.1419,2250.1419,
TAP_A01,3230,,,726584.52,9664330.07,O,6.7,A,4.19,7.74,20100116-20100213,6.8,A,3.76,7.08,20110704-20110711,500.000640863,7.99,7.74,measured,0.1,observed,-2.0,6.6,7.57,6.7,True,O,7.74,measured,6.5,7.565586067938631,0.5819,6.1712,4.8217,4.8217,5.6888,4.4543,4.4543,
TAP_A01,3231,,,726581.26,9664330.83,O,15.0,A,1.25,11.64,20100116-20100213,15.2,A,4.84,12.28,20110704-20110711,500.000640863,14.28,11.64,measured,0.2,observed,-2.0,14.8,11.43,15.0,True,O,11.64,measured,14.6,11.425151112676076,0.5819,44.316,33.7436,33.7436,41.281,31.4845,31.4845,
TAP_A01,3232,,,726578.2,9664331.52,O,23.1,A,,6.66,20100116-20100213,23.2,A,,7.95,20110704-20110711,500.000640863,18.89,6.66,measured,0.1,observed,-2.0,23.0,6.62,23.1,True,O,6.66,measured,22.900000000000002,6.623271792628247,0.5819,59.6956,50.6857,50.6857,58.3749,49.587,49.587,
TAP_A01,3233,,,726572.92,9664330.34,O,6.4,A,4.56,5.44,20100116-20100213,6.3,A,4.15,7.0,20110704-20110711,500.000640863,7.54,5.44,measured,0.0,observed,-2.0,6.3,5.44,6.4,True,O,5.44,measured,6.4,5.44,0.5819,4.0001,3.2972,3.2972,4.0001,3.2972,3.2972,
TAP_A01,3234,,,726561.89,9664331.88,O,11.8,A,7.48,9.42,20100116-20100213,12.0,A,5.47,10.42,20110704-20110711,500.000640863,12.11,9.42,measured,0.2,observed,-2.0,11.6,9.19,11.8,True,O,9.42,measured,11.4,9.191410948663329,0.5819,22.5657,17.5629,17.5629,20.5968,16.0663,16.0663,
TAP_A01,3235,Cecropia distachya,Urticaceae,726559.62,9664332.38,O,16.6,A,3.31,8.9,20100116-20100213,17.5,A,6.82,10.35,20110704-20110711,500.000640863,15.71,8.9,measured,0.9,observed,-2.0,15.7,8.27,16.6,True,O,8.9,measured,14.8,8.228787472274524,0.3404,41.5639,33.18,33.18,30.7737,24.7359,24.7359,
TAP_A01,3236,,,726550.47,9664331.9,O,6.1,D,,6.35,20100116-20100213,7.4,D,,5.41,20110704-20110711,500.000640863,8.51,6.35,measured,1.3,observed,-2.0,4.8,4.57,6.1,False,O,6.35,measured,3.4999999999999996,4.141828096075001,0.5819,4.2358,4.2358,4.1107,0.9438,0.9438,0.9159,
TAP_A01,3237,Dipteryx odorata,Fabaceae,726550.08,9664332.02,O,6.3,A,6.64,8.74,20100116-20100213,6.4,A,7.81,9.08,20110704-20110711,500.000640863,7.64,8.74,measured,0.1,observed,-2.0,6.2,8.52,6.3,True,O,8.74,measured,6.1,8.529549124692407,0.9228,6.1615,4.7087,4.7087,5.6495,4.3273,4.3273,
