site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2013,dead_2013,hcom_2013,htot_2013,date_2013,dbh_2018,htot_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
AND_A01,60,Protium paniculatum,Burseraceae,296465.3638,9717722.898,O,24.9,False,19.89,26.76,20130824.0,,,True,20180322,8,,26.76,measured,0.36,site_median,0.0,,26.76,24.9,False,O,26.76,measured,24.9,26.76,0.49,268.5767,268.5767,220.4063,268.5767,268.5767,220.4063,
AND_A01,61,Pourouma minor,Urticaceae,296469.9539,9717717.591,O,33.6,False,22.52,29.39,20130824.0,37.5,,False,20180322,8,25.16,29.39,measured,0.78,observed,0.0,37.5,29.39,33.6,False,O,29.39,measured,33.6,29.39,0.436,528.2479,528.2479,386.8129,528.2479,528.2479,386.8129,
AND_A01,62,Pouteria gongrijpii,Sapotaceae,296469.9867,9717715.899,O,17.4,False,7.76,10.2,20130824.0,18.4,,False,20180322,8,16.25,10.2,measured,0.2,observed,0.0,18.4,10.2,17.4,False,O,10.2,measured,17.4,10.2,0.7994,52.0483,52.0483,68.8698,52.0483,52.0483,68.8698,
AND_A01,63,Eschweilera coriacea,Lecythidaceae,296462.1721,9717706.884,O,70.6,False,24.52,31.3,20130824.0,61.5,,False,20180322,8,32.29,31.3,measured,0.0,observed,0.0,61.5,31.3,70.6,False,O,31.3,measured,70.6,31.3,0.8521,2393.1986,2393.1986,3370.1841,2393.1986,2393.1986,3370.1841,
AND_A01,64,Protium paniculatum,Burseraceae,296462.1011,9717702.36,O,41.7,False,24.08,32.47,20130824.0,,,True,20180322,8,,32.47,measured,0.36,site_median,0.0,,32.47,41.7,False,O,32.47,measured,41.7,32.47,0.49,887.5094,887.5094,728.3309,887.5094,887.5094,728.3309,
AND_A01,65,Neea oppositifolia,Nyctaginaceae,296471.8608,9717709.613,O,35.0,False,27.31,31.19,20130824.0,36.1,,False,20180322,8,24.63,31.19,measured,0.22,observed,0.0,36.1,31.19,35.0,False,O,31.19,measured,35.0,31.19,0.893,606.2343,606.2343,893.7086,606.2343,606.2343,893.7086,
AND_A01,66,Parkia sp.,Fabaceae,296473.8595,9717700.726,O,82.1,False,26.33,44.72,20130824.0,,,True,20180322,8,,44.72,measured,0.36,site_median,0.0,,44.72,82.1,False,O,44.72,measured,82.1,44.72,0.4553,4551.4344,4551.4344,3476.9036,4551.4344,4551.4344,3476.9036,
AND_A01,67,,,296475.6572,9717699.25,O,74.0,True,,27.17,20130824.0,,,True,20180322,8,,27.17,measured,0.36,site_median,0.0,,27.17,74.0,True,O,27.17,measured,74.0,27.17,0.633,2284.9279,1642.889,1642.889,2284.9279,1642.889,1642.889,
AND_A01,68,Carapa guianensis,Meliaceae,296478.2912,9717698.337,O,38.3,False,22.55,31.3,20130824.0,,,True,20180322,8,,31.3,measured,0.36,site_median,0.0,,31.3,38.3,False,O,31.3,measured,38.3,31.3,0.53,725.2971,725.2971,642.5895,725.2971,725.2971,642.5895,
AND_A01,69,Eschweilera coriacea,Lecythidaceae,296481.2303,9717696.551,O,30.3,False,22.95,41.79,20130824.0,33.2,,False,20180322,8,23.48,41.79,measured,0.58,observed,0.0,33.2,41.79,30.3,False,O,41.79,measured,30.3,41.79,0.8521,608.7,608.7,857.1922,608.7,608.7,857.1922,
AND_A01,70,Micrandra minor,Euphorbiaceae,296461.7809,9717691.315,O,48.2,False,29.07,42.2,20130824.0,50.0,,False,20180322,8,29.28,42.2,measured,0.36,observed,0.0,50.0,42.2,48.2,False,O,42.2,measured,48.2,42.2,0.41,1520.8047,1520.8047,1048.757,1520.8047,1520.8047,1048.757,
AND_A01,71,Inga thibaudiana,Fabaceae,296456.1711,9717686.844,O,40.2,False,29.64,39.41,20130824.0,43.5,,False,20180322,8,27.27,39.41,measured,0.66,observed,0.0,43.5,39.41,40.2,False,O,39.41,measured,40.2,39.41,0.5786,998.2098,998.2098,963.3814,998.2098,998.2098,963.3814,
AND_A01,72,,,296452.8204,9717691.681,O,38.3,True,,6.47,20130824.0,,,True,20180322,8,,6.47,measured,0.36,site_median,0.0,,6.47,38.3,True,O,6.47,measured,38.3,6.47,0.633,155.7067,136.0745,136.0745,155.7067,136.0745,136.0745,
AND_A01,73,Eschweilera coriacea,Lecythidaceae,296445.4793,9717679.093,O,38.7,False,21.1,32.46,20130824.0,45.0,,False,20180322,8,27.76,32.46,measured,1.26,observed,0.0,45.0,32.46,38.7,False,O,32.46,measured,38.7,32.46,0.8521,766.9175,766.9175,1079.9994,766.9175,766.9175,1079.9994,
AND_A01,74,Eschweilera coriacea,Lecythidaceae,296440.5864,9717680.176,O,66.0,False,24.74,35.46,20130824.0,,,True,20180322,8,,35.46,measured,0.36,site_median,0.0,,35.46,66.0,False,O,35.46,measured,66.0,35.46,0.8521,2370.0388,2370.0388,3337.5696,2370.0388,2370.0388,3337.5696,
AND_A01,75,Trichilia micrantha,Meliaceae,296433.1269,9717684.47,O,36.2,False,28.66,35.96,20130824.0,39.2,,False,20180322,8,25.79,35.96,measured,0.6,observed,0.0,39.2,35.96,36.2,False,O,35.96,measured,36.2,35.96,0.6125,743.9433,743.9433,759.0664,743.9433,743.9433,759.0664,
AND_A01,76,,,296472.1569,9717692.658,O,38.3,True,,28.1,20130824.0,,,True,20180322,8,,28.1,measured,0.36,site_median,0.0,,28.1,38.3,True,O,28.1,measured,38.3,28.1,0.633,652.8329,452.3752,452.3752,652.8329,452.3752,452.3752,
AND_A01,77,,,296418.4429,9717718.767,O,65.0,True,,24.89,20130824.0,,,True,20180322,8,,24.89,measured,0.36,site_median,0.0,,24.89,65.0,True,O,24.89,measured,65.0,24.89,0.633,1628.5004,1179.871,1179.871,1628.5004,1179.871,1179.871,
AND_A01,78,,,296455.7144,9717732.931,O,36.8,True,,16.36,20130824.0,,,True,20180322,8,,16.36,measured,0.36,site_median,0.0,,16.36,36.8,True,O,16.36,measured,36.8,16.36,0.633,356.1625,268.3057,268.3057,356.1625,268.3057,268.3057,
AND_A01,79,Tetragastris panamensis,Burseraceae,296426.6829,9717719.76,O,60.7,False,17.11,29.69,20130824.0,,,True,20180322,8,,29.69,measured,0.36,site_median,0.0,,29.69,60.7,False,O,29.69,measured,60.7,29.69,0.7173,1692.4372,1692.4372,2014.7476,1692.4372,1692.4372,2014.7476,
AND_A01,80,Lecythis idatimon,Lecythidaceae,296426.1644,9717718.527,O,49.3,False,22.06,31.01,20130824.0,,,True,20180322,8,,31.01,measured,0.36,site_median,0.0,,31.01,49.3,False,O,31.01,measured,49.3,31.01,0.7986,1176.5316,1176.5316,1555.1999,1176.5316,1176.5316,1555.1999,
AND_A01,81,Eschweilera coriacea,Lecythidaceae,296428.6176,9717713.217,O,53.5,False,21.1,29.53,20130824.0,,,True,20180322,8,,29.53,measured,0.36,site_median,0.0,,29.53,53.5,False,O,29.53,measured,53.5,29.53,0.8521,1315.7834,1315.7834,1852.9311,1315.7834,1315.7834,1852.9311,
AND_A01,172,,,296455.7067,9717727.619,O,,,,,,14.4,14.0,True,20180322,8,13.76,14.0,measured,0.36,site_median,0.0,14.4,14.0,,False,O,13.76,feldpausch,,13.76,0.633,,,,,,,
AND_A01,173,Eschweilera coriacea,Lecythidaceae,296462.5606,9717731.604,O,,,,,,30.1,21.83,,20180322,8,22.17,21.83,measured,0.36,site_median,0.0,30.1,21.83,,False,O,22.17,feldpausch,,22.17,0.8521,,,,,,,
AND_A01,174,,,296461.1665,9717720.664,O,,,,,,33.2,23.12,True,20180322,8,23.48,23.12,measured,0.36,site_median,0.0,33.2,23.12,,False,O,23.48,feldpausch,,23.48,0.633,,,,,,,
AND_A01,175,Aspidosperma parvifolium,Apocynaceae,296463.4715,9717716.934,O,,,,,,15.5,14.65,,20180322,8,14.47,14.65,measured,0.36,site_median,0.0,15.5,14.65,,False,O,14.47,feldpausch,,14.47,0.781,,,,,,,
AND_A01,176,,,296458.875,9717716.233,O,,,,,,14.8,14.23,True,20180322,8,14.02,14.23,measured,0.36,site_median,0.0,14.8,14.23,,False,O,14.02,feldpausch,,14.02,0.633,,,,,,,
AND_A01,177,,,296462.0544,9717712.731,O,,,,,,31.3,22.34,True,20180322,8,22.69,22.34,measured,0.36,site_median,0.0,31.3,22.34,,False,O,22.69,feldpausch,,22.69,0.633,,,,,,,
AND_A01,178,,,296466.1766,9717707.7,O,,,,,,14.8,14.23,,20180322,8,14.02,14.23,measured,0.36,site_median,0.0,14.8,14.23,,False,O,14.02,feldpausch,,14.02,0.633,,,,,,,
AND_A01,179,Protium hebetatum,Burseraceae,296464.0522,9717709.883,O,,,,,,15.0,14.35,,20180322,8,14.15,14.35,measured,0.36,site_median,0.0,15.0,14.35,,False,O,14.15,feldpausch,,14.15,0.5773,,,,,,,
AND_A01,180,Pouteria gongrijpii,Sapotaceae,296461.2914,9717706.423,O,,,,,,15.7,14.76,,20180322,8,14.6,14.76,measured,0.36,site_median,0.0,15.7,14.76,,False,O,14.6,feldpausch,,14.6,0.7994,,,,,,,
AND_A01,181,Neea oppositifolia,Nyctaginaceae,296461.745,9717700.778,O,,,,,,18.2,16.16,,20180322,8,16.13,16.16,measured,0.36,site_median,0.0,18.2,16.16,,False,O,16.13,feldpausch,,16.13,0.893,,,,,,,
AND_A01,182,,,296468.9641,9717698.976,O,,,,,,20.5,17.37,,20180322,8,17.45,17.37,measured,0.36,site_median,0.0,20.5,17.37,,False,O,17.45,feldpausch,,17.45,0.633,,,,,,,
AND_A01,183,,,296464.49,9717694.219,O,,,,,,19.7,16.95,True,20180322,8,17.0,16.95,measured,0.36,site_median,0.0,19.7,16.95,,False,O,17.0,feldpausch,,17.0,0.633,,,,,,,
AND_A01,1,Eschweilera coriacea,Lecythidaceae,296104.3633,9718059.254,O,38.5,False,19.48,30.78,20130826.0,41.7,,False,20180323,9,26.66,30.78,measured,0.64,observed,0.0,41.7,30.78,38.5,False,O,30.78,measured,38.5,30.78,0.8521,720.8256,720.8256,1015.0912,720.8256,720.8256,1015.0912,
AND_A01,2,Couepia sp.,Chrysobalanaceae,296104.0191,9718059.094,O,11.9,False,13.08,20.0,20130826.0,13.8,,False,20180323,9,13.36,20.0,measured,0.38,observed,0.0,13.8,20.0,11.9,False,O,20.0,measured,11.9,20.0,0.7861,47.8337,47.8337,62.2676,47.8337,47.8337,62.2676,
AND_A01,3,Eschweilera coriacea,Lecythidaceae,296108.1202,9718055.229,O,13.0,False,11.11,17.8,20130826.0,,,True,20180323,9,,17.8,measured,0.36,site_median,0.0,,17.8,13.0,False,O,17.8,measured,13.0,17.8,0.8521,50.7327,50.7327,71.4435,50.7327,50.7327,71.4435,
AND_A01,4,Lecythis idatimon,Lecythidaceae,296105.7779,9718051.556,O,19.3,False,14.67,25.14,20130826.0,20.4,,False,20180323,9,17.39,25.14,measured,0.22,observed,0.0,20.4,25.14,19.3,False,O,25.14,measured,19.3,25.14,0.7986,153.6827,153.6827,203.1457,153.6827,153.6827,203.1457,
AND_A01,5,Parkia sp.,Fabaceae,296109.4217,9718051.473,O,67.0,False,21.63,36.68,20130826.0,70.0,,False,20180323,9,34.15,36.68,measured,0.6,observed,0.0,70.0,36.68,67.0,False,O,36.68,measured,67.0,36.68,0.4553,2522.5613,2522.5613,1927.0194,2522.5613,2522.5613,1927.0194,
AND_A01,6,Poeppigia sp.,Fabaceae,296109.7616,9718048.159,O,26.1,False,16.82,27.31,20130826.0,29.7,,False,20180323,9,22.0,27.31,measured,0.72,observed,0.0,29.7,27.31,26.1,False,O,27.31,measured,26.1,27.31,0.735,300.326,300.326,366.1118,300.326,300.326,366.1118,
AND_A01,7,Eschweilera coriacea,Lecythidaceae,296108.2386,9718046.485,O,39.0,False,17.69,24.59,20130826.0,41.5,,False,20180323,9,26.59,24.59,measured,0.5,observed,0.0,41.5,24.59,39.0,False,O,24.59,measured,39.0,24.59,0.8521,593.7439,593.7439,836.1304,593.7439,593.7439,836.1304,
AND_A01,8,Lecythis idatimon,Lecythidaceae,296111.6957,9718045.933,O,44.3,False,23.95,31.83,20130826.0,46.5,,False,20180323,9,28.23,31.83,measured,0.44,observed,0.0,46.5,31.83,44.3,False,O,31.83,measured,44.3,31.83,0.7986,979.511,979.511,1294.7679,979.511,979.511,1294.7679,
AND_A01,9,Inga thibaudiana,Fabaceae,296113.3467,9718042.543,O,14.2,False,11.19,16.7,20130826.0,,,True,20180323,9,,16.7,measured,0.36,site_median,0.0,,16.7,14.2,False,O,16.7,measured,14.2,16.7,0.5786,56.6368,56.6368,54.6607,56.6368,56.6368,54.6607,
AND_A01,10,Pouteria sp.,Sapotaceae,296117.9351,9718034.881,O,10.9,False,6.54,10.4,20130826.0,,,True,20180323,9,,10.4,measured,0.36,site_median,0.0,,10.4,10.9,False,O,10.4,measured,10.9,10.4,0.7187,21.2883,21.2883,25.3906,21.2883,21.2883,25.3906,
AND_A01,11,Inga thibaudiana,Fabaceae,296116.8765,9718030.892,O,40.2,False,14.44,27.05,20130826.0,,,True,20180323,9,,27.05,measured,0.36,site_median,0.0,,27.05,40.2,False,O,27.05,measured,40.2,27.05,0.5786,691.3615,691.3615,667.2393,691.3615,691.3615,667.2393,
AND_A01,12,Laetia procera,Salicaceae,296116.0242,9718030.441,O,16.8,False,15.56,22.45,20130826.0,17.0,,False,20180323,9,15.41,22.45,measured,0.04,observed,0.0,17.0,22.45,16.8,False,O,22.45,measured,16.8,22.45,0.6481,104.9667,104.9667,113.1719,104.9667,104.9667,113.1719,
AND_A01,13,,,296120.3143,9718030.221,O,12.2,False,4.47,6.94,20130826.0,,,True,20180323,9,,6.94,measured,0.36,site_median,0.0,,6.94,12.2,False,O,6.94,measured,12.2,6.94,0.633,17.8732,17.8732,18.8334,17.8732,17.8732,18.8334,
AND_A01,14,Pouteria sp.,Sapotaceae,296119.2197,9718028.279,O,15.2,False,16.68,21.07,20130826.0,15.4,,False,20180323,9,14.41,21.07,measured,0.04,observed,0.0,15.4,21.07,15.2,False,O,21.07,measured,15.2,21.07,0.7187,81.1551,81.1551,96.7938,81.1551,81.1551,96.7938,
AND_A01,15,Protium paniculatum,Burseraceae,296122.3266,9718026.094,O,14.0,False,17.23,16.6,20130826.0,,,True,20180323,9,,16.6,measured,0.36,site_median,0.0,,16.6,14.0,False,O,16.6,measured,14.0,16.6,0.49,54.7682,54.7682,44.9453,54.7682,54.7682,44.9453,
AND_A01,16,Protium paniculatum,Burseraceae,296118.7042,9718025.803,O,12.8,False,14.39,21.98,20130826.0,,,True,20180323,9,,21.98,measured,0.36,site_median,0.0,,21.98,12.8,False,O,21.98,measured,12.8,21.98,0.49,60.4719,60.4719,49.626,60.4719,60.4719,49.626,
AND_A01,17,Protium paniculatum,Burseraceae,296118.8076,9718024.704,O,25.3,False,19.08,25.78,20130826.0,,,True,20180323,9,,25.78,measured,0.36,site_median,0.0,,25.78,25.3,False,O,25.78,measured,25.3,25.78,0.49,267.1555,267.1555,219.24,267.1555,267.1555,219.24,
AND_A01,18,Couratari stellata,Lecythidaceae,296115.9702,9718019.457,O,43.2,False,19.09,27.92,20130826.0,43.2,,False,20180323,9,27.17,27.92,measured,0.0,observed,0.0,43.2,27.92,43.2,False,O,27.92,measured,43.2,27.92,0.6331,820.613,820.613,864.8254,820.613,820.613,864.8254,
AND_A01,19,Carapa guianensis,Meliaceae,296100.33,9718016.292,O,49.0,False,18.43,34.17,20130826.0,51.5,,False,20180323,9,29.71,34.17,measured,0.5,observed,0.0,51.5,34.17,49.0,False,O,34.17,measured,49.0,34.17,0.53,1278.0885,1278.0885,1132.3445,1278.0885,1278.0885,1132.3445,
AND_A01,20,Terminalia amazonia,Combretaceae,296097.4009,9718017.972,O,73.0,False,34.8,48.11,20130826.0,75.8,,False,20180323,9,35.28,48.11,measured,0.56,observed,0.0,75.8,48.11,73.0,False,O,48.11,measured,73.0,48.11,0.6735,3886.2311,3886.2311,4350.2128,3886.2311,3886.2311,4350.2128,
AND_A01,21,Caryocar glabrum,Caryocaraceae,296099.1045,9718018.883,O,70.6,False,20.2,36.39,20130826.0,70.6,,False,20180323,9,34.27,36.39,measured,0.0,observed,0.0,70.6,36.39,70.6,False,O,36.39,measured,70.6,36.39,0.6536,2772.3366,2772.3366,3013.6746,2772.3366,2772.3366,3013.6746,
AND_A01,22,Lecythis idatimon,Lecythidaceae,296096.0746,9718013.992,O,40.9,False,19.5,28.9,20130826.0,42.1,,False,20180323,9,26.8,28.9,measured,0.24,observed,0.0,42.1,28.9,40.9,False,O,28.9,measured,40.9,28.9,0.7986,762.7477,762.7477,1008.239,762.7477,762.7477,1008.239,
AND_A01,23,Inga thibaudiana,Fabaceae,296085.0633,9718012.485,O,50.8,False,25.34,33.09,20130826.0,,,True,20180323,9,,33.09,measured,0.36,site_median,0.0,,33.09,50.8,False,O,33.09,measured,50.8,33.09,0.5786,1329.0175,1329.0175,1282.6469,1329.0175,1329.0175,1282.6469,
AND_A01,24,Eschweilera coriacea,Lecythidaceae,296085.5032,9718013.825,O,42.2,False,20.2,31.32,20130826.0,45.3,,False,20180323,9,27.85,31.32,measured,0.62,observed,0.0,45.3,31.32,42.2,False,O,31.32,measured,42.2,31.32,0.8521,876.9859,876.9859,1235.0016,876.9859,876.9859,1235.0016,
AND_A01,25,Manilkara huberi,Sapotaceae,296088.7748,9718004.493,O,48.5,False,23.34,32.59,20130826.0,50.2,,False,20180323,9,29.34,32.59,measured,0.34,observed,0.0,50.2,32.59,48.5,False,O,32.59,measured,48.5,32.59,0.9214,1196.1865,1196.1865,1818.0591,1196.1865,1196.1865,1818.0591,
AND_A01,27,Eschweilera coriacea,Lecythidaceae,296075.9586,9718029.823,O,57.1,False,17.92,33.85,20130826.0,66.7,,False,20180323,9,33.46,33.85,measured,1.92,observed,0.0,66.7,33.85,57.1,False,O,33.85,measured,57.1,33.85,0.8521,1707.1184,1707.1184,2404.0224,1707.1184,1707.1184,2404.0224,
AND_A01,28,Licania canescens,Chrysobalanaceae,296070.1136,9718037.903,O,43.0,False,28.52,35.81,20130826.0,,,True,20180323,9,,35.81,measured,0.36,site_median,0.0,,35.81,43.0,False,O,35.81,measured,43.0,35.81,0.88,1036.8104,1036.8104,1506.7417,1036.8104,1036.8104,1506.7417,
AND_A01,29,Lecythis idatimon,Lecythidaceae,296068.9801,9718047.119,O,41.2,False,15.67,23.8,20130826.0,42.3,,False,20180323,9,26.87,23.8,measured,0.22,observed,0.0,42.3,23.8,41.2,False,O,23.8,measured,41.2,23.8,0.7986,640.1462,640.1462,846.1781,640.1462,640.1462,846.1781,
AND_A01,30,Jacaranda copaia,Bignoniaceae,296084.4425,9718052.094,O,55.3,False,19.69,30.3,20130826.0,,,True,20180323,9,,30.3,measured,0.36,site_median,0.0,,30.3,55.3,False,O,30.3,measured,55.3,30.3,0.3507,1439.2895,1439.2895,852.098,1439.2895,1439.2895,852.098,
AND_A01,31,Pouteria oppositifolia,Sapotaceae,296088.7737,9718034.011,O,51.8,False,17.76,27.63,20130826.0,,,True,20180323,9,,27.63,measured,0.36,site_median,0.0,,27.63,51.8,False,O,27.63,measured,51.8,27.63,0.65,1157.7642,1157.7642,1251.8374,1157.7642,1157.7642,1251.8374,
AND_A01,83,,,296097.0344,9718058.722,O,,,,,,35.9,24.19,,20180323,9,24.56,24.19,measured,0.36,site_median,0.0,35.9,24.19,,False,O,24.56,feldpausch,,24.56,0.633,,,,,,,
AND_A01,84,Pouteria sp.,Sapotaceae,296097.4789,9718056.052,O,,,,,,14.2,13.88,,20180323,9,13.62,13.88,measured,0.36,site_median,0.0,14.2,13.88,,False,O,13.62,feldpausch,,13.62,0.7187,,,,,,,
AND_A01,85,Eschweilera coriacea,Lecythidaceae,296096.305,9718058.489,O,,,,,,10.5,11.5,,20180323,9,11.0,11.5,measured,0.36,site_median,0.0,10.5,11.5,,False,O,11.0,feldpausch,,11.0,0.8521,,,,,,,
AND_A01,86,Lecythis idatimon,Lecythidaceae,296102.6668,9718050.988,O,,,,,,27.5,20.7,,20180323,9,21.0,20.7,measured,0.36,site_median,0.0,27.5,20.7,,False,O,21.0,feldpausch,,21.0,0.7986,,,,,,,
AND_A01,87,,,296105.983,9718042.368,O,,,,,,28.0,20.92,True,20180323,9,21.23,20.92,measured,0.36,site_median,0.0,28.0,20.92,,False,O,21.23,feldpausch,,21.23,0.633,,,,,,,
AND_A01,88,,,296104.5583,9718041.138,O,,,,,,46.5,28.02,True,20180323,9,28.23,28.02,measured,0.36,site_median,0.0,46.5,28.02,,False,O,28.23,feldpausch,,28.23,0.633,,,,,,,
AND_A01,89,,,296104.6798,9718040.886,O,,,,,,45.3,27.61,,20180323,9,27.85,27.61,measured,0.36,site_median,0.0,45.3,27.61,,False,O,27.85,feldpausch,,27.85,0.633,,,,,,,
AND_A01,90,Pouteria sp.,Sapotaceae,296097.8864,9718049.944,O,,,,,,11.8,12.37,,20180323,9,11.96,12.37,measured,0.36,site_median,0.0,11.8,12.37,,False,O,11.96,feldpausch,,11.96,0.7187,,,,,,,
AND_A01,91,Inga alba,Fabaceae,296095.9512,9718048.918,O,,,,,,29.7,21.66,,20180323,9,22.0,21.66,measured,0.36,site_median,0.0,29.7,21.66,,False,O,22.0,feldpausch,,22.0,0.5861,,,,,,,
AND_A01,92,Pouteria caimito,Sapotaceae,296095.1307,9718053.927,O,,,,,,11.1,11.91,,20180323,9,11.45,11.91,measured,0.36,site_median,0.0,11.1,11.91,,False,O,11.45,feldpausch,,11.45,0.805,,,,,,,
AND_A01,93,Pouteria guianensis,Sapotaceae,296092.2082,9718054.535,O,,,,,,11.5,12.17,,20180323,9,11.75,12.17,measured,0.36,site_median,0.0,11.5,12.17,,False,O,11.75,feldpausch,,11.75,0.9295,,,,,,,
AND_A01,94,Pouteria caimito,Sapotaceae,296100.6981,9718057.243,O,,,,,,17.8,15.94,,20180323,9,15.89,15.94,measured,0.36,site_median,0.0,17.8,15.94,,False,O,15.89,feldpausch,,15.89,0.805,,,,,,,
AND_A01,95,Pouteria caimito,Sapotaceae,296101.5858,9718053.662,O,,,,,,14.2,13.88,,20180323,9,13.62,13.88,measured,0.36,site_median,0.0,14.2,13.88,,False,O,13.62,feldpausch,,13.62,0.805,,,,,,,
AND_A01,96,Manilkara bidentata,Sapotaceae,296101.5504,9718044.962,O,,,,,,23.6,18.9,,20180323,9,19.1,18.9,measured,0.36,site_median,0.0,23.6,18.9,,False,O,19.1,feldpausch,,19.1,0.8729,,,,,,,
AND_A01,97,,,296101.8435,9718044.794,O,,,,,,11.6,12.24,True,20180323,9,11.82,12.24,measured,0.36,site_median,0.0,11.6,12.24,,False,O,11.82,feldpausch,,11.82,0.633,,,,,,,
AND_A01,98,,,296101.6315,9718044.794,L,,,,,,14.2,13.88,,20180323,9,13.62,13.88,measured,0.36,site_median,0.0,14.2,13.88,,False,L,13.62,feldpausch,,13.62,0.633,,,,,,,
AND_A01,99,,,296096.6464,9718039.723,O,,,,,,10.5,11.5,,20180323,9,11.0,11.5,measured,0.36,site_median,0.0,10.5,11.5,,False,O,11.0,feldpausch,,11.0,0.633,,,,,,,
AND_A01,100,Pouteria guianensis,Sapotaceae,296097.5845,9718039.977,O,,,,,,13.0,13.14,,20180323,9,12.81,13.14,measured,0.36,site_median,0.0,13.0,13.14,,False,O,12.81,feldpausch,,12.81,0.9295,,,,,,,
AND_A01,101,Carapa guianensis,Meliaceae,296098.9071,9718038.317,O,,,,,,18.4,16.27,,20180323,9,16.25,16.27,measured,0.36,site_median,0.0,18.4,16.27,,False,O,16.25,feldpausch,,16.25,0.53,,,,,,,
AND_A01,102,Lecythis idatimon,Lecythidaceae,296104.8545,9718039.199,O,,,,,,20.8,17.52,,20180323,9,17.61,17.52,measured,0.36,site_median,0.0,20.8,17.52,,False,O,17.61,feldpausch,,17.61,0.7986,,,,,,,
AND_A01,103,Poeppigia procera,Fabaceae,296110.921,9718034.352,O,,,,,,20.9,17.57,,20180323,9,17.67,17.57,measured,0.36,site_median,0.0,20.9,17.57,,False,O,17.67,feldpausch,,17.67,0.735,,,,,,,
AND_A01,104,Licania guianensis,Chrysobalanaceae,296116.7693,9718035.516,O,,,,,,10.0,11.15,,20180323,9,10.62,11.15,measured,0.36,site_median,0.0,10.0,11.15,,False,O,10.62,feldpausch,,10.62,0.8165,,,,,,,
AND_A01,105,Pouteria sp.,Sapotaceae,296117.7596,9718034.582,O,,,,,,12.7,12.95,,20180323,9,12.6,12.95,measured,0.36,site_median,0.0,12.7,12.95,,False,O,12.6,feldpausch,,12.6,0.7187,,,,,,,
AND_A01,106,,,296117.2507,9718022.593,O,,,,,,10.5,11.5,True,20180323,9,11.0,11.5,measured,0.36,site_median,0.0,10.5,11.5,,False,O,11.0,feldpausch,,11.0,0.633,,,,,,,
AND_A01,107,Tetragastris panamensis,Burseraceae,296112.4298,9718016.76,O,,,,,,12.9,13.07,,20180323,9,12.74,13.07,measured,0.36,site_median,0.0,12.9,13.07,,False,O,12.74,feldpausch,,12.74,0.7173,,,,,,,
AND_A01,108,,,296109.8993,9718016.438,O,,,,,,17.0,15.5,,20180323,9,15.41,15.5,measured,0.36,site_median,0.0,17.0,15.5,,False,O,15.41,feldpausch,,15.41,0.633,,,,,,,
AND_A01,109,Carapa guianensis,Meliaceae,296106.9977,9718019.145,O,,,,,,33.5,23.24,,20180323,9,23.61,23.24,measured,0.36,site_median,0.0,33.5,23.24,,False,O,23.61,feldpausch,,23.61,0.53,,,,,,,
AND_A01,110,Euterpe oleracea,Arecaceae,296108.6366,9718023.553,P,,,,,,10.1,11.22,,20180323,9,10.7,11.22,measured,0.36,site_median,0.0,10.1,11.22,,False,P,10.7,feldpausch,,10.7,0.3877,,,,,,,
AND_A01,111,Pouteria caimito,Sapotaceae,296108.0888,9718025.811,O,,,,,,13.7,13.57,,20180323,9,13.29,13.57,measured,0.36,site_median,0.0,13.7,13.57,,False,O,13.29,feldpausch,,13.29,0.805,,,,,,,
AND_A01,112,Lecythis idatimon,Lecythidaceae,296112.372,9718029.136,O,,,,,,29.1,21.4,,20180323,9,21.73,21.4,measured,0.36,site_median,0.0,29.1,21.4,,False,O,21.73,feldpausch,,21.73,0.7986,,,,,,,
AND_A01,113,Protium hebetatum,Burseraceae,296113.4406,9718023.59,O,,,,,,15.4,14.59,,20180323,9,14.41,14.59,measured,0.36,site_median,0.0,15.4,14.59,,False,O,14.41,feldpausch,,14.41,0.5773,,,,,,,
AND_A01,32,,,296167.3354,9717916.291,O,23.7,True,,8.5,20130826.0,,,True,20180323,10,,8.5,measured,0.36,site_median,0.0,,8.5,23.7,True,O,8.5,measured,23.7,8.5,0.633,79.631,65.136,65.136,79.631,65.136,65.136,
AND_A01,34,Eschweilera coriacea,Lecythidaceae,296163.0488,9717909.179,O,55.0,False,28.92,32.74,20130826.0,,,,20180323,10,,32.74,measured,0.36,site_median,0.0,,32.74,55.0,False,O,32.74,measured,55.0,32.74,0.8521,1535.9089,1535.9089,2162.9194,1535.9089,1535.9089,2162.9194,
AND_A01,35,Tetragastris panamensis,Burseraceae,296174.5827,9717906.558,O,38.8,False,17.51,23.28,20130826.0,,,True,20180323,10,,23.28,measured,0.36,site_median,0.0,,23.28,38.8,False,O,23.28,measured,38.8,23.28,0.7173,557.2314,557.2314,663.3515,557.2314,557.2314,663.3515,
