site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A03,092a,Jacaranda copaia,Bignoniaceae,727247.704591,9655096.13076,O,14.5,False,10.73,16.57,20160309.0,,True,20180903,8,,16.57,measured,0.333,site_median,1.0,,,14.5,False,O,16.57,measured,14.833,16.831725910148688,0.3507,58.5477,58.5477,34.6618,62.1443,62.1443,36.7911,
TAP_A03,093a,Jacaranda copaia,Bignoniaceae,727251.112551504,9655094.93257744,O,15.2,False,,,20160309.0,16.9,False,20180903,8,15.35,13.88,local_fit,0.567,observed,1.0,17.47,14.19,15.2,False,O,15.35,feldpausch,15.767,15.739700086538782,0.3507,59.5746,59.5746,35.2698,65.5746,65.5746,38.8219,
TAP_A03,094a,Cecropia ficifolia,Urticaceae,727250.3643608,9655091.025368,O,24.7,False,,,20160309.0,24.8,False,20180903,8,19.7,17.75,local_fit,0.033,observed,1.0,24.83,17.77,24.7,False,O,19.7,feldpausch,24.733,19.716462063760677,0.266,196.0669,196.0669,88.6366,196.7388,196.7388,88.9404,
TAP_A03,095a,Inga thibaudiana,Fabaceae,727251.27769396,9655089.9724256,O,16.0,False,,,20160309.0,18.8,False,20180903,8,16.48,14.25,local_fit,0.933,observed,1.0,19.73,14.72,16.0,False,O,16.48,feldpausch,16.933,17.125451791673704,0.5786,70.5754,70.5754,68.1129,81.8434,81.8434,78.9879,
TAP_A03,096a,,,727252.1586450558,9655088.20489536,O,27.0,True,,,20160309.0,,True,20180903,8,,18.56,local_fit,0.333,site_median,1.0,,,27.0,True,O,,feldpausch,27.333,,0.5647,,,,,,,
TAP_A03,097a,,,727250.1608993039,9655086.39199144,O,19.7,True,,,20160309.0,,True,20180903,8,,15.83,local_fit,0.333,site_median,1.0,,,19.7,True,O,,feldpausch,20.032999999999998,,0.5647,,,,,,,
TAP_A03,098a,Jacaranda copaia,Bignoniaceae,727256.6524903299,9655085.80099866,O,26.0,False,,,20160309.0,28.2,False,20180903,8,21.32,18.21,local_fit,0.733,observed,1.0,28.93,18.49,26.0,False,O,21.32,feldpausch,26.733,21.68823511971427,0.3507,234.0911,234.0911,138.5882,251.3117,251.3117,148.7832,
TAP_A03,099a,,,727251.007110832,9655083.85167152,O,11.0,False,,,20160309.0,12.1,False,20180903,8,12.18,11.79,local_fit,0.367,observed,1.0,12.47,12.04,11.0,False,O,12.18,feldpausch,11.367,12.469376038074527,0.5647,25.2843,25.2843,23.832,27.582,27.582,25.9978,
TAP_A03,100a,Eschweilera ovata,Lecythidaceae,727254.7077146958,9655080.96737856,O,18.3,False,,,20160309.0,,True,20180903,8,,15.25,local_fit,0.333,site_median,1.0,,,18.3,False,O,,feldpausch,18.633,,0.9,,,,,,,
TAP_A03,001a,Strychnos subcordata,Loganiaceae,727586.7217484158,9653184.570096,O,11.2,False,6.11,11.51,20160304.0,13.6,False,20180903,9,13.22,11.51,measured,0.8,observed,1.0,14.4,11.98,11.2,False,O,11.51,measured,12.0,12.089824052327767,0.6959,24.7824,24.7824,28.6433,29.7485,29.7485,34.383,
TAP_A03,001b,Bellucia grossularioides,Melastomataceae,727612.6022119198,9653192.18934,O,19.4,False,22.96,34.23,20160304.0,21.4,False,20180903,9,17.94,34.23,measured,0.667,observed,1.0,22.07,34.92,19.4,False,O,34.23,measured,20.067,34.997951395116075,0.5975,209.8122,209.8122,208.959,229.0298,229.0298,228.0984,
TAP_A03,002a,Inga alba,Fabaceae,727585.1078712879,9653186.064514,O,19.2,False,8.779999999999998,18.71,20160304.0,21.3,False,20180903,9,17.88,18.71,measured,0.7,observed,1.0,22.0,19.11,19.2,False,O,18.71,measured,19.9,19.15576934021208,0.5861,114.0273,114.0273,111.4504,125.1256,125.1256,122.2979,
TAP_A03,002b,Inga alba,Fabaceae,727617.052105476,9653195.076827,O,20.0,False,11.86,18.5,20160304.0,28.6,False,20180903,9,21.5,18.5,measured,2.867,observed,1.0,31.47,19.58,20.0,False,O,18.5,measured,22.867,20.171846647956382,0.5861,122.1324,122.1324,119.3723,172.6111,172.6111,168.7103,
TAP_A03,003a,Couratari stellata,Lecythidaceae,727592.047862168,9653188.147486,O,10.1,False,5.97,9.81,20160304.0,12.6,False,20180903,9,12.53,9.81,measured,0.833,observed,1.0,13.43,10.26,10.1,False,O,9.81,measured,10.933,10.386488607954274,0.6331,17.3287,17.3287,18.2623,21.3872,21.3872,22.5395,
TAP_A03,003b,Guatteria schomburgkiana,Annonaceae,727613.179596,9653196.5798,O,21.1,False,,19.74,20160304.0,,True,20180903,9,,19.74,measured,0.333,site_median,1.0,,,21.1,False,O,19.74,measured,21.433,19.940895673483826,0.6,144.4504,144.4504,144.4504,150.413,150.413,150.413,
TAP_A03,004a,,,727593.4766123398,9653193.391095,O,28.8,False,6.86,15.16,20160304.0,31.3,False,20180903,9,22.69,15.16,measured,0.833,observed,1.0,32.13,15.39,28.8,False,O,15.16,measured,29.633,15.421450554839012,0.5647,204.9072,204.9072,193.1379,220.2809,220.2809,207.6286,
TAP_A03,004b,Inga alba,Fabaceae,727612.336309024,9653199.437456,O,50.2,False,9.12,24.32,20160304.0,,True,20180903,9,,24.32,measured,0.333,site_median,1.0,,,50.2,False,O,24.32,measured,50.533,24.399708931521893,0.5861,961.4679,961.4679,939.7398,977.0722,977.0722,954.9914,
TAP_A03,005a,Inga thibaudiana,Fabaceae,727590.459591456,9653192.649312,O,14.7,False,9.07,14.97,20160304.0,,True,20180903,9,,14.97,measured,0.333,site_median,1.0,,,14.7,False,O,14.97,measured,15.033,15.202772338411847,0.5786,54.4604,54.4604,52.5602,57.7578,57.7578,55.7426,
TAP_A03,005b,Inga thibaudiana,Fabaceae,727617.98410032,9653201.40296,O,13.3,False,13.6,18.84,20160304.0,,True,20180903,9,,18.84,measured,0.333,site_median,1.0,,,13.3,False,O,18.84,measured,13.633000000000001,19.1683522081192,0.5786,56.0658,56.0658,54.1096,59.8392,59.8392,57.7514,
TAP_A03,006a,,,727590.654073584,9653192.098068,O,13.6,True,,16.25,20160304.0,,True,20180903,9,,16.25,measured,0.333,site_median,1.0,,,13.6,True,O,16.25,measured,13.933,16.526131622228394,0.5647,50.6899,36.4431,36.4431,54.022,38.7804,38.7804,
TAP_A03,006b,Inga alba,Fabaceae,727617.98410032,9653201.40296,O,20.8,False,8.77,13.68,20160304.0,,True,20180903,9,,13.68,measured,0.333,site_median,1.0,,,20.8,False,O,13.68,measured,21.133,13.821637543881234,0.5861,98.2065,98.2065,95.9872,102.3225,102.3225,100.0101,
TAP_A03,007a,Cordia scabrifolia,Boraginaceae,727583.499993768,9653192.27479,O,15.9,False,13.49,17.99,20160304.0,17.0,False,20180903,9,15.41,17.99,measured,0.367,observed,1.0,17.37,18.25,15.9,False,O,17.99,measured,16.267,18.271511549896136,0.474,75.9448,75.9448,60.3368,80.6167,80.6167,64.0485,
TAP_A03,007b,Inga thibaudiana,Fabaceae,727617.843308736,9653201.776168,O,26.0,False,6.28,21.63,20160304.0,,True,20180903,9,,21.63,measured,0.333,site_median,1.0,,,26.0,False,O,21.63,measured,26.333,21.800535697406154,0.5786,237.4126,237.4126,229.1291,245.2569,245.2569,236.6997,
TAP_A03,008a,Cordia scabrifolia,Boraginaceae,727583.5970910589,9653192.3088208,O,13.0,False,2.38,3.31,20160304.0,14.3,False,20180903,9,13.69,3.31,measured,0.433,observed,1.0,14.73,3.38,13.0,False,O,3.31,measured,13.433,3.3868490241962297,0.474,9.8227,9.8227,7.8039,10.7087,10.7087,8.5078,
TAP_A03,008b,Inga alba,Fabaceae,727617.57167292,9653203.37097,O,28.0,False,9.19,22.18,20160304.0,,True,20180903,9,,22.18,measured,0.333,site_median,1.0,,,28.0,False,O,22.18,measured,28.333,22.339372847986105,0.5861,281.1717,281.1717,274.8175,289.7537,289.7537,283.2056,
TAP_A03,009a,Cordia scabrifolia,Boraginaceae,727584.930479976,9653194.421718,O,20.1,False,13.64,19.33,20160304.0,20.9,False,20180903,9,17.67,19.33,measured,0.267,observed,1.0,21.17,19.48,20.1,False,O,19.33,measured,20.367,19.497326915993906,0.474,128.7246,128.7246,102.2694,133.1993,133.1993,105.8245,
TAP_A03,009b,Cordia scabrifolia,Boraginaceae,727612.282497536,9653201.941688,O,12.0,False,11.27,13.53,20160304.0,12.1,False,20180903,9,12.18,13.53,measured,0.033,observed,1.0,12.13,13.55,12.0,False,O,13.53,measured,12.033,13.55637828371215,0.474,33.2024,33.2024,26.3787,33.4444,33.4444,26.5709,
TAP_A03,010a,Cordia scabrifolia,Boraginaceae,727583.6159597998,9653196.63325,O,21.4,False,11.92,16.15,20160304.0,22.8,False,20180903,9,18.68,16.15,measured,0.467,observed,1.0,23.27,16.36,21.4,False,O,16.15,measured,21.866999999999997,16.376220604518586,0.474,122.0688,122.0688,96.9815,129.063,129.063,102.5382,
TAP_A03,010b,Byrsonima crispa,Malpighiaceae,727610.3397562238,9653201.261480002,O,16.2,False,7.76,10.94,20160304.0,16.9,False,20180903,9,15.35,10.94,measured,0.233,observed,1.0,17.13,11.04,16.2,False,O,10.94,measured,16.433,11.046569062296381,0.58,48.4747,48.4747,46.897,50.3188,50.3188,48.6811,
TAP_A03,011a,,,727588.8965294159,9653200.15875,O,15.7,True,,15.73,20160304.0,,True,20180903,9,,15.73,measured,0.333,site_median,1.0,,,15.7,True,O,15.73,measured,16.032999999999998,15.95675010255883,0.5647,64.9926,47.2915,47.2915,68.6631,49.8997,49.8997,
TAP_A03,011b,,,727607.7858748,9653205.1945,O,11.6,True,,7.73,20160304.0,,True,20180903,9,,7.73,measured,0.333,site_median,1.0,,,11.6,True,O,7.73,measured,11.933,7.887147815611976,0.5647,17.9948,14.438,14.438,19.3941,15.5324,15.5324,
TAP_A03,012a,,,727588.9930499789,9653200.1930766,O,14.4,True,,15.73,20160304.0,,True,20180903,9,,15.73,measured,0.333,site_median,1.0,,,14.4,True,O,15.73,measured,14.733,15.980433003231004,0.5647,54.9024,39.784,39.784,58.2999,42.1869,42.1869,
TAP_A03,012b,Jacaranda copaia,Bignoniaceae,727608.78523344,9653208.390292,O,28.4,False,18.82,25.98,20160304.0,36.4,False,20180903,9,24.75,25.98,measured,2.667,observed,1.0,39.07,27.02,28.4,False,O,25.98,measured,31.067,27.409924305946916,0.3507,337.3074,337.3074,199.695,423.4742,423.4742,250.7081,
TAP_A03,013a,Cordia scabrifolia,Boraginaceae,727581.117442218,9653199.140477505,O,10.5,False,12.24,14.49,20160304.0,10.3,False,20180903,9,10.85,14.49,measured,0.0,observed,1.0,10.3,14.49,10.5,False,O,14.49,measured,10.5,14.49,0.474,27.3543,27.3543,21.7325,27.3543,27.3543,21.7325,
TAP_A03,013b,Jacaranda copaia,Bignoniaceae,727612.291690512,9653210.6976,O,35.0,False,25.1,29.81,20160304.0,,True,20180903,9,,29.81,measured,0.333,site_median,1.0,,,35.0,False,O,29.81,measured,35.333,29.970651180952693,0.3507,580.0411,580.0411,343.3999,593.97,593.97,351.6462,
TAP_A03,014a,Guatteria schomburgkiana,Annonaceae,727581.085674864,9653199.23202,O,14.0,False,8.5,12.44,20160304.0,15.2,False,20180903,9,14.28,12.44,measured,0.4,observed,1.0,15.6,12.67,14.0,False,O,12.44,measured,14.4,12.685419222896202,0.6,41.3283,41.3283,41.3283,44.5051,44.5051,44.5051,
TAP_A03,014b,Cassia fastuosa,Fabaceae,727614.781091784,9653209.893442,O,23.5,False,,16.34,20160304.0,,True,20180903,9,,16.34,measured,0.333,site_median,1.0,,,23.5,False,O,16.34,measured,23.833,16.485933760088646,0.805,148.2242,148.2242,197.4696,153.6796,153.6796,204.7376,
TAP_A03,015a,Cordia scabrifolia,Boraginaceae,727580.122259088,9653198.887836,O,18.8,False,14.3,18.71,20160304.0,18.2,False,20180903,9,16.13,18.71,measured,0.0,observed,1.0,18.2,18.71,18.8,False,O,18.71,measured,18.8,18.71,0.474,109.4362,109.4362,86.9451,109.4362,109.4362,86.9451,
TAP_A03,015b,Rinorea guianensis,Violaceae,727613.9079893329,9653213.0759692,O,11.2,False,4.31,7.64,20160304.0,12.7,False,20180903,9,12.6,7.64,measured,0.5,observed,1.0,13.2,7.85,11.2,False,O,7.64,measured,11.7,7.881812826002676,0.78,16.6124,16.6124,21.4606,18.6495,18.6495,24.0921,
TAP_A03,016a,,,727587.023740528,9653202.387956,O,13.5,True,,8.68,20160304.0,,True,20180903,9,,8.68,measured,0.333,site_median,1.0,,,13.5,True,O,8.68,measured,13.833,8.828738584800963,0.5647,27.0936,21.4999,21.4999,28.8886,22.8896,22.8896,
TAP_A03,016b,Inga alba,Fabaceae,727613.1329793428,9653215.1289498,O,50.3,False,10.3,27.47,20160304.0,52.8,False,20180903,9,30.07,27.47,measured,0.833,observed,1.0,53.63,27.68,50.3,False,O,27.47,measured,51.132999999999996,27.693514846552368,0.5861,1087.0448,1087.0448,1062.4788,1131.375,1131.375,1105.8072,
TAP_A03,017a,,,727593.49581252,9653205.538662,O,25.0,True,,,20160304.0,,True,20180903,9,,17.85,local_fit,0.333,site_median,1.0,,,25.0,True,O,,feldpausch,25.333,,0.5647,,,,,,,
TAP_A03,017b,,,727604.242426776,9653214.762582,O,38.1,True,,22.04,20160304.0,,True,20180903,9,,22.04,measured,0.333,site_median,1.0,,,38.1,True,O,22.04,measured,38.433,22.1460796330646,0.5647,509.8011,366.9919,366.9919,520.9706,374.9047,374.9047,
TAP_A03,018a,,,727593.3964833,9653205.815355,O,11.7,True,,9.06,20160304.0,,True,20180903,9,,9.06,measured,0.333,site_median,1.0,,,11.7,True,O,9.06,measured,12.033,9.242425921613155,0.5647,21.3657,16.7248,16.7248,23.0122,17.9813,17.9813,
TAP_A03,018b,Eschweilera coriacea,Lecythidaceae,727606.17517152,9653218.31796,O,13.0,False,9.53,15.95,20160304.0,16.3,False,20180903,9,14.98,15.95,measured,1.1,observed,1.0,17.4,16.66,13.0,False,O,15.95,measured,14.1,16.880631480578455,0.8521,45.5798,45.5798,64.1871,56.4505,56.4505,79.4955,
TAP_A03,019a,Cordia scabrifolia,Boraginaceae,727578.50719527,9653203.5539025,O,24.8,False,18.06,23.64,20160304.0,26.9,False,20180903,9,20.72,23.64,measured,0.7,observed,1.0,27.6,24.02,24.8,False,O,23.64,measured,25.5,24.053559104493104,0.474,236.1078,236.1078,187.5834,253.5468,253.5468,201.4384,
TAP_A03,019b,,,727607.415202416,9653218.771764,O,10.4,True,,11.01,20160304.0,,True,20180903,9,,11.01,measured,0.333,site_median,1.0,,,10.4,True,O,11.01,measured,10.733,11.262744481028967,0.5647,20.535,15.4992,15.4992,22.3271,16.8169,16.8169,
TAP_A03,020a,,,727581.381162,9653206.1427,O,22.0,True,,2.27,20160304.0,,True,20180903,9,,2.27,measured,0.333,site_median,1.0,,,22.0,True,O,2.27,measured,22.333,2.2919670010920696,0.5647,18.9824,19.0605,19.0605,19.7319,19.7972,19.7972,
TAP_A03,020b,Byrsonima crispa,Malpighiaceae,727607.57529584,9653220.94912,O,16.2,False,11.3,18.05,20160304.0,,True,20180903,9,,18.05,measured,0.333,site_median,1.0,,,16.2,False,O,18.05,measured,16.532999999999998,18.300921141873754,0.58,79.0234,79.0234,76.4515,83.3406,83.3406,80.6282,
TAP_A03,021a,,,727582.11320734,9653207.132297002,O,11.9,True,,8.26,20160304.0,,True,20180903,9,,8.26,measured,0.333,site_median,1.0,,,11.9,True,O,8.26,measured,12.233,8.423189847438456,0.5647,20.1791,16.0414,16.0414,21.7065,17.2252,17.2252,
TAP_A03,021b,Theobroma glaucum,Malvaceae,727608.3368008,9653221.229200002,O,12.5,False,9.38,12.94,20160304.0,12.9,False,20180903,9,12.74,12.94,measured,0.133,observed,1.0,13.03,13.03,12.5,False,O,12.94,measured,12.633,13.036941278696373,0.5297,34.4252,34.4252,30.4836,35.4008,35.4008,31.3474,
TAP_A03,022a,,,727576.8930035639,9653209.767417,O,10.5,True,,8.62,20160304.0,,True,20180903,9,,8.62,measured,0.333,site_median,1.0,,,10.5,True,O,8.62,measured,10.833,8.81579360139705,0.5647,16.477,12.9325,12.9325,17.9005,14.0211,14.0211,
TAP_A03,022b,Theobroma glaucum,Malvaceae,727608.52717704,9653221.29922,O,11.6,False,9.38,12.94,20160304.0,12.2,False,20180903,9,12.25,12.94,measured,0.2,observed,1.0,12.4,13.09,11.6,False,O,12.94,measured,11.799999999999999,13.098364374629439,0.5297,29.753,29.753,26.3463,31.1299,31.1299,27.5656,
TAP_A03,023a,Cecropia palmata,Urticaceae,727587.362602968,9653213.619078,O,16.5,False,,,20160304.0,,True,20180903,9,,14.47,local_fit,0.333,site_median,1.0,,,16.5,False,O,,feldpausch,16.833,,0.3404,,,,,,,
TAP_A03,023b,,,727604.21786448,9653220.665764,O,17.0,True,,18.24,20160304.0,,True,20180903,9,,18.24,measured,0.333,site_median,1.0,,,17.0,True,O,18.24,measured,17.333,18.47973749414285,0.5647,87.7116,62.5858,62.5858,92.2651,65.7603,65.7603,
TAP_A03,024a,Cordia scabrifolia,Boraginaceae,727576.5429432419,9653212.322597502,O,11.8,False,,11.82,20160304.0,,True,20180903,9,,11.82,measured,0.333,site_median,1.0,,,11.8,False,O,11.82,measured,12.133000000000001,12.055742246847052,0.474,28.1611,28.1611,22.3735,30.3118,30.3118,24.0822,
TAP_A03,024b,Cordia scabrifolia,Boraginaceae,727605.38903384,9653223.32194,O,11.6,False,4.79,8.26,20160304.0,,True,20180903,9,,8.26,measured,0.333,site_median,1.0,,,11.6,False,O,8.26,measured,11.933,8.427922504133882,0.474,19.198,19.198,15.2524,20.6909,20.6909,16.4385,
TAP_A03,025a,,,727577.017541456,9653212.498336,O,30.0,True,,,20160304.0,,True,20180903,9,,19.58,local_fit,0.333,site_median,1.0,,,30.0,True,O,,feldpausch,30.333,,0.5647,,,,,,,
TAP_A03,025b,Sapium marmieri,Euphorbiaceae,727603.3991142398,9653225.76172,O,13.4,False,5.99,14.78,20160304.0,,True,20180903,9,,14.78,measured,0.333,site_median,1.0,,,13.4,False,O,14.78,measured,13.733,15.03541338653356,0.41,44.8923,44.8923,30.958,47.8898,47.8898,33.0252,
TAP_A03,026a,Guatteria schomburgkiana,Annonaceae,727576.222114656,9653214.787536,O,26.4,False,15.94,22.15,20160304.0,,True,20180903,9,,22.15,measured,0.333,site_median,1.0,,,26.4,False,O,22.15,measured,26.732999999999997,22.321345592409624,0.6,250.332,250.332,250.332,258.4692,258.4692,258.4692,
TAP_A03,026b,Apeiba petoumo,Malvaceae,727600.679239904,9653227.28608,O,12.0,False,6.02,11.77,20160304.0,,True,20180903,9,,11.77,measured,0.333,site_median,1.0,,,12.0,False,O,11.77,measured,12.333,12.000363533625718,0.2822,28.9801,28.9801,13.8817,31.1545,31.1545,14.9233,
TAP_A03,027a,Jacaranda copaia,Bignoniaceae,727581.9250948558,9653213.796606,O,22.4,False,20.95,25.57,20160304.0,,True,20180903,9,,25.57,measured,0.333,site_median,1.0,,,22.4,False,O,25.57,measured,22.732999999999997,25.812099519504358,0.3507,208.9729,208.9729,123.7176,217.0672,217.0672,128.5096,
TAP_A03,027b,Cordia scabrifolia,Boraginaceae,727605.578501752,9653214.08789,O,14.9,False,9.02,17.41,20160304.0,,True,20180903,9,,17.41,measured,0.333,site_median,1.0,,,14.9,False,O,17.41,measured,15.233,17.676547935302963,0.474,64.7948,64.7948,51.4783,68.6622,68.6622,54.5509,
TAP_A03,028a,,,727584.7089505598,9653215.034224,O,31.9,True,,22.29,20160304.0,,True,20180903,9,,22.29,measured,0.333,site_median,1.0,,,31.9,True,O,22.29,measured,32.233,22.42559653412467,0.5647,364.4312,259.6539,259.6539,374.1019,266.4217,266.4217,
TAP_A03,028b,,,727601.769818032,9653233.004132,O,11.4,True,,10.41,20160304.0,,True,20180903,9,,10.41,measured,0.333,site_median,1.0,,,11.4,True,O,10.41,measured,11.733,10.62578392703497,0.5647,23.2579,17.7887,17.7887,25.1001,19.162,19.162,
TAP_A03,029a,,,727587.80093724,9653221.402394,O,29.5,True,,13.31,20160304.0,,True,20180903,9,,13.31,measured,0.333,site_median,1.0,,,29.5,True,O,13.31,measured,29.833,13.39951847479117,0.5647,189.1259,145.6402,145.6402,194.5845,149.7657,149.7657,
TAP_A03,029b,,,727596.514716272,9653229.841816,O,13.6,True,,5.97,20160304.0,,True,20180903,9,,5.97,measured,0.333,site_median,1.0,,,13.6,True,O,5.97,measured,13.933,6.071446509827908,0.5647,19.0757,16.0651,16.0651,20.3296,17.0955,17.0955,
TAP_A03,030a,,,727586.790393696,9653221.23288,O,16.2,True,,11.34,20160304.0,,True,20180903,9,,11.34,measured,0.333,site_median,1.0,,,16.2,True,O,11.34,measured,16.532999999999998,11.497642423758913,0.5647,50.2038,38.5268,38.5268,52.9465,40.5827,40.5827,
TAP_A03,030b,,,727616.2291700998,9653242.924575,O,20.8,True,,23.17,20160304.0,,True,20180903,9,,23.17,measured,0.333,site_median,1.0,,,20.8,True,O,23.17,measured,21.133,23.40989341313803,0.5647,164.2435,113.9451,113.9451,171.1271,118.618,118.618,
TAP_A03,031a,Attalea maripa,Arecaceae,727582.98048488,9653219.908952,P,35.0,False,3.79,14.02,20160304.0,56.1,False,20180903,9,30.96,14.02,measured,5.0,observed,1.0,61.1,14.58,35.0,False,P,14.02,measured,40.0,15.100429644769772,0.326,277.7842,331.237,331.237,387.5925,478.0994,478.0994,
TAP_A03,031b,,,727616.56837968,9653239.27856,O,15.2,True,,16.62,20160304.0,,True,20180903,9,,16.62,measured,0.333,site_median,1.0,,,15.2,True,O,16.62,measured,15.533,16.86868889244853,0.5647,64.3806,46.3685,46.3685,68.1432,49.0143,49.0143,
TAP_A03,032a,Cordia scabrifolia,Boraginaceae,727575.203968352,9653217.717712,O,20.0,False,17.32,22.93,20160304.0,,True,20180903,9,,22.93,measured,0.333,site_median,1.0,,,20.0,False,O,22.93,measured,20.333,23.17881213489225,0.474,150.6002,150.6002,119.6492,157.1806,157.1806,124.8771,
TAP_A03,032b,Protium paniculatum,Burseraceae,727612.801933344,9653232.267504,O,13.7,False,8.27,12.13,20160304.0,13.9,False,20180903,9,13.42,12.13,measured,0.067,observed,1.0,13.97,12.18,13.7,False,O,12.13,measured,13.767,12.171304145982907,0.49,38.6534,38.6534,31.7207,39.1529,39.1529,32.1307,
TAP_A03,033a,,,727579.8927291678,9653222.600236,O,10.5,True,,1.94,20160304.0,,True,20180903,9,,1.94,measured,0.333,site_median,1.0,,,10.5,True,O,1.94,measured,10.833,1.9840649172517724,0.5647,3.8434,3.8182,3.8182,4.1755,4.1396,4.1396,
TAP_A03,033b,Inga alba,Fabaceae,727612.7303443198,9653232.45472,O,29.8,False,14.58,23.1,20160304.0,32.3,False,20180903,9,23.11,23.1,measured,0.833,observed,1.0,33.13,23.45,29.8,False,O,23.1,measured,30.633,23.481489314159308,0.5861,330.3818,330.3818,322.9155,354.2671,354.2671,346.2611,
TAP_A03,034a,,,727589.6020874279,9653228.271555,O,19.3,True,,7.82,20160304.0,,True,20180903,9,,7.82,measured,0.333,site_median,1.0,,,19.3,True,O,7.82,measured,19.633,7.908528382987217,0.5647,49.163,40.3476,40.3476,51.394,42.1381,42.1381,
TAP_A03,034b,Inga alba,Fabaceae,727613.08828944,9653231.51864,O,14.5,False,4.12,6.45,20160304.0,14.7,False,20180903,9,13.95,6.45,measured,0.067,observed,1.0,14.77,6.47,14.5,False,O,6.45,measured,14.567,6.470583531421607,0.5861,23.3121,23.3121,22.7853,23.5961,23.5961,23.0628,
TAP_A03,035a,,,727590.87681284,9653227.703578,O,12.5,False,5.35,6.95,20160304.0,,True,20180903,9,,6.95,measured,0.333,site_median,1.0,,,12.5,False,O,6.95,measured,12.833,7.079924485676652,0.5647,18.7675,18.7675,17.6895,20.1162,20.1162,18.9608,
TAP_A03,035b,Pouteria sp,Sapotaceae,727614.6065189278,9653230.374276,O,24.7,False,7.2,17.04,20160304.0,26.5,False,20180903,9,20.53,17.04,measured,0.6,observed,1.0,27.1,17.27,24.7,False,O,17.04,measured,25.3,17.297101190792272,0.7187,170.1843,170.1843,202.979,180.9731,180.9731,215.8467,
TAP_A03,036a,,,727590.6415644,9653228.35098,O,10.9,True,,11.18,20160304.0,,True,20180903,9,,11.18,measured,0.333,site_median,1.0,,,10.9,True,O,11.18,measured,11.233,11.4236189116137,0.5647,22.8453,17.24,17.24,24.7426,18.6352,18.6352,
TAP_A03,036b,Inga thibaudiana,Fabaceae,727608.968712484,9653228.160739,O,20.0,False,5.52,9.65,20160304.0,20.7,False,20180903,9,17.56,9.65,measured,0.233,observed,1.0,20.93,9.72,20.0,False,O,9.65,measured,20.233,9.723365138783576,0.5786,64.7098,64.7098,62.452,66.6806,66.6806,64.354,
TAP_A03,037a,Cordia goeldiana,Boraginaceae,727574.5937818718,9653225.57674,O,15.9,False,13.9,18.18,20160304.0,,True,20180903,9,,18.18,measured,0.333,site_median,1.0,,,15.9,False,O,18.18,measured,16.233,18.438259903828516,0.498,76.7276,76.7276,63.9693,81.0031,81.0031,67.5339,
TAP_A03,037b,Inga alba,Fabaceae,727614.560911712,9653229.929008,O,12.2,False,9.12,15.97,20160304.0,,True,20180903,9,,15.97,measured,0.333,site_median,1.0,,,12.2,False,O,15.97,measured,12.533,16.27681854830682,0.5861,40.3144,40.3144,39.4034,43.2868,43.2868,42.3086,
TAP_A03,038b,Inga alba,Fabaceae,727618.6740378878,9653236.62892,O,19.2,False,11.92,17.59,20160304.0,21.0,False,20180903,9,17.72,17.59,measured,0.6,observed,1.0,21.6,17.92,19.2,False,O,17.59,measured,19.8,17.949703818815717,0.5861,107.3604,107.3604,104.9342,116.2816,116.2816,113.6538,
TAP_A03,039a,Cordia scabrifolia,Boraginaceae,727571.9268099358,9653227.149216,O,13.3,False,10.73,13.06,20160304.0,,True,20180903,9,,13.06,measured,0.333,site_median,1.0,,,13.3,False,O,13.06,measured,13.633000000000001,13.287615702655877,0.474,39.2084,39.2084,31.1504,41.8473,41.8473,33.2469,
TAP_A03,039b,Cordia scabrifolia,Boraginaceae,727619.047988452,9653234.831143,O,17.9,False,10.83,13.4,20160304.0,,True,20180903,9,,13.4,measured,0.333,site_median,1.0,,,17.9,False,O,13.4,measured,18.232999999999997,13.565802118569259,0.474,71.7933,71.7933,57.0385,75.3221,75.3221,59.8421,
TAP_A03,040a,Cordia scabrifolia,Boraginaceae,727571.894992864,9653227.240784,O,21.0,False,15.09,19.82,20160304.0,21.3,False,20180903,9,17.88,19.82,measured,0.1,observed,1.0,21.4,19.89,21.0,False,O,19.82,measured,21.1,19.881107460800603,0.474,143.6832,143.6832,114.1537,145.4581,145.4581,115.5639,
TAP_A03,040b,Cordia scabrifolia,Boraginaceae,727619.142281648,9653234.866612,O,10.6,False,8.9,11.65,20160304.0,,True,20180903,9,,11.65,measured,0.333,site_median,1.0,,,10.6,False,O,11.65,measured,10.933,11.911850737891081,0.474,22.5212,22.5212,17.8927,24.4476,24.4476,19.4232,
TAP_A03,041a,,,727571.0849680318,9653227.136088,O,11.8,True,,18.47,20160304.0,,True,20180903,9,,18.47,measured,0.333,site_median,1.0,,,11.8,True,O,18.47,measured,12.133000000000001,18.83837219113917,0.5647,43.5358,30.4645,30.4645,46.8607,32.7327,32.7327,
