site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,2812,,,726620.1,9665609.27,O,16.4,A,10.17,19.91,20100116-20100213,17.7,A,14.51,22.76,20110704-20110711,500.000757499,15.83,19.91,measured,1.3,observed,-2.0,15.1,17.87,16.4,True,O,19.91,measured,13.799999999999999,17.682123025247844,0.6344,89.0696,62.5731,62.5731,56.6367,40.2069,40.2069,
TAP_A01,2813,,,726617.8,9665609.02,O,7.1,A,4.48,9.12,20100116-20100213,7.4,A,5.16,9.89,20110704-20110711,500.000757499,8.51,9.12,measured,0.3,observed,-2.0,6.8,8.56,7.1,True,O,9.12,measured,6.5,8.535333287847415,0.6344,8.111,6.1923,6.1923,6.3994,4.9161,4.9161,
TAP_A01,2814,,,726607.0,9665609.3,O,15.0,A,7.43,15.35,20100116-20100213,15.2,A,11.14,20.87,20110704-20110711,500.000757499,14.28,15.35,measured,0.2,observed,-2.0,14.8,15.07,15.0,True,O,15.35,measured,14.6,15.066672644293622,0.6344,58.0541,42.3135,42.3135,54.0782,39.4806,39.4806,
TAP_A01,2815,Couratari stellata,Lecythidaceae,726593.0,9665609.18,O,11.6,A,15.14,20.13,20100116-20100213,11.8,A,13.79,19.91,20110704-20110711,500.000757499,11.96,20.13,measured,0.2,observed,-2.0,11.4,19.64,11.6,True,O,20.13,measured,11.2,19.632024165324992,0.6331,45.7967,31.5878,31.5878,41.7319,28.8497,28.8497,
TAP_A01,2816,Protium hepytaphillum ,Burseraceae,726582.4,9665610.81,O,27.4,A,16.36,25.91,20100116-20100213,27.5,A,11.44,19.32,20110704-20110711,500.000757499,21.0,25.91,measured,0.1,observed,-2.0,27.3,25.8,27.4,True,O,25.91,measured,27.2,25.794368536484843,0.5773,313.6852,216.6591,216.6591,307.8843,212.728,212.728,
TAP_A01,2817,Tachigali alba,Fabaceae,726579.5,9665611.05,O,62.0,A,38.63,47.15,20100116-20100213,62.2,D,26.56,58.8,20110704-20110711,500.000757499,32.46,47.15,measured,0.2,observed,-2.0,61.8,47.0,62.0,True,O,47.15,measured,61.6,47.01367287135552,0.5573,2770.3038,1810.3013,1810.3013,2727.8032,1782.7903,1782.7903,
TAP_A01,2818,,,726575.8,9665609.4,O,17.7,A,6.27,17.47,20100116-20100213,17.9,A,8.17,18.19,20110704-20110711,500.000757499,15.95,17.47,measured,0.2,observed,-2.0,17.5,17.21,17.7,True,O,17.47,measured,17.3,17.20412974108843,0.6344,90.9876,65.494,65.494,85.7244,61.7873,61.7873,
TAP_A01,2819,,,726570.2,9665609.29,O,5.2,A,5.06,10.12,20100116-20100213,5.2,A,4.5,9.27,20110704-20110711,500.000757499,6.52,10.12,measured,0.0,observed,-2.0,5.2,10.12,5.2,True,O,10.12,measured,5.2,10.12,0.6344,4.8883,3.6166,3.6166,4.8883,3.6166,3.6166,
TAP_A01,2820,Jacaranda copaia,Bignoniaceae,726557.1,9665611.31,O,47.9,A,22.16,26.86,20100116-20100213,49.0,A,14.7,19.77,20110704-20110711,500.000757499,28.99,26.86,measured,1.1,observed,-2.0,46.8,26.24,47.9,True,O,26.86,measured,45.699999999999996,26.22240942558465,0.3507,966.6808,681.9291,681.9291,861.4728,608.6478,608.6478,
TAP_A01,2821,,,726556.9,9665611.21,O,25.0,A,14.16,23.67,20100116-20100213,25.2,A,24.64,28.92,20110704-20110711,500.000757499,19.9,23.67,measured,0.2,observed,-2.0,24.8,23.43,25.0,True,O,23.67,measured,24.6,23.432536908420033,0.6344,240.1359,167.5073,167.5073,230.4144,160.8577,160.8577,
TAP_A01,2822,,,726545.9,9665609.04,O,20.3,A,9.46,15.09,20100116-20100213,20.5,A,8.32,13.55,20110704-20110711,500.000757499,17.45,15.09,measured,0.2,observed,-2.0,20.1,14.89,20.3,True,O,15.09,measured,19.900000000000002,14.89486975691936,0.6344,103.0608,76.4222,76.4222,97.8827,72.6624,72.6624,
TAP_A01,2823,,,726539.5,9665608.88,O,8.7,A,6.67,13.35,20100116-20100213,8.8,A,8.21,13.35,20110704-20110711,500.000757499,9.68,13.35,measured,0.1,observed,-2.0,8.6,13.13,8.7,True,O,13.35,measured,8.5,13.123580898446995,0.6344,17.4933,12.6982,12.6982,16.4401,11.9526,11.9526,
TAP_A01,2824,,,726523.6,9665609.2,L,5.6,A,,,20100116-20100213,6.0,D,,,20110704-20110711,500.000757499,7.27,9.56,local_fit,0.4,observed,-2.0,5.2,8.57,5.6,True,L,7.27,feldpausch,4.8,6.461844632610453,0.6344,4.0905,3.2002,3.2002,2.6987,2.1351,2.1351,
TAP_A01,2825,,,726522.3,9665609.7,O,15.6,A,10.98,21.19,20100116-20100213,16.5,A,16.08,21.0,20110704-20110711,500.000757499,15.1,21.19,measured,0.9,observed,-2.0,14.7,19.58,15.6,True,O,21.19,measured,13.799999999999999,19.470871144491735,0.6344,85.8507,59.5777,59.5777,62.2221,43.5046,43.5046,
TAP_A01,2826,,,726521.3,9665609.1,O,5.3,A,5.15,9.07,20100116-20100213,5.5,A,4.1,8.86,20110704-20110711,500.000757499,6.81,9.07,measured,0.2,observed,-2.0,5.1,8.56,5.3,True,O,9.07,measured,4.8999999999999995,8.541351293581508,0.6344,4.559,3.4351,3.4351,3.6889,2.7954,2.7954,
TAP_A01,2827,,,726517.3,9665609.94,O,15.5,A,12.45,18.12,20100116-20100213,15.6,A,10.27,17.97,20110704-20110711,500.000757499,14.54,18.12,measured,0.1,observed,-2.0,15.4,17.96,15.5,True,O,18.12,measured,15.3,17.959489123943225,0.6344,72.7697,51.7483,51.7483,70.3346,50.0558,50.0558,
TAP_A01,2828,,,726512.8,9665609.04,O,18.2,A,13.21,18.12,20100116-20100213,18.6,A,14.9,22.49,20110704-20110711,500.000757499,16.36,18.12,measured,0.4,observed,-2.0,17.8,17.6,18.2,True,O,18.12,measured,17.4,17.583249492051223,0.6344,99.5594,71.347,71.347,88.5584,63.6281,63.6281,
TAP_A01,2829,,,726509.69,9665611.88,O,38.0,A,9.38,26.1,20100116-20100213,38.0,D,1.83,15.29,20110704-20110711,500.000757499,25.35,26.1,measured,0.0,observed,-2.0,38.0,26.1,38.0,True,O,26.1,measured,38.0,26.1,0.6344,598.1904,419.2167,419.2167,598.1904,419.2167,419.2167,
TAP_A01,2830,,,726498.4,9665608.76,O,26.4,A,8.41,23.27,20100116-20100213,26.8,A,12.91,19.85,20110704-20110711,500.000757499,20.67,23.27,measured,0.4,observed,-2.0,26.0,22.84,26.4,True,O,23.27,measured,25.599999999999998,22.831607758952597,0.6344,262.6787,184.2073,184.2073,242.8157,170.5384,170.5384,
TAP_A01,2831,Lecythis lurida,Lecythidaceae,726496.69,9665614.61,O,86.3,A,23.0,41.87,20100116-20100213,88.9,A,28.74,43.47,20110704-20110711,500.000757499,37.45,41.87,measured,2.6,observed,-2.0,83.7,40.96,86.3,True,O,41.87,measured,81.1,40.91888592757849,0.8633,4704.6904,3182.7145,3182.7145,4074.8068,2758.3848,2758.3848,
TAP_A01,2832,Pourouma guianensis,Urticaceae,726484.2,9665609.09,O,49.8,A,21.21,31.02,20100116-20100213,57.3,A,19.9,32.52,20110704-20110711,500.000757499,31.27,31.02,measured,5.0,observed,-2.0,47.3,28.25,49.8,True,O,31.02,measured,39.8,27.599570303604942,0.38,1200.3137,829.2417,829.2417,691.4378,481.3752,481.3752,
TAP_A01,2833,,,726479.7,9665610.58,O,20.9,A,9.29,17.82,20100116-20100213,21.4,A,5.63,17.42,20110704-20110711,500.000757499,17.94,17.82,measured,0.5,observed,-2.0,20.4,17.27,20.9,True,O,17.82,measured,19.9,17.259248687408864,0.6344,128.3134,92.8099,92.8099,113.02,81.969,81.969,
TAP_A01,2834,,,726475.9,9665608.62,O,5.5,A,0.5,2.4,20100116-20100213,5.5,D,0.5,2.4,20110704-20110711,500.000757499,6.81,2.4,measured,0.0,observed,-2.0,5.5,2.4,5.5,True,O,2.4,measured,5.5,2.4,0.6344,1.3389,1.2468,1.2468,1.3389,1.2468,1.2468,
TAP_A01,2835,Carapa guianensis,Meliaceae,726475.39,9665612.87,O,58.9,A,23.61,28.86,20100116-20100213,59.3,A,24.64,32.08,20110704-20110711,500.000757499,31.76,28.86,measured,0.4,observed,-2.0,58.5,28.69,58.9,True,O,28.86,measured,58.1,28.678808908796935,0.53,1552.2975,1093.484,1093.484,1502.146,1058.5143,1058.5143,
TAP_A01,2836,,,726464.25,9665609.15,O,6.5,A,3.56,8.61,20100116-20100213,6.6,A,3.84,9.76,20110704-20110711,500.000757499,7.81,8.61,measured,0.1,observed,-2.0,6.4,8.42,6.5,True,O,8.61,measured,6.3,8.409537276238453,0.6344,6.454,4.9513,4.9513,5.934,4.5625,4.5625,
TAP_A01,2837,,,726446.4,9665609.17,O,10.5,A,4.68,13.12,20100116-20100213,11.2,A,6.4,13.18,20110704-20110711,500.000757499,11.53,13.12,measured,0.7,observed,-2.0,9.8,11.91,10.5,True,O,13.12,measured,9.1,11.82507531185436,0.6344,24.8271,18.2351,18.2351,16.9655,12.5804,12.5804,
TAP_A01,2838,,,726443.2,9665609.31,O,10.8,A,3.03,3.46,20100116-20100213,10.8,D,,3.46,20110704-20110711,500.000757499,11.23,3.46,measured,0.0,observed,-2.0,10.8,3.46,10.8,True,O,3.46,measured,10.8,3.46,0.6344,7.1424,6.4844,6.4844,7.1424,6.4844,6.4844,
TAP_A01,2839,,,726435.3,9665609.35,O,16.3,A,13.04,20.2,20100116-20100213,17.2,A,14.39,19.96,20110704-20110711,500.000757499,15.53,20.2,measured,0.9,observed,-2.0,15.4,18.74,16.3,True,O,20.2,measured,14.5,18.643493944379586,0.6344,89.2635,62.5478,62.5478,65.6879,46.354,46.354,
TAP_A01,2840,Licania octandra,Chrysobalanaceae,726412.49,9665612.31,O,59.6,A,24.54,38.87,20100116-20100213,60.4,A,21.35,39.99,20110704-20110711,500.000757499,32.03,38.87,measured,0.8,observed,-2.0,58.8,38.4,59.6,True,O,38.87,measured,58.0,38.387158391724796,0.825,2124.2478,1428.4225,1428.4225,1989.9292,1338.9969,1338.9969,
TAP_A01,2841,Manilkara huberi,Sapotaceae,726407.99,9665617.1,O,112.3,A,36.39,49.63,20100116-20100213,113.0,A,36.22,56.52,20110704-20110711,500.000757499,40.44,49.63,measured,0.7,observed,-2.0,111.6,49.45,112.3,True,O,49.63,measured,110.89999999999999,49.44945746682637,0.9214,9286.4214,6193.5236,6193.5236,9029.6044,6022.0824,6022.0824,
TAP_A01,2842,,,726404.2,9665609.04,O,5.4,A,2.14,6.65,20100116-20100213,6.2,A,0.34,0.66,20110704-20110711,500.000757499,7.45,6.65,measured,0.8,observed,-2.0,4.6,5.3,5.4,True,O,6.65,measured,3.8000000000000003,5.072985392014398,0.6344,3.4927,2.7664,2.7664,1.3506,1.0978,1.0978,
TAP_A01,2843,,,726402.8,9665608.98,O,8.6,A,8.97,11.88,20100116-20100213,8.6,A,6.87,10.94,20110704-20110711,500.000757499,9.52,11.88,measured,0.0,observed,-2.0,8.6,11.88,8.6,True,O,11.88,measured,8.6,11.88,0.6344,15.2624,11.2786,11.2786,15.2624,11.2786,11.2786,
TAP_A01,2844,,,726395.7,9665610.58,O,34.3,A,19.07,28.69,20100116-20100213,34.8,A,18.48,28.33,20110704-20110711,500.000757499,24.13,28.69,measured,0.5,observed,-2.0,33.8,28.21,34.3,True,O,28.69,measured,33.3,28.206215628073366,0.6344,537.1553,369.0382,369.0382,498.6644,343.0283,343.0283,
TAP_A01,2845,,,726395.59,9665613.08,O,91.4,D,,14.78,20100116-20100213,,D,,,20110704-20110711,500.000757499,,14.78,measured,0.2,site_median,-2.0,,,91.4,False,O,14.78,measured,91.0,14.757562545179306,0.6344,1904.7146,1904.7146,2011.1924,1885.679,1885.679,1991.0927,
TAP_A01,2846,,,726368.4,9665609.43,O,23.0,A,18.37,24.7,20100116-20100213,24.1,A,22.11,24.82,20110704-20110711,500.000757499,19.35,24.7,measured,1.1,observed,-2.0,21.9,23.24,23.0,True,O,24.7,measured,20.8,23.154102197910532,0.6344,212.7285,146.8051,146.8051,164.1335,113.8811,113.8811,
TAP_A01,2847,,,726365.0,9665608.53,O,8.1,A,8.47,11.21,20100116-20100213,8.2,A,9.87,11.46,20110704-20110711,500.000757499,9.19,11.21,measured,0.1,observed,-2.0,8.0,11.0,8.1,True,O,11.21,measured,7.8999999999999995,11.004407874494843,0.6344,12.8304,9.5413,9.5413,12.0005,8.9395,8.9395,
TAP_A01,2848,,,726361.5,9665609.52,O,28.1,D,1.41,4.07,20100116-20100213,28.1,D,,4.07,20110704-20110711,500.000757499,21.28,4.07,measured,0.0,observed,-2.0,28.1,4.07,28.1,False,O,4.07,measured,28.1,4.07,0.6344,54.1127,54.1127,57.1378,54.1127,54.1127,57.1378,
TAP_A01,2849,,,726358.6,9665608.97,O,12.1,A,7.14,9.17,20100116-20100213,12.2,A,8.06,12.0,20110704-20110711,500.000757499,12.25,9.17,measured,0.1,observed,-2.0,12.0,9.07,12.1,True,O,9.17,measured,11.9,9.062222315961018,0.6344,23.085,18.0654,18.0654,22.0897,17.305,17.305,
TAP_A01,2850,,,726348.1,9665608.97,O,5.7,A,0.95,3.96,20100116-20100213,,A,1.35,5.23,20110704-20110711,500.000757499,,3.96,measured,0.2,site_median,-2.0,,,5.7,True,O,3.96,measured,5.3,3.7465073715124455,0.6344,2.3403,2.0171,2.0171,1.9236,1.6666,1.6666,
TAP_A01,2851,,,726342.7,9665608.69,O,25.2,A,18.74,24.02,20100116-20100213,25.2,A,13.7,21.72,20110704-20110711,500.000757499,19.9,24.02,measured,0.0,observed,-2.0,25.2,24.02,25.2,True,O,24.02,measured,25.2,24.02,0.6344,247.4194,172.254,172.254,247.4194,172.254,172.254,
TAP_A01,2852,,,726335.6,9665611.48,O,36.5,A,26.19,33.09,20100116-20100213,36.5,A,17.29,31.15,20110704-20110711,500.000757499,24.79,33.09,measured,0.0,observed,-2.0,36.5,33.09,36.5,True,O,33.09,measured,36.5,33.09,0.6344,697.0764,469.6314,469.6314,697.0764,469.6314,469.6314,
TAP_A01,2853,,,726324.0,9665608.91,O,5.8,A,3.12,8.37,20100116-20100213,7.0,A,7.8,10.41,20110704-20110711,500.000757499,8.17,8.37,measured,1.2,observed,-2.0,4.6,6.09,5.8,True,O,8.37,measured,3.4,5.545098513206466,0.6344,5.0263,3.8522,3.8522,1.1857,0.9452,0.9452,
TAP_A01,2854,Caryocar villosum,Caryocaraceae,726320.6,9665609.35,O,15.1,A,8.92,17.09,20100116-20100213,15.6,A,10.1,14.13,20110704-20110711,500.000757499,14.54,17.09,measured,0.5,observed,-2.0,14.6,16.33,15.1,True,O,17.09,measured,14.1,16.300011096691488,0.758,65.31,46.8162,46.8162,54.5547,39.2706,39.2706,
TAP_A01,2855,,,726297.4,9665608.66,O,5.0,A,2.66,6.93,20100116-20100213,5.3,A,3.83,7.08,20110704-20110711,500.000757499,6.62,6.93,measured,0.3,observed,-2.0,4.7,6.32,5.0,True,O,6.93,measured,4.4,6.281186356658506,0.6344,3.129,2.4531,2.4531,2.215,1.7529,1.7529,
TAP_A01,2856,Protium hepytaphillum ,Burseraceae,726294.8,9665610.21,O,24.6,A,10.02,18.57,20100116-20100213,24.8,A,16.69,22.04,20110704-20110711,500.000757499,19.7,18.57,measured,0.2,observed,-2.0,24.4,18.38,24.6,True,O,18.57,measured,24.200000000000003,18.379945176599975,0.5773,183.6227,132.9896,132.9896,176.0631,127.6215,127.6215,
TAP_A01,2857,,,726277.2,9665608.93,O,28.6,A,9.07,21.95,20100116-20100213,28.9,A,14.52,19.23,20110704-20110711,500.000757499,21.64,21.95,measured,0.3,observed,-2.0,28.3,21.68,28.6,True,O,21.95,measured,28.0,21.670311082547542,0.6344,290.0863,206.1033,206.1033,274.8638,195.4849,195.4849,
TAP_A01,2858,,,726277.4,9665608.33,O,5.6,A,3.92,6.07,20100116-20100213,5.6,A,3.05,5.65,20110704-20110711,500.000757499,6.9,6.07,measured,0.0,observed,-2.0,5.6,6.07,5.6,True,O,6.07,measured,5.6,6.07,0.6344,3.4302,2.7611,2.7611,3.4302,2.7611,2.7611,
TAP_A01,2859,,,726273.0,9665610.07,O,33.0,A,18.03,29.64,20100116-20100213,33.0,A,16.37,24.77,20110704-20110711,500.000757499,23.4,29.64,measured,0.0,observed,-2.0,33.0,29.64,33.0,True,O,29.64,measured,33.0,29.64,0.6344,514.2248,350.8195,350.8195,514.2248,350.8195,350.8195,
TAP_A01,2860,,,726267.7,9665608.51,O,9.4,A,4.08,12.17,20100116-20100213,9.5,A,5.61,13.47,20110704-20110711,500.000757499,10.23,12.17,measured,0.1,observed,-2.0,9.3,11.99,9.4,True,O,12.17,measured,9.200000000000001,11.980443669300273,0.6344,18.5887,13.743,13.743,17.5535,12.9965,12.9965,
TAP_A01,2861,,,726262.7,9665609.5,O,15.4,A,10.07,14.74,20100116-20100213,15.8,A,4.59,15.61,20110704-20110711,500.000757499,14.66,14.74,measured,0.4,observed,-2.0,15.0,14.23,15.4,True,O,14.74,measured,14.6,14.208889678944809,0.6344,58.7428,43.1451,43.1451,51.0712,37.6322,37.6322,
TAP_A01,2862,Eschweilera parviflora,Lecythidaceae,726258.6,9665610.84,O,26.3,A,11.54,21.9,20100116-20100213,26.9,A,12.61,24.65,20110704-20110711,500.000757499,20.72,21.9,measured,0.6,observed,-2.0,25.7,21.29,26.3,True,O,21.9,measured,25.1,21.27513857106333,0.918,245.7467,173.9619,173.9619,218.0857,154.7414,154.7414,
TAP_A01,2863,,,726255.4,9665608.64,O,12.1,A,10.97,14.09,20100116-20100213,12.6,A,8.4,13.83,20110704-20110711,500.000757499,12.53,14.09,measured,0.5,observed,-2.0,11.6,13.29,12.1,True,O,14.09,measured,11.1,13.250229419394836,0.6344,35.1071,25.6708,25.6708,27.9397,20.544,20.544,
TAP_A01,2864,,,726247.9,9665608.72,O,7.0,A,3.13,9.2,20100116-20100213,7.2,A,3.04,9.47,20110704-20110711,500.000757499,8.34,9.2,measured,0.2,observed,-2.0,6.8,8.81,7.0,True,O,9.2,measured,6.6,8.802629836021172,0.6344,7.957,6.0623,6.0623,6.7944,5.198,5.198,
TAP_A01,2865,Cecropia palmata,Urticaceae,726228.2,9665608.39,O,8.1,A,11.42,13.04,20100116-20100213,9.0,A,2.15,13.59,20110704-20110711,500.000757499,9.84,13.04,measured,0.9,observed,-2.0,7.2,11.05,8.1,True,O,13.04,measured,6.3,10.807099802211418,0.3404,14.8708,10.7976,10.7976,7.5801,5.6016,5.6016,
TAP_A01,2866,,,726224.5,9665609.48,O,27.4,A,14.96,17.72,20100116-20100213,28.2,A,13.59,19.09,20110704-20110711,500.000757499,21.32,17.72,measured,0.8,observed,-2.0,26.6,17.1,27.4,True,O,17.72,measured,25.799999999999997,17.07666578410399,0.6344,216.4962,158.783,158.783,185.6811,136.5855,136.5855,
TAP_A01,2867,,,726222.9,9665610.88,O,85.3,A,38.29,46.83,20100116-20100213,86.0,A,28.3,46.78,20110704-20110711,500.000757499,37.01,46.83,measured,0.7,observed,-2.0,84.6,46.54,85.3,True,O,46.83,measured,83.89999999999999,46.5466324689543,0.6344,5129.8513,3407.5818,3407.5818,4937.4531,3280.3183,3280.3183,
TAP_A01,2868,,,726220.6,9665608.88,O,32.0,A,20.71,30.2,20100116-20100213,32.9,A,18.58,33.69,20110704-20110711,500.000757499,23.36,30.2,measured,0.9,observed,-2.0,31.1,29.23,32.0,True,O,30.2,measured,30.2,29.187014748459905,0.6344,493.1741,334.9694,334.9694,426.0488,290.1339,290.1339,
TAP_A01,2869,,,726218.75,9665609.37,O,31.2,A,13.67,26.7,20100116-20100213,31.3,A,14.89,27.15,20110704-20110711,500.000757499,22.69,26.7,measured,0.1,observed,-2.0,31.1,26.61,31.2,True,O,26.7,measured,31.0,26.599012211195205,0.6344,416.2224,287.9088,287.9088,409.5128,283.3498,283.3498,
TAP_A01,2870,,,726213.65,9665608.92,O,43.4,A,19.33,33.88,20100116-20100213,44.6,A,23.33,33.73,20110704-20110711,500.000757499,27.63,33.88,measured,1.2,observed,-2.0,42.2,32.9,43.4,True,O,33.88,measured,41.0,32.86903866246272,0.6344,1000.1506,676.9126,676.9126,868.9582,589.3305,589.3305,
TAP_A01,2871,,,726208.2,9665608.76,O,25.5,A,14.66,27.07,20100116-20100213,25.9,A,17.23,23.79,20110704-20110711,500.000757499,20.24,27.07,measured,0.4,observed,-2.0,25.1,26.55,25.5,True,O,27.07,measured,24.7,26.537434824996836,0.6344,284.535,194.498,194.498,262.2355,179.5436,179.5436,
TAP_A01,2872,,,726206.75,9665608.35,O,5.9,A,2.53,8.62,20100116-20100213,6.1,A,4.2,9.4,20110704-20110711,500.000757499,7.36,8.62,measured,0.2,observed,-2.0,5.7,8.19,5.9,True,O,8.62,measured,5.5,8.172181857873909,0.6344,5.3483,4.0833,4.0833,4.4268,3.3969,3.3969,
TAP_A01,2873,,,726203.3,9665609.55,O,48.0,A,22.32,32.38,20100116-20100213,48.0,A,17.98,28.56,20110704-20110711,500.000757499,28.69,32.38,measured,0.0,observed,-2.0,48.0,32.38,48.0,True,O,32.38,measured,48.0,32.38,0.6344,1164.8601,797.8999,797.8999,1164.8601,797.8999,797.8999,
TAP_A01,2874,Manilkara huberi,Sapotaceae,726197.19,9665614.34,O,79.6,A,36.68,45.12,20100116-20100213,80.6,A,33.48,46.43,20110704-20110711,500.000757499,36.13,45.12,measured,1.0,observed,-2.0,78.6,44.68,79.6,True,O,45.12,measured,77.6,44.67857588539733,0.9214,4322.2236,2878.4555,2878.4555,4073.4999,2713.7145,2713.7145,
TAP_A01,2875,,,726195.3,9665607.88,O,9.0,A,4.09,11.8,20100116-20100213,9.2,A,5.37,12.28,20110704-20110711,500.000757499,10.0,11.8,measured,0.2,observed,-2.0,8.8,11.42,9.0,True,O,11.8,measured,8.6,11.412780119976754,0.6344,16.5691,12.2841,12.2841,14.6763,10.9145,10.9145,
TAP_A01,2876,,,726201.11,9665605.59,O,26.0,A,9.36,11.77,20100116-20100213,26.0,A,13.74,19.45,20110704-20110711,500.000757499,20.29,11.77,measured,0.0,observed,-2.0,26.0,11.77,26.0,True,O,11.77,measured,26.0,11.77,0.6344,131.0891,102.306,102.306,131.0891,102.306,102.306,
TAP_A01,2877,,,726203.1,9665608.1,O,6.0,A,7.19,12.72,20100116-20100213,6.3,A,4.57,13.2,20110704-20110711,500.000757499,7.54,12.72,measured,0.3,observed,-2.0,5.7,11.79,6.0,True,O,12.72,measured,5.4,11.741242754519332,0.6344,8.0796,5.8054,5.8054,6.0832,4.4043,4.4043,
TAP_A01,2878,,,726207.61,9665603.61,O,50.3,A,24.0,30.49,20100116-20100213,50.4,A,26.08,30.79,20110704-20110711,500.000757499,29.4,30.49,measured,0.1,observed,-2.0,50.2,30.43,50.3,True,O,30.49,measured,50.099999999999994,30.42985119467096,0.6344,1203.5359,834.1347,834.1347,1191.913,826.179,826.179,
TAP_A01,2879,,,726209.1,9665608.11,O,8.8,A,6.55,10.38,20100116-20100213,8.8,A,6.68,10.19,20110704-20110711,500.000757499,9.68,10.38,measured,0.0,observed,-2.0,8.8,10.38,8.8,True,O,10.38,measured,8.8,10.38,0.6344,13.9926,10.5749,10.5749,13.9926,10.5749,10.5749,
TAP_A01,2880,,,726216.0,9665606.22,O,28.9,A,14.59,25.55,20100116-20100213,29.4,A,17.08,26.43,20110704-20110711,500.000757499,21.86,25.55,measured,0.5,observed,-2.0,28.4,25.02,28.9,True,O,25.55,measured,27.9,25.01204164633751,0.6344,343.3577,238.2873,238.2873,313.9595,218.2498,218.2498,
TAP_A01,2881,,,726225.4,9665608.09,L,7.2,A,,,20100116-20100213,7.8,A,,,20110704-20110711,500.000757499,8.85,10.95,local_fit,0.6,observed,-2.0,6.6,9.66,7.2,True,L,8.85,feldpausch,6.0,7.71577805672215,0.6344,8.0945,6.2133,6.2133,4.9601,3.8569,3.8569,
TAP_A01,2882,,,726235.2,9665607.83,O,5.5,A,5.15,5.93,20100116-20100213,5.5,D,,,20110704-20110711,500.000757499,6.81,5.93,measured,0.0,observed,-2.0,5.5,5.93,5.5,True,O,5.93,measured,5.5,5.93,0.6344,3.2371,2.613,2.613,3.2371,2.613,2.613,
TAP_A01,2883,,,726239.01,9665605.66,O,31.9,A,22.76,27.57,20100116-20100213,31.7,A,12.96,16.7,20110704-20110711,500.000757499,22.86,27.57,measured,0.0,observed,-2.0,31.7,27.57,31.9,True,O,27.57,measured,31.9,27.57,0.6344,448.4628,308.9713,308.9713,448.4628,308.9713,308.9713,
TAP_A01,2884,,,726242.0,9665608.01,O,15.9,A,15.62,19.13,20100116-20100213,16.3,A,13.58,18.66,20110704-20110711,500.000757499,14.98,19.13,measured,0.4,observed,-2.0,15.5,18.48,15.9,True,O,19.13,measured,15.1,18.46585900625594,0.6344,80.6384,56.9242,56.9242,70.4369,49.8774,49.8774,
TAP_A01,2885,Aspidosperma nitidum,Apocynaceae,726242.01,9665605.06,O,61.7,A,30.49,37.22,20100116-20100213,63.8,A,22.38,33.41,20110704-20110711,500.000757499,32.82,37.22,measured,2.1,observed,-2.0,59.6,36.11,61.7,True,O,37.22,measured,57.5,36.04193075700947,0.7635,2178.5878,1477.4911,1477.4911,1839.827,1249.868,1249.868,
TAP_A01,2886,,,726244.9,9665607.87,O,13.9,A,17.63,20.68,20100116-20100213,14.3,A,11.83,18.48,20110704-20110711,500.000757499,13.69,20.68,measured,0.4,observed,-2.0,13.5,19.86,13.9,True,O,20.68,measured,13.1,19.841251608711364,0.6344,66.9272,46.367,46.367,57.2535,39.812,39.812,
TAP_A01,2887,,,726248.3,9665607.48,O,13.3,A,11.43,15.62,20100116-20100213,13.2,A,8.53,12.95,20110704-20110711,500.000757499,12.95,15.62,measured,0.0,observed,-2.0,13.2,15.62,13.3,True,O,15.62,measured,13.3,15.62,0.6344,46.693,33.7438,33.7438,46.693,33.7438,33.7438,
TAP_A01,2888,,,726251.0,9665608.08,O,6.5,A,4.54,6.49,20100116-20100213,6.5,A,4.37,7.15,20110704-20110711,500.000757499,7.72,6.49,measured,0.0,observed,-2.0,6.5,6.49,6.5,True,O,6.49,measured,6.5,6.49,0.6344,4.898,3.9292,3.9292,4.898,3.9292,3.9292,
TAP_A01,2889,,,726266.7,9665607.76,O,25.5,A,19.03,23.82,20100116-20100213,25.7,A,26.78,32.43,20110704-20110711,500.000757499,20.14,23.82,measured,0.2,observed,-2.0,25.3,23.6,25.5,True,O,23.82,measured,25.1,23.586834741339878,0.6344,251.1437,175.1774,175.1774,241.1845,168.3646,168.3646,
TAP_A01,2890,,,726267.3,9665608.16,O,10.9,A,10.56,14.1,20100116-20100213,11.0,A,12.32,17.51,20110704-20110711,500.000757499,11.38,14.1,measured,0.1,observed,-2.0,10.8,13.91,10.9,True,O,14.1,measured,10.700000000000001,13.913669652752189,0.6344,28.652,20.8436,20.8436,27.2783,19.8684,19.8684,
TAP_A01,2891,,,726268.41,9665603.56,O,66.6,A,30.89,39.17,20100116-20100213,66.8,A,34.01,41.08,20110704-20110711,500.000757499,33.48,39.17,measured,0.2,observed,-2.0,66.4,39.08,66.6,True,O,39.17,measured,66.19999999999999,39.06874210000529,0.6344,2658.3066,1794.9152,1794.9152,2620.6016,1769.6685,1769.6685,
