site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,plot_id,quadra_id
FN_A01,39,Nectandra cuspidata,Lauraceae,7.070.622.281.656,8.642.783.908.696,37.0,21.11,12.63,20150814,False,O,24.98,24.98,feldpausch_regional,0.18,default,2.0,37.36,25.11,37.0,False,O,21.11,measured,37.36,21.224209434297475,0.518,461.6268,461.6268,399.9459,472.9187,472.9187,409.729,unknown,
FN_A01,40,Tetragastris altissima,Burseraceae,70.707.575.156.832,86.427.594.422.352,38.5,22.56,13.67,20150814,False,O,25.53,25.53,feldpausch_regional,0.18,default,2.0,38.86,25.66,38.5,False,O,22.56,measured,38.86,22.675714287871273,0.7079,532.2786,532.2786,625.4755,544.7505,544.7505,640.1312,unknown,
FN_A01,41,Cordia scabrifolia,Boraginaceae,70.706.117.940.832,86.427.428.176.352,56.7,22.76,15.42,20150814,False,O,31.11,31.11,feldpausch_regional,0.18,default,2.0,57.06,31.2,56.7,False,O,22.76,measured,57.06,22.8273947097896,0.474,1143.0229,1143.0229,908.1111,1160.5763,1160.5763,922.0569,unknown,
FN_A01,42,Aniba parviflora,Lauraceae,70.705.428.995.072,86.427.602.180.592,36.0,24.68,17.76,20150814,False,O,24.6,24.6,feldpausch_regional,0.18,default,2.0,36.36,24.73,36.0,False,O,24.68,measured,36.36,24.81848638380768,0.54,509.6735,509.6735,459.8675,522.5155,522.5155,471.4546,unknown,
FN_A01,43,Tetragastris altissima,Burseraceae,70.704.765.248.176,86.427.553.407.536,52.0,18.95,13.72,20150814,False,O,29.85,29.85,feldpausch_regional,0.18,default,2.0,52.36,29.95,52.0,False,O,18.95,measured,52.36,19.013777825155948,0.7079,807.3202,807.3202,948.6742,820.9539,820.9539,964.6951,unknown,
FN_A01,44,Cordia scabrifolia,Boraginaceae,707.045.252.304.601,864.275.742.856.529,48.2,21.81,14.52,20150814,False,O,28.75,28.75,feldpausch_regional,0.18,default,2.0,48.56,28.86,48.2,False,O,21.81,measured,48.56,21.891907471561808,0.474,798.5396,798.5396,634.4253,813.1927,813.1927,646.0669,unknown,
FN_A01,45,,,70.716.669.554.472,86.428.351.521.304,20.3,3.91,1.36,20150814,True,O,17.33,17.33,feldpausch_regional,0.18,default,2.0,20.66,17.53,20.3,True,O,3.91,measured,20.66,3.9550428042244437,0.6481,27.584,25.3193,25.3193,28.8679,26.4722,26.4722,unknown,
FN_A01,46,,,70.716.728.329.433,864.283.451.830.267,10.3,3.71,1.17,20150814,True,O,10.85,10.85,feldpausch_regional,0.18,default,2.0,10.66,11.12,10.3,True,O,3.71,measured,10.66,3.8030149646217697,0.6481,6.9699,6.2443,6.2443,7.6357,6.8253,6.8253,unknown,
FN_A01,47,Inga alba,Fabaceae,707.166.680.274.752,864.283.622.441.664,14.4,14.5,11.06,20150814,False,O,13.76,13.76,feldpausch_regional,0.18,default,2.0,14.76,13.99,14.4,False,O,14.5,measured,14.76,14.749462907265483,0.5861,50.7083,50.7083,49.5624,54.1057,54.1057,52.8829,unknown,
FN_A01,48,,,707.166.278.927.674,864.283.304.645.075,20.2,2.97,1.41,20150814,True,O,17.28,17.28,feldpausch_regional,0.18,default,2.0,20.56,17.48,20.2,True,O,2.97,measured,20.56,3.0044165627798964,0.6481,20.889,20.0206,20.0206,21.8663,20.937,20.937,unknown,
FN_A01,49,Inga alba,Fabaceae,70.716.893.773.168,86.428.349.483.376,11.7,13.69,7.97,20150814,False,O,11.89,11.89,feldpausch_regional,0.18,default,2.0,12.06,12.15,11.7,False,O,13.69,measured,12.059999999999999,13.987863167517338,0.5861,31.9661,31.9661,31.2437,34.6341,34.6341,33.8514,unknown,
FN_A01,50,,,70.717.614.340.648,86.428.409.673.936,18.3,6.65,1.75,20150814,True,O,16.19,16.19,feldpausch_regional,0.18,default,2.0,18.66,16.4,18.3,True,O,6.65,measured,18.66,6.736638612440133,0.6481,37.8302,31.7709,31.7709,39.7961,33.3848,33.3848,unknown,
FN_A01,51,Ormosia coccinea,Fabaceae,7.071.885.979.648,8.642.844.735.936,19.9,15.83,8.21,20150814,False,O,17.11,17.11,feldpausch_regional,0.18,default,2.0,20.26,17.31,19.9,False,O,15.83,measured,20.259999999999998,16.016743148601243,0.625,103.876,103.876,108.0982,108.8141,108.8141,113.2371,unknown,
FN_A01,52,Pouteria gongrijpii,Sapotaceae,70.720.123.223.416,86.428.506.854.712,30.5,26.49,14.66,20150814,False,O,22.35,22.35,feldpausch_regional,0.18,default,2.0,30.86,22.5,30.5,False,O,26.49,measured,30.86,26.674520604610308,0.7994,395.1318,395.1318,522.8344,407.0351,407.0351,538.5847,unknown,
FN_A01,53,,,7.071.952.948.416,8.642.838.917.632,52.8,14.21,,20150814,True,O,30.07,30.07,feldpausch_regional,0.18,default,2.0,53.16,30.17,52.8,True,O,14.21,measured,53.16,14.256767983072097,0.6481,628.0207,492.2087,492.2087,638.4504,500.2864,500.2864,unknown,
FN_A01,54,Tetragastris altissima,Burseraceae,70.719.669.714.024,86.428.042.798.168,42.0,29.89,17.89,20150814,False,O,26.77,26.77,feldpausch_regional,0.18,default,2.0,42.36,26.89,42.0,False,O,29.89,measured,42.36,30.02616747992167,0.7079,830.15,830.15,975.5014,847.8492,847.8492,996.2995,unknown,
FN_A01,55,,,70.719.304.618.852,86.428.209.010.064,42.6,24.21,,20150814,True,O,26.97,26.97,feldpausch_regional,0.18,default,2.0,42.96,27.09,42.6,True,O,24.21,measured,42.96,24.31815348887088,0.6481,694.7797,495.4347,495.4347,709.3661,505.684,505.684,unknown,
FN_A01,56,Cordia scabrifolia,Boraginaceae,709.908.822.081.909,864.160.832.867.571,35.9,26.29,22.2,20150815,False,O,24.56,24.56,feldpausch_regional,0.18,default,2.0,36.26,24.7,35.9,False,O,26.29,measured,36.26,26.438066209455258,0.474,539.1637,539.1637,428.3559,552.7897,552.7897,439.1814,unknown,
FN_A01,57,Eugenia punicifolia,Myrtaceae,709.908.782.460.464,864.161.183.353.136,12.9,15.18,10.51,20150815,False,O,12.74,12.74,feldpausch_regional,0.18,default,2.0,13.26,12.99,12.9,False,O,15.18,measured,13.26,15.47594271590425,0.7307,42.7812,42.7812,51.8574,46.0014,46.0014,55.7608,unknown,
FN_A01,58,Qualea paraensis,Vochysiaceae,709.911.311.906.224,864.160.741.598.776,42.4,27.63,18.27,20150815,False,O,26.9,26.9,feldpausch_regional,0.18,default,2.0,42.76,27.02,42.4,False,O,27.63,measured,42.76,27.754236888857726,0.6893,783.189,783.189,896.8048,799.7158,799.7158,915.7291,unknown,
FN_A01,59,Casearia javitensis,Salicaceae,709.914.281.163,864.161.117.172,11.2,11.26,5.62,20150815,False,O,11.53,11.53,feldpausch_regional,0.18,default,2.0,11.56,11.79,11.2,False,O,11.26,measured,11.559999999999999,11.517236012622792,0.753,24.2569,24.2569,30.2769,26.3773,26.3773,32.9235,unknown,
FN_A01,60,Pouteria sp.,Sapotaceae,709.912.574.143.912,864.161.360.929.088,24.3,23.15,11.09,20150815,False,O,19.45,19.45,feldpausch_regional,0.18,default,2.0,24.66,19.63,24.3,False,O,23.15,measured,24.66,23.364457797108216,0.7187,222.3135,222.3135,265.1536,230.8562,230.8562,275.3424,unknown,
FN_A01,61,Pouteria gongrijpii,Sapotaceae,709.914.144.586.112,864.161.614.060.688,16.3,17.41,11.2,20150815,False,O,14.98,14.98,feldpausch_regional,0.18,default,2.0,16.66,15.2,16.3,False,O,17.41,measured,16.66,17.669683328707304,0.7994,77.2095,77.2095,102.1628,81.7458,81.7458,108.1652,unknown,
FN_A01,62,Poeppigia procera,Fabaceae,709.914.767.593.024,864.161.536.810.976,22.8,19.35,13.67,20150815,False,O,18.68,18.68,feldpausch_regional,0.18,default,2.0,23.16,18.87,22.8,False,O,19.35,measured,23.16,19.543782075254413,0.735,164.7973,164.7973,200.8958,171.5753,171.5753,209.1585,unknown,
FN_A01,63,Qualea paraensis,Vochysiaceae,709.918.621.384.096,864.161.323.544.104,42.5,26.88,18.18,20150815,False,O,26.93,26.93,feldpausch_regional,0.18,default,2.0,42.86,27.06,42.5,False,O,26.88,measured,42.86,27.000471894649593,0.6893,765.9472,765.9472,877.0618,782.0688,782.0688,895.5221,unknown,
FN_A01,64,,,709.922.187.774.584,864.162.260.122.016,13.0,6.26,,20150815,True,O,12.81,12.81,feldpausch_regional,0.18,default,2.0,13.36,13.06,13.0,True,O,6.26,measured,13.36,6.3809815959098035,0.6481,18.2951,15.2596,15.2596,19.661,16.3708,16.3708,unknown,
FN_A01,65,Inga alba,Fabaceae,70.992.500.368.888,86.416.235.759.312,11.1,13.4,8.72,20150815,False,O,11.45,11.45,feldpausch_regional,0.18,default,2.0,11.46,11.72,11.1,False,O,13.4,measured,11.459999999999999,13.709198040875389,0.5861,28.2479,28.2479,27.6095,30.7406,30.7406,30.0459,unknown,
FN_A01,66,Helicostylis sp.,Moraceae,70.992.825.324.312,86.416.261.815.888,14.8,16.4,10.87,20150815,False,O,14.02,14.02,feldpausch_regional,0.18,default,2.0,15.16,14.25,14.8,False,O,16.4,measured,15.16,16.673435185069515,0.643,60.3253,60.3253,64.5413,64.2513,64.2513,68.7417,unknown,
FN_A01,67,Protium paniculatum,Burseraceae,70.993.030.971.936,86.416.252.467.264,11.1,6.61,5.1,20150815,False,O,11.45,11.45,feldpausch_regional,0.18,default,2.0,11.46,11.72,11.1,False,O,6.61,measured,11.459999999999999,6.7625223171780835,0.49,14.1725,14.1725,11.6306,15.4232,15.4232,12.657,unknown,
FN_A01,68,Mouriri collocarpa,Melastomataceae,709.935.355.872.358,864.162.824.174.681,13.4,13.13,11.28,20150815,False,O,13.08,13.08,feldpausch_regional,0.18,default,2.0,13.76,13.33,13.4,False,O,13.13,measured,13.76,13.375189845709265,0.8333,39.9941,39.9941,55.1111,42.8857,42.8857,59.0957,unknown,
FN_A01,69,Ormosia coccinea,Fabaceae,7.099.435.212.414,8.641.634.495.976,10.3,10.0,5.96,20150815,False,O,10.85,10.85,feldpausch_regional,0.18,default,2.0,10.66,11.12,10.3,False,O,10.0,measured,10.66,10.250714190355176,0.625,18.3451,18.3451,19.0907,20.0973,20.0973,20.9142,unknown,
FN_A01,70,Mayna odorata,Achariaceae,709.943.153.297.976,864.163.668.760.224,11.0,10.3,5.86,20150815,False,O,11.38,11.38,feldpausch_regional,0.18,default,2.0,11.36,11.64,11.0,False,O,10.3,measured,11.36,10.540073004720451,0.6481,21.4678,21.4678,23.1469,23.3805,23.3805,25.2092,unknown,
FN_A01,71,,,709.945.618.821.808,864.163.774.211.792,11.0,6.68,,20150815,True,O,11.38,11.38,feldpausch_regional,0.18,default,2.0,11.36,11.64,11.0,True,O,6.68,measured,11.36,6.835697832187631,0.6481,14.0683,11.5216,11.5216,15.3217,12.5219,12.5219,unknown,
FN_A01,72,Albizia pedicellaris,Fabaceae,7.099.510.929.492,8.641.633.970.568,53.1,23.8,12.86,20150815,False,O,30.16,30.16,feldpausch_regional,0.18,default,2.0,53.46,30.26,53.1,False,O,23.8,measured,53.46,23.877681647588393,0.5446,1050.4716,1050.4716,955.7781,1067.8089,1067.8089,971.5526,unknown,
FN_A01,73,Inga alba,Fabaceae,7.099.470.331.952,8.641.630.760.408,42.0,20.13,10.98,20150815,False,O,26.77,26.77,feldpausch_regional,0.18,default,2.0,42.36,26.89,42.0,False,O,20.13,measured,42.36,20.221704629335,0.5861,564.4102,564.4102,551.6551,576.4436,576.4436,563.4166,unknown,
FN_A01,74,Qualea paraensis,Vochysiaceae,70.993.791.161.056,86.416.222.581.944,50.0,6.87,,20150815,False,O,29.28,29.28,feldpausch_regional,0.18,default,2.0,50.36,29.39,50.0,False,O,6.87,measured,50.36,6.894476675495786,0.6893,277.7921,277.7921,318.0909,282.6892,282.6892,323.6985,unknown,
FN_A01,75,Albizia pedicellaris,Fabaceae,709.942.948.392.736,864.161.579.577.464,35.0,19.86,7.24,20150815,False,O,24.21,24.21,feldpausch_regional,0.18,default,2.0,35.36,24.35,35.0,False,O,19.86,measured,35.36,19.97567350370889,0.5446,390.2198,390.2198,355.0439,400.3557,400.3557,364.2661,unknown,
FN_A01,76,Qualea paraensis,Vochysiaceae,70.996.124.637.232,86.416.055.096.228,37.6,26.84,16.24,20150815,False,O,25.2,25.2,feldpausch_regional,0.18,default,2.0,37.96,25.33,37.6,False,O,26.84,measured,37.96,26.98211668489008,0.6893,602.17,602.17,689.5257,616.6456,616.6456,706.1013,unknown,
FN_A01,77,Aniba parviflora,Lauraceae,7.099.652.363.268,8.641.608.636.312,37.4,23.95,16.78,20150815,False,O,25.13,25.13,feldpausch_regional,0.18,default,2.0,37.76,25.26,37.4,False,O,23.95,measured,37.76,24.077723944658803,0.54,533.2222,533.2222,481.115,546.1146,546.1146,492.7476,unknown,
FN_A01,78,Qualea paraensis,Vochysiaceae,70.996.628.941.312,86.416.055.914.088,55.0,29.0,21.85,20150815,False,O,30.67,30.67,feldpausch_regional,0.18,default,2.0,55.36,30.76,55.0,False,O,29.0,measured,55.36,29.089863114765453,0.6893,1364.4232,1364.4232,1562.3577,1386.0896,1386.0896,1587.1672,unknown,
FN_A01,79,,,70.996.510.131.464,86.416.021.576.136,44.2,27.69,18.82,20150815,False,O,27.5,27.5,feldpausch_regional,0.18,default,2.0,44.56,27.61,44.2,False,O,27.69,measured,44.56,27.807523386834674,0.6481,851.2011,851.2011,917.7746,868.3686,868.3686,936.2847,unknown,
FN_A01,80,Qualea paraensis,Vochysiaceae,7.099.599.414.592,8.641.607.204.768,49.0,26.12,17.44,20150815,False,O,28.99,28.99,feldpausch_regional,0.18,default,2.0,49.36,29.09,49.0,False,O,26.12,measured,49.36,26.215807900162645,0.6893,983.3073,983.3073,1125.9539,1001.0291,1001.0291,1146.2466,unknown,
FN_A01,81,Qualea paraensis,Vochysiaceae,709.965.533.944,864.159.993.986,36.9,23.32,15.72,20150815,False,O,24.94,24.94,feldpausch_regional,0.18,default,2.0,37.26,25.07,36.9,False,O,23.32,measured,37.26,23.446622865830566,0.6893,506.0567,506.0567,579.4695,518.4718,518.4718,593.6855,unknown,
FN_A01,82,Mezilaurus itauba,Lauraceae,70.996.572.264.712,86.416.013.492.288,42.3,26.62,19.68,20150815,False,O,26.87,26.87,feldpausch_regional,0.18,default,2.0,42.66,26.99,42.3,False,O,26.62,measured,42.66,26.740086289428934,0.7443,751.7616,751.7616,927.7492,767.666,767.666,947.3768,unknown,
FN_A01,83,,,70.997.425.514,864.160.513.076,46.3,19.77,11.97,20150815,False,O,28.17,28.17,feldpausch_regional,0.18,default,2.0,46.66,28.28,46.3,False,O,19.77,measured,46.66,19.848613163061017,0.6481,670.7757,670.7757,723.2378,683.6368,683.6368,737.1049,unknown,
FN_A01,84,Tetragastris altissima,Burseraceae,709.987.282.496,864.157.168.744,35.7,21.57,13.06,20150815,False,O,24.48,24.48,feldpausch_regional,0.18,default,2.0,36.06,24.62,35.7,False,O,21.57,measured,36.06,21.692386307571997,0.7079,439.6497,439.6497,516.6282,450.828,450.828,529.7637,unknown,
FN_A01,85,Qualea paraensis,Vochysiaceae,7.099.518.231.584,8.641.584.785.156,71.3,28.09,18.75,20150815,False,O,34.41,34.41,feldpausch_regional,0.18,default,2.0,71.66,34.49,71.3,False,O,28.09,measured,71.66,28.148209648933598,0.6893,2195.2195,2195.2195,2513.676,2221.3908,2221.3908,2543.644,unknown,
FN_A01,86,Dipteryx odorata,Fabaceae,709.932.339.750.408,864.158.021.361.792,35.9,26.65,15.36,20150815,False,O,24.56,24.56,feldpausch_regional,0.18,default,2.0,36.26,24.7,35.9,False,O,26.65,measured,36.26,26.80009374218268,0.9228,546.3683,546.3683,831.6334,560.1764,560.1764,852.6508,unknown,
FN_A01,87,Erisma uncinatum,Vochysiaceae,7.099.368.716.744,8.641.587.314.536,56.2,22.54,14.66,20150815,False,O,30.98,30.98,feldpausch_regional,0.18,default,2.0,56.56,31.08,56.2,False,O,22.54,measured,56.56,22.607634387465946,0.5231,1112.8304,1112.8304,973.3713,1130.0874,1130.0874,988.4657,unknown,
FN_A01,88,Qualea paraensis,Vochysiaceae,70.992.341.121.056,86.416.007.201.144,61.7,28.14,16.14,20150815,False,O,32.34,32.34,feldpausch_regional,0.18,default,2.0,62.06,32.42,61.7,False,O,28.14,measured,62.06,28.21328130746058,0.6893,1658.2028,1658.2028,1898.7553,1681.4036,1681.4036,1925.3218,unknown,
FN_A01,89,Dipteryx odorata,Fabaceae,70.992.197.655.928,86.416.008.571.472,40.4,21.87,15.18,20150815,False,O,26.21,26.21,feldpausch_regional,0.18,default,2.0,40.76,26.34,40.4,False,O,21.87,measured,40.76,21.975080171018817,0.9228,567.2957,567.2957,863.4873,579.9118,579.9118,882.6903,unknown,
FN_A01,90,Tachigali paniculata,Fabaceae,709.928.277.319.504,864.161.210.645.296,35.1,24.72,18.16,20150815,False,O,24.25,24.25,feldpausch_regional,0.18,default,2.0,35.46,24.39,35.1,False,O,24.72,measured,35.46,24.86343917600331,0.5545,485.8649,485.8649,449.8708,498.4464,498.4464,461.5202,unknown,
FN_A01,91,Aspidosperma excelsum,Apocynaceae,70.991.149.578.952,86.416.039.145.048,64.0,33.27,21.61,20150815,False,O,32.87,32.87,feldpausch_regional,0.18,default,2.0,64.36,32.95,64.0,False,O,33.27,measured,64.36,33.35186109734667,0.792,2097.2371,2097.2371,2749.9683,2125.4181,2125.4181,2786.9202,unknown,
FN_A01,92,Pouteria gongrijpii,Sapotaceae,710.031.704.346.816,8.641.700.535.076,15.5,16.01,11.18,20150815,False,O,14.47,14.47,feldpausch_regional,0.18,default,2.0,15.86,14.7,15.5,False,O,16.01,measured,15.86,16.26311559965934,0.7994,64.4873,64.4873,85.3289,68.4837,68.4837,90.617,unknown,
FN_A01,93,Vochysia guianensis,Vochysiaceae,71.003.192.014.936,864.170.450.572,10.8,18.03,11.83,20150815,False,O,11.23,11.23,feldpausch_regional,0.18,default,2.0,11.16,11.5,10.8,False,O,18.03,measured,11.16,18.458903509181173,0.5087,35.773,35.773,30.45,39.0228,39.0228,33.2161,unknown,
FN_A01,94,Neea oppositifolia,Nyctaginaceae,710.036.758.145.328,8.641.704.326.038,35.0,23.45,17.18,20150815,False,O,24.21,24.21,feldpausch_regional,0.18,default,2.0,35.36,24.35,35.0,False,O,23.45,measured,35.36,23.586583265960396,0.893,458.9242,458.9242,676.5444,470.8447,470.8447,694.1177,unknown,
FN_A01,95,Casearia javitensis,Salicaceae,710.040.023.072.681,86.417.060.124.796,11.9,12.73,8.94,20150815,False,O,12.03,12.03,feldpausch_regional,0.18,default,2.0,12.26,12.29,11.9,False,O,12.73,measured,12.26,13.001767968861726,0.753,30.778,30.778,38.4164,33.3012,33.3012,41.5659,unknown,
FN_A01,96,Jacaranda copaia,Bignoniaceae,71.004.513.810.416,864.170.552.466,43.8,24.41,18.37,20150815,False,O,27.37,27.37,feldpausch_regional,0.18,default,2.0,44.16,27.48,43.8,False,O,24.41,measured,44.16,24.514923702438725,0.3507,739.4083,739.4083,437.7495,754.4694,754.4694,446.6661,unknown,
FN_A01,97,Jacaranda copaia,Bignoniaceae,71.005.143.822.672,864.171.533.788,25.8,23.18,18.28,20150815,False,O,20.19,20.19,feldpausch_regional,0.18,default,2.0,26.16,20.37,25.8,False,O,23.18,measured,26.16,23.37941521656053,0.3507,250.2033,250.2033,148.1271,259.2216,259.2216,153.4661,unknown,
FN_A01,98,Albizia pedicellaris,Fabaceae,710.054.855.517.879,86.417.176.462.764,17.7,15.44,10.04,20150815,False,O,15.83,15.83,feldpausch_regional,0.18,default,2.0,18.06,16.05,17.7,False,O,15.44,measured,18.06,15.649195316721865,0.5446,80.6537,80.6537,73.3833,84.9959,84.9959,77.334,unknown,
FN_A01,99,Jacaranda copaia,Bignoniaceae,710.055.202.813.756,8.641.721.988.418,14.9,17.08,10.83,20150815,False,O,14.08,14.08,feldpausch_regional,0.18,default,2.0,15.26,14.32,14.9,False,O,17.08,measured,15.26,17.362580740996993,0.3507,63.5958,63.5958,37.6504,67.7053,67.7053,40.0834,unknown,
FN_A01,100,Jacaranda copaia,Bignoniaceae,710.057.363.060.968,8.641.723.610.524,29.7,25.99,16.73,20150815,False,O,22.0,22.0,feldpausch_regional,0.18,default,2.0,30.06,22.16,29.7,False,O,25.99,measured,30.06,26.17729498582013,0.3507,368.2411,368.2411,218.0086,379.6555,379.6555,224.7663,unknown,
FN_A01,101,Miconia poeppigii,Melastomataceae,71.005.752.307.928,864.172.373.068,13.0,16.83,11.67,20150815,False,O,12.81,12.81,feldpausch_regional,0.18,default,2.0,13.36,13.06,13.0,False,O,16.83,measured,13.36,17.15525882734217,0.5967,48.0326,48.0326,47.7722,51.6186,51.6186,51.3387,unknown,
FN_A01,102,Neea oppositifolia,Nyctaginaceae,710.060.743.633.504,8.641.722.318.064,10.0,9.54,4.83,20150815,False,O,10.62,10.62,feldpausch_regional,0.18,default,2.0,10.36,10.9,10.0,False,O,9.54,measured,10.36,9.787118951965084,0.893,16.5386,16.5386,24.3812,18.1686,18.1686,26.7841,unknown,
FN_A01,103,Bellucia grossularioides,Melastomataceae,710.062.384.925.408,8.641.722.527.828,12.6,18.68,11.73,20150815,False,O,12.53,12.53,feldpausch_regional,0.18,default,2.0,12.96,12.78,12.6,False,O,18.68,measured,12.959999999999999,19.05397771067201,0.5975,50.032,50.032,49.8285,53.8929,53.8929,53.6737,unknown,
FN_A01,104,Tachigali paniculata,Fabaceae,71.006.121.891.788,864.172.395.134,44.1,23.5,13.13,20150815,False,O,27.46,27.46,feldpausch_regional,0.18,default,2.0,44.46,27.58,44.1,False,O,23.5,measured,44.46,23.600055707724064,0.5545,722.0496,722.0496,668.5584,736.6483,736.6483,682.0755,unknown,
FN_A01,105,,,71.006.217.271.816,864.172.594.438,24.2,17.63,,20150815,True,O,19.4,19.4,feldpausch_regional,0.18,default,2.0,24.56,19.58,24.2,True,O,17.63,measured,24.56,17.794151256462133,0.6481,169.0482,123.3459,123.3459,175.5727,128.0097,128.0097,unknown,
FN_A01,106,Casearia javitensis,Salicaceae,710.062.042.881.944,864.172.610.242,14.6,17.9,11.33,20150815,False,O,13.89,13.89,feldpausch_regional,0.18,default,2.0,14.96,14.12,14.6,False,O,17.9,measured,14.959999999999999,18.203134900828537,0.753,63.9826,63.9826,79.8617,68.2071,68.2071,85.1346,unknown,
FN_A01,107,Qualea paraensis,Vochysiaceae,71.006.915.370.528,864.171.585.704,42.9,9.26,4.95,20150815,False,O,27.07,27.07,feldpausch_regional,0.18,default,2.0,43.26,27.19,42.9,False,O,9.26,measured,43.26,9.300967481482877,0.6893,275.6955,275.6955,315.6901,281.4395,281.4395,322.2674,unknown,
FN_A01,108,Qualea paraensis,Vochysiaceae,7.100.771.115.104,864.171.414.822,54.5,25.0,23.34,20150815,False,O,30.54,30.54,feldpausch_regional,0.18,default,2.0,54.86,30.63,54.5,False,O,25.0,measured,54.86,25.07852474254114,0.6893,1159.5677,1159.5677,1327.7841,1178.1667,1178.1667,1349.0813,unknown,
FN_A01,109,,,710.095.249.532,864.169.705.776,37.0,17.73,,20150815,True,O,24.98,24.98,feldpausch_regional,0.18,default,2.0,37.36,25.11,37.0,True,O,17.73,measured,37.36,17.825922940317113,0.6481,389.341,289.6721,289.6721,398.8648,296.6428,296.6428,unknown,
FN_A01,110,,,71.008.813.996.136,864.169.433.638,38.8,26.39,,20150815,True,O,25.64,25.64,feldpausch_regional,0.18,default,2.0,39.16,25.77,38.8,True,O,26.39,measured,39.16,26.52394829933984,0.6481,629.7745,441.0221,441.0221,644.4073,451.1083,451.1083,unknown,
FN_A01,111,Aniba parviflora,Lauraceae,710.067.013.561.832,8.641.682.486.772,50.0,42.3,17.96,20150815,False,O,29.28,29.28,feldpausch_regional,0.18,default,2.0,50.36,29.39,50.0,False,O,42.3,measured,50.36,42.4507079146247,0.54,1637.4134,1637.4134,1477.4032,1666.279,1666.279,1503.448,unknown,
FN_A01,112,Qualea paraensis,Vochysiaceae,7.100.567.495.886,864.168.753.626,42.8,23.14,15.08,20150815,False,O,27.04,27.04,feldpausch_regional,0.18,default,2.0,43.16,27.16,42.8,False,O,23.14,measured,43.16,23.242705809980464,0.6893,670.8996,670.8996,768.2259,684.9131,684.9131,784.2722,unknown,
FN_A01,113,,,7.100.620.203.672,864.167.751.898,43.0,31.88,,20150815,True,O,27.1,27.1,feldpausch_regional,0.18,default,2.0,43.36,27.22,43.0,True,O,31.88,measured,43.36,32.020587155104536,0.6481,925.6035,632.2289,632.2289,944.8393,645.1774,645.1774,unknown,
FN_A01,114,Qualea paraensis,Vochysiaceae,710.059.215.765.512,864.167.291.127,35.0,23.51,19.8,20150815,False,O,24.21,24.21,feldpausch_regional,0.18,default,2.0,35.36,24.35,35.0,False,O,23.51,measured,35.36,23.646932732738975,0.6893,460.0702,460.0702,526.8117,472.0205,472.0205,540.4956,unknown,
FN_A01,115,Qualea paraensis,Vochysiaceae,71.005.567.838.896,864.169.054.252,50.6,19.96,11.27,20150815,False,O,29.45,29.45,feldpausch_regional,0.18,default,2.0,50.96,29.56,50.6,False,O,19.96,measured,50.96,20.02989773065543,0.6893,805.2286,805.2286,922.0416,819.2396,819.2396,938.0853,unknown,
FN_A01,116,Qualea paraensis,Vochysiaceae,710.047.942.610.272,864.168.984.988,49.0,27.71,15.79,20150815,False,O,28.99,28.99,feldpausch_regional,0.18,default,2.0,49.36,29.09,49.0,False,O,27.71,measured,49.36,27.81164000434559,0.6893,1041.6857,1041.6857,1192.8011,1060.4596,1060.4596,1214.2986,unknown,
FN_A01,117,Goupia glabra,Goupiaceae,7.100.405.092.664,864.168.683.952,80.0,23.95,10.93,20150815,False,O,36.02,36.02,feldpausch_regional,0.18,default,2.0,80.36,36.08,80.0,False,O,23.95,measured,80.36,23.991013318670706,0.7272,2352.3099,2352.3099,2837.8262,2376.9829,2376.9829,2867.5918,unknown,
FN_A01,118,Qualea paraensis,Vochysiaceae,710.147.025.430.304,864.179.029.633.808,47.2,30.36,15.83,20150815,False,O,28.45,28.45,feldpausch_regional,0.18,default,2.0,47.56,28.56,47.2,False,O,30.36,measured,47.56,30.47747432865411,0.6893,1058.5759,1058.5759,1212.1416,1078.4506,1078.4506,1234.8995,unknown,
FN_A01,119,Qualea paraensis,Vochysiaceae,7.101.497.368.292,8.641.788.467.744,45.1,34.28,21.15,20150815,False,O,27.79,27.79,feldpausch_regional,0.18,default,2.0,45.46,27.9,45.1,False,O,34.28,measured,45.46,34.42144575944724,0.6893,1090.4685,1090.4685,1248.6608,1111.984,1111.984,1273.2976,unknown,
FN_A01,120,Aspidosperma excelsum,Apocynaceae,710.150.448.232.904,864.178.759.515.008,43.4,17.64,15.34,20150815,False,O,27.23,27.23,feldpausch_regional,0.18,default,2.0,43.76,27.35,43.4,False,O,17.64,measured,43.76,17.71679733943438,0.792,528.9605,528.9605,693.5909,539.8431,539.8431,707.8606,unknown,
FN_A01,121,Erisma uncinatum,Vochysiaceae,710.154.995.543.736,864.178.218.252.872,40.7,20.51,16.29,20150815,False,O,26.32,26.32,feldpausch_regional,0.18,default,2.0,41.06,26.44,40.7,False,O,20.51,measured,41.06,20.60755511455243,0.5231,540.5893,540.5893,472.8431,552.5153,552.5153,483.2745,unknown,
