site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAC_A01,68,Euterpe oleracea,Arecaceae,797962.746,9729065.117,7.9,8.24,4.13,20141008,False,P,P13,8.94,8.94,feldpausch_regional,0.18,default,-1.0,7.72,8.79,7.9,False,P,8.24,measured,7.720000000000001,8.10029119848922,0.3877,9.0484,5.5402,5.5402,8.5072,5.2001,5.2001,
TAC_A01,69,Euterpe oleracea,Arecaceae,797965.5953,9729063.667,7.2,5.75,2.56,20141008,False,P,P13,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,P,5.75,measured,7.0200000000000005,5.642168413438715,0.3877,5.3139,4.2932,4.2932,4.965,4.0047,4.0047,
TAC_A01,70,Banara guianensis,Salicaceae,797964.4396,9729061.517,12.5,8.72,3.14,20141008,False,O,P13,12.46,12.46,feldpausch_regional,0.18,default,-1.0,12.32,12.33,12.5,False,O,8.72,measured,12.32,8.631117221806065,0.61,23.4193,23.4193,23.8001,22.539,22.539,22.9055,
TAC_A01,71,Banara guianensis,Salicaceae,797966.502,9729061.097,7.0,10.41,3.17,20141008,False,O,P13,8.17,8.17,feldpausch_regional,0.18,default,-1.0,6.82,8.01,7.0,False,O,10.41,measured,6.82,10.208733204583451,0.61,8.9769,8.9769,9.1228,8.3707,8.3707,8.5069,
TAC_A01,72,Euterpe oleracea,Arecaceae,797967.8212,9729062.535,7.6,6.81,2.6,20141008,False,P,P13,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,P,6.81,measured,7.42,6.68956751616593,0.3877,6.9656,4.981,4.981,6.5325,4.6635,4.6635,
TAC_A01,73,Euterpe oleracea,Arecaceae,797967.9103,9729062.489,7.9,5.62,2.6,20141008,False,P,P13,8.94,8.94,feldpausch_regional,0.18,default,-1.0,7.72,8.79,7.9,False,P,5.62,measured,7.720000000000001,5.524713171785123,0.3877,6.2283,5.5402,5.5402,5.8558,5.2001,5.2001,
TAC_A01,74,Euterpe oleracea,Arecaceae,797967.9993,9729062.444,6.9,6.44,3.42,20141008,False,P,P13,8.08,8.08,feldpausch_regional,0.18,default,-1.0,6.72,7.92,6.9,False,P,6.44,measured,6.720000000000001,6.313537176011569,0.3877,5.4622,3.8193,3.8193,5.0881,3.5517,3.5517,
TAC_A01,75,Banara guianensis,Salicaceae,797966.9103,9729060.571,8.0,8.72,3.47,20141008,False,O,P13,9.02,9.02,feldpausch_regional,0.18,default,-1.0,7.82,8.87,8.0,False,O,8.72,measured,7.82,8.574166551108508,0.61,9.8002,9.8002,9.9596,9.2214,9.2214,9.3713,
TAC_A01,76,Banara guianensis,Salicaceae,797967.4497,9729060.296,8.0,8.11,3.59,20141008,False,O,P13,9.02,9.02,feldpausch_regional,0.18,default,-1.0,7.82,8.87,8.0,False,O,8.11,measured,7.82,7.974368202923164,0.61,9.1305,9.1305,9.279,8.5912,8.5912,8.731,
TAC_A01,77,Banara guianensis,Salicaceae,797967.4497,9729060.296,10.4,10.73,6.28,20141008,False,O,P13,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,10.73,measured,10.22,10.595575882343324,0.61,20.0251,20.0251,20.3508,19.1175,19.1175,19.4284,
TAC_A01,78,Banara guianensis,Salicaceae,797970.8954,9729060.865,9.7,9.68,6.27,20141008,False,O,P13,10.39,10.39,feldpausch_regional,0.18,default,-1.0,9.52,10.25,9.7,False,O,9.68,measured,9.52,9.548985576835616,0.61,15.8071,15.8071,16.0642,15.0383,15.0383,15.2829,
TAC_A01,79,Banara guianensis,Salicaceae,797972.766,9729059.912,11.1,8.85,4.04,20141008,False,O,P13,11.45,11.45,feldpausch_regional,0.18,default,-1.0,10.92,11.32,11.1,False,O,8.85,measured,10.92,8.746898592857967,0.61,18.8429,18.8429,19.1494,18.0435,18.0435,18.337,
TAC_A01,80,Banara guianensis,Salicaceae,797972.8551,9729059.867,8.1,5.98,3.14,20141008,False,O,P13,9.1,9.1,feldpausch_regional,0.18,default,-1.0,7.92,8.95,8.1,False,O,5.98,measured,7.92,5.881336840513408,0.61,6.9484,6.9484,7.0614,6.5431,6.5431,6.6495,
TAC_A01,81,Banara guianensis,Salicaceae,797974.3694,9729059.096,7.6,9.48,4.98,20141008,False,O,P13,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,O,9.48,measured,7.42,9.312349493869753,0.61,9.62,9.62,9.7764,9.0218,9.0218,9.1685,
TAC_A01,82,Euterpe oleracea,Arecaceae,797974.3694,9729059.096,5.9,7.06,2.21,20141008,False,P,P13,7.18,7.18,feldpausch_regional,0.18,default,-1.0,5.72,7.01,5.9,False,P,7.06,measured,5.720000000000001,6.895926448356046,0.3877,4.4015,2.4838,2.4838,4.0492,2.281,2.281,
TAC_A01,83,Euterpe oleracea,Arecaceae,797949.893,9729074.462,6.1,6.98,2.98,20141008,False,P,P13,7.36,7.36,feldpausch_regional,0.18,default,-1.0,5.92,7.2,6.1,False,P,6.98,measured,5.92,6.823481827840765,0.3877,4.6454,2.7221,2.7221,4.2857,2.507,2.507,
TAC_A01,84,Euterpe oleracea,Arecaceae,797949.9446,9729074.539,7.1,8.82,3.9,20141008,False,P,P13,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,P,8.82,measured,6.92,8.65207144900285,0.3877,7.8504,4.1313,4.1313,7.3279,3.8498,3.8498,
TAC_A01,85,Euterpe oleracea,Arecaceae,797950.524,9729074.349,6.8,8.03,3.5,20141008,False,P,P13,7.99,7.99,feldpausch_regional,0.18,default,-1.0,6.62,7.83,6.8,False,P,8.03,measured,6.62,7.869807954680468,0.3877,6.5845,3.6691,3.6691,6.1268,3.4083,3.4083,
TAC_A01,86,Euterpe oleracea,Arecaceae,797950.5606,9729074.227,7.7,7.51,4.57,20141008,False,P,P13,8.77,8.77,feldpausch_regional,0.18,default,-1.0,7.52,8.62,7.7,False,P,7.51,measured,7.5200000000000005,7.379062945142292,0.3877,7.8617,5.1632,5.1632,7.3792,4.8382,4.8382,
TAC_A01,87,Euterpe oleracea,Arecaceae,797950.5606,9729074.227,6.6,4.78,2.02,20141008,False,P,P13,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,P,4.78,measured,6.42,4.68152192595121,0.3877,3.744,3.3801,3.3801,3.4759,3.1327,3.1327,
TAC_A01,88,Euterpe oleracea,Arecaceae,797949.2768,9729074.774,5.9,6.11,1.75,20141008,False,P,P13,7.18,7.18,feldpausch_regional,0.18,default,-1.0,5.72,7.01,5.9,False,P,6.11,measured,5.720000000000001,5.968004334200488,0.3877,3.8224,2.4838,2.4838,3.5165,2.281,2.281,
TAC_A01,89,Euterpe oleracea,Arecaceae,797950.0691,9729074.372,5.7,3.85,2.04,20141008,False,P,P13,6.99,6.99,feldpausch_regional,0.18,default,-1.0,5.52,6.83,5.7,False,P,3.85,measured,5.5200000000000005,3.757161784298607,0.3877,2.2769,2.2592,2.2592,2.0883,2.0685,2.0685,
TAC_A01,90,Ximenia americana,Olacaceae,797953.2382,9729072.767,15.1,10.33,4.97,20141008,False,O,P13,14.21,14.21,feldpausch_regional,0.18,default,-1.0,14.92,14.1,15.1,False,O,10.33,measured,14.92,10.24514517389862,0.8667,39.9563,39.9563,57.2076,38.7189,38.7189,55.4359,
TAC_A01,91,Ximenia americana,Olacaceae,797953.3263,9729072.723,19.9,9.45,4.31,20141008,False,O,P13,17.11,17.11,feldpausch_regional,0.18,default,-1.0,19.72,17.01,19.9,False,O,9.45,measured,19.72,9.393852050641831,0.8667,62.7832,62.7832,89.89,61.3217,61.3217,87.7976,
TAC_A01,92,Euterpe oleracea,Arecaceae,797957.4242,9729070.751,10.6,4.19,2.37,20141008,False,P,P13,11.08,11.08,feldpausch_regional,0.18,default,-1.0,10.42,10.94,10.6,False,P,4.19,measured,10.42,4.138609603797263,0.3877,8.3012,12.4287,12.4287,7.9321,11.8572,11.8572,
TAC_A01,93,Banara guianensis,Salicaceae,797978.3596,9729067.673,8.6,7.03,4.49,20141008,False,O,P13,9.52,9.52,feldpausch_regional,0.18,default,-1.0,8.42,9.37,8.6,False,O,7.03,measured,8.42,6.92136896022201,0.61,9.146,9.146,9.2947,8.6437,8.6437,8.7842,
TAC_A01,94,Banara guianensis,Salicaceae,797978.3596,9729067.673,8.0,6.6,4.46,20141008,False,O,P13,9.02,9.02,feldpausch_regional,0.18,default,-1.0,7.82,8.87,8.0,False,O,6.6,measured,7.82,6.489621472169283,0.61,7.4674,7.4674,7.5888,7.0263,7.0263,7.1406,
TAC_A01,95,Banara guianensis,Salicaceae,797978.2743,9729067.716,13.7,10.89,2.48,20141008,False,O,P13,13.29,13.29,feldpausch_regional,0.18,default,-1.0,13.52,13.17,13.7,False,O,10.89,measured,13.52,10.789977918594928,0.61,34.7919,34.7919,35.3578,33.6012,33.6012,34.1477,
TAC_A01,96,Ximenia americana,Olacaceae,797974.7326,9729069.381,15.3,10.23,5.07,20141008,False,O,P13,14.34,14.34,feldpausch_regional,0.18,default,-1.0,15.12,14.23,15.3,False,O,10.23,measured,15.120000000000001,10.14723364937539,0.8667,40.6085,40.6085,58.1413,39.3678,39.3678,56.3649,
TAC_A01,97,Euterpe oleracea,Arecaceae,797974.6472,9729069.424,8.8,7.81,4.58,20141008,False,P,P13,9.68,9.68,feldpausch_regional,0.18,default,-1.0,8.62,9.53,8.8,False,P,7.81,measured,8.620000000000001,7.692321721393992,0.3877,10.6003,7.4524,7.4524,10.0314,7.041,7.041,
TAC_A01,98,Euterpe oleracea,Arecaceae,797974.5618,9729069.467,7.5,7.25,4.29,20141008,False,P,P13,8.6,8.6,feldpausch_regional,0.18,default,-1.0,7.32,8.44,7.5,False,P,7.25,measured,7.32,7.1199276614334135,0.3877,7.2156,4.8029,4.8029,6.7609,4.4928,4.4928,
TAC_A01,99,Euterpe oleracea,Arecaceae,797974.4765,9729069.509,7.6,6.94,3.26,20141008,False,P,P13,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,P,6.94,measured,7.42,6.817268511335031,0.3877,7.0954,4.981,4.981,6.6542,4.6635,4.6635,
TAC_A01,100,Euterpe oleracea,Arecaceae,797974.3911,9729069.552,6.5,8.73,4.93,20141008,False,P,P13,7.72,7.72,feldpausch_regional,0.18,default,-1.0,6.32,7.56,6.5,False,P,8.73,measured,6.32,8.547160671483597,0.3877,6.5418,3.2412,3.2412,6.0662,3.0005,3.0005,
TAC_A01,101,Euterpe oleracea,Arecaceae,797974.3486,9729069.468,10.0,9.09,6.02,20141008,False,P,P13,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,P,9.09,measured,9.82,8.971051729150071,0.3877,15.7768,10.5895,10.5895,15.0327,10.0739,10.0739,
TAC_A01,102,Euterpe oleracea,Arecaceae,797974.3057,9729069.595,7.3,6.82,4.11,20141008,False,P,P13,8.43,8.43,feldpausch_regional,0.18,default,-1.0,7.12,8.27,7.3,False,P,6.82,measured,7.12,6.69400017301486,0.3877,6.4482,4.4591,4.4591,6.0307,4.1634,4.1634,
TAC_A01,103,Euterpe oleracea,Arecaceae,797974.4336,9729069.636,6.8,7.2,4.58,20141008,False,P,P13,7.99,7.99,feldpausch_regional,0.18,default,-1.0,6.62,7.83,6.8,False,P,7.2,measured,6.62,7.056365787509262,0.3877,5.9194,3.6691,3.6691,5.508,3.4083,3.4083,
TAC_A01,104,Euterpe oleracea,Arecaceae,797974.6043,9729069.551,7.8,8.66,2.9,20141008,False,P,P13,8.85,8.85,feldpausch_regional,0.18,default,-1.0,7.62,8.7,7.8,False,P,8.66,measured,7.62,8.511118353606813,0.3877,9.265,5.3496,5.3496,8.7037,5.0171,5.0171,
TAC_A01,105,Euterpe oleracea,Arecaceae,797974.0068,9729069.849,7.1,6.76,2.2,20141008,False,P,P13,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,P,6.76,measured,6.92,6.631292856605358,0.3877,6.0554,4.1313,4.1313,5.6523,3.8498,3.8498,
TAC_A01,106,Cecropia ficifolia,Urticaceae,797973.4947,9729070.105,18.3,10.01,8.12,20141008,False,O,P13,16.19,16.19,feldpausch_regional,0.18,default,-1.0,18.12,16.08,18.3,False,O,10.01,measured,18.12,9.94429708615011,0.266,56.3883,56.3883,25.4916,54.9563,54.9563,24.8443,
TAC_A01,107,Euterpe oleracea,Arecaceae,797956.9371,9729078.383,6.4,5.93,2.18,20141008,False,P,P13,7.64,7.64,feldpausch_regional,0.18,default,-1.0,6.22,7.47,6.4,False,P,5.93,measured,6.220000000000001,5.803713091793909,0.3877,4.3514,3.106,3.106,4.0301,2.8718,2.8718,
TAC_A01,108,Euterpe oleracea,Arecaceae,797956.8517,9729078.426,7.2,6.25,2.58,20141008,False,P,P13,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,P,6.25,measured,7.0200000000000005,6.132791753737734,0.3877,5.7644,4.2932,4.2932,5.386,4.0047,4.0047,
TAC_A01,109,Euterpe oleracea,Arecaceae,797956.8517,9729078.426,5.7,5.52,2.01,20141008,False,P,P13,6.99,6.99,feldpausch_regional,0.18,default,-1.0,5.52,6.83,5.7,False,P,5.52,measured,5.5200000000000005,5.386891701124235,0.3877,3.2364,2.2592,2.2592,2.9683,2.0685,2.0685,
TAC_A01,110,Euterpe oleracea,Arecaceae,797956.8517,9729078.426,6.0,4.46,1.2,20141008,False,P,P13,7.27,7.27,feldpausch_regional,0.18,default,-1.0,5.82,7.11,6.0,False,P,4.46,measured,5.82,4.358200619059828,0.3877,2.9051,2.6012,2.6012,2.6764,2.3923,2.3923,
TAC_A01,111,Euterpe oleracea,Arecaceae,797957.5024,9729082.552,6.6,6.35,2.01,20141008,False,P,P13,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,P,6.35,measured,6.42,6.219176617110916,0.3877,4.9399,3.3801,3.3801,4.5862,3.1327,3.1327,
TAC_A01,112,Euterpe oleracea,Arecaceae,797957.4186,9729082.594,6.6,6.63,1.97,20141008,False,P,P13,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,P,6.63,measured,6.42,6.493408026999272,0.3877,5.1524,3.3801,3.3801,4.7835,3.1327,3.1327,
TAC_A01,113,Euterpe oleracea,Arecaceae,797957.3349,9729082.635,6.4,4.52,2.12,20141008,False,P,P13,7.64,7.64,feldpausch_regional,0.18,default,-1.0,6.22,7.47,6.4,False,P,4.52,measured,6.220000000000001,4.4237408389390325,0.3877,3.3384,3.106,3.106,3.0919,2.8718,2.8718,
TAC_A01,114,Euterpe oleracea,Arecaceae,797957.5024,9729082.552,6.9,6.95,2.23,20141008,False,P,P13,8.08,8.08,feldpausch_regional,0.18,default,-1.0,6.72,7.92,6.9,False,P,6.95,measured,6.720000000000001,6.813522262931739,0.3877,5.884,3.8193,3.8193,5.481,3.5517,3.5517,
TAC_A01,115,Euterpe oleracea,Arecaceae,797963.3646,9729079.646,7.2,5.71,2.47,20141008,False,P,P13,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,P,5.71,measured,7.0200000000000005,5.602918546214794,0.3877,5.2778,4.2932,4.2932,4.9313,4.0047,4.0047,
TAC_A01,116,Euterpe oleracea,Arecaceae,797963.1843,9729079.528,8.3,7.51,4.1,20141008,False,P,P13,9.27,9.27,feldpausch_regional,0.18,default,-1.0,8.12,9.12,8.3,False,P,7.51,measured,8.120000000000001,7.389351864275498,0.3877,9.1018,6.3457,6.3457,8.5837,5.9746,5.9746,
TAC_A01,117,Euterpe oleracea,Arecaceae,797963.1488,9729079.649,8.4,5.59,2.44,20141008,False,P,P13,9.35,9.35,feldpausch_regional,0.18,default,-1.0,8.22,9.2,8.4,False,P,5.59,measured,8.22,5.50136546773367,0.3877,6.9844,6.558,6.558,6.5916,6.179,6.179,
TAC_A01,1,Euterpe oleracea,Arecaceae,797885.5829,9729472.986,6.5,7.12,3.31,20141009,False,P,P14,7.72,7.72,feldpausch_regional,0.18,default,-1.0,6.32,7.56,6.5,False,P,7.12,measured,6.32,6.970880181095443,0.3877,5.3615,3.2412,3.2412,4.9717,3.0005,3.0005,
TAC_A01,2,Ximenia americana,Olacaceae,797885.4955,9729473.035,13.2,6.95,3.71,20141009,False,O,P14,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,O,6.95,measured,13.02,6.883403797972298,0.8667,20.8736,20.8736,29.8859,20.1316,20.1316,28.8234,
TAC_A01,3,Ximenia americana,Olacaceae,797885.4772,9729473.174,13.0,7.0,4.87,20141009,False,O,P14,12.81,12.81,feldpausch_regional,0.18,default,-1.0,12.82,12.68,13.0,False,O,7.0,measured,12.82,6.931750894565618,0.8667,20.403,20.403,29.212,19.6662,19.6662,28.1572,
TAC_A01,4,Ximenia americana,Olacaceae,797884.7963,9729473.432,20.9,10.74,3.44,20141009,False,O,P14,17.67,17.67,feldpausch_regional,0.18,default,-1.0,20.72,17.57,20.9,False,O,10.74,measured,20.72,10.679831225638765,0.8667,78.2792,78.2792,112.0765,76.5477,76.5477,109.5974,
TAC_A01,5,Ximenia americana,Olacaceae,797884.8899,9729474.524,19.4,13.48,5.47,20141009,False,O,P14,16.83,16.83,feldpausch_regional,0.18,default,-1.0,19.22,16.72,19.4,False,O,13.48,measured,19.22,13.397439046481084,0.8667,84.4942,84.4942,120.9748,82.4747,82.4747,118.0833,
TAC_A01,6,Ximenia americana,Olacaceae,797884.0516,9729474.742,14.4,8.34,2.96,20141009,False,O,P14,13.76,13.76,feldpausch_regional,0.18,default,-1.0,14.22,13.64,14.4,False,O,8.34,measured,14.22,8.26764591611974,0.8667,29.5558,29.5558,42.3166,28.5947,28.5947,40.9405,
TAC_A01,7,Ximenia americana,Olacaceae,797883.808,9729474.753,12.8,8.53,4.86,20141009,False,O,P14,12.67,12.67,feldpausch_regional,0.18,default,-1.0,12.62,12.55,12.8,False,O,8.53,measured,12.620000000000001,8.445357749112242,0.8667,24.0072,24.0072,34.3723,23.1264,23.1264,33.1113,
TAC_A01,8,Ximenia americana,Olacaceae,797882.4744,9729475.63,13.2,11.76,6.34,20141009,False,O,P14,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,O,11.76,measured,13.02,11.647313476856723,0.8667,34.877,34.877,49.9352,33.637,33.637,48.1599,
TAC_A01,9,Ximenia americana,Olacaceae,797881.5707,9729475.763,16.4,11.42,5.73,20141009,False,O,P14,15.04,15.04,feldpausch_regional,0.18,default,-1.0,16.22,14.93,16.4,False,O,11.42,measured,16.22,11.334756447091593,0.8667,51.7747,51.7747,74.1286,50.3021,50.3021,72.0202,
TAC_A01,10,Ximenia americana,Olacaceae,797880.5001,9729476.492,16.9,13.05,5.91,20141009,False,O,P14,15.35,15.35,feldpausch_regional,0.18,default,-1.0,16.72,15.24,16.9,False,O,13.05,measured,16.72,12.955944767189346,0.8667,62.5362,62.5362,89.5364,60.8118,60.8118,87.0674,
TAC_A01,11,Ximenia americana,Olacaceae,797880.5672,9729476.579,10.0,11.4,3.92,20141009,False,O,P14,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,O,11.4,measured,9.82,11.250823950749265,0.8667,19.6789,19.6789,28.1753,18.7507,18.7507,26.8464,
TAC_A01,12,Euterpe oleracea,Arecaceae,797880.2425,9729477.133,8.1,11.42,5.06,20141009,False,P,P14,9.1,9.1,feldpausch_regional,0.18,default,-1.0,7.92,8.95,8.1,False,P,11.42,measured,7.92,11.23158306332159,0.3877,13.0649,5.9343,5.9343,12.3028,5.5788,5.5788,
TAC_A01,13,Ximenia americana,Olacaceae,797879.9794,9729477.28,6.8,10.52,3.91,20141009,False,O,P14,7.99,7.99,feldpausch_regional,0.18,default,-1.0,6.62,7.83,6.8,False,O,10.52,measured,6.62,10.310134456194088,0.8667,8.5705,8.5705,12.2708,7.9748,7.9748,11.418,
TAC_A01,14,Ximenia americana,Olacaceae,797879.4952,9729477.306,7.1,10.19,3.91,20141009,False,O,P14,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,O,10.19,measured,6.92,9.995987308995355,0.8667,9.0385,9.0385,12.9409,8.4368,8.4368,12.0794,
TAC_A01,15,Ximenia americana,Olacaceae,797879.562,9729477.391,7.2,8.11,3.91,20141009,False,O,P14,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,O,8.11,measured,7.0200000000000005,7.957910579650083,0.8667,7.4332,7.4332,10.6426,6.9453,6.9453,9.9439,
TAC_A01,16,Ximenia americana,Olacaceae,797873.5641,9729480.046,14.7,8.92,3.94,20141009,False,O,P14,13.95,13.95,feldpausch_regional,0.18,default,-1.0,14.52,13.84,14.7,False,O,8.92,measured,14.52,8.844425889713834,0.8667,32.8564,32.8564,47.0423,31.8104,31.8104,45.5446,
TAC_A01,17,Ximenia americana,Olacaceae,797873.6288,9729480.129,17.6,10.5,5.05,20141009,False,O,P14,15.77,15.77,feldpausch_regional,0.18,default,-1.0,17.42,15.66,17.6,False,O,10.5,measured,17.42,10.427839637172461,0.8667,54.7498,54.7498,78.3881,53.3021,53.3021,76.3154,
TAC_A01,18,Ximenia americana,Olacaceae,797873.4538,9729480.228,15.6,11.66,4.42,20141009,False,O,P14,14.54,14.54,feldpausch_regional,0.18,default,-1.0,15.42,14.42,15.6,False,O,11.66,measured,15.42,11.567759561682289,0.8667,47.9223,47.9223,68.6129,46.4871,46.4871,66.5581,
TAC_A01,19,Ximenia americana,Olacaceae,797873.3663,9729480.278,15.8,9.61,5.33,20141009,False,O,P14,14.66,14.66,feldpausch_regional,0.18,default,-1.0,15.62,14.55,15.8,False,O,9.61,measured,15.620000000000001,9.535090948609902,0.8667,40.6797,40.6797,58.2432,39.4773,39.4773,56.5217,
TAC_A01,20,Ximenia americana,Olacaceae,797873.2788,9729480.327,7.1,4.4,2.82,20141009,False,O,P14,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,O,4.4,measured,6.92,4.316226119683962,0.8667,3.9822,3.9822,5.7016,3.7171,3.7171,5.322,
TAC_A01,21,Ximenia americana,Olacaceae,797870.2646,9729481.797,7.1,4.0,1.71,20141009,False,O,P14,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,O,4.0,measured,6.92,3.9238419269854194,0.8667,3.6285,3.6285,5.1951,3.387,3.387,4.8493,
TAC_A01,22,Ximenia americana,Olacaceae,797870.1772,9729481.847,17.8,11.05,4.69,20141009,False,O,P14,15.89,15.89,feldpausch_regional,0.18,default,-1.0,17.62,15.78,17.8,False,O,11.05,measured,17.62,10.975062410710265,0.8667,58.8304,58.8304,84.2306,57.293,57.293,82.0294,
TAC_A01,23,Ximenia americana,Olacaceae,797870.4156,9729481.829,11.0,9.44,4.69,20141009,False,O,P14,11.38,11.38,feldpausch_regional,0.18,default,-1.0,10.82,11.24,11.0,False,O,9.44,measured,10.82,9.328906648377384,0.8667,19.7166,19.7166,28.2293,18.8724,18.8724,27.0206,
TAC_A01,24,Ximenia americana,Olacaceae,797870.0657,9729482.027,12.4,10.45,1.73,20141009,False,O,P14,12.39,12.39,feldpausch_regional,0.18,default,-1.0,12.22,12.26,12.4,False,O,10.45,measured,12.22,10.342511688817615,0.8667,27.5092,27.5092,39.3863,26.4666,26.4666,37.8937,
TAC_A01,25,Ximenia americana,Olacaceae,797868.4171,9729483.307,11.4,4.58,2.55,20141009,False,O,P14,11.67,11.67,feldpausch_regional,0.18,default,-1.0,11.22,11.54,11.4,False,O,4.58,measured,11.22,4.5282136013691625,0.8667,10.4362,10.4362,14.9421,10.0053,10.0053,14.3252,
TAC_A01,26,Ximenia americana,Olacaceae,797868.3046,9729483.486,18.9,13.05,5.7,20141009,False,O,P14,16.54,16.54,feldpausch_regional,0.18,default,-1.0,18.72,16.43,18.9,False,O,13.05,measured,18.72,12.96755318077599,0.8667,77.7947,77.7947,111.3828,75.8842,75.8842,108.6474,
TAC_A01,27,Ximenia americana,Olacaceae,797867.8542,9729483.394,9.6,9.56,2.51,20141009,False,O,P14,10.31,10.31,feldpausch_regional,0.18,default,-1.0,9.42,10.17,9.6,False,O,9.56,measured,9.42,9.42911869599173,0.8667,15.3032,15.3032,21.9103,14.551,14.551,20.8334,
TAC_A01,28,Ximenia americana,Olacaceae,797868.1788,9729484.133,10.9,12.15,4.37,20141009,False,O,P14,11.3,11.3,feldpausch_regional,0.18,default,-1.0,10.72,11.17,10.9,False,O,12.15,measured,10.72,12.005547949804983,0.8667,24.7779,24.7779,35.4758,23.7071,23.7071,33.9427,
TAC_A01,29,Euterpe oleracea,Arecaceae,797866.4178,9729483.978,6.5,8.16,2.8,20141009,False,P,P14,7.72,7.72,feldpausch_regional,0.18,default,-1.0,6.32,7.56,6.5,False,P,8.16,measured,6.32,7.989098634513878,0.3877,6.1246,3.2412,3.2412,5.6793,3.0005,3.0005,
TAC_A01,30,Euterpe oleracea,Arecaceae,797866.3304,9729484.027,7.6,9.82,3.37,20141009,False,P,P14,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,P,9.82,measured,7.42,9.646336712004324,0.3877,9.9566,4.981,4.981,9.3374,4.6635,4.6635,
TAC_A01,31,Euterpe oleracea,Arecaceae,797866.2429,9729484.077,6.1,7.05,2.61,20141009,False,P,P14,7.36,7.36,feldpausch_regional,0.18,default,-1.0,5.92,7.2,6.1,False,P,7.05,measured,5.92,6.8919121613577925,0.3877,4.6909,2.7221,2.7221,4.3277,2.507,2.507,
TAC_A01,32,Euterpe oleracea,Arecaceae,797863.7337,9729491.674,7.7,8.9,3.4,20141009,False,P,P14,8.77,8.77,feldpausch_regional,0.18,default,-1.0,7.52,8.62,7.7,False,P,8.9,measured,7.5200000000000005,8.744828257225885,0.3877,9.2789,5.1632,5.1632,8.7094,4.8382,4.8382,
TAC_A01,33,Euterpe oleracea,Arecaceae,797864.12,9729491.362,6.4,7.59,3.09,20141009,False,P,P14,7.64,7.64,feldpausch_regional,0.18,default,-1.0,6.22,7.47,6.4,False,P,7.59,measured,6.220000000000001,7.428361276006031,0.3877,5.5366,3.106,3.106,5.1278,2.8718,2.8718,
TAC_A01,34,Euterpe oleracea,Arecaceae,797864.5369,9729491.25,6.2,7.23,2.04,20141009,False,P,P14,7.45,7.45,feldpausch_regional,0.18,default,-1.0,6.02,7.29,6.2,False,P,7.23,measured,6.0200000000000005,7.07068180033674,0.3877,4.9628,2.8465,2.8465,4.5847,2.6251,2.6251,
TAC_A01,35,Euterpe oleracea,Arecaceae,797864.2692,9729491.392,6.2,8.7,4.03,20141009,False,P,P14,7.45,7.45,feldpausch_regional,0.18,default,-1.0,6.02,7.29,6.2,False,P,8.7,measured,6.0200000000000005,8.50828930330977,0.3877,5.9454,2.8465,2.8465,5.4924,2.6251,2.6251,
TAC_A01,36,Ximenia americana,Olacaceae,797865.6365,9729490.56,16.4,9.43,3.74,20141009,False,O,P14,15.04,15.04,feldpausch_regional,0.18,default,-1.0,16.22,14.93,16.4,False,O,9.43,measured,16.22,9.35961062137248,0.8667,42.9496,42.9496,61.4932,41.728,41.728,59.7442,
