site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
FST_A01,70,Goupia glabra,Goupiaceae,585023.2722,9820812.154,0.7272025,14.54804843,100.0,39.3,25.43,A,O,3,38.96,100.0,True,O,39.3,measured,5896.412,4057.6312,0.7272,4057.6312
FST_A01,71,Hevea sp.,Euphorbiaceae,585027.9313,9820819.829,0.515536777,3.945824328,58.5,43.94,31.86,A,O,3,31.57,58.5,True,O,43.94,measured,2308.7683,1521.3555,0.5029,1521.3555
FST_A01,72,Oenocarpus bacaba,Arecaceae,585004.3852,9820816.62,,0.093309035,21.2,26.12,22.04,A,P,3,17.83,21.2,True,P,26.12,measured,191.617,,0.65,
FST_A01,73,Guatteria schomburgkiana,Annonaceae,584999.9707,9820817.333,0.6,0.140718806,18.0,14.22,7.43,A,O,3,16.01,18.0,True,O,14.22,measured,76.91,57.2369,0.6,57.2369
FST_A01,74,Sterculia pruriens,Malvaceae,584999.9556,9820817.467,0.486208,0.07224338,14.3,14.28,11.61,A,O,3,13.69,14.3,True,O,14.28,measured,49.2823,36.2493,0.4862,36.2493
FST_A01,75,Tachigali myrmecophila,Fabaceae,585002.1065,9820824.857,0.53,1.158195579,36.2,32.76,19.15,A,O,3,24.67,36.2,True,O,32.76,measured,679.2591,458.1713,0.476,458.1713
FST_A01,76,Eschweilera ovata,Lecythidaceae,584991.6764,9820823.27,0.9,0.464729011,20.5,24.14,19.57,A,O,3,17.45,20.5,True,O,24.14,measured,166.1712,114.458,0.9,114.458
FST_A01,77,Inga grandis,Fabaceae,584988.2494,9820824.5,0.576407927,0.087740971,11.5,22.61,17.61,A,O,3,11.75,11.5,True,O,22.61,measured,50.436,34.1407,0.5786,34.1407
FST_A01,78,Pouteria gongrijpii,Sapotaceae,584999.8474,9820816.443,0.799402922,3.297291315,44.3,41.29,28.01,A,O,3,27.53,44.3,True,O,41.29,measured,1262.7151,829.1403,0.7994,829.1403
FST_A01,79,Goupia glabra,Goupiaceae,585013.9215,9820827.41,0.7272025,9.815993746,76.0,45.91,26.7,A,O,3,35.31,76.0,True,O,45.91,measured,4016.3388,2661.5021,0.7272,2661.5021
FST_A01,80,Terminalia amazonia,Combretaceae,585020.3931,9820836.234,0.68038,7.590411318,75.0,38.96,25.33,A,O,3,35.13,75.0,True,O,38.96,measured,3334.4512,2266.2525,0.6735,2266.2525
FST_A01,81,Pouteria retinervis,Sapotaceae,585008.1956,9820844.965,0.783318031,1.859108554,40.1,29.0,17.62,A,O,3,26.11,40.1,True,O,29.0,measured,736.3749,508.85,0.7187,508.85
FST_A01,83,Hevea sp.,Euphorbiaceae,585033.638,9820851.22,0.515536777,3.752990427,59.4,40.53,29.15,A,O,3,31.79,59.4,True,O,40.53,measured,2198.2739,1468.2284,0.5029,1468.2284
FST_A01,84,,,585037.8547,9820846.978,0.6,0.610952841,58.5,6.98,,D,O,3,31.57,58.5,False,O,6.98,measured,383.3115,383.3115,0.6997,445.3291
FST_A01,85,Aspidosperma nitidum,Apocynaceae,585036.8906,9820848.892,0.763327689,6.752005196,63.7,42.83,27.46,A,O,3,32.8,63.7,True,O,42.83,measured,2659.0529,1766.4781,0.7635,1766.4781
FST_A01,86,Pouteria sp.,Sapotaceae,585030.57,9820838.736,0.781766198,3.230568497,48.0,35.24,28.07,A,O,3,28.69,48.0,True,O,35.24,measured,1265.1751,855.1008,0.7187,855.1008
FST_A01,87,,,585038.098,9820838.241,0.6,0.282181664,39.0,7.32,,D,O,3,25.71,39.0,False,O,7.32,measured,181.9624,181.9624,0.6997,211.4028
FST_A01,88,Terminalia amazonia,Combretaceae,585040.3865,9820837.826,0.68038,3.355979327,51.0,37.26,19.6,A,O,3,29.57,51.0,True,O,37.26,measured,1503.7329,1010.3608,0.6735,1010.3608
FST_A01,89,Pouteria gongrijpii,Sapotaceae,585032.4396,9820828.835,0.799402922,3.48999795,50.0,34.31,21.3,A,O,3,29.28,50.0,True,O,34.31,measured,1334.814,907.7654,0.7994,907.7654
FST_A01,90,Hevea sp.,Euphorbiaceae,585049.4822,9820830.093,0.515536777,3.579074798,58.4,39.99,19.71,A,O,3,31.54,58.4,True,O,39.99,measured,2098.955,1403.723,0.5029,1403.723
FST_A01,91,Brosimum rubescens,Moraceae,585055.86,9820829.198,0.825151429,1.877231191,38.4,30.31,19.11,A,O,3,25.5,38.4,True,O,30.31,measured,706.4853,483.7926,0.8251,483.7926
FST_A01,92,Manilkara amazonica,Sapotaceae,585042.4525,9820814.328,0.883636668,10.37642749,73.3,42.94,33.63,A,O,3,34.81,73.3,True,O,42.94,measured,3506.0411,2343.9512,0.8854,2343.9512
FST_A01,93,Zollernia paraensis,Fabaceae,584897.258,9820882.264,0.99,0.132949268,12.1,18.02,13.32,A,O,4,12.18,12.1,True,O,18.02,measured,44.6349,31.3933,0.99,31.3933
FST_A01,94,Manilkara huberi,Sapotaceae,584906.3093,9820893.624,0.93,11.51150037,70.2,49.35,33.56,A,O,4,34.19,70.2,True,O,49.35,measured,3691.1271,2409.0321,0.9214,2409.0321
FST_A01,95,Pouteria retinervis,Sapotaceae,584895.4688,9820886.579,0.783318031,0.70441492,25.6,26.96,22.39,A,O,4,20.09,25.6,True,O,26.96,measured,285.5799,195.3747,0.7187,195.3747
FST_A01,96,Pouteria guianensis,Sapotaceae,584888.6867,9820887.854,0.929561667,0.202007084,13.6,23.08,17.1,A,O,4,13.22,13.6,True,O,23.08,measured,71.3915,48.5584,0.9295,48.5584
FST_A01,97,Pouteria sp.,Sapotaceae,584890.4442,9820890.24,0.781766198,2.456301649,41.4,36.02,26.5,A,O,4,26.56,41.4,True,O,36.02,measured,968.3492,647.609,0.7187,647.609
FST_A01,98,Pouteria gongrijpii,Sapotaceae,584893.1284,9820892.422,0.799402922,3.852716267,51.2,36.12,22.8,A,O,4,29.63,51.2,True,O,36.12,measured,1470.0004,992.7435,0.7994,992.7435
FST_A01,99,Pouteria sp.,Sapotaceae,584888.8948,9820899.32,0.781766198,4.903253394,53.0,43.87,27.5,A,O,4,30.13,53.0,True,O,43.87,measured,1901.0905,1247.1088,0.7187,1247.1088
FST_A01,100,Swartzia laevicarpa,Fabaceae,584881.9207,9820892.578,0.613,2.476279976,53.0,28.25,16.71,A,O,4,30.13,53.0,True,O,28.25,measured,1237.2037,870.0502,0.6125,870.0502
FST_A01,101,Strychnos subcordata,Loganiaceae,584883.6463,9820894.246,0.54,0.054141012,11.2,15.7,10.07,A,O,4,11.53,11.2,True,O,15.7,measured,33.5531,24.0293,0.6959,24.0293
FST_A01,102,Protium paniculatum,Burseraceae,584877.735,9820897.462,0.49,0.077596497,14.3,15.21,10.26,A,O,4,13.69,14.3,True,O,15.21,measured,52.4125,38.1692,0.49,38.1692
FST_A01,103,,,584877.1678,9820898.012,0.6,2.604197199,70.5,26.05,,D,O,4,34.25,70.5,False,O,26.05,measured,1995.0519,1995.0519,0.6997,2317.8396
FST_A01,104,Casearia javitensis,Salicaceae,584875.7938,9820898.058,0.76,0.050664612,10.2,12.59,6.0,A,O,4,10.78,10.2,True,O,12.59,measured,22.5358,16.6372,0.753,16.6372
FST_A01,105,Manilkara huberi,Sapotaceae,584875.7939,9820901.767,0.93,0.368347124,20.1,19.26,13.13,A,O,4,17.22,20.1,True,O,19.26,measured,128.2697,91.4746,0.9214,91.4746
FST_A01,106,Chimarrhis turbinata,Rubiaceae,584876.4331,9820903.759,0.72,4.491574027,60.9,33.05,19.77,A,O,4,32.15,60.9,True,O,33.05,measured,1891.2328,1306.0996,0.72,1306.0996
FST_A01,107,Pouteria gongrijpii,Sapotaceae,584867.9494,9820904.213,0.799402922,0.075901069,13.0,11.04,8.11,A,O,4,12.81,13.0,True,O,11.04,measured,31.8285,24.2714,0.7994,24.2714
FST_A01,108,Tachigali myrmecophila,Fabaceae,584870.5219,9820909.447,0.53,1.307706032,37.7,34.11,24.35,A,O,4,25.24,37.7,True,O,34.11,measured,764.8417,513.617,0.476,513.617
FST_A01,109,Chimarrhis turbinata,Rubiaceae,584887.6972,9820918.769,0.72,1.690818267,36.4,34.82,22.96,A,O,4,24.75,36.4,True,O,34.82,measured,728.7112,486.943,0.72,486.943
FST_A01,110,Goupia glabra,Goupiaceae,584884.1023,9820915.294,0.7272025,6.541151176,66.0,40.57,26.83,A,O,4,33.31,66.0,True,O,40.57,measured,2702.8288,1814.0909,0.7272,1814.0909
FST_A01,111,Pouteria sp.,Sapotaceae,584891.5312,9820905.99,0.781766198,4.260294416,55.0,35.39,22.26,A,O,4,30.67,55.0,True,O,35.39,measured,1657.1281,1126.5984,0.7187,1126.5984
FST_A01,112,Pouteria sp.,Sapotaceae,584894.5677,9820930.906,0.781766198,7.828593331,72.0,37.95,10.65,A,O,4,34.55,72.0,True,O,37.95,measured,3001.1273,2044.1826,0.7187,2044.1826
FST_A01,113,Manilkara huberi,Sapotaceae,584929.1567,9820913.513,0.93,3.735549418,45.6,37.95,17.26,A,O,4,27.95,45.6,True,O,37.95,measured,1230.4692,819.9444,0.9214,819.9444
FST_A01,114,Geissospermum sericeum,Apocynaceae,584901.9956,9820896.873,0.782,0.77578538,41.3,11.43,9.55,A,O,4,26.53,41.3,True,O,11.43,measured,314.3752,252.0237,0.7823,252.0237
FST_A01,115,Handroanthus serratifolius,Bignoniaceae,584890.6997,9820887.327,0.64,6.98974975,70.5,43.17,32.37,A,O,4,34.25,70.5,True,O,43.17,measured,3266.3561,2177.7931,0.6997,2177.7931
FST_A01,1,Pouteria anibifolia,Sapotaceae,585718.7328,9819660.237,0.66,2.599128308,50.7,30.1,20.79,A,O,1,29.48,50.7,True,O,30.1,measured,1207.0274,838.5767,0.66,838.5767
FST_A01,2,Inga heterophylla,Fabaceae,585725.2183,9819666.788,0.56,0.994011163,36.0,26.91,19.11,A,O,1,24.6,36.0,True,O,26.91,measured,554.5733,385.7748,0.56,385.7748
FST_A01,3,Licania heteromorpha,Chrysobalanaceae,585714.0038,9819668.663,0.816432848,2.675543828,44.3,32.81,20.15,A,O,1,27.53,44.3,True,O,32.81,measured,1008.9342,687.0052,0.8164,687.0052
FST_A01,4,Brosimum rubescens,Moraceae,585716.8574,9819672.477,0.825151429,13.0156983,87.4,40.57,24.0,A,O,1,37.22,87.4,True,O,40.57,measured,4676.2648,3181.2224,0.8251,3181.2224
FST_A01,5,Tapirira guianensis,Anacardiaceae,585714.5714,9819667.273,0.457009167,1.005752236,36.0,33.36,20.71,A,O,1,24.6,36.0,True,O,33.36,measured,683.9617,459.9,0.457,459.9
FST_A01,6,Pouteria anibifolia,Sapotaceae,585708.0761,9819660.08,0.66,0.067061091,10.9,16.8,12.45,A,O,1,11.3,10.9,True,O,16.8,measured,33.9953,24.0556,0.66,24.0556
FST_A01,7,Pouteria guianensis,Sapotaceae,585700.2472,9819663.967,0.929561667,0.333077275,16.6,25.55,15.56,A,O,1,15.16,16.6,True,O,25.55,measured,116.339,78.6179,0.9295,78.6179
FST_A01,8,Helicostylis sp.,Moraceae,585702.686,9819662.73,0.652522564,0.051434435,10.5,14.05,9.69,A,O,1,11.0,10.5,True,O,14.05,measured,26.5433,19.2858,0.643,19.2858
FST_A01,9,NI,NI,585701.6478,9819669.013,0.64,1.715046023,41.2,31.02,19.05,A,O,1,26.49,41.2,True,O,31.02,measured,829.0533,567.5667,0.6997,567.5667
FST_A01,10,Strychnos subcordata,Loganiaceae,585710.462,9819673.849,0.54,1.043084276,35.7,29.78,22.62,A,O,1,24.48,35.7,True,O,29.78,measured,602.3093,412.1604,0.6959,412.1604
FST_A01,11,Swartzia laevicarpa,Fabaceae,585701.6993,9819674.372,0.613,1.76047943,40.0,35.26,22.98,A,O,1,26.07,40.0,True,O,35.26,measured,886.8074,594.0957,0.6125,594.0957
FST_A01,12,Bombax paraense,Malvaceae,585698.5927,9819671.344,0.39,1.336835528,43.7,35.26,23.88,A,O,1,27.33,43.7,True,O,35.26,measured,1053.9694,709.0866,0.39,709.0866
FST_A01,13,Luehea speciosa,Malvaceae,585687.0184,9819669.862,0.507,1.562645973,41.0,36.02,27.41,A,O,1,26.42,41.0,True,O,36.02,measured,950.1703,635.1553,0.5766,635.1553
FST_A01,14,Pseudopiptadenia suaveolens,Fabaceae,585688.6916,9819672.495,0.679712857,0.669131811,23.5,35.02,25.73,A,O,1,19.05,23.5,True,O,35.02,measured,311.916,203.9134,0.6797,203.9134
FST_A01,15,Manilkara amazonica,Sapotaceae,585686.2095,9819689.379,0.883636668,4.579113993,55.3,33.29,19.38,A,O,1,30.75,55.3,True,O,33.29,measured,1577.7508,1083.3341,0.8854,1083.3341
FST_A01,16,Manilkara amazonica,Sapotaceae,585709.7862,9819691.461,0.883636668,3.232552071,46.0,33.97,23.6,A,O,1,28.07,46.0,True,O,33.97,measured,1123.3452,762.0988,0.8854,762.0988
FST_A01,17,Dialium guianense,Fabaceae,585713.0292,9819691.827,0.890242424,2.46220639,40.8,32.64,19.86,A,O,1,26.35,40.8,True,O,32.64,measured,854.8491,580.2664,0.8964,580.2664
FST_A01,18,Brosimum rubescens,Moraceae,585718.5427,9819686.632,0.825151429,6.069332834,61.0,38.84,24.27,A,O,1,32.17,61.0,True,O,38.84,measured,2221.0639,1495.373,0.8251,1495.373
FST_A01,19,Zygia racemosa,Fabaceae,585728.5644,9819677.872,0.75,2.69794067,47.0,31.99,22.1,A,O,1,28.38,47.0,True,O,31.99,measured,1104.8151,757.455,0.748,757.455
FST_A01,20,Minquartia guianensis,Olacaceae,585584.3182,9819737.589,0.77,14.43570615,99.2,37.43,26.27,A,O,2,38.86,99.2,True,O,37.43,measured,5534.9541,3836.866,0.7867,3836.866
FST_A01,21,Tetragastris panamensis,Burseraceae,585587.8999,9819735.703,0.732202857,0.285195914,18.4,22.6,14.49,A,O,2,16.25,18.4,True,O,22.6,measured,126.1813,87.3687,0.7173,87.3687
FST_A01,22,Eschweilera ovata,Lecythidaceae,585572.5065,9819745.082,0.9,0.119411622,13.3,14.74,9.46,A,O,2,13.02,13.3,True,O,14.74,measured,44.1238,32.1806,0.9,32.1806
FST_A01,23,Helicostylis sp.,Moraceae,585572.3562,9819745.527,0.652522564,1.773823913,36.5,40.09,27.26,A,O,2,24.79,36.5,True,O,40.09,measured,840.6584,549.4506,0.643,549.4506
FST_A01,24,Clarisia racemosa,Moraceae,585589.9356,9819734.432,0.585417648,2.489878162,45.5,40.36,31.83,A,O,2,27.91,45.5,True,O,40.36,measured,1301.0898,858.5198,0.5854,858.5198
FST_A01,25,Pouteria guianensis,Sapotaceae,585588.1379,9819746.553,0.929561667,2.559084347,41.0,32.18,21.87,A,O,2,26.42,41.0,True,O,32.18,measured,851.1748,579.2053,0.9295,579.2053
FST_A01,26,Manilkara amazonica,Sapotaceae,585569.7951,9819758.125,0.883636668,7.379420242,67.5,36.01,23.57,A,O,2,33.63,67.5,True,O,36.01,measured,2513.7994,1721.1595,0.8854,1721.1595
FST_A01,27,Mouriri collocarpa,Melastomataceae,585560.7621,9819755.81,0.833333333,2.48161596,38.9,38.66,26.29,A,O,2,25.68,38.9,True,O,38.66,measured,918.7765,605.8134,0.8333,605.8134
FST_A01,28,Dipteryx odorata,Fabaceae,585564.5993,9819761.487,0.92,16.40098068,93.0,40.49,20.11,A,O,2,38.04,93.0,True,O,40.49,measured,5268.7893,3596.1338,0.9228,3596.1338
FST_A01,29,Swartzia laevicarpa,Fabaceae,585554.9464,9819756.516,0.613,1.600814491,35.0,41.88,28.41,A,O,2,24.21,35.0,True,O,41.88,measured,808.2766,523.5968,0.6125,523.5968
FST_A01,30,NI,NI,585552.458,9819755.496,0.64,0.147635216,17.3,15.14,10.59,A,O,2,15.59,17.3,True,O,15.14,measured,75.671,55.6538,0.6997,55.6538
FST_A01,31,Tetragastris panamensis,Burseraceae,585550.6768,9819756.609,0.732202857,0.052529461,11.4,10.85,7.36,A,O,2,11.67,11.4,True,O,10.85,measured,24.2169,18.4014,0.7173,18.4014
FST_A01,32,Manilkara amazonica,Sapotaceae,585569.9168,9819782.854,0.883636668,5.084432247,62.1,29.31,19.06,A,O,2,32.43,62.1,True,O,29.31,measured,1747.3622,1231.0101,0.8854,1231.0101
FST_A01,33,Pseudopiptadenia psilostachya,Fabaceae,585570.9539,9819782.557,0.67,3.003521905,45.9,41.8,23.61,A,O,2,28.04,45.9,True,O,41.8,measured,1369.579,899.098,0.6642,899.098
FST_A01,34,Guatteria schomburgkiana,Annonaceae,585575.4175,9819781.759,0.6,3.196894594,47.7,46.01,30.93,A,O,2,28.6,47.7,True,O,46.01,measured,1621.3335,1050.2903,0.6,1050.2903
FST_A01,36,Anacardium spruceanum,Anacardiaceae,585579.8768,9819777.804,0.479166667,2.21667482,50.0,36.35,26.21,A,O,2,29.28,50.0,True,O,36.35,measured,1412.2203,951.6825,0.4792,951.6825
FST_A01,37,Luehea speciosa,Malvaceae,585568.8753,9819779.994,0.507,2.924725882,55.0,37.47,27.73,A,O,2,30.67,55.0,True,O,37.47,measured,1752.1204,1180.4786,0.5766,1180.4786
FST_A01,38,Clarisia racemosa,Moraceae,585596.1105,9819785.217,0.585417648,1.081528416,41.1,21.49,13.79,A,O,2,26.46,41.1,True,O,21.49,measured,576.6903,418.3237,0.5854,418.3237
FST_A01,39,Swartzia laevicarpa,Fabaceae,585565.0281,9819748.465,0.613,2.191602188,47.7,30.87,15.86,A,O,2,28.6,47.7,True,O,30.87,measured,1098.2882,757.7696,0.6125,757.7696
FST_A01,40,Guatteria schomburgkiana,Annonaceae,585459.9502,9819814.682,0.6,0.111273191,12.1,24.89,17.64,A,O,3,12.18,12.1,True,O,24.89,measured,61.1756,40.8864,0.6,40.8864
FST_A01,41,Sacoglottis guianensis,Humiriaceae,585456.3229,9819817.172,0.84,0.080372868,12.2,12.63,9.04,A,O,3,12.25,12.2,True,O,12.63,measured,32.063,23.8631,0.8359,23.8631
FST_A01,42,Diplotropis sp.,Fabaceae,585449.527,9819819.671,0.749567333,0.163529193,17.1,14.66,12.45,A,O,3,15.47,17.1,True,O,14.66,measured,71.6829,52.9602,0.7378,52.9602
FST_A01,43,Parkia paraensis,Fabaceae,585430.9665,9819835.546,0.41,0.111100452,19.0,14.75,10.08,A,O,3,16.6,19.0,True,O,14.75,measured,88.5786,65.7111,0.415,65.7111
FST_A01,44,Goupia glabra,Goupiaceae,585437.2211,9819847.147,0.7272025,5.860776747,66.0,36.35,24.61,A,O,3,33.31,66.0,True,O,36.35,measured,2428.0787,1658.2116,0.7272,1658.2116
FST_A01,45,,,585439.033,9819844.699,0.58,1.035862068,41.9,31.39,,D,O,3,26.73,41.9,False,O,31.39,measured,866.7439,866.7439,0.6997,1006.978
FST_A01,47,,,585449.1311,9819866.666,0.58,1.458547436,60.0,19.82,,D,O,3,31.94,60.0,False,O,19.82,measured,1115.283,1115.283,0.6997,1295.7293
FST_A01,48,Jacaranda copaia,Bignoniaceae,585447.6455,9819866.482,0.353578132,1.246593557,48.5,29.45,25.97,A,O,3,28.84,48.5,True,O,29.45,measured,1083.5671,753.7975,0.3507,753.7975
FST_A01,49,Brosimum rubescens,Moraceae,585456.8853,9819864.955,0.825151429,7.479408198,68.7,37.73,21.39,A,O,3,33.89,68.7,True,O,37.73,measured,2722.9932,1852.2634,0.8251,1852.2634
FST_A01,50,Manilkara huberi,Sapotaceae,585470.5817,9819863.98,0.93,14.75073523,85.7,42.43,31.02,A,O,3,36.96,85.7,True,O,42.43,measured,4701.6266,3172.9092,0.9214,3172.9092
FST_A01,51,Dipteryx sp.,Fabaceae,585462.9738,9819852.345,0.913,4.69743116,59.5,28.55,16.3,A,O,3,31.81,59.5,True,O,28.55,measured,1566.7127,1106.0613,0.9126,1106.0613
FST_A01,52,Guatteria schomburgkiana,Annonaceae,585470.23,9819848.566,0.6,1.830089177,43.0,32.41,22.4,A,O,3,27.1,43.0,True,O,32.41,measured,940.6192,640.8138,0.6,640.8138
FST_A01,53,Vismia floribunda,Hypericaceae,585467.4085,9819837.257,0.469625714,2.332904252,55.7,31.46,25.62,A,O,3,30.85,55.7,True,O,31.46,measured,1514.1975,1049.389,0.4909,1049.389
FST_A01,54,Tapirira guianensis,Anacardiaceae,585471.5287,9819833.224,0.457009167,1.739640099,54.7,24.99,20.82,A,O,3,30.59,54.7,True,O,24.99,measured,1167.4326,838.3144,0.457,838.3144
FST_A01,55,Micropholis acutangula,Sapotaceae,585466.0742,9819827.336,0.65,1.836287272,41.4,32.38,22.13,A,O,3,26.56,41.4,True,O,32.38,measured,872.7213,593.5627,0.6511,593.5627
FST_A01,56,Dialium guianense,Fabaceae,585459.9688,9819827.915,0.890242424,4.129219934,51.4,34.49,23.65,A,O,3,29.68,51.4,True,O,34.49,measured,1415.9544,963.4268,0.8964,963.4268
FST_A01,57,Qualea paraensis,Vochysiaceae,585334.705,9819897.619,0.689333333,0.231151743,16.1,25.42,16.15,A,O,4,14.85,16.1,True,O,25.42,measured,109.0526,73.6453,0.6893,73.6453
FST_A01,58,Tetragastris panamensis,Burseraceae,585334.5626,9819899.557,0.732202857,0.051050188,11.1,11.12,7.33,A,O,4,11.45,11.1,True,O,11.12,measured,23.5467,17.8,0.7173,17.8
FST_A01,59,,,585332.534,9819900.145,0.6,0.039624199,11.3,13.73,,D,O,4,11.6,11.3,False,O,13.73,measured,29.9527,29.9527,0.6997,34.7989
FST_A01,60,Protium paniculatum,Burseraceae,585327.5184,9819902.158,0.49,0.037034502,10.0,14.85,12.82,A,O,4,10.62,10.0,True,O,14.85,measured,25.4722,18.3034,0.49,18.3034
FST_A01,61,Lecythis lurida,Lecythidaceae,585322.9528,9819905.042,0.83,0.413785102,20.1,24.24,21.1,A,O,4,17.22,20.1,True,O,24.24,measured,160.5474,110.4077,0.8633,110.4077
FST_A01,62,Parkia paraensis,Fabaceae,585319.9239,9819906.147,0.41,0.331025137,23.3,29.22,17.88,A,O,4,18.94,23.3,True,O,29.22,measured,257.0652,172.8613,0.415,172.8613
FST_A01,63,Protium paniculatum,Burseraceae,585316.639,9819910.185,0.49,0.15279234,18.7,17.52,15.67,A,O,4,16.42,18.7,True,O,17.52,measured,101.5745,73.2746,0.49,73.2746
FST_A01,64,,,585319.2872,9819909.667,0.6,0.05191555,17.1,6.94,,D,O,4,15.47,17.1,False,O,6.94,measured,34.549,34.549,0.6997,40.1389
FST_A01,65,Pouteria sp.,Sapotaceae,585319.1454,9819910.912,0.781766198,4.47626428,59.6,31.67,18.74,A,O,4,31.84,59.6,True,O,31.67,measured,1739.2976,1208.0422,0.7187,1208.0422
FST_A01,66,Parkia paraensis,Fabaceae,585321.6785,9819913.47,0.41,0.870811102,39.9,26.21,19.66,A,O,4,26.04,39.9,True,O,26.21,measured,660.6685,463.7792,0.415,463.7792
FST_A01,67,Thyrsodium paraense,Anacardiaceae,585317.8199,9819912.904,0.613333333,0.08259152,11.9,18.68,14.86,A,O,4,12.03,11.9,True,O,18.68,measured,44.7499,31.2708,0.645,31.2708
FST_A01,68,Ocotea sp.,Lauraceae,585308.9997,9819917.32,0.500567938,1.841524035,45.7,34.61,22.65,A,O,4,27.98,45.7,True,O,34.61,measured,1129.4783,763.7633,0.5245,763.7633
FST_A01,69,Guarea guidonia,Meliaceae,585306.6073,9819914.904,0.54763,0.033176519,10.9,10.02,10.43,A,O,4,11.3,10.9,True,O,10.02,measured,20.5288,15.7624,0.5651,15.7624
FST_A01,70,Protium paniculatum,Burseraceae,585305.62,9819916.682,0.49,0.069795537,13.0,16.56,9.8,A,O,4,12.81,13.0,True,O,16.56,measured,47.2804,33.8172,0.49,33.8172
FST_A01,71,Nectandra cuspidata,Lauraceae,585301.1787,9819922.606,0.56,0.090609017,12.6,20.02,15.95,A,O,4,12.53,12.6,True,O,20.02,measured,53.5319,37.1021,0.518,37.1021
FST_A01,72,Ocotea sp.,Lauraceae,585315.7524,9819926.914,0.500567938,2.04842001,46.6,37.02,22.65,A,O,4,28.26,46.6,True,O,37.02,measured,1252.9794,839.0972,0.5245,839.0972
FST_A01,73,,,585324.9108,9819922.285,0.6,0.855212548,38.5,29.3,23.0,D,O,4,25.53,38.5,False,O,29.3,measured,686.978,686.978,0.6997,798.127
FST_A01,74,Protium paniculatum,Burseraceae,585322.9306,9819932.775,0.49,1.342839898,37.2,38.91,22.07,A,O,4,25.05,37.2,True,O,38.91,measured,847.345,556.949,0.49,556.949
FST_A01,75,Pouteria gongrijpii,Sapotaceae,585320.536,9819933.133,0.799402922,2.585096114,46.3,29.64,22.22,A,O,4,28.17,46.3,True,O,29.64,measured,995.9279,690.5861,0.7994,690.5861
FST_A01,76,,,585317.2959,9819934.024,0.6,0.362787974,57.4,3.87,,D,O,4,31.29,57.4,False,O,3.87,measured,207.7125,207.7125,0.6997,241.3192
FST_A01,77,NI,NI,585312.7848,9819939.184,0.62,1.131548124,35.0,29.27,22.63,A,O,4,24.21,35.0,True,O,29.27,measured,569.7838,390.5974,0.6997,390.5974
FST_A01,78,Pouteria gongrijpii,Sapotaceae,585311.7975,9819940.962,0.799402922,1.905837545,40.8,28.14,20.34,A,O,4,26.35,40.8,True,O,28.14,measured,739.6217,513.9571,0.7994,513.9571
FST_A01,79,Dinizia excelsa,Fabaceae,585323.0613,9819945.398,0.93935,2.140715518,40.0,27.98,20.08,A,O,4,26.07,40.0,True,O,27.98,measured,707.6282,491.7008,0.9054,491.7008
FST_A01,80,Nectandra cuspidata,Lauraceae,585330.5232,9819948.77,0.56,1.347243821,40.7,28.53,25.05,A,O,4,26.32,40.7,True,O,28.53,measured,746.0424,517.2317,0.518,517.2317
FST_A01,81,Guatteria schomburgkiana,Annonaceae,585331.9416,9819936.324,0.6,1.570727696,37.4,36.77,26.84,A,O,4,25.13,37.4,True,O,36.77,measured,810.2664,537.4975,0.6,537.4975
FST_A01,82,Goupia glabra,Goupiaceae,585346.0199,9819943.602,0.7272025,6.100756445,61.0,44.29,21.45,A,O,4,32.17,61.0,True,O,44.29,measured,2524.7528,1664.9346,0.7272,1664.9346
FST_A01,83,Glycydendron amazonicum,Euphorbiaceae,585348.7149,9819919.955,0.67,1.867630509,41.0,32.58,26.09,A,O,4,26.42,41.0,True,O,32.58,measured,861.4995,585.088,0.6808,585.088
FST_A01,84,Guatteria schomburgkiana,Annonaceae,585332.9345,9819927.612,0.6,2.444467064,51.9,29.72,20.41,A,O,4,29.82,51.9,True,O,29.72,measured,1247.8518,869.6572,0.6,869.6572
FST_A01,85,Manilkara huberi,Sapotaceae,585339.0002,9819915.696,0.93,4.273715994,51.7,33.78,25.46,A,O,4,29.77,51.7,True,O,33.78,measured,1403.3501,958.2617,0.9214,958.2617
FST_A01,86,,,585333.093,9819905.567,0.45,0.318729521,39.1,12.0,,D,O,4,25.75,39.1,False,O,12.0,measured,296.2584,296.2584,0.6997,344.1912
FST_A01,1,Zygia racemosa,Fabaceae,587340.8683,9822460.032,0.75,0.273355921,18.4,21.15,14.77,A,O,1,16.25,18.4,True,O,21.15,measured,118.2737,82.7559,0.748,82.7559
FST_A01,2,,,587341.1722,9822462.717,0.6,0.151248364,18.4,21.43,,D,O,1,16.25,18.4,False,O,21.43,measured,119.8016,119.8016,0.6997,139.1848
FST_A01,3,Annona exsucca,Annonaceae,587337.7124,9822450.426,0.4424,0.049730101,10.9,18.59,7.99,A,O,1,11.3,10.9,True,O,18.59,measured,37.5261,26.1326,0.5112,26.1326
FST_A01,4,Chrysophyllum sanguinolentum,Sapotaceae,587336.9323,9822449.541,0.671418932,0.092292138,14.2,13.39,4.53,A,O,1,13.62,14.2,True,O,13.39,measured,45.6526,33.9112,0.6714,33.9112
